Matchup,CIN @ MIL
Pitcher,Brady Singer
Pitcher Team,CIN
Opposing Team,MIL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,146.2,658,0.277,0.350,0.464,0.186,1.47,27,1.66,7.8%,24.4%,18.2%,17.6%,10.9%,7.36,57.7%,6.1%,9.3%,42.8%,25.9%,20.3%,18.4%
vsLHB,90.1,424,0.301,0.373,0.503,0.202,1.61,20,1.99,7.1%,24.6%,20.3%,18.7%,11.2%,8.57,55.9%,5.2%,10.1%,42.3%,30.2%,21.1%,20.5%
vsRHB,54.2,234,0.234,0.309,0.392,0.158,1.28,7,1.15,9.0%,24.1%,14.5%,15.2%,10.3%,5.60,61.1%,7.9%,8.0%,43.8%,18.8%,18.2%,14.8%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Gary Sanchez RHB,—,N/A,20,2.40,8,1,1,83.9,264.0,1,1,12.5%,12.5%,12.5%,25.0%,12.5%,69.0,22.2%,66.7%,22.2%,90.0%,37.5%,37.5%,33.3%,-,50.0%,37.5%,37.5%,25.0%,14.3%
Christian Yelich LHB,,+560,20,3.60,8,1,1,93.0,266.1,1,1,-,-,12.5%,62.5%,25.0%,73.5,33.3%,55.6%,33.3%,100.0%,50.0%,25.0%,50.0%,25.0%,50.0%,37.5%,25.0%,37.5%,25.0%
Jake Bauers LHB,,+340,23,3.00,8,1,1,89.7,246.2,1,1,12.5%,12.5%,25.0%,62.5%,37.5%,78.9,66.7%,83.3%,83.3%,75.0%,37.5%,12.5%,100.0%,25.0%,62.5%,25.0%,37.5%,37.5%,60.0%
Brice Turang LHB,,+540,12,4.40,8,1,2,93.2,284.7,4,2,25.0%,12.5%,37.5%,50.0%,50.0%,71.8,20.0%,50.0%,40.0%,90.9%,75.0%,50.0%,25.0%,25.0%,12.5%,50.0%,-,50.0%,80.0%
Joey Ortiz RHB,,+900,9,3.60,8,1,1,89.6,251.9,1,1,-,-,12.5%,37.5%,37.5%,76.0,60.0%,50.0%,30.0%,90.9%,50.0%,12.5%,100.0%,37.5%,37.5%,37.5%,50.0%,12.5%,40.0%
Luis Lara SHB,—,N/A,26,4.40,8,0,0,89.5,280.8,1,1,-,-,25.0%,62.5%,25.0%,73.3,27.3%,54.5%,36.4%,91.7%,37.5%,12.5%,0.0%,25.0%,62.5%,75.0%,25.0%,-,40.0%
Garrett Mitchell LHB,,+600,14,3.80,8,0,1,99.8,264.8,1,1,12.5%,-,12.5%,75.0%,62.5%,76.8,73.3%,40.0%,33.3%,93.8%,50.0%,-,-,50.0%,50.0%,25.0%,62.5%,12.5%,57.1%
Cooper Pratt RHB,,+1150,11,4.00,8,0,0,81.6,201.8,0,0,-,-,12.5%,25.0%,37.5%,69.3,11.1%,55.6%,-,81.8%,37.5%,-,-,37.5%,50.0%,25.0%,37.5%,37.5%,0.0%
William Contreras RHB,,+560,19,4.80,8,0,0,100.1,258.0,1,0,-,-,25.0%,75.0%,25.0%,73.0,23.1%,53.8%,46.2%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,50.0%,37.5%,12.5%,50.0%
David Hamilton LHB,—,N/A,6,3.40,8,0,0,91.0,241.4,1,0,-,-,25.0%,37.5%,50.0%,70.3,8.3%,50.0%,16.7%,100.0%,50.0%,-,-,50.0%,37.5%,50.0%,12.5%,37.5%,42.9%
Bo Naylor LHB,—,N/A,18,3.20,8,0,1,92.5,295.6,5,1,12.5%,-,25.0%,50.0%,25.0%,73.4,28.6%,71.4%,42.9%,100.0%,62.5%,50.0%,0.0%,12.5%,25.0%,25.0%,62.5%,12.5%,50.0%
Andrew Vaughn RHB,—,N/A,18,2.60,8,0,0,90.4,247.2,1,1,-,-,12.5%,50.0%,25.0%,70.7,5.9%,35.3%,11.8%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,50.0%,25.0%,0.0%
Sal Frelick LHB,,+930,19,3.60,8,0,1,85.8,268.3,3,3,25.0%,-,12.5%,37.5%,37.5%,70.3,16.7%,33.3%,16.7%,100.0%,62.5%,62.5%,0.0%,-,12.5%,25.0%,50.0%,25.0%,0.0%
Jackson Chourio RHB,,+420,16,5.00,8,0,0,92.5,254.7,1,0,-,-,25.0%,50.0%,25.0%,73.5,33.3%,44.4%,22.2%,100.0%,50.0%,25.0%,0.0%,25.0%,50.0%,37.5%,25.0%,37.5%,42.9%
