Matchup,SEA @ WSH
Pitcher,Zack Littell
Pitcher Team,WSH
Opposing Team,SEA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,64.1,278,0.254,0.336,0.472,0.218,1.31,15,2.10,7.2%,16.2%,14.0%,15.8%,7.8%,5.46,63.4%,7.3%,10.6%,45.2%,36.9%,18.8%,18.9%
vsLHB,34.0,152,0.273,0.377,0.568,0.295,1.47,12,3.18,7.9%,12.1%,9.9%,11.3%,5.6%,3.97,60.1%,8.0%,12.0%,44.8%,39.2%,24.5%,18.4%
vsRHB,29.2,126,0.230,0.284,0.354,0.124,1.15,3,0.91,6.3%,20.9%,19.0%,21.1%,10.6%,7.28,67.5%,6.5%,8.7%,45.7%,33.7%,9.7%,19.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Cole Young LHB,,+650,20,26,4.60,2,2,0.320,0.346,0.560,0.240,0.395,-,12.1%,11.5%,5.7%,91.3,255.0,5,2,9.1%,9.1%,36.4%,59.1%,36.4%,73.2,30.0%,46.7%,33.3%,96.8%,18.2%,25.0%,22.7%,36.4%,54.5%,36.4%,9.1%,25.0%
Luke Raley LHB,,+360,28,22,4.20,2,3,0.200,0.273,0.550,0.350,0.351,4.5%,41.9%,27.3%,24.7%,89.7,231.9,5,3,14.3%,7.1%,42.9%,42.9%,28.6%,76.5,66.7%,15.4%,10.3%,90.7%,42.9%,33.3%,21.4%,14.3%,57.1%,-,42.9%,50.0%
Colt Emerson LHB,,+650,14,17,3.80,2,2,0.312,0.353,0.812,0.500,0.487,5.9%,35.1%,35.3%,22.8%,84.6,242.4,3,2,10.0%,10.0%,30.0%,30.0%,30.0%,72.1,23.5%,14.7%,2.9%,94.4%,30.0%,66.7%,20.0%,20.0%,40.0%,10.0%,50.0%,53.8%
Randy Arozarena RHB,,+490,13,30,4.60,1,2,0.346,0.433,0.538,0.192,0.424,6.7%,25.6%,23.3%,11.1%,96.0,273.6,3,2,10.5%,-,5.3%,57.9%,42.1%,69.9,5.6%,44.4%,19.4%,94.7%,15.8%,33.3%,26.3%,57.9%,26.3%,36.8%,36.8%,32.1%
Josh Naylor LHB,,+490,28,24,4.60,1,1,0.182,0.250,0.364,0.182,0.272,4.2%,15.8%,8.3%,9.2%,89.2,231.3,4,1,-,-,10.0%,35.0%,20.0%,71.0,13.9%,33.3%,13.9%,94.7%,25.0%,20.0%,15.0%,45.0%,40.0%,15.0%,45.0%,35.0%
Mitch Garver RHB,,+410,28,18,3.60,1,1,0.133,0.278,0.333,0.200,0.274,16.7%,34.5%,27.8%,13.7%,89.5,270.7,4,1,10.0%,10.0%,50.0%,40.0%,40.0%,72.5,14.8%,18.5%,11.1%,93.1%,40.0%,25.0%,30.0%,30.0%,70.0%,30.0%,-,40.0%
Dominic Canzone LHB,,+440,19,12,3.00,1,1,0.417,0.417,0.750,0.333,0.503,-,17.9%,-,12.5%,99.2,289.4,5,1,25.0%,8.3%,16.7%,66.7%,66.7%,73.9,42.9%,35.7%,21.4%,100.0%,25.0%,33.3%,50.0%,25.0%,25.0%,58.3%,16.7%,62.5%
Jhonny Pereda RHB,,+800,9,27,3.80,0,0,0.308,0.333,0.308,-,0.288,3.7%,18.0%,7.4%,9.4%,89.4,233.7,4,0,-,-,4.2%,41.7%,37.5%,70.3,4.7%,44.2%,14.0%,86.0%,4.2%,0.0%,37.5%,50.0%,25.0%,33.3%,41.7%,40.7%
Julio Rodriguez RHB,,+345,24,27,4.60,0,0,0.208,0.296,0.208,-,0.237,11.1%,31.2%,25.9%,14.7%,94.8,291.8,3,2,5.9%,-,5.9%,64.7%,29.4%,76.7,67.4%,23.3%,11.6%,93.5%,5.9%,0.0%,35.3%,58.8%,17.6%,58.8%,23.5%,12.5%
Patrick Wisdom RHB,,+454,18,17,4.00,0,0,0.062,0.118,0.125,0.062,0.113,5.9%,32.4%,35.3%,18.2%,92.6,268.4,3,3,30.0%,-,20.0%,40.0%,30.0%,76.4,72.7%,21.2%,12.1%,89.2%,40.0%,0.0%,20.0%,20.0%,20.0%,20.0%,60.0%,57.9%
Rob Refsnyder RHB,—,N/A,6,10,2.40,0,0,0.222,0.300,0.222,-,0.243,10.0%,38.9%,30.0%,15.9%,87.1,269.4,2,0,-,-,33.3%,16.7%,50.0%,72.9,29.4%,11.8%,5.9%,94.4%,66.7%,0.0%,33.3%,-,33.3%,50.0%,16.7%,36.4%
Victor Robles RHB,—,N/A,-,8,3.00,0,0,0.250,0.250,0.250,-,0.222,-,8.3%,-,3.8%,79.4,76.8,0,0,-,-,-,-,-,67.2,-,33.3%,-,100.0%,-,-,-,87.5%,50.0%,37.5%,12.5%,25.0%
Miles Mastrobuoni LHB,,+1260,-,5,3.50,0,0,0.200,0.200,0.200,-,0.178,-,33.3%,40.0%,16.7%,91.7,302.6,1,0,-,-,-,33.3%,66.7%,69.2,-,50.0%,16.7%,100.0%,-,-,66.7%,33.3%,33.3%,66.7%,-,50.0%
