Matchup,PHI @ LAA
Pitcher,Ryan Johnson
Pitcher Team,LAA
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,67.1,295,0.253,0.348,0.463,0.210,1.43,16,2.14,10.5%,23.4%,16.9%,14.9%,10.7%,6.68,60.3%,8.0%,10.5%,38.1%,35.7%,21.3%,17.6%
vsLHB,38.1,170,0.247,0.338,0.447,0.200,1.49,9,2.11,11.8%,21.9%,17.1%,15.8%,9.6%,6.81,58.7%,8.5%,11.6%,35.5%,36.4%,20.5%,10.7%
vsRHB,28.2,125,0.262,0.361,0.486,0.224,1.36,7,2.20,8.8%,25.3%,16.8%,13.8%,12.2%,6.59,62.4%,7.3%,9.0%,41.6%,34.8%,22.6%,27.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kyle Schwarber LHB,,+176,36,4.60,8,2,2,95.4,339.7,4,4,37.5%,12.5%,25.0%,75.0%,37.5%,76.0,50.0%,50.0%,50.0%,85.7%,62.5%,50.0%,50.0%,12.5%,37.5%,37.5%,50.0%,12.5%,0.0%
Luis Arraez LHB,,+1060,13,3.00,8,1,1,87.7,289.0,2,2,12.5%,12.5%,12.5%,25.0%,87.5%,65.0,-,75.0%,25.0%,88.9%,75.0%,25.0%,50.0%,50.0%,25.0%,12.5%,50.0%,37.5%,20.0%
Justin Crawford LHB,,+1200,10,3.40,8,0,0,83.4,209.5,1,0,-,-,-,37.5%,25.0%,69.2,-,30.0%,20.0%,100.0%,25.0%,-,-,25.0%,62.5%,25.0%,50.0%,25.0%,25.0%
Derek Hill RHB,,N/A,32,2.80,8,0,0,79.7,172.5,1,0,-,-,-,-,12.5%,70.6,20.0%,30.0%,-,90.9%,25.0%,12.5%,0.0%,12.5%,62.5%,25.0%,50.0%,25.0%,66.7%
Edmundo Sosa RHB,—,N/A,31,4.20,8,0,0,94.9,269.4,1,1,-,-,25.0%,37.5%,25.0%,70.6,8.3%,58.3%,25.0%,92.3%,50.0%,25.0%,0.0%,25.0%,50.0%,50.0%,25.0%,25.0%,40.0%
Bryce Harper LHB,,+340,24,4.00,8,0,1,92.2,257.7,1,0,-,-,-,50.0%,50.0%,73.9,50.0%,41.7%,16.7%,92.3%,75.0%,25.0%,0.0%,50.0%,25.0%,-,50.0%,50.0%,100.0%
J.T. Realmuto RHB,,+750,10,3.80,8,0,0,95.2,161.9,0,0,-,-,25.0%,50.0%,25.0%,70.6,7.7%,46.2%,23.1%,86.7%,37.5%,-,-,37.5%,50.0%,50.0%,50.0%,-,50.0%
Trea Turner RHB,,+600,18,4.40,8,0,0,85.2,213.2,2,1,12.5%,-,12.5%,25.0%,25.0%,70.3,9.1%,45.5%,18.2%,91.7%,50.0%,37.5%,0.0%,12.5%,12.5%,12.5%,50.0%,37.5%,37.5%
Brandon Marsh LHB,,+560,21,3.40,8,0,0,89.5,296.5,2,0,-,-,-,25.0%,25.0%,71.3,22.2%,55.6%,11.1%,100.0%,50.0%,37.5%,0.0%,12.5%,50.0%,37.5%,12.5%,50.0%,33.3%
Bryson Stott LHB,,+540,20,3.40,8,0,0,90.5,221.5,1,0,-,-,-,25.0%,25.0%,71.8,10.0%,50.0%,20.0%,100.0%,37.5%,12.5%,0.0%,25.0%,50.0%,25.0%,75.0%,-,25.0%
Alec Bohm RHB,,+680,19,4.20,8,0,0,91.1,316.9,3,1,12.5%,-,12.5%,50.0%,50.0%,72.0,12.5%,75.0%,37.5%,80.0%,62.5%,50.0%,0.0%,12.5%,37.5%,12.5%,50.0%,37.5%,16.7%
Garrett Stubbs LHB,—,N/A,9,3.40,8,0,0,82.0,275.8,1,1,-,-,-,12.5%,12.5%,67.7,-,30.0%,-,100.0%,37.5%,25.0%,0.0%,12.5%,50.0%,12.5%,50.0%,37.5%,71.4%
Bryan De La Cruz RHB,,N/A,15,2.40,7,0,0,88.6,210.8,1,0,-,-,14.3%,28.6%,42.9%,70.9,-,30.0%,20.0%,100.0%,28.6%,-,-,28.6%,42.9%,28.6%,57.1%,14.3%,33.3%
