Matchup,MIA @ ATL
Pitcher,Martin Perez
Pitcher Team,ATL
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,97.1,398,0.212,0.288,0.365,0.153,1.17,11,1.02,9.8%,22.1%,18.8%,18.1%,9.3%,6.93,61.6%,6.2%,6.0%,37.6%,21.6%,16.4%,20.6%
vsLHB,28.1,116,0.231,0.295,0.398,0.167,1.09,4,1.27,5.2%,20.9%,23.3%,16.8%,9.7%,8.58,62.1%,8.2%,7.4%,42.0%,23.5%,21.1%,17.3%
vsRHB,69.0,282,0.204,0.285,0.351,0.147,1.20,7,0.91,11.7%,22.7%,17.0%,18.9%,9.1%,6.26,61.3%,5.2%,5.5%,35.8%,20.9%,14.3%,21.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Heriberto Hernandez RHB,,+434,21,4.20,10,2,2,91.8,280.7,3,2,20.0%,10.0%,20.0%,30.0%,40.0%,75.7,69.2%,38.5%,23.1%,100.0%,50.0%,20.0%,50.0%,30.0%,40.0%,40.0%,30.0%,30.0%,57.1%
Leo Jimenez RHB,,+950,7,2.00,10,1,1,86.1,283.7,1,1,10.0%,10.0%,20.0%,40.0%,20.0%,71.6,21.4%,42.9%,7.1%,100.0%,30.0%,10.0%,100.0%,20.0%,60.0%,40.0%,30.0%,30.0%,25.0%
Javier Sanoja RHB,,+1000,11,3.40,10,1,1,87.3,250.5,3,1,10.0%,10.0%,10.0%,40.0%,50.0%,69.3,6.2%,31.2%,18.8%,88.9%,70.0%,30.0%,33.3%,40.0%,20.0%,10.0%,40.0%,50.0%,44.4%
Jakob Marsee LHB,,+1060,23,3.40,10,0,0,78.3,357.0,2,1,-,-,-,30.0%,20.0%,69.5,-,66.7%,11.1%,81.8%,20.0%,-,-,20.0%,60.0%,30.0%,50.0%,20.0%,30.0%
Joe Mack LHB,,+850,17,2.80,10,0,0,71.8,176.5,0,0,-,-,10.0%,10.0%,10.0%,72.0,9.1%,27.3%,9.1%,73.3%,40.0%,20.0%,0.0%,20.0%,40.0%,20.0%,40.0%,40.0%,37.5%
Esteury Ruiz RHB,,+800,24,3.20,10,0,1,86.2,230.2,3,1,10.0%,10.0%,50.0%,40.0%,40.0%,73.1,16.7%,41.7%,25.0%,100.0%,70.0%,40.0%,0.0%,30.0%,10.0%,60.0%,20.0%,20.0%,60.0%
Xavier Edwards SHB,,+1400,15,4.20,10,0,0,88.1,220.5,0,0,-,-,10.0%,50.0%,20.0%,67.5,8.3%,66.7%,25.0%,100.0%,20.0%,-,-,20.0%,70.0%,20.0%,50.0%,30.0%,40.0%
Otto Lopez RHB,,+830,10,4.20,10,0,0,87.0,299.1,2,0,-,-,-,20.0%,50.0%,70.0,9.1%,54.5%,18.2%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,20.0%,40.0%,40.0%,20.0%
Griffin Conine LHB,,+625,6,4.00,10,0,0,88.9,272.2,1,0,-,-,-,40.0%,40.0%,76.3,58.3%,41.7%,25.0%,92.3%,50.0%,20.0%,0.0%,30.0%,50.0%,20.0%,50.0%,30.0%,62.5%
Kyle Stowers LHB,,+501,21,4.20,10,0,0,81.5,195.1,0,0,-,-,10.0%,10.0%,30.0%,74.9,69.2%,7.7%,7.7%,86.7%,30.0%,10.0%,0.0%,20.0%,50.0%,40.0%,20.0%,40.0%,80.0%
Agustin Ramirez RHB,,+650,13,3.00,9,0,1,95.5,291.9,2,1,11.1%,-,-,55.6%,22.2%,76.4,63.6%,45.5%,45.5%,100.0%,44.4%,22.2%,0.0%,22.2%,55.6%,11.1%,66.7%,22.2%,16.7%
Owen Caissie LHB,—,N/A,9,3.20,4,0,0,88.5,300.8,1,0,25.0%,-,-,25.0%,50.0%,72.8,40.0%,40.0%,20.0%,100.0%,25.0%,-,-,25.0%,75.0%,25.0%,75.0%,-,0.0%
Brian Navarreto RHB,—,N/A,-,2.40,1,0,0,66.9,-,0,0,-,-,-,-,-,74.6,-,-,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,100.0%
