Matchup,NYY @ CLE
Pitcher,Parker Messick
Pitcher Team,CLE
Opposing Team,NYY

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,9.1,1.39,="6-32",.188,.313,0.125,0,2,1,0,30.8,7,.333,.646
Batting Second,10.0,1.00,="8-37",.216,.378,0.162,1,3,0,5,25.6,2,.256,.634
Batting Third,9.2,0.83,="5-33",.152,.182,0.030,0,1,0,1,38.9,3,.222,.404
Batting Fourth,9.1,0.64,="4-32",.125,.219,0.094,1,0,0,2,38.2,2,.176,.395
Batting Fifth,8.0,1.13,="6-29",.207,.310,0.103,1,0,0,1,9.4,3,.281,.591
Batting Sixth,6.1,1.89,="11-30",.367,.700,0.333,3,1,0,5,22.6,1,.387,1.087
Batting Seventh,7.2,1.04,="6-27",.222,.407,0.185,1,2,0,1,27.6,2,.276,.683
Batting Eighth,6.2,1.50,="9-26",.346,.500,0.154,1,1,0,2,17.9,1,.370,.870
Batting Ninth,7.1,0.55,="3-24",.125,.125,0.000,0,0,0,1,22.2,1,.185,.310

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Paul Goldschmidt RHB,Batting First ​,="15-49",.306,.592,0.286,3,3,1,8,19.0,8,.414,1.006
Ben Rice LHB,Batting Second ​,="36-115",.313,.652,0.339,9,8,2,24,21.9,12,.375,1.027
Cody Bellinger LHB,Batting Third ​,="34-117",.291,.513,0.222,5,5,3,22,12.3,18,.377,.890
Amed Rosario RHB,Batting Fourth ​,="2-12",.167,.167,0.000,0,0,0,0,33.3,0,.167,.334
Trent Grisham LHB,Batting Fifth ​,="7-16",.438,.688,0.250,1,1,0,4,20.0,4,.550,1.238
Jose Caballero RHB,Batting Sixth ​,="2-7",.286,.714,0.428,1,0,0,1,14.3,0,.286,1.000
Jazz Chisholm Jr. LHB,Batting Seventh ​,="8-33",.242,.515,0.273,3,0,0,5,33.3,6,.359,.874
Anthony Volpe RHB,Batting Eighth ​,="5-23",.217,.435,0.218,1,2,0,5,26.7,7,.400,.835
Ali Sanchez RHB,Batting Ninth ​,="0-3",.000,.000,0.000,0,0,0,0,66.7,0,.000,.000
