Matchup,PHI @ WSH
Pitcher,Aaron Nola
Pitcher Team,PHI
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,75.2,333,0.284,0.356,0.497,0.212,1.48,15,1.78,7.5%,24.8%,23.1%,18.9%,11.3%,9.16,65.0%,6.2%,9.1%,39.4%,26.0%,21.7%,19.9%
vsLHB,38.1,184,0.296,0.389,0.528,0.233,1.83,9,2.11,12.5%,24.5%,21.2%,16.1%,11.1%,9.16,57.1%,4.5%,9.0%,44.3%,27.0%,27.3%,19.7%
vsRHB,36.2,149,0.272,0.314,0.463,0.190,1.15,6,1.47,1.3%,25.3%,25.5%,23.0%,11.6%,9.33,74.7%,8.7%,9.2%,33.9%,24.8%,14.8%,20.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Luis Garcia Jr. LHB,,+563,7,21,2.80,3,3,0.250,0.286,0.700,0.450,0.416,4.8%,15.4%,19.0%,7.3%,87.2,300.2,4,3,18.8%,12.5%,12.5%,31.2%,18.8%,74.7,37.8%,27.0%,10.8%,97.4%,31.2%,60.0%,-,50.0%,43.8%,25.0%,31.2%,25.0%
CJ Abrams LHB,,+410,14,20,4.00,1,1,0.250,0.250,0.450,0.200,0.302,-,27.9%,20.0%,18.8%,94.0,210.7,2,1,-,-,25.0%,56.2%,25.0%,73.2,33.3%,33.3%,12.8%,92.9%,18.8%,33.3%,37.5%,31.2%,50.0%,37.5%,12.5%,33.3%
Keibert Ruiz SHB,,+710,18,19,3.80,1,2,0.333,0.368,0.556,0.222,0.403,-,12.9%,5.3%,8.0%,91.9,287.1,4,3,5.9%,5.9%,35.3%,47.1%,17.6%,67.7,3.4%,51.7%,24.1%,93.5%,29.4%,20.0%,11.8%,47.1%,70.6%,11.8%,17.6%,46.7%
Drew Millas SHB,—,N/A,2,19,3.80,1,1,0.278,0.316,0.500,0.222,0.352,5.3%,18.8%,15.8%,7.7%,85.3,234.0,2,1,6.7%,6.7%,20.0%,26.7%,40.0%,67.6,9.7%,29.0%,9.7%,96.9%,20.0%,33.3%,33.3%,40.0%,40.0%,26.7%,33.3%,31.8%
Daylen Lile LHB,,+720,14,21,3.80,0,1,0.150,0.190,0.200,0.050,0.180,-,13.5%,4.8%,8.8%,85.4,276.2,6,1,-,-,15.8%,26.3%,42.1%,71.9,20.0%,25.7%,8.6%,97.2%,36.8%,0.0%,21.1%,36.8%,47.4%,21.1%,31.6%,64.3%
Dylan Crews RHB,,+540,17,20,4.00,0,1,0.211,0.250,0.368,0.158,0.271,-,23.3%,10.0%,15.2%,92.5,292.3,7,2,5.9%,5.9%,23.5%,41.2%,41.2%,74.8,42.1%,26.3%,15.8%,88.4%,23.5%,0.0%,35.3%,35.3%,29.4%,52.9%,17.6%,41.7%
Jacob Young RHB,,+1260,10,19,3.60,0,2,0.278,0.316,0.444,0.167,0.327,5.3%,16.1%,15.8%,7.0%,90.2,279.0,3,2,13.3%,-,6.7%,33.3%,26.7%,69.1,-,46.4%,14.3%,90.3%,33.3%,0.0%,13.3%,46.7%,20.0%,40.0%,40.0%,13.0%
Nasim Nuñez SHB,,+1800,8,17,3.60,0,0,0.333,0.412,0.467,0.133,0.381,11.8%,19.4%,29.4%,10.0%,75.5,160.0,0,0,-,-,20.0%,10.0%,40.0%,68.3,-,9.4%,-,91.4%,10.0%,0.0%,50.0%,20.0%,20.0%,30.0%,50.0%,43.8%
James Wood LHB,,+312,19,17,4.60,0,0,0.250,0.412,0.333,0.083,0.332,23.5%,25.9%,23.5%,9.7%,91.9,301.9,3,2,-,-,-,55.6%,55.6%,76.1,62.5%,20.8%,16.7%,88.9%,11.1%,0.0%,55.6%,33.3%,11.1%,55.6%,33.3%,19.0%
Jose Tena LHB,,+486,10,16,2.80,0,0,0.286,0.375,0.357,0.071,0.327,12.5%,20.0%,31.2%,9.2%,90.5,256.3,1,0,11.1%,11.1%,22.2%,44.4%,44.4%,74.3,46.7%,20.0%,10.0%,100.0%,-,-,44.4%,44.4%,44.4%,33.3%,22.2%,27.3%
Jorbit Vivas LHB,—,N/A,18,13,3.00,0,0,0.154,0.154,0.154,-,0.137,-,12.0%,15.4%,5.4%,88.5,242.8,3,1,9.1%,-,27.3%,36.4%,54.5%,69.0,-,36.0%,12.0%,100.0%,36.4%,0.0%,36.4%,27.3%,54.5%,18.2%,27.3%,42.9%
Curtis Mead RHB,,+610,26,12,3.80,0,0,0.091,0.167,0.091,-,0.128,8.3%,19.2%,25.0%,6.8%,88.1,193.7,0,0,-,-,-,25.0%,25.0%,72.8,25.0%,16.7%,4.2%,92.3%,12.5%,0.0%,25.0%,50.0%,12.5%,50.0%,37.5%,4.5%
Andres Chaparro RHB,—,N/A,-,3,2.40,0,0,0.333,0.333,0.333,-,0.297,-,0.0%,-,-,82.7,288.5,1,0,-,-,-,-,-,75.3,40.0%,20.0%,-,100.0%,66.7%,0.0%,-,33.3%,-,100.0%,-,33.3%
