Matchup,TEX @ MIA
Pitcher,Eury Perez
Pitcher Team,MIA
Opposing Team,TEX

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,10.1,0.58,="3-32",.094,.094,0.000,0,0,0,2,40.0,3,.171,.265
Batting Second,6.1,2.21,="8-27",.296,.519,0.223,2,0,0,4,22.9,6,.457,.976
Batting Third,7.2,1.30,="8-29",.276,.552,0.276,2,2,0,4,21.9,2,.344,.896
Batting Fourth,7.2,1.04,="7-30",.233,.667,0.434,4,1,0,9,25.8,1,.258,.925
Batting Fifth,7.0,1.29,="7-27",.259,.556,0.297,2,2,0,5,16.7,2,.333,.889
Batting Sixth,5.0,2.40,="8-24",.333,.583,0.250,0,6,0,0,24.1,4,.448,1.031
Batting Seventh,6.1,1.11,="3-20",.150,.250,0.100,0,2,0,3,24.0,4,.280,.530
Batting Eighth,6.0,1.17,="5-22",.227,.409,0.182,1,1,0,2,33.3,2,.292,.701
Batting Ninth,6.1,0.95,="2-20",.100,.250,0.150,0,1,1,3,37.5,4,.250,.500

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Joc Pederson LHB,Batting First ​,="30-104",.288,.596,0.308,8,4,2,18,18.6,11,.368,.964
Wyatt Langford RHB,Batting Second ​,="11-70",.157,.286,0.129,1,2,2,3,25.0,5,.224,.510
Josh Jung RHB,Batting Third ​,="13-54",.241,.278,0.037,0,2,0,1,22.8,3,.281,.559
Brandon Nimmo LHB,Batting Fourth ​,="16-44",.364,.500,0.136,0,6,0,2,15.2,2,.391,.891
Jake Burger RHB,Batting Fifth ​,="7-47",.149,.383,0.234,3,2,0,7,38.5,5,.231,.614
Ezequiel Duran RHB,Batting Sixth ​,="8-34",.235,.471,0.236,2,2,0,6,19.4,1,.278,.749
Alejandro Osuna LHB,Batting Seventh ​,="8-35",.229,.286,0.057,0,2,0,6,18.6,4,.372,.658
Elias Diaz RHB,Batting Eighth ​,="7-20",.350,.600,0.250,1,2,0,7,18.2,1,.364,.964
Nicky Lopez LHB,Batting Ninth ​,="11-42",.262,.357,0.095,1,1,0,5,14.6,3,.326,.683
