Split,Season
Range,L10
Dates,="7/24/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
7:15 PM,Patrick Sandoval,vs,9.0,42,2.99,0.350,0.387,1.78,0.175,0.525,1,1.00,21,23.2%,23.8%,33.3%,11.3%,10.00,2,4.8%,61.9%,8.5%,30,36.7%,1,3.3%,23.3%,14.3%,13.3%
6:45 PM,Carson Palmquist,vs,11.0,54,3.37,0.340,0.387,1.73,0.128,0.468,1,0.82,22,25.5%,25.9%,21.5%,12.5%,11.45,3,5.6%,61.8%,6.5%,34,29.4%,2,5.9%,26.5%,11.1%,14.7%
10:15 PM,Grayson Rodriguez,@,35.1,168,5.19,0.317,0.402,1.75,0.232,0.549,5,1.27,78,21.5%,16.1%,13.8%,10.1%,6.88,17,10.1%,57.7%,7.7%,120,55.0%,12,10.0%,28.3%,14.7%,20.0%
8:15 PM,Rhett Lowder,@,36.2,181,5.99,0.306,0.389,1.88,0.210,0.516,8,1.96,81,21.2%,19.3%,20.7%,9.7%,8.59,21,11.6%,61.5%,7.8%,122,40.2%,13,10.7%,27.9%,23.5%,14.8%
6:40 PM,Beck Way,@,11.1,48,4.69,0.302,0.350,1.50,0.140,0.442,2,1.59,19,24.4%,20.8%,14.9%,11.6%,7.94,4,8.3%,64.6%,7.4%,34,52.9%,2,5.9%,20.6%,28.6%,8.8%
4:10 PM,Tomoyuki Sugano,@,52.2,231,5.76,0.296,0.381,1.42,0.272,0.568,12,2.05,121,17.0%,12.6%,12.0%,7.7%,4.96,12,5.2%,57.6%,8.3%,188,44.1%,24,12.8%,31.9%,16.7%,27.7%
6:45 PM,Will Warren,@,47.0,211,5.29,0.288,0.377,1.57,0.228,0.516,8,1.53,95,20.0%,16.6%,15.4%,9.0%,6.70,21,10.0%,66.2%,8.0%,153,39.9%,12,7.8%,24.2%,21.6%,22.9%
7:40 PM,Davis Martin,vs,49.2,225,3.80,0.286,0.335,1.61,0.111,0.397,3,0.54,79,23.8%,16.9%,15.3%,11.4%,6.89,23,10.2%,56.0%,7.0%,163,41.1%,8,4.9%,19.6%,9.4%,17.8%
8:10 PM,Zebby Matthews,vs,56.0,249,5.85,0.284,0.374,1.50,0.249,0.533,14,2.25,120,23.0%,18.9%,17.7%,10.9%,7.55,20,8.0%,65.9%,8.1%,180,40.0%,25,13.9%,28.9%,23.1%,22.2%
8:10 PM,Jacob Lopez,@,36.0,167,5.43,0.281,0.368,1.61,0.212,0.493,7,1.75,72,21.2%,19.2%,15.2%,9.6%,8.00,17,10.2%,65.3%,7.7%,116,34.5%,5,4.3%,31.9%,13.5%,25.0%
7:10 PM,German Marquez,@,43.2,199,6.58,0.270,0.373,1.58,0.253,0.523,11,2.27,91,19.8%,15.1%,13.6%,9.6%,6.18,22,11.1%,62.5%,8.0%,146,44.5%,14,9.6%,34.9%,21.6%,17.8%
7:10 PM,Joey Cantillo,@,49.0,222,3.79,0.267,0.338,1.57,0.154,0.421,6,1.10,82,32.9%,27.5%,24.9%,14.9%,11.20,25,11.3%,56.4%,6.6%,135,34.1%,11,8.1%,26.7%,16.7%,19.3%
8:05 PM,MacKenzie Gore,vs,55.2,242,3.89,0.264,0.330,1.33,0.177,0.441,8,1.29,97,26.2%,24.8%,23.5%,13.1%,9.70,16,6.6%,59.1%,8.1%,162,45.1%,13,8.0%,24.7%,17.5%,19.1%
7:05 PM,Grant Holmes,@,45.1,199,5.09,0.259,0.338,1.41,0.178,0.437,8,1.59,76,26.3%,20.1%,18.0%,12.8%,7.94,19,9.5%,61.8%,6.8%,137,42.3%,12,8.8%,28.5%,15.4%,21.9%
7:10 PM,Shane McClanahan,vs,51.0,219,4.06,0.250,0.306,1.29,0.135,0.385,6,1.06,77,25.3%,19.6%,19.4%,12.5%,7.59,16,7.3%,70.3%,8.8%,156,42.3%,13,8.3%,27.6%,14.0%,16.0%
4:10 PM,Shane Drohan,vs,50.0,211,3.40,0.249,0.306,1.22,0.150,0.399,5,0.90,77,28.1%,23.2%,21.5%,13.7%,8.82,13,6.2%,68.2%,6.8%,146,36.3%,15,10.3%,27.4%,10.0%,12.3%
6:40 PM,Matthew Boyd,@,51.1,217,3.68,0.246,0.304,1.23,0.141,0.387,6,1.05,77,27.9%,23.5%,17.5%,13.6%,8.94,14,6.5%,66.8%,6.5%,148,45.3%,15,10.1%,22.3%,18.2%,23.0%
6:45 PM,Eduardo Rodriguez,@,56.0,231,4.53,0.244,0.315,1.25,0.188,0.432,8,1.29,92,21.1%,16.9%,14.6%,9.7%,6.27,18,7.8%,61.2%,5.4%,174,40.2%,21,12.1%,31.6%,14.5%,13.8%
7:10 PM,Sean Manaea,vs,49.0,207,4.63,0.239,0.325,1.18,0.213,0.452,9,1.65,85,21.3%,23.2%,17.4%,11.1%,8.82,13,6.3%,51.9%,7.7%,140,40.7%,11,7.9%,28.6%,22.5%,22.9%
7:40 PM,Spencer Arrighetti,@,49.2,225,6.00,0.233,0.347,1.43,0.206,0.439,11,1.99,83,24.4%,23.1%,22.6%,10.2%,9.42,27,12.0%,52.0%,6.5%,138,30.4%,12,8.7%,28.3%,25.6%,21.7%
8:15 PM,Dustin May,vs,49.2,208,2.68,0.230,0.280,1.21,0.091,0.321,3,0.54,60,26.2%,28.8%,23.8%,12.6%,10.87,17,8.2%,64.1%,6.5%,129,37.2%,7,5.4%,24.0%,9.7%,14.7%
6:40 PM,Tarik Skubal,vs,58.2,226,3.05,0.218,0.271,0.92,0.162,0.380,9,1.38,82,33.9%,33.2%,23.6%,18.5%,11.51,7,3.1%,68.7%,7.4%,141,31.9%,9,6.4%,20.6%,27.6%,18.4%
7:10 PM,Roki Sasaki,@,52.2,217,4.60,0.218,0.313,1.16,0.228,0.447,10,1.71,88,28.7%,24.9%,18.9%,15.2%,9.23,18,8.3%,61.8%,8.0%,144,43.1%,17,11.8%,23.6%,26.5%,12.5%
6:40 PM,Jared Jones,vs,40.1,163,3.22,0.212,0.282,1.09,0.172,0.384,5,1.12,58,32.8%,29.4%,24.9%,15.8%,10.71,12,7.4%,54.8%,7.4%,103,38.8%,7,6.8%,22.3%,17.4%,20.4%
10:15 PM,Logan Webb,vs,63.2,250,3.60,0.201,0.250,0.93,0.115,0.316,6,0.85,74,20.2%,18.8%,16.2%,9.8%,6.64,12,4.8%,64.1%,4.5%,187,33.7%,9,4.8%,25.1%,12.8%,13.9%
6:45 PM,Jesus Luzardo,vs,59.2,247,2.92,0.200,0.262,1.11,0.095,0.295,5,0.75,65,32.6%,31.2%,25.9%,14.8%,11.61,22,8.9%,61.4%,5.1%,144,31.2%,7,4.9%,22.2%,15.6%,12.5%
8:05 PM,Bryce Miller,@,58.0,216,3.07,0.184,0.240,0.81,0.150,0.335,8,1.24,69,30.3%,31.5%,24.9%,17.1%,10.55,9,4.2%,65.3%,7.0%,138,29.7%,11,8.0%,32.6%,17.8%,20.3%
7:15 PM,Trey Yesavage,@,56.1,234,5.02,0.174,0.296,1.19,0.200,0.374,8,1.28,73,30.0%,20.9%,19.1%,13.7%,7.83,33,14.1%,59.8%,4.4%,151,37.7%,10,6.6%,27.2%,19.5%,19.2%
