Matchup,ARI @ BOS
Pitcher,Alec Gamboa
Pitcher Team,BOS
Opposing Team,ARI
Source,SyntheticGapFill

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,,,,,,,,,,,,,,,,,,,,,,
vsLHB,,,,,,,,,,,,,,,,,,,,,,
vsRHB,,,,,,,,,,,,,,,,,,,,,,

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
James McCann RHB,—,N/A,32,4.20,10,1,1,88.7,297.9,2,1,20.0%,20.0%,30.0%,40.0%,40.0%,69.6,8.3%,58.3%,33.3%,92.3%,40.0%,10.0%,100.0%,30.0%,50.0%,50.0%,30.0%,20.0%,37.5%
Ildemaro Vargas SHB,,N/A,16,3.20,10,1,2,93.9,289.3,4,3,10.0%,10.0%,30.0%,50.0%,20.0%,70.1,30.8%,61.5%,23.1%,100.0%,50.0%,40.0%,0.0%,10.0%,40.0%,40.0%,30.0%,30.0%,33.3%
Corbin Carroll LHB,,N/A,22,4.60,10,1,1,91.3,252.7,4,1,10.0%,-,20.0%,40.0%,60.0%,74.9,46.2%,38.5%,15.4%,86.7%,70.0%,30.0%,33.3%,40.0%,10.0%,20.0%,60.0%,20.0%,37.5%
Nolan Arenado RHB,,N/A,14,4.00,10,0,0,85.0,269.3,2,1,-,-,20.0%,20.0%,30.0%,71.1,-,46.7%,6.7%,100.0%,70.0%,60.0%,0.0%,10.0%,20.0%,40.0%,40.0%,20.0%,37.5%
Max Kepler LHB,,N/A,24,4.40,10,0,0,92.0,302.4,4,0,-,-,30.0%,30.0%,20.0%,73.2,16.7%,38.9%,16.7%,100.0%,70.0%,50.0%,0.0%,20.0%,30.0%,40.0%,40.0%,20.0%,62.5%
Ryan Waldschmidt RHB,,N/A,20,4.20,10,0,0,85.1,267.0,1,0,-,-,40.0%,20.0%,30.0%,72.1,21.4%,42.9%,7.1%,87.5%,60.0%,30.0%,0.0%,30.0%,40.0%,70.0%,20.0%,10.0%,0.0%
Ketel Marte SHB,,N/A,17,3.80,10,0,2,87.2,231.7,3,2,10.0%,10.0%,40.0%,30.0%,40.0%,74.4,54.5%,45.5%,9.1%,91.7%,60.0%,40.0%,0.0%,20.0%,20.0%,60.0%,20.0%,20.0%,50.0%
Geraldo Perdomo SHB,,N/A,11,4.60,10,0,1,89.1,316.1,5,3,-,-,40.0%,50.0%,50.0%,65.8,-,42.1%,5.3%,95.0%,70.0%,30.0%,0.0%,40.0%,30.0%,70.0%,20.0%,10.0%,0.0%
Lars Nootbaar LHB,,N/A,17,3.80,10,0,1,94.3,279.1,2,2,-,-,20.0%,40.0%,10.0%,75.0,50.0%,66.7%,16.7%,100.0%,60.0%,50.0%,0.0%,10.0%,40.0%,20.0%,50.0%,30.0%,37.5%
Gabriel Moreno RHB,,N/A,28,4.60,10,0,2,86.9,278.8,2,1,10.0%,-,10.0%,40.0%,30.0%,71.8,18.2%,45.5%,27.3%,100.0%,40.0%,20.0%,0.0%,20.0%,50.0%,60.0%,30.0%,10.0%,0.0%
Jorge Barrosa SHB,—,N/A,13,2.00,10,0,0,75.6,274.2,2,1,-,-,10.0%,40.0%,30.0%,70.2,-,66.7%,-,75.0%,60.0%,30.0%,0.0%,30.0%,10.0%,30.0%,30.0%,40.0%,11.1%
Tim Tawa RHB,,N/A,28,4.00,10,0,0,94.8,177.9,0,0,-,-,-,60.0%,10.0%,76.3,64.3%,50.0%,35.7%,93.3%,20.0%,10.0%,0.0%,10.0%,80.0%,30.0%,60.0%,10.0%,33.3%
Tyler Locklear RHB,—,N/A,10,2.20,9,0,0,78.2,281.2,2,1,22.2%,11.1%,11.1%,22.2%,33.3%,73.1,44.4%,33.3%,22.2%,81.8%,33.3%,-,-,33.3%,66.7%,33.3%,66.7%,-,40.0%
