Matchup,LAD @ ATH
Pitcher,Justin Wrobleski
Pitcher Team,LAD
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,63.0,252,0.225,0.271,0.352,0.127,1.05,7,1.00,5.2%,20.0%,17.5%,16.5%,9.8%,6.29,62.1%,8.8%,8.8%,47.2%,33.2%,10.9%,11.4%
vsLHB,15.2,66,0.250,0.337,0.483,0.233,1.21,4,2.30,6.1%,30.1%,22.7%,23.1%,14.7%,8.62,56.1%,9.1%,10.9%,39.1%,32.6%,26.7%,8.7%
vsRHB,47.1,186,0.216,0.249,0.307,0.091,0.99,3,0.57,4.8%,16.6%,15.6%,14.4%,8.1%,5.51,64.2%,8.7%,8.2%,49.7%,33.3%,6.1%,12.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jonah Heim SHB,,+530,22,17,4.40,1,2,0.267,0.294,0.600,0.333,0.363,5.9%,35.3%,23.5%,24.5%,86.4,320.1,3,3,8.3%,-,8.3%,25.0%,33.3%,71.2,25.0%,25.0%,8.3%,82.8%,66.6%,58.3%,14.3%,8.3%,33.3%,25.0%,58.3%,16.7%,72.7%
Nick Kurtz LHB,,+270,35,17,4.00,1,2,0.231,0.412,0.462,0.231,0.381,23.5%,51.6%,29.4%,20.3%,98.8,306.5,3,2,25.0%,-,12.5%,75.0%,50.0%,78.1,74.1%,25.9%,22.2%,90.0%,75.0%,37.5%,33.3%,37.5%,25.0%,25.0%,75.0%,-,45.0%
Henry Bolte RHB,,+500,21,11,4.60,1,1,0.300,0.364,0.600,0.300,0.412,9.1%,21.7%,27.3%,11.4%,94.1,331.4,2,2,28.6%,-,-,71.4%,57.1%,78.0,77.8%,27.8%,27.8%,78.3%,42.9%,28.6%,50.0%,14.3%,57.1%,14.3%,57.1%,28.6%,30.8%
Jeff McNeil LHB,—,N/A,6,18,3.60,0,0,0.059,0.111,0.059,-,0.086,5.6%,4.9%,-,2.9%,84.0,275.8,5,1,-,-,17.6%,23.5%,35.3%,67.2,2.8%,36.1%,5.6%,94.7%,52.9%,23.5%,0.0%,29.4%,41.2%,35.3%,47.1%,17.6%,41.2%
Lawrence Butler LHB,,+581,7,13,4.00,0,0,0.417,0.462,0.417,-,0.392,7.7%,10.5%,23.1%,4.8%,86.2,270.9,1,0,-,-,11.1%,44.4%,44.4%,73.7,21.4%,28.6%,14.3%,93.3%,55.5%,11.1%,0.0%,44.4%,44.4%,33.3%,33.3%,33.3%,38.5%
Darell Hernaiz RHB,—,N/A,9,13,3.80,0,0,0.300,0.462,0.300,-,0.355,23.1%,10.5%,15.4%,4.8%,81.1,242.3,1,0,-,-,-,12.5%,25.0%,68.2,5.3%,21.1%,-,100.0%,62.5%,37.5%,0.0%,25.0%,25.0%,-,62.5%,37.5%,45.5%
Carlos Cortes LHB,—,N/A,-,11,2.00,0,0,0.500,0.545,0.700,0.200,0.539,-,47.1%,27.3%,27.6%,83.4,186.3,0,0,-,-,-,28.6%,28.6%,69.2,8.3%,8.3%,-,80.0%,28.6%,-,-,28.6%,57.1%,28.6%,-,71.4%,37.5%
Shea Langeliers RHB,,+240,29,11,4.60,0,0,0.125,0.364,0.125,-,0.258,27.3%,33.3%,27.3%,14.6%,95.5,301.4,1,0,-,-,20.0%,60.0%,-,74.6,41.7%,16.7%,8.3%,85.7%,40.0%,40.0%,0.0%,-,60.0%,60.0%,20.0%,20.0%,28.6%
Alika Williams RHB,,+940,8,11,3.60,0,1,0.182,0.182,0.273,0.091,0.196,-,45.0%,45.5%,26.5%,92.4,248.0,3,1,-,-,16.7%,33.3%,33.3%,70.3,-,21.4%,14.3%,100.0%,66.7%,50.0%,0.0%,16.7%,16.7%,16.7%,33.3%,50.0%,62.5%
Colby Thomas RHB,,+466,9,11,3.00,0,0,0.182,0.182,0.182,-,0.162,-,21.9%,27.3%,14.0%,81.4,227.3,0,0,-,-,25.0%,12.5%,37.5%,76.1,55.6%,5.6%,5.6%,81.8%,62.5%,25.0%,0.0%,37.5%,25.0%,25.0%,50.0%,25.0%,33.3%
