Matchup,WSH @ COL
Pitcher,Michael Lorenzen
Pitcher Team,COL
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,97.0,463,0.324,0.386,0.512,0.188,1.77,14,1.30,8.2%,19.2%,15.8%,16.0%,8.4%,6.77,61.6%,7.2%,8.6%,46.1%,24.5%,15.3%,17.0%
vsLHB,49.2,250,0.338,0.422,0.589,0.251,1.99,10,1.81,10.0%,19.3%,15.6%,16.7%,8.1%,7.07,61.2%,6.7%,11.4%,47.3%,25.5%,19.1%,18.5%
vsRHB,47.0,213,0.308,0.343,0.426,0.118,1.55,4,0.77,6.1%,19.1%,16.0%,15.3%,8.8%,6.51,62.0%,7.8%,5.5%,44.8%,23.3%,10.5%,15.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
CJ Abrams LHB,,+304,28,4.60,5,2,2,92.4,420.8,2,2,40.0%,20.0%,20.0%,60.0%,40.0%,74.1,50.0%,66.7%,50.0%,100.0%,40.0%,40.0%,100.0%,-,60.0%,80.0%,20.0%,-,20.0%
Andres Chaparro RHB,—,N/A,-,3.20,5,1,1,87.1,315.4,2,1,20.0%,20.0%,20.0%,40.0%,40.0%,74.8,33.3%,50.0%,33.3%,85.7%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,80.0%,-,40.0%
Dylan Crews RHB,,+440,24,4.60,5,1,1,94.1,272.6,1,1,20.0%,20.0%,20.0%,40.0%,20.0%,78.1,57.1%,28.6%,28.6%,100.0%,20.0%,20.0%,100.0%,-,60.0%,80.0%,-,20.0%,60.0%
James Wood LHB,,+220,32,4.80,5,1,1,98.8,434.4,1,1,20.0%,-,-,60.0%,20.0%,79.4,87.5%,50.0%,25.0%,88.9%,20.0%,20.0%,100.0%,-,80.0%,60.0%,20.0%,20.0%,0.0%
Harry Ford RHB,—,N/A,-,4.33,2,1,1,94.1,298.7,1,1,-,-,-,50.0%,-,78.4,100.0%,-,-,100.0%,100.0%,100.0%,50.0%,-,-,-,100.0%,-,0.0%
Jorbit Vivas LHB,—,N/A,16,3.80,5,0,0,78.6,252.1,1,0,-,-,-,20.0%,20.0%,69.5,-,14.3%,-,87.5%,60.0%,40.0%,0.0%,20.0%,40.0%,20.0%,60.0%,20.0%,40.0%
Jose Tena LHB,,+496,11,2.00,5,0,0,88.6,332.0,1,0,-,-,-,20.0%,20.0%,75.8,66.7%,33.3%,16.7%,100.0%,20.0%,20.0%,0.0%,-,80.0%,40.0%,40.0%,20.0%,50.0%
Luis Garcia Jr. LHB,,+307,13,3.40,5,0,0,97.9,252.8,1,0,20.0%,20.0%,20.0%,60.0%,20.0%,73.4,40.0%,80.0%,-,100.0%,40.0%,-,-,40.0%,60.0%,40.0%,40.0%,20.0%,60.0%
Keibert Ruiz SHB,,+550,12,3.80,5,0,0,92.1,224.0,1,0,-,-,40.0%,60.0%,60.0%,67.8,-,50.0%,50.0%,100.0%,60.0%,20.0%,0.0%,40.0%,20.0%,40.0%,40.0%,20.0%,25.0%
Curtis Mead RHB,,+430,22,4.00,5,0,0,74.8,236.4,1,0,-,-,40.0%,-,60.0%,69.4,-,-,-,85.7%,60.0%,20.0%,0.0%,40.0%,20.0%,60.0%,20.0%,20.0%,20.0%
Nasim Nuñez SHB,,+1250,10,3.40,5,0,0,73.3,203.3,0,0,-,-,-,-,-,69.8,-,40.0%,-,100.0%,20.0%,20.0%,0.0%,-,80.0%,20.0%,80.0%,-,40.0%
Daylen Lile LHB,,+475,28,4.00,5,0,1,94.3,336.7,2,2,20.0%,-,20.0%,60.0%,60.0%,70.1,-,40.0%,20.0%,90.9%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,60.0%,-,60.0%
Jacob Young RHB,,+1000,15,4.20,5,0,0,82.1,275.5,1,1,-,-,-,20.0%,20.0%,68.9,-,42.9%,-,87.5%,60.0%,40.0%,0.0%,20.0%,40.0%,40.0%,40.0%,20.0%,40.0%
