Matchup,SF @ ARI
Pitcher,Landen Roupp
Pitcher Team,SF
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,50.1,225,0.292,0.353,0.460,0.168,1.57,4,0.72,8.9%,27.6%,25.3%,19.2%,11.8%,10.19,57.1%,4.9%,5.5%,31.5%,21.2%,12.9%,16.4%
vsLHB,28.1,131,0.281,0.349,0.421,0.140,1.69,2,0.64,12.2%,27.4%,23.7%,20.7%,11.0%,9.85,55.3%,4.7%,4.9%,31.7%,19.5%,12.5%,15.9%
vsRHB,22.0,94,0.307,0.360,0.511,0.205,1.41,2,0.82,4.3%,27.8%,27.7%,17.7%,12.8%,10.64,59.6%,5.2%,6.2%,31.2%,23.4%,13.3%,17.2%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Pavin Smith LHB,,+900,3,22,3.60,1,2,0.190,0.227,0.381,0.190,0.264,4.5%,18.4%,13.6%,10.1%,87.4,267.5,4,2,5.6%,5.6%,27.8%,38.9%,33.3%,71.3,14.7%,29.4%,8.8%,91.9%,66.7%,38.9%,14.3%,27.8%,27.8%,50.0%,11.1%,38.9%,38.9%
Ketel Marte SHB,,+480,14,16,4.20,1,1,0.214,0.312,0.429,0.214,0.328,6.2%,20.0%,12.5%,7.8%,90.5,259.8,2,1,8.3%,-,8.3%,33.3%,25.0%,75.3,54.5%,22.7%,18.2%,88.0%,50.0%,41.7%,20.0%,8.3%,41.7%,41.7%,33.3%,25.0%,16.7%
Geraldo Perdomo SHB,,+1300,11,13,4.20,1,1,0.400,0.538,0.700,0.300,0.517,23.1%,9.5%,15.4%,2.9%,88.9,275.7,1,1,12.5%,12.5%,37.5%,25.0%,37.5%,68.3,-,27.8%,11.1%,90.0%,37.5%,12.5%,100.0%,25.0%,62.5%,100.0%,-,-,0.0%
Nolan Arenado RHB,,+900,24,12,3.80,1,1,0.417,0.417,0.833,0.417,0.535,-,8.3%,16.7%,4.1%,80.1,252.6,2,1,20.0%,20.0%,20.0%,20.0%,40.0%,69.8,5.0%,25.0%,5.0%,83.3%,50.0%,20.0%,50.0%,30.0%,30.0%,40.0%,40.0%,20.0%,46.2%
Jorge Barrosa SHB,—,N/A,11,8,2.00,1,1,0.333,0.500,0.833,0.500,0.536,25.0%,50.0%,25.0%,13.9%,85.1,313.9,1,1,25.0%,25.0%,50.0%,75.0%,25.0%,69.4,-,50.0%,33.3%,66.7%,50.0%,25.0%,100.0%,25.0%,25.0%,50.0%,25.0%,25.0%,0.0%
Lourdes Gurriel Jr. RHB,,+875,19,20,4.20,0,0,0.222,0.300,0.278,0.056,0.269,-,11.5%,15.0%,6.0%,85.3,183.3,1,0,-,-,6.7%,33.3%,26.7%,70.2,-,40.9%,4.5%,88.0%,40.0%,20.0%,0.0%,20.0%,53.3%,33.3%,46.7%,20.0%,25.0%
Tommy Troy RHB,,+1200,14,19,3.40,0,0,0.111,0.158,0.111,-,0.128,5.3%,24.0%,31.6%,10.5%,76.8,200.0,1,0,8.3%,-,8.3%,16.7%,25.0%,71.5,19.0%,14.3%,9.5%,91.3%,25.0%,-,-,25.0%,58.3%,25.0%,33.3%,41.7%,31.2%
Gabriel Moreno RHB,,+1050,26,15,3.60,0,0,0.308,0.400,0.308,-,0.324,13.3%,0.0%,-,-,90.7,255.9,2,0,7.7%,-,15.4%,46.2%,30.8%,72.9,22.2%,44.4%,33.3%,90.0%,46.2%,30.8%,0.0%,15.4%,46.2%,61.5%,7.7%,30.8%,14.3%
Corbin Carroll LHB,,+560,14,13,4.20,0,1,0.385,0.385,0.692,0.308,0.455,-,22.6%,23.1%,14.0%,89.2,253.0,2,1,10.0%,10.0%,60.0%,40.0%,50.0%,76.4,76.7%,16.7%,13.3%,100.0%,60.0%,10.0%,0.0%,50.0%,30.0%,90.0%,10.0%,-,27.3%
Adrian Del Castillo LHB,—,N/A,19,12,3.20,0,0,0.182,0.250,0.182,-,0.202,8.3%,0.0%,-,-,92.5,197.9,0,0,-,-,27.3%,36.4%,36.4%,72.6,33.3%,42.9%,14.3%,100.0%,36.4%,-,-,36.4%,45.5%,45.5%,45.5%,9.1%,22.2%
