Matchup,CIN @ STL
Pitcher,Brady Singer
Pitcher Team,CIN
Opposing Team,STL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,5.2,2.47,="11-28",.393,.857,0.464,4,1,0,6,19.4,3,.452,1.309
Batting Second,6.1,1.89,="8-26",.308,.615,0.307,2,0,1,3,23.3,4,.400,1.015
Batting Third,5.2,1.59,="8-26",.308,.654,0.346,2,1,1,6,17.9,1,.357,1.011
Batting Fourth,4.0,4.00,="13-24",.542,.875,0.333,2,2,0,8,10.7,3,.571,1.446
Batting Fifth,6.1,0.95,="6-25",.240,.280,0.040,0,1,0,1,7.7,0,.269,.549
Batting Sixth,6.0,1.50,="6-23",.261,.435,0.174,1,1,0,1,15.4,3,.346,.781
Batting Seventh,6.1,1.11,="7-24",.292,.583,0.291,2,1,0,4,16.0,0,.292,.875
Batting Eighth,5.1,1.13,="5-21",.238,.429,0.191,1,1,0,1,4.3,1,.304,.733
Batting Ninth,4.2,1.50,="6-20",.300,.650,0.350,2,1,0,4,19.0,1,.333,.983

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
JJ Wetherholt LHB,Batting First ​,="56-223",.251,.404,0.153,9,7,0,25,16.7,29,.360,.764
Ivan Herrera RHB,Batting Second ​,="58-224",.259,.415,0.156,7,12,1,27,16.9,34,.382,.797
Alec Burleson LHB,Batting Third ​,="59-201",.294,.468,0.174,7,14,0,34,16.5,20,.362,.830
Nelson Velazquez RHB,Batting Fourth ​,="5-10",.500,.900,0.400,1,1,0,4,8.3,1,.583,1.483
Jordan Walker RHB,Batting Fourth ​,="47-166",.283,.524,0.241,11,7,0,31,29.0,14,.344,.868
Nolan Gorman LHB,Batting Fifth ​,="35-162",.216,.327,0.111,5,3,0,24,30.1,18,.290,.617
Masyn Winn RHB,Batting Sixth ​,="38-154",.247,.344,0.097,2,5,2,19,23.9,15,.324,.668
Bryan Torres LHB,Batting Seventh ​,="6-19",.316,.579,0.263,1,0,1,3,14.3,2,.381,.960
Jose Fermin RHB,Batting Seventh ​,="6-25",.240,.320,0.080,0,2,0,3,14.3,2,.286,.606
Pedro Pages RHB,Batting Eighth ​,="24-106",.226,.349,0.123,3,4,0,8,24.8,5,.272,.621
Thomas Saggese RHB,Batting Eighth ​,="7-38",.184,.342,0.158,1,1,1,2,30.0,2,.225,.567
Jimmy Crooks LHB,Batting Eighth ​,="3-6",.500,.667,0.167,0,1,0,1,16.7,0,.500,1.167
Victor Scott II LHB,Batting Ninth ​,="28-146",.192,.260,0.068,2,4,0,7,23.5,12,.256,.516
