Matchup,DET @ CLE
Pitcher,Parker Messick
Pitcher Team,CLE
Opposing Team,DET

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,20.0,1.25,="13-71",.183,.324,0.141,1,5,1,2,25.3,12,.301,.625
Batting Second,19.2,1.22,="20-78",.256,.462,0.206,3,7,0,8,22.0,4,.293,.755
Batting Third,22.1,0.58,="9-73",.123,.192,0.069,1,2,0,2,31.2,4,.169,.361
Batting Fourth,18.2,0.96,="14-70",.200,.329,0.129,2,3,0,9,29.7,4,.243,.572
Batting Fifth,17.1,1.04,="14-66",.212,.288,0.076,1,0,1,2,17.1,4,.257,.545
Batting Sixth,15.2,1.34,="18-63",.286,.476,0.190,3,3,0,7,25.4,3,.313,.789
Batting Seventh,15.2,1.28,="13-58",.224,.448,0.224,2,3,2,5,24.6,7,.308,.756
Batting Eighth,15.0,1.13,="14-56",.250,.357,0.107,1,3,0,4,23.0,3,.283,.640
Batting Ninth,16.0,0.50,="6-51",.118,.118,0.000,0,0,0,1,29.3,2,.179,.297

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Gleyber Torres RHB,Batting First ​,="36-119",.303,.429,0.126,2,9,0,13,17.8,15,.385,.814
Hao-Yu Lee RHB,Batting Second ​,="10-42",.238,.262,0.024,0,1,0,4,17.8,3,.289,.551
Riley Greene LHB,Batting Third ​,="7-37",.189,.351,0.162,1,3,0,2,26.1,8,.326,.677
Dillon Dingler RHB,Batting Fourth ​,="26-124",.210,.371,0.161,4,6,1,13,26.7,4,.246,.617
Ben Malgeri RHB,Batting Fifth ​,="1-4",.250,.250,0.000,0,0,0,0,25.0,0,.250,.500
Spencer Torkelson RHB,Batting Sixth ​,="31-119",.261,.403,0.142,4,5,0,14,25.4,16,.348,.751
John Peck RHB,Batting Eighth ​,="2-8",.250,.375,0.125,0,1,0,3,33.3,0,.333,.708
Zach McKinstry LHB,Batting Eighth ​,="12-80",.150,.213,0.063,1,2,0,4,20.7,6,.209,.422
Javier Baez RHB,Batting Ninth ​,="24-97",.247,.371,0.124,2,6,0,11,21.6,2,.275,.646
