Matchup,LAD @ CWS
Pitcher,Sean Burke
Pitcher Team,CWS
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,69.2,291,0.224,0.296,0.376,0.152,1.18,7,0.90,7.9%,21.4%,23.0%,16.7%,10.1%,8.66,64.7%,6.7%,6.6%,36.2%,28.1%,7.3%,20.4%
vsLHB,39.2,169,0.230,0.304,0.388,0.158,1.26,4,0.91,8.9%,19.7%,22.5%,17.1%,9.3%,8.62,64.5%,6.1%,6.1%,38.6%,29.8%,8.8%,20.2%
vsRHB,29.1,122,0.216,0.284,0.360,0.144,1.09,3,0.92,6.6%,23.7%,23.8%,16.2%,11.2%,8.90,65.0%,7.6%,7.3%,32.9%,25.6%,4.8%,20.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Freddie Freeman LHB,,+470,19,24,4.80,2,2,0.571,0.583,0.952,0.381,0.635,4.2%,11.3%,4.2%,7.4%,88.4,271.0,5,4,19.0%,4.8%,9.5%,47.6%,38.1%,69.8,4.5%,27.3%,18.2%,84.6%,28.6%,33.3%,28.6%,42.9%,33.3%,38.1%,28.6%,40.0%
Dalton Rushing LHB,,+430,25,21,4.40,1,1,0.412,0.524,0.647,0.235,0.496,19.0%,26.3%,23.8%,14.1%,88.6,248.6,2,1,8.3%,8.3%,33.3%,41.7%,58.3%,71.9,8.6%,17.1%,5.7%,92.1%,16.7%,50.0%,50.0%,25.0%,50.0%,25.0%,25.0%,50.0%
Ryan Ward LHB,,+420,16,19,3.20,1,2,0.222,0.263,0.444,0.222,0.305,5.3%,31.1%,36.8%,18.2%,93.0,315.3,3,2,9.1%,9.1%,18.2%,45.5%,36.4%,71.8,7.1%,19.0%,11.9%,95.5%,27.3%,33.3%,27.3%,45.5%,45.5%,27.3%,27.3%,42.9%
Kyle Tucker LHB,,+520,16,15,4.80,1,2,0.231,0.267,0.538,0.308,0.327,6.7%,29.0%,20.0%,13.2%,90.7,309.2,4,2,9.1%,9.1%,18.2%,45.5%,63.6%,71.1,16.0%,36.0%,20.0%,83.3%,18.2%,50.0%,45.5%,36.4%,36.4%,36.4%,27.3%,31.6%
Max Muncy LHB,,+340,21,11,4.40,1,1,0.444,0.545,0.778,0.333,0.552,18.2%,16.7%,-,7.1%,87.7,271.1,1,1,11.1%,11.1%,22.2%,55.6%,22.2%,69.3,7.1%,42.9%,35.7%,77.8%,11.1%,100.0%,11.1%,66.7%,66.7%,11.1%,22.2%,36.4%
Mookie Betts RHB,,+470,14,31,4.60,0,2,0.143,0.226,0.179,0.036,0.190,9.7%,7.7%,6.5%,3.2%,87.3,276.0,8,5,3.8%,-,15.4%,30.8%,46.2%,70.5,8.3%,44.4%,11.1%,94.7%,38.5%,0.0%,30.8%,26.9%,26.9%,57.7%,15.4%,16.7%
Andy Pages RHB,,+390,38,31,5.20,0,0,0.185,0.258,0.222,0.037,0.219,9.7%,31.0%,22.6%,14.6%,86.8,253.2,4,3,4.8%,-,-,47.6%,33.3%,72.6,16.4%,21.8%,10.9%,96.5%,19.0%,0.0%,33.3%,33.3%,19.0%,57.1%,23.8%,25.0%
Alex Call RHB,—,N/A,13,14,2.40,0,1,0.154,0.214,0.154,-,0.179,-,17.9%,14.3%,8.9%,79.6,230.8,2,1,9.1%,-,18.2%,27.3%,36.4%,67.1,4.8%,23.8%,4.8%,77.8%,45.5%,0.0%,9.1%,27.3%,36.4%,27.3%,36.4%,18.8%
Alex Freeland SHB,,+820,29,14,3.20,0,0,0.333,0.429,0.333,-,0.347,14.3%,6.5%,7.1%,3.0%,88.3,237.8,2,0,-,-,-,45.5%,36.4%,70.0,3.6%,28.6%,7.1%,93.3%,18.2%,0.0%,36.4%,27.3%,-,54.5%,45.5%,35.7%
Miguel Rojas RHB,—,N/A,17,14,2.40,0,0,0.111,0.286,0.111,-,0.208,14.3%,20.8%,7.1%,8.1%,82.6,267.8,2,1,10.0%,-,10.0%,40.0%,10.0%,68.5,5.0%,35.0%,10.0%,87.0%,30.0%,0.0%,-,50.0%,20.0%,60.0%,20.0%,20.0%
Shohei Ohtani LHB,,+270,31,13,4.80,0,1,0.455,0.538,0.545,0.091,0.471,15.4%,25.8%,7.7%,10.5%,95.5,258.9,2,1,10.0%,-,10.0%,70.0%,60.0%,74.3,48.1%,22.2%,18.5%,90.0%,20.0%,0.0%,40.0%,40.0%,50.0%,30.0%,20.0%,42.1%
Santiago Espinal RHB,—,N/A,11,10,2.00,0,0,0.500,0.500,0.600,0.100,0.483,-,29.4%,20.0%,17.2%,83.5,211.5,0,0,-,-,12.5%,37.5%,37.5%,66.4,-,33.3%,6.7%,88.2%,12.5%,0.0%,37.5%,50.0%,25.0%,50.0%,25.0%,45.5%
Chuckie Robinson RHB,—,N/A,-,1,3.00,0,0,-,-,-,-,-,-,50.0%,-,33.3%,91.3,118.4,0,0,-,-,-,-,-,74.8,50.0%,50.0%,-,100.0%,-,-,-,-,-,-,100.0%,100.0%
