Split,Season
Range,L10
Dates,="9/14/2026"
Games,10

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
8:40 PM,Tomoyuki Sugano,vs,53.2,233,5.52,0.288,0.369,1.38,0.270,0.559,13,2.18,124,20.7%,15.5%,14.0%,10.1%,6.04,10,4.3%,61.4%,5.9%,186,40.9%,17,9.1%,26.3%,24.5%,12.4%
9:38 PM,Kade Anderson,@,20.2,87,5.23,0.269,0.339,1.40,0.179,0.449,4,1.74,35,21.6%,18.4%,16.5%,11.3%,6.97,8,9.2%,60.9%,11.0%,63,38.1%,5,7.9%,30.2%,21.1%,15.9%
7:45 PM,Quinn Mathews,vs,30.2,137,4.01,0.267,0.324,1.50,0.117,0.383,3,0.88,46,26.1%,20.4%,14.0%,11.7%,8.22,14,10.2%,62.0%,5.4%,94,36.2%,2,2.1%,27.7%,11.5%,13.8%
6:40 PM,Nick Lodolo,vs,46.2,210,5.50,0.265,0.368,1.48,0.232,0.497,9,1.74,90,23.6%,20.5%,17.6%,10.2%,8.29,21,10.0%,59.7%,6.8%,140,42.1%,15,10.7%,23.6%,21.2%,12.9%
7:40 PM,Dean Kremer,vs,48.2,214,4.46,0.263,0.343,1.46,0.200,0.463,7,1.29,88,26.9%,20.6%,17.6%,12.1%,8.14,21,9.8%,57.5%,7.6%,148,35.8%,12,8.1%,27.7%,17.1%,18.9%
8:40 PM,Casey Mize,@,47.2,206,4.97,0.261,0.333,1.30,0.207,0.468,9,1.70,88,18.6%,17.0%,14.2%,9.1%,6.61,13,6.3%,61.1%,8.7%,157,45.9%,16,10.2%,35.7%,16.1%,20.4%
7:10 PM,Brandon Young,@,55.1,241,5.25,0.260,0.336,1.37,0.192,0.452,11,1.79,99,22.9%,18.7%,15.3%,11.4%,7.32,19,7.9%,66.3%,5.9%,174,33.3%,13,7.5%,25.9%,22.2%,20.1%
7:40 PM,Will Warren,@,44.0,188,4.28,0.259,0.333,1.36,0.200,0.459,7,1.43,78,22.6%,23.9%,20.7%,9.9%,9.20,16,8.5%,60.6%,6.8%,126,53.2%,12,9.5%,21.4%,22.2%,17.5%
7:40 PM,David Peterson,vs,50.0,217,3.90,0.258,0.312,1.44,0.108,0.366,5,0.90,71,23.1%,21.7%,17.8%,10.4%,8.46,22,10.1%,59.0%,5.7%,147,36.1%,8,5.4%,19.0%,17.9%,14.3%
7:40 PM,Reynaldo Lopez,@,38.1,162,4.01,0.252,0.315,1.33,0.156,0.408,5,1.17,60,24.4%,22.2%,18.8%,11.4%,8.45,14,8.6%,61.3%,7.1%,111,35.1%,10,9.0%,27.9%,16.1%,10.8%
7:07 PM,Jose Soriano,vs,55.0,235,3.92,0.250,0.298,1.33,0.094,0.344,4,0.65,73,22.0%,16.2%,13.4%,10.5%,6.22,20,8.5%,62.6%,7.8%,173,37.0%,11,6.4%,17.3%,10.0%,10.4%
7:07 PM,Troy Melton,@,58.2,245,4.04,0.244,0.313,1.24,0.158,0.403,6,0.92,89,23.8%,18.8%,17.4%,12.1%,7.06,19,7.8%,64.5%,7.1%,176,39.2%,12,6.8%,23.9%,14.3%,19.9%
9:40 PM,Sandy Alcantara,@,63.0,264,4.54,0.237,0.297,1.21,0.159,0.396,8,1.14,97,19.2%,13.3%,12.4%,9.5%,5.00,18,6.8%,59.8%,7.9%,210,38.1%,13,6.2%,27.1%,14.0%,15.7%
6:40 PM,Sean Newcomb,@,20.0,82,2.50,0.216,0.248,1.15,0.027,0.243,0,-,18,19.8%,22.0%,16.7%,9.6%,8.10,7,8.5%,57.3%,6.7%,56,39.3%,2,3.6%,28.6%,-,7.1%
6:40 PM,Tarik Skubal,@,64.0,251,2.02,0.215,0.249,1.00,0.093,0.308,3,0.42,73,31.2%,29.9%,25.4%,16.6%,10.55,13,5.2%,67.7%,7.8%,162,35.8%,11,6.8%,24.1%,5.1%,14.8%
7:10 PM,Jonah Tong,vs,16.0,68,4.66,0.207,0.294,1.25,0.138,0.345,2,1.12,20,27.3%,20.6%,16.5%,13.9%,7.88,8,11.8%,55.9%,8.8%,45,31.1%,3,6.7%,40.0%,11.1%,15.6%
6:40 PM,Gavin Williams,vs,55.1,221,3.01,0.191,0.267,0.99,0.172,0.363,10,1.63,74,38.1%,42.1%,28.5%,19.2%,15.13,16,7.2%,64.3%,8.1%,110,44.5%,12,10.9%,31.8%,28.6%,19.1%
9:38 PM,Reid Detmers,vs,58.1,220,2.45,0.191,0.227,0.86,0.091,0.282,5,0.77,59,29.4%,30.9%,22.4%,14.7%,10.49,10,4.5%,67.3%,7.9%,141,36.2%,9,6.4%,32.6%,10.9%,14.9%
7:45 PM,Landen Roupp,@,54.1,226,4.54,0.187,0.265,1.21,0.083,0.269,4,0.66,52,21.8%,15.5%,14.5%,9.8%,5.80,30,13.3%,54.8%,4.9%,159,30.8%,10,6.3%,25.8%,7.3%,11.9%
9:40 PM,Corbin Burnes,vs,3.0,13,3.77,0.182,0.297,1.33,0.182,0.364,0,-,4,18.5%,15.4%,9.5%,8.8%,6.00,2,15.4%,53.8%,12.3%,9,22.2%,1,11.1%,55.6%,-,22.2%
