Split,Season
Range,L10
Dates,="8/10/2026"
Games,10

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Freddy Peralta,@,46.0,222,5.53,0.322,0.407,1.80,0.251,0.573,10,1.96,114,24.3%,18.9%,15.4%,11.5%,8.22,19,8.6%,52.3%,6.3%,158,36.7%,8,5.1%,26.6%,21.4%,18.4%
7:07 PM,Jameson Taillon,vs,45.0,205,7.32,0.293,0.397,1.58,0.303,0.596,17,3.40,112,26.9%,20.0%,18.3%,13.0%,8.20,16,7.8%,59.5%,5.9%,147,44.2%,25,17.0%,42.2%,27.4%,23.8%
7:45 PM,Andrew Painter,@,45.2,206,6.43,0.290,0.382,1.58,0.240,0.530,12,2.36,97,24.7%,17.0%,17.8%,12.0%,6.90,19,9.2%,61.7%,8.0%,149,36.9%,16,10.7%,28.9%,25.6%,17.4%
7:40 PM,Dean Kremer,vs,40.0,171,6.02,0.265,0.367,1.35,0.290,0.555,12,2.70,86,26.2%,22.8%,19.5%,12.4%,8.78,13,7.6%,60.1%,7.0%,119,34.5%,9,7.6%,37.8%,26.7%,26.9%
9:40 PM,Jacob Lopez,vs,39.0,178,4.31,0.265,0.338,1.54,0.148,0.413,5,1.15,64,26.8%,23.6%,17.1%,12.4%,9.69,19,10.7%,64.0%,6.7%,114,31.6%,5,4.4%,28.9%,12.1%,20.2%
10:10 PM,Noah Cameron,@,57.1,252,4.43,0.259,0.327,1.41,0.161,0.420,8,1.26,94,27.3%,21.0%,18.4%,12.9%,8.32,23,9.1%,60.3%,8.1%,173,35.3%,14,8.1%,24.9%,16.3%,19.7%
9:45 PM,Hayden Wesneski,@,11.2,48,3.01,0.256,0.311,1.29,0.116,0.372,0,-,16,26.6%,16.7%,19.5%,13.4%,6.17,4,8.3%,70.8%,2.5%,35,40.0%,1,2.9%,14.3%,-,17.1%
7:15 PM,Bryce Elder,vs,55.0,235,5.94,0.254,0.343,1.35,0.235,0.488,14,2.29,104,20.1%,18.3%,19.3%,9.2%,7.04,20,8.5%,60.8%,6.7%,172,42.4%,16,9.3%,26.2%,31.1%,18.0%
9:45 PM,Blade Tidwell,vs,16.2,69,3.22,0.250,0.281,1.20,0.078,0.328,1,0.54,21,27.1%,18.8%,13.3%,12.8%,7.02,4,5.8%,69.6%,5.3%,51,39.2%,2,3.9%,13.7%,14.3%,23.5%
7:45 PM,Hunter Dobbins,vs,39.2,169,4.39,0.247,0.316,1.31,0.169,0.416,6,1.36,64,22.9%,21.3%,19.5%,10.7%,8.17,14,8.3%,61.5%,6.2%,118,40.7%,8,6.8%,25.4%,20.0%,23.7%
9:40 PM,Gabriel Hughes,@,29.0,121,2.65,0.239,0.284,1.21,0.101,0.339,1,0.31,37,20.1%,23.1%,18.1%,10.2%,8.69,9,7.4%,65.3%,7.7%,83,28.9%,3,3.6%,27.7%,4.3%,18.1%
9:40 PM,Casey Mize,vs,52.2,216,2.93,0.238,0.278,1.12,0.129,0.366,4,0.68,74,25.8%,21.8%,17.2%,12.6%,8.03,11,5.1%,65.3%,6.9%,158,36.7%,10,6.3%,31.6%,6.0%,20.9%
9:38 PM,MacKenzie Gore,@,57.2,238,4.07,0.229,0.305,1.11,0.193,0.422,10,1.56,92,25.8%,26.9%,22.9%,13.4%,9.99,14,5.9%,57.6%,8.1%,156,39.1%,15,9.6%,26.9%,21.4%,19.2%
9:40 PM,Michael Soroka,vs,53.2,218,3.10,0.229,0.273,1.06,0.127,0.356,4,0.67,73,21.5%,20.2%,18.3%,10.7%,7.38,10,4.6%,68.3%,6.9%,161,29.8%,11,6.8%,28.0%,8.9%,21.1%
7:07 PM,Sonny Gray,@,62.2,251,3.18,0.225,0.278,1.09,0.134,0.359,6,0.86,83,24.7%,24.7%,28.1%,12.0%,8.90,16,6.4%,64.4%,6.4%,172,40.1%,8,4.7%,25.6%,6.8%,18.0%
7:15 PM,Christian Scott,@,48.2,205,3.33,0.220,0.290,1.21,0.151,0.371,6,1.11,69,28.2%,30.2%,20.3%,13.8%,11.47,18,8.8%,63.9%,6.2%,124,36.3%,11,8.9%,27.4%,17.6%,18.5%
7:40 PM,Trevor Rogers,@,62.0,242,2.52,0.212,0.246,0.98,0.093,0.305,3,0.44,69,24.8%,23.6%,19.2%,13.4%,8.27,13,5.4%,71.1%,9.3%,172,39.0%,10,5.8%,27.9%,6.2%,14.5%
9:38 PM,Reid Detmers,vs,55.1,221,4.26,0.211,0.289,1.05,0.201,0.412,11,1.79,84,27.5%,28.1%,19.4%,13.5%,10.08,15,6.8%,70.6%,7.8%,144,41.7%,16,11.1%,32.6%,19.1%,17.4%
10:10 PM,Tarik Skubal,vs,59.2,232,3.13,0.196,0.260,0.89,0.164,0.361,9,1.36,79,34.4%,33.2%,25.9%,18.5%,11.61,10,4.3%,67.8%,7.5%,142,28.2%,13,9.2%,28.2%,20.0%,16.2%
9:40 PM,Logan Henderson,@,49.0,191,3.14,0.194,0.259,0.92,0.167,0.361,7,1.29,65,28.7%,31.9%,23.6%,15.4%,11.20,10,5.2%,69.4%,11.3%,119,36.1%,10,8.4%,26.9%,18.8%,26.9%
