Matchup,MIA @ WSH
Pitcher,Sandy Alcantara
Pitcher Team,MIA
Opposing Team,WSH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,183.2,756,0.240,0.289,0.364,0.125,1.18,18,0.88,6.5%,21.1%,17.7%,17.5%,10.7%,6.57,63.9%,7.4%,5.3%,34.9%,24.1%,11.8%,14.9%
vsLHB,107.1,448,0.238,0.298,0.380,0.142,1.24,12,1.01,8.0%,21.2%,17.9%,16.9%,10.8%,6.71,62.0%,7.0%,7.0%,33.7%,26.7%,11.4%,14.9%
vsRHB,75.1,308,0.242,0.276,0.343,0.100,1.10,6,0.72,4.2%,21.0%,17.5%,18.4%,10.6%,6.45,66.8%,8.0%,3.0%,36.6%,20.4%,12.5%,14.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Daylen Lile LHB,,+520,29,4.20,8,2,2,88.0,308.8,3,3,25.0%,25.0%,37.5%,37.5%,50.0%,73.5,23.1%,38.5%,15.4%,100.0%,75.0%,50.0%,50.0%,25.0%,25.0%,50.0%,50.0%,-,40.0%
Andres Chaparro RHB,—,N/A,12,3.80,8,1,2,94.6,271.9,4,3,25.0%,25.0%,62.5%,62.5%,50.0%,74.6,40.0%,33.3%,26.7%,100.0%,62.5%,25.0%,0.0%,37.5%,12.5%,75.0%,12.5%,12.5%,66.7%
Brady House RHB,,+680,18,4.40,8,1,2,97.2,337.0,4,3,25.0%,12.5%,12.5%,62.5%,37.5%,73.7,27.3%,63.6%,36.4%,100.0%,62.5%,37.5%,33.3%,25.0%,37.5%,25.0%,25.0%,50.0%,50.0%
Abimelec Ortiz LHB,,+520,31,4.00,8,0,0,88.6,269.1,2,1,-,-,12.5%,25.0%,50.0%,74.9,52.9%,23.5%,11.8%,94.4%,75.0%,25.0%,0.0%,50.0%,25.0%,12.5%,75.0%,12.5%,28.6%
Harry Ford RHB,—,N/A,14,3.20,8,0,0,79.7,247.3,1,0,-,-,-,12.5%,12.5%,68.8,7.7%,38.5%,-,86.7%,25.0%,12.5%,0.0%,12.5%,75.0%,12.5%,62.5%,25.0%,50.0%
Jorbit Vivas LHB,,+1100,18,4.20,8,0,1,84.0,251.3,1,1,12.5%,12.5%,25.0%,25.0%,37.5%,69.2,-,30.8%,7.7%,92.9%,62.5%,37.5%,0.0%,25.0%,25.0%,37.5%,37.5%,25.0%,66.7%
CJ Abrams LHB,,+400,28,4.40,8,0,0,88.9,240.4,2,0,-,-,-,12.5%,12.5%,74.1,50.0%,41.7%,-,100.0%,50.0%,37.5%,0.0%,12.5%,37.5%,12.5%,25.0%,62.5%,66.7%
Dylan Crews RHB,,+560,26,4.40,8,0,0,86.2,190.9,0,0,-,-,-,37.5%,25.0%,75.7,58.3%,41.7%,25.0%,100.0%,25.0%,-,-,25.0%,62.5%,37.5%,37.5%,25.0%,12.5%
Jose Tena LHB,—,N/A,14,2.80,8,0,0,90.1,275.5,2,1,12.5%,-,-,37.5%,25.0%,73.0,15.4%,30.8%,23.1%,92.9%,50.0%,25.0%,0.0%,25.0%,50.0%,12.5%,50.0%,37.5%,50.0%
Keibert Ruiz SHB,,+630,15,3.80,8,0,1,88.4,242.8,2,1,-,-,62.5%,25.0%,25.0%,70.1,-,33.3%,11.1%,100.0%,62.5%,37.5%,0.0%,25.0%,25.0%,87.5%,-,12.5%,66.7%
Nasim Nuñez SHB,,+1500,11,3.80,8,0,1,76.7,244.1,2,1,-,-,12.5%,-,25.0%,67.0,-,55.6%,-,75.0%,50.0%,37.5%,0.0%,12.5%,25.0%,37.5%,12.5%,50.0%,66.7%
Jacob Young RHB,,+1100,7,3.80,8,0,0,72.9,201.3,0,0,-,-,25.0%,12.5%,37.5%,71.8,-,20.0%,10.0%,100.0%,62.5%,12.5%,0.0%,50.0%,12.5%,37.5%,37.5%,25.0%,62.5%
Andrew Pinckney RHB,—,N/A,3,2.40,4,0,0,90.1,306.7,1,1,25.0%,-,-,50.0%,75.0%,73.9,50.0%,50.0%,-,100.0%,75.0%,25.0%,0.0%,50.0%,25.0%,25.0%,50.0%,25.0%,50.0%
