Matchup,MIA @ COL
Pitcher,Tanner Gordon
Pitcher Team,COL
Opposing Team,MIA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,35.1,158,0.318,0.378,0.547,0.230,1.56,6,1.53,5.1%,25.2%,22.2%,18.5%,13.0%,8.92,63.1%,5.9%,13.2%,43.0%,36.8%,14.3%,24.6%
vsLHB,15.1,73,0.362,0.457,0.725,0.362,1.89,6,3.52,5.5%,28.8%,27.4%,20.6%,14.8%,11.74,69.4%,5.4%,16.3%,53.1%,49.0%,25.0%,20.4%
vsRHB,20.0,85,0.278,0.310,0.392,0.114,1.30,0,-,4.7%,21.7%,17.6%,16.3%,11.1%,6.75,57.6%,6.4%,10.8%,35.4%,27.7%,-,27.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Otto Lopez RHB,,+640,10,28,4.40,1,1,0.346,0.393,0.577,0.231,0.415,7.1%,17.4%,3.6%,7.7%,88.2,271.3,5,2,8.0%,4.0%,12.0%,40.0%,40.0%,71.0,21.1%,39.5%,15.8%,90.5%,44.0%,16.0%,25.0%,28.0%,52.0%,32.0%,36.0%,32.0%,24.0%
Griffin Conine LHB,,+326,11,21,3.60,1,1,0.278,0.381,0.500,0.222,0.380,14.3%,42.1%,33.3%,21.6%,89.9,322.8,3,1,9.1%,9.1%,18.2%,54.5%,18.2%,74.1,41.7%,19.4%,13.9%,94.7%,36.4%,18.2%,50.0%,18.2%,63.6%,63.6%,36.4%,-,42.1%
Owen Caissie LHB,,+390,32,19,2.20,1,3,0.444,0.474,0.722,0.278,0.513,5.3%,40.0%,26.3%,18.9%,82.7,263.4,3,3,23.1%,7.7%,30.8%,38.5%,46.2%,75.3,61.8%,20.6%,14.7%,97.1%,61.6%,30.8%,25.0%,30.8%,23.1%,46.2%,30.8%,23.1%,26.7%
Joe Mack LHB,,+560,28,13,3.40,1,1,0.273,0.385,0.545,0.273,0.398,15.4%,32.0%,15.4%,13.3%,91.8,297.2,1,1,-,-,22.2%,55.6%,11.1%,74.5,50.0%,20.8%,16.7%,96.0%,44.4%,33.3%,33.3%,11.1%,55.6%,44.4%,33.3%,22.2%,35.3%
Kyle Stowers LHB,,+285,30,25,4.20,0,1,0.136,0.240,0.182,0.045,0.203,8.0%,48.9%,52.0%,24.2%,85.8,210.2,1,1,11.1%,11.1%,22.2%,44.4%,44.4%,75.0,51.4%,13.5%,10.8%,78.7%,33.3%,11.1%,0.0%,22.2%,55.6%,66.7%,22.2%,11.1%,45.0%
Jakob Marsee LHB,,+680,18,24,4.20,0,0,0.238,0.333,0.333,0.095,0.298,12.5%,22.0%,16.7%,9.7%,84.2,233.0,2,0,-,-,23.5%,29.4%,41.2%,70.6,8.6%,28.6%,8.6%,87.5%,53.0%,5.9%,0.0%,47.1%,35.3%,41.2%,29.4%,29.4%,29.2%
Xavier Edwards SHB,,+1000,14,23,4.40,0,0,0.333,0.391,0.381,0.048,0.344,8.7%,21.7%,8.7%,11.2%,81.7,305.9,5,1,-,-,5.3%,21.1%,36.8%,68.3,-,28.2%,7.7%,88.6%,31.6%,21.1%,0.0%,10.5%,57.9%,36.8%,31.6%,31.6%,38.1%
Heriberto Hernandez RHB,,+375,7,23,3.80,0,1,0.100,0.217,0.150,0.050,0.179,13.0%,37.5%,26.1%,16.1%,91.4,236.0,3,1,-,-,7.1%,35.7%,14.3%,74.2,55.6%,25.0%,11.1%,90.0%,35.7%,21.4%,0.0%,14.3%,42.9%,28.6%,50.0%,21.4%,43.5%
Graham Pauley LHB,,+650,14,21,2.60,0,1,0.150,0.190,0.250,0.100,0.194,4.8%,15.4%,14.3%,7.8%,82.7,226.5,3,2,5.9%,5.9%,29.4%,35.3%,47.1%,70.5,8.6%,22.9%,5.7%,89.7%,52.9%,23.5%,0.0%,29.4%,23.5%,41.2%,47.1%,11.8%,31.6%
Javier Sanoja RHB,—,N/A,9,19,3.80,0,0,0.316,0.316,0.526,0.211,0.359,-,7.1%,-,4.0%,84.6,223.2,3,1,-,-,10.5%,31.6%,31.6%,69.2,8.0%,52.0%,8.0%,89.3%,42.1%,10.5%,0.0%,31.6%,42.1%,26.3%,36.8%,36.8%,40.0%
Leo Jimenez RHB,—,N/A,28,18,2.40,0,0,0.067,0.222,0.067,-,0.166,5.6%,31.4%,16.7%,15.1%,90.7,320.3,2,1,-,-,-,45.5%,9.1%,72.1,10.7%,17.9%,10.7%,90.3%,27.3%,27.3%,0.0%,-,72.7%,9.1%,81.8%,9.1%,15.8%
Esteury Ruiz RHB,—,N/A,5,11,2.00,0,0,0.250,0.455,0.375,0.125,0.386,9.1%,4.2%,9.1%,1.9%,86.2,249.4,3,0,-,-,57.1%,28.6%,85.7%,71.9,9.1%,18.2%,-,91.7%,85.7%,14.3%,0.0%,71.4%,14.3%,71.4%,14.3%,14.3%,26.7%
Brian Navarreto RHB,—,N/A,-,4,2.50,0,0,-,-,-,-,-,-,50.0%,25.0%,30.0%,45.0,-,0,0,-,-,-,-,66.7%,61.2,-,-,-,83.3%,-,-,-,-,33.3%,66.7%,-,33.3%,40.0%
