Matchup,PHI @ CIN
Pitcher,Chase Burns
Pitcher Team,CIN
Opposing Team,PHI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,55.2,228,0.214,0.286,0.386,0.171,1.13,7,1.13,7.9%,31.4%,30.7%,23.3%,15.4%,11.32,59.4%,6.9%,9.3%,36.4%,31.4%,15.9%,20.7%
vsLHB,34.2,143,0.194,0.288,0.395,0.202,1.12,6,1.56,9.8%,31.9%,33.6%,24.5%,14.9%,12.46,59.7%,6.8%,11.1%,32.1%,34.6%,21.4%,25.9%
vsRHB,21.0,85,0.247,0.282,0.370,0.123,1.14,1,0.43,4.7%,30.6%,25.9%,21.2%,16.4%,9.43,58.8%,7.1%,6.8%,42.4%,27.1%,6.2%,13.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Brandon Marsh LHB,,+390,20,21,4.60,2,3,0.250,0.286,0.550,0.300,0.358,4.8%,16.3%,19.0%,10.0%,85.5,271.3,4,3,18.8%,6.2%,31.2%,31.2%,50.0%,71.9,20.0%,17.5%,12.5%,93.0%,62.4%,31.2%,40.0%,31.2%,25.0%,50.0%,25.0%,25.0%,44.4%
Bryce Harper LHB,,+291,33,15,4.20,2,2,0.250,0.400,0.750,0.500,0.469,20.0%,41.4%,33.3%,21.8%,101.2,364.6,3,2,28.6%,14.3%,14.3%,85.7%,28.6%,76.0,73.1%,26.9%,19.2%,89.7%,42.9%,42.9%,66.7%,-,57.1%,42.9%,42.9%,14.3%,69.2%
Kyle Schwarber LHB,,+200,31,24,4.20,1,2,0.333,0.375,0.476,0.143,0.364,8.3%,38.6%,41.7%,19.8%,99.5,282.1,4,3,8.3%,-,16.7%,75.0%,50.0%,77.6,77.5%,22.5%,17.5%,90.9%,66.7%,25.0%,33.3%,41.7%,25.0%,33.3%,58.3%,8.3%,42.9%
Alec Bohm RHB,,+630,15,22,4.40,1,2,0.211,0.318,0.421,0.211,0.326,9.1%,21.6%,18.2%,12.8%,93.4,315.0,6,2,6.7%,-,6.7%,40.0%,33.3%,69.2,2.4%,28.6%,11.9%,82.4%,46.7%,26.7%,25.0%,20.0%,53.3%,33.3%,20.0%,46.7%,43.8%
Rafael Marchan SHB,—,N/A,15,13,2.20,1,2,0.167,0.231,0.417,0.250,0.280,7.7%,20.6%,-,10.6%,86.0,219.3,2,2,8.3%,8.3%,41.7%,25.0%,50.0%,65.7,-,31.2%,3.1%,94.1%,50.0%,16.7%,50.0%,33.3%,8.3%,41.7%,25.0%,33.3%,27.8%
Trea Turner RHB,,+536,12,11,4.40,1,1,0.273,0.273,0.636,0.364,0.387,-,34.5%,27.3%,15.4%,81.5,269.3,2,1,14.3%,-,14.3%,28.6%,14.3%,72.0,28.0%,12.0%,4.0%,86.2%,42.9%,42.9%,33.3%,-,42.9%,42.9%,28.6%,28.6%,30.4%
Edmundo Sosa RHB,—,N/A,29,9,3.60,1,2,0.556,0.556,1.111,0.556,0.713,-,25.0%,11.1%,17.2%,93.6,339.0,2,2,25.0%,-,12.5%,50.0%,62.5%,71.6,26.3%,26.3%,15.8%,95.0%,50.0%,12.5%,100.0%,37.5%,50.0%,37.5%,50.0%,12.5%,30.0%
Derek Hill RHB,—,N/A,23,8,3.00,1,1,0.500,0.625,1.000,0.500,0.647,25.0%,37.5%,37.5%,16.2%,95.9,335.5,1,1,33.3%,33.3%,33.3%,66.7%,66.7%,71.2,7.1%,14.3%,14.3%,87.5%,66.7%,66.7%,50.0%,-,33.3%,33.3%,66.7%,-,14.3%
J.T. Realmuto RHB,,+640,15,23,3.80,0,0,0.211,0.304,0.316,0.105,0.276,8.7%,25.7%,21.7%,12.0%,92.7,270.7,5,1,6.7%,-,6.7%,40.0%,46.7%,73.7,33.3%,40.0%,6.7%,88.2%,73.3%,40.0%,0.0%,33.3%,20.0%,20.0%,40.0%,40.0%,21.1%
Justin Crawford LHB,,+1000,7,16,3.00,0,0,0.250,0.250,0.312,0.062,0.246,-,11.1%,-,6.6%,80.4,282.4,3,1,-,-,-,37.5%,43.8%,67.5,-,30.0%,6.7%,83.3%,43.7%,6.2%,0.0%,37.5%,43.8%,6.2%,31.2%,62.5%,42.1%
Gabriel Rincones Jr. LHB,,+563,13,15,3.20,0,0,0.231,0.333,0.231,-,0.265,13.3%,28.2%,26.7%,15.7%,95.8,215.1,2,1,-,-,11.1%,44.4%,11.1%,76.7,67.6%,14.7%,8.8%,87.2%,33.3%,22.2%,0.0%,11.1%,44.4%,33.3%,22.2%,44.4%,33.3%
Bryson Stott LHB,,+560,16,14,4.20,0,1,0.231,0.286,0.385,0.154,0.289,7.1%,16.7%,21.4%,7.8%,95.0,298.8,3,2,10.0%,-,10.0%,70.0%,30.0%,70.3,11.1%,22.2%,8.3%,100.0%,50.0%,40.0%,0.0%,10.0%,50.0%,40.0%,60.0%,-,8.3%
Garrett Stubbs LHB,—,N/A,4,13,2.80,0,0,0.182,0.308,0.182,-,0.242,7.7%,4.0%,-,1.9%,83.0,252.5,4,0,-,-,9.1%,36.4%,45.5%,68.5,-,40.0%,5.0%,90.9%,63.7%,27.3%,0.0%,36.4%,18.2%,18.2%,54.5%,27.3%,25.0%
