Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Jose Altuve","HOU","Jameson Taillon","TOR","17","0.294","0.36","0.29","0.59","2","2","0","1","3","2","10","29.4","0.368","1"
"Jackson Chourio","MIL","Paul Skenes","PIT","7","0.286","0.50","0.14","0.43","1","1","0","0","1","1","3","42.9","0.375","1"
"Zach McKinstry","DET","Bryan Woo","SEA","7","0.286","0.40","0.14","0.43","1","1","0","0","1","2","3","28.6","0.375","1"
"Ozzie Albies","ATL","Eury Perez","MIA","7","0.286","0.17","0.43","0.71","1","0","0","1","1","1","5","0.0","0.286","0"
"Bobby Witt Jr.","KC","Dean Kremer","MIN","14","0.286","0.25","0.21","0.50","3","0","0","1","1","1","7","7.1","0.333","1"
"Alec Bohm","PHI","Jake Irvin","WSH","18","0.278","0.36","0.17","0.44","3","1","1","0","2","3","8","22.2","0.316","1"
"Salvador Perez","KC","Dean Kremer","MIN","11","0.273","0.22","0.36","0.64","1","1","0","1","2","3","7","9.1","0.333","1"
"Heliot Ramos","NYY","Andre Pallante","STL","8","0.250","0.17","0.38","0.63","1","0","0","1","1","3","5","12.5","0.250","0"
"Ryan McMahon","NYY","Andre Pallante","STL","8","0.250","0.25","0.50","0.75","0","1","0","1","2","1","6","37.5","0.400","2"
"Miguel Rojas","LAD","Shota Imanaga","CHC","8","0.250","0.29","0.13","0.38","1","1","0","0","1","2","3","12.5","0.250","0"
"Brandon Marsh","PHI","Jake Irvin","WSH","12","0.250","0.25","0.33","0.58","1","1","0","1","2","2","7","25.0","0.308","1"
"Shohei Ohtani","LAD","Shota Imanaga","CHC","12","0.250","0.33","0.08","0.33","2","1","0","0","1","0","4","25.0","0.308","1"
"Luis Arraez","PHI","Jake Irvin","WSH","12","0.250","0.25","0.17","0.42","1","2","0","0","2","0","5","0.0","0.250","0"
"Jorge Polanco","NYM","Tanner Bibee","CLE","12","0.250","0.23","0.17","0.42","1","2","0","0","2","3","5","0.0","0.333","2"
"Jakob Marsee","MIA","Bryce Elder","ATL","5","0.200","0.25","0.20","0.40","0","1","0","0","1","1","2","20.0","0.333","1"
"Amed Rosario","NYY","Andre Pallante","STL","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","20.0","0.200","0"
"Max Muncy","LAD","Shota Imanaga","CHC","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","40.0","0.500","3"
"Luis Garcia Jr.","NYY","Andre Pallante","STL","10","0.200","0.22","0.10","0.30","1","1","0","0","1","1","3","10.0","0.333","2"
"Dansby Swanson","CHC","Eric Lauer","LAD","10","0.200","0.29","0.10","0.30","1","1","0","0","1","1","3","30.0","0.273","1"
"Carson Kelly","CHC","Eric Lauer","LAD","10","0.200","0.33","0.10","0.30","1","1","0","0","1","2","3","40.0","0.273","1"
"Marcus Semien","NYM","Tanner Bibee","CLE","10","0.200","0.13","0.40","0.60","0","1","0","1","2","2","6","10.0","0.333","2"
"Nico Hoerner","CHC","Eric Lauer","LAD","15","0.200","0.17","0.20","0.40","2","0","0","1","1","3","6","13.3","0.200","0"
"Max Kepler","ARI","Casey Mize","SD","11","0.182","0.22","0.18","0.36","0","2","0","0","2","0","4","18.2","0.250","1"
"Joey Bart","CWS","Sonny Gray","BOS","6","0.167","0.20","0.17","0.33","0","1","0","0","1","0","2","16.7","0.375","2"
"Kyle Schwarber","PHI","Jake Irvin","WSH","19","0.158","0.15","0.16","0.32","2","0","0","1","1","6","6","26.3","0.304","4"
"Royce Lewis","MIN","Noah Cameron","KC","13","0.154","0.22","0.08","0.23","1","1","0","0","1","0","3","30.8","0.154","0"
"Kyle Stowers","MIA","Bryce Elder","ATL","7","0.143","0.00","0.43","0.57","0","0","0","1","1","1","4","42.9","0.250","1"
"Brice Turang","MIL","Paul Skenes","PIT","15","0.133","0.11","0.20","0.33","1","0","0","1","1","1","5","33.3","0.133","0"
"Lane Thomas","ATL","Eury Perez","MIA","8","0.125","0.00","0.38","0.50","0","0","0","1","1","1","4","37.5","0.125","0"
"Leody Taveras","BAL","Reid Detmers","LAA","16","0.125","0.10","0.19","0.31","1","0","0","1","1","1","5","31.3","0.176","1"
"Bo Bichette","NYM","Tanner Bibee","CLE","9","0.111","0.17","0.11","0.22","0","1","0","0","1","0","2","33.3","0.111","0"
"William Contreras","MIL","Paul Skenes","PIT","11","0.091","0.13","0.09","0.18","0","1","0","0","1","1","2","27.3","0.091","0"
