Matchup,CLE @ MIN
Pitcher,Slade Cecconi
Pitcher Team,CLE
Opposing Team,MIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,54.1,225,0.258,0.298,0.388,0.129,1.25,5,0.83,6.2%,20.5%,18.7%,14.9%,9.5%,6.96,67.6%,7.1%,5.9%,35.5%,25.4%,9.3%,11.8%
vsLHB,30.2,135,0.279,0.324,0.418,0.139,1.47,3,0.88,8.1%,18.2%,17.8%,14.0%,8.4%,7.04,61.9%,7.1%,6.0%,36.0%,29.0%,6.9%,11.0%
vsRHB,23.2,90,0.230,0.259,0.345,0.115,0.97,2,0.76,3.3%,24.2%,20.0%,16.2%,11.5%,6.85,75.8%,7.1%,5.8%,34.8%,20.3%,14.3%,13.0%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kody Clemens LHB,,+350,23,24,4.60,2,2,0.238,0.292,0.524,0.286,0.340,8.3%,17.5%,12.5%,9.4%,97.6,282.6,6,4,16.7%,16.7%,22.2%,72.2%,27.8%,72.6,22.2%,31.5%,13.0%,94.7%,61.1%,44.4%,25.0%,16.7%,27.8%,38.9%,44.4%,16.7%,38.2%
Luke Keaschall RHB,,+1120,16,24,4.00,2,3,0.300,0.417,0.600,0.300,0.437,8.3%,0.0%,4.2%,-,83.0,271.0,5,4,10.5%,-,15.8%,31.6%,42.1%,72.3,27.3%,45.5%,13.6%,91.7%,57.9%,36.8%,28.6%,21.1%,31.6%,31.6%,52.6%,15.8%,31.8%
Josh Bell SHB,,+433,33,19,4.60,1,3,0.294,0.368,0.765,0.471,0.465,10.5%,23.5%,21.1%,11.4%,92.2,340.6,7,5,30.8%,7.7%,15.4%,46.2%,46.2%,72.8,31.2%,28.1%,15.6%,94.1%,76.9%,53.8%,14.3%,23.1%,23.1%,23.1%,46.2%,30.8%,18.8%
Ryan Kreidler RHB,,+770,15,15,4.20,1,1,0.214,0.267,0.429,0.214,0.302,6.7%,25.9%,26.7%,12.5%,85.7,285.7,2,1,10.0%,-,10.0%,30.0%,30.0%,75.0,53.8%,15.4%,7.7%,96.3%,40.0%,30.0%,33.3%,10.0%,60.0%,40.0%,60.0%,-,33.3%
Trevor Larnach LHB,,+582,31,22,3.80,0,3,0.429,0.455,0.619,0.190,0.463,4.5%,20.6%,9.1%,9.6%,92.8,297.0,6,3,10.5%,5.3%,15.8%,52.6%,42.1%,74.1,43.3%,36.7%,23.3%,90.9%,57.9%,26.3%,0.0%,31.6%,36.8%,31.6%,57.9%,10.5%,16.7%
Victor Caratini SHB,,+600,20,20,4.20,0,2,0.312,0.400,0.375,0.062,0.342,10.0%,7.1%,-,2.6%,91.3,274.2,6,1,5.9%,-,17.6%,35.3%,23.5%,70.7,8.7%,52.2%,17.4%,88.5%,64.7%,47.1%,0.0%,17.6%,35.3%,35.3%,17.6%,47.1%,22.2%
Brooks Lee SHB,,+660,12,18,4.80,0,0,0.250,0.333,0.312,0.062,0.291,11.1%,9.3%,11.1%,5.1%,93.5,259.2,4,0,-,-,28.6%,35.7%,50.0%,71.1,7.5%,27.5%,10.0%,93.0%,92.9%,42.9%,0.0%,50.0%,-,28.6%,35.7%,35.7%,30.4%
Alex Jackson RHB,—,N/A,19,18,3.60,0,0,0.294,0.333,0.294,-,0.287,-,20.6%,11.1%,11.7%,74.9,273.8,1,0,-,-,6.7%,33.3%,6.7%,73.3,27.6%,17.2%,6.9%,85.3%,13.4%,6.7%,0.0%,6.7%,66.7%,40.0%,46.7%,13.3%,45.0%
Royce Lewis RHB,,+455,15,16,4.60,0,2,0.438,0.438,0.625,0.188,0.461,-,38.2%,31.2%,15.1%,95.7,276.8,3,2,18.2%,9.1%,18.2%,54.5%,36.4%,75.6,63.6%,18.2%,18.2%,97.1%,63.7%,27.3%,0.0%,36.4%,36.4%,36.4%,45.5%,18.2%,25.0%
Tristan Gray LHB,,+710,20,13,3.80,0,0,-,0.077,-,-,0.050,7.7%,25.0%,38.5%,13.4%,89.5,282.3,3,1,16.7%,-,16.7%,16.7%,50.0%,72.1,25.0%,10.7%,3.6%,77.8%,100.0%,50.0%,0.0%,50.0%,-,16.7%,33.3%,50.0%,50.0%
Austin Martin RHB,,+1000,9,10,3.60,0,0,0.556,0.600,0.556,-,0.510,10.0%,5.9%,10.0%,2.6%,88.0,229.9,1,0,-,-,12.5%,50.0%,50.0%,70.5,7.7%,46.2%,23.1%,81.2%,50.0%,-,-,50.0%,37.5%,37.5%,50.0%,12.5%,30.8%
Kyler Fedko RHB,—,N/A,-,3,2.80,0,0,-,-,-,-,-,-,50.0%,33.3%,20.0%,84.7,250.1,0,0,-,-,-,50.0%,-,72.4,16.7%,16.7%,-,100.0%,50.0%,50.0%,0.0%,-,50.0%,-,50.0%,50.0%,33.3%
