Matchup,TEX @ LAA
Pitcher,George Klassen
Pitcher Team,LAA
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,8.2,52,0.289,0.414,0.447,0.158,2.88,1,1.04,26.9%,32.3%,17.3%,13.2%,13.6%,9.35,48.1%,5.7%,13.8%,31.0%,24.1%,14.3%,13.8%
vsLHB,5.2,30,0.320,0.373,0.400,0.080,2.29,0,-,16.7%,33.3%,20.0%,17.1%,15.3%,9.53,56.7%,8.1%,10.5%,31.6%,26.3%,-,5.3%
vsRHB,3.0,22,0.231,0.470,0.538,0.308,4.00,1,3.00,40.9%,30.8%,13.6%,9.1%,11.5%,9.00,36.4%,2.9%,20.0%,30.0%,20.0%,50.0%,30.0%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Elias Diaz RHB,,+830,7,3.40,10,1,1,85.7,299.5,3,2,10.0%,-,-,40.0%,30.0%,75.4,61.1%,27.8%,16.7%,100.0%,40.0%,30.0%,33.3%,10.0%,40.0%,10.0%,40.0%,50.0%,20.0%
Jarred Kelenic LHB,,+399,11,2.20,10,1,2,92.1,342.6,7,4,40.0%,10.0%,20.0%,50.0%,60.0%,73.7,35.3%,41.2%,23.5%,89.5%,80.0%,60.0%,16.7%,20.0%,20.0%,30.0%,30.0%,40.0%,37.5%
Wyatt Langford RHB,,+438,17,4.00,10,1,1,89.9,246.2,2,0,10.0%,10.0%,20.0%,40.0%,30.0%,72.4,40.0%,46.7%,13.3%,100.0%,50.0%,30.0%,33.3%,20.0%,40.0%,60.0%,10.0%,30.0%,10.0%
Cameron Cauley RHB,—,N/A,7,2.40,10,0,0,84.8,246.9,2,0,-,-,10.0%,10.0%,30.0%,71.9,36.4%,36.4%,-,91.7%,40.0%,10.0%,0.0%,30.0%,50.0%,40.0%,30.0%,30.0%,42.9%
Joc Pederson LHB,,+286,26,2.80,10,0,0,81.2,231.9,0,0,-,-,-,30.0%,10.0%,72.2,27.8%,16.7%,11.1%,94.7%,20.0%,20.0%,0.0%,-,80.0%,30.0%,40.0%,30.0%,50.0%
Brandon Nimmo LHB,,+422,19,4.00,10,0,0,79.6,220.2,0,0,-,-,20.0%,20.0%,10.0%,71.9,26.7%,6.7%,6.7%,83.3%,50.0%,40.0%,0.0%,10.0%,40.0%,40.0%,20.0%,40.0%,71.4%
Corey Seager LHB,,+331,27,4.00,10,0,0,94.9,271.5,3,1,-,-,10.0%,80.0%,30.0%,72.5,18.8%,43.8%,25.0%,80.0%,60.0%,30.0%,0.0%,30.0%,40.0%,20.0%,60.0%,20.0%,57.1%
Austin Wynns RHB,—,N/A,8,1.80,10,0,0,79.4,147.3,0,0,-,-,10.0%,20.0%,40.0%,70.9,14.3%,35.7%,14.3%,87.5%,30.0%,-,-,30.0%,60.0%,20.0%,80.0%,-,28.6%
Jake Burger RHB,,+464,17,3.80,10,0,0,79.5,263.7,2,0,-,-,20.0%,10.0%,10.0%,77.3,83.3%,16.7%,-,100.0%,40.0%,40.0%,0.0%,-,50.0%,40.0%,30.0%,30.0%,50.0%
Nicky Lopez LHB,,+1820,16,2.20,10,0,0,79.6,260.6,3,1,-,-,-,30.0%,50.0%,67.1,-,40.0%,-,71.4%,60.0%,30.0%,0.0%,30.0%,20.0%,20.0%,40.0%,40.0%,40.0%
Ezequiel Duran RHB,,+870,15,4.00,10,0,1,89.9,233.3,2,1,-,-,20.0%,60.0%,30.0%,73.7,35.7%,42.9%,28.6%,93.3%,30.0%,20.0%,0.0%,10.0%,60.0%,50.0%,10.0%,40.0%,37.5%
Justin Foscue RHB,—,N/A,20,2.60,10,0,1,85.9,205.3,1,1,-,-,10.0%,20.0%,-,71.0,-,50.0%,8.3%,80.0%,20.0%,20.0%,0.0%,-,60.0%,40.0%,20.0%,40.0%,10.0%
Evan Carter LHB,,+650,29,2.60,10,0,1,85.2,234.3,2,1,10.0%,-,20.0%,30.0%,20.0%,72.2,23.1%,46.2%,15.4%,100.0%,50.0%,50.0%,0.0%,-,20.0%,30.0%,30.0%,40.0%,66.7%
