Matchup,PIT @ MIA
Pitcher,Janson Junk
Pitcher Team,MIA
Opposing Team,PIT

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,11.1,1.24,="11-45",.244,.444,0.200,2,1,1,6,16.7,3,.292,.736
Batting Second,9.1,1.82,="14-41",.341,.561,0.220,3,0,0,5,9.1,3,.386,.947
Batting Third,9.0,2.00,="14-40",.350,.575,0.225,1,6,0,6,11.4,4,.409,.984
Batting Fourth,8.2,1.85,="13-37",.351,.514,0.163,1,1,1,6,17.1,3,.400,.914
Batting Fifth,9.0,1.44,="11-35",.314,.543,0.229,2,2,0,8,13.2,2,.342,.885
Batting Sixth,8.1,1.08,="8-33",.242,.333,0.091,0,3,0,1,17.1,1,.286,.619
Batting Seventh,7.1,1.64,="9-31",.290,.484,0.194,2,0,0,6,29.4,3,.353,.837
Batting Eighth,9.2,0.62,="5-32",.156,.281,0.125,1,1,0,3,20.6,1,.176,.457
Batting Ninth,8.2,0.69,="3-29",.103,.138,0.035,0,1,0,3,31.3,3,.188,.326

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jake Mangum SHB,Batting First ​,="43-147",.293,.415,0.122,3,7,1,12,22.5,8,.344,.759
Spencer Horwitz LHB,Batting First ​,="27-98",.276,.469,0.193,5,4,0,8,12.1,15,.388,.857
Brandon Lowe LHB,Batting Second ​,="104-398",.261,.513,0.252,25,23,1,72,27.9,42,.330,.843
Bryan Reynolds SHB,Batting Third ​,="117-439",.267,.442,0.175,15,28,2,61,24.4,72,.378,.820
Esmerlyn Valdez RHB,Batting Fourth ​,="23-108",.213,.500,0.287,8,5,1,26,37.0,24,.356,.856
Nick Gonzales RHB,Batting Sixth ​,="55-151",.364,.483,0.119,3,9,0,17,14.7,9,.411,.894
Endy Rodriguez SHB,Batting Seventh ​,="18-63",.286,.476,0.190,3,3,0,6,25.7,6,.348,.824
Ronny Simon SHB,Batting Seventh ​,="2-8",.250,.250,0.000,0,0,0,0,0.0,0,.250,.500
Jared Triolo RHB,Batting Eighth ​,="28-96",.292,.365,0.073,1,4,0,11,21.9,6,.346,.711
Jhostynxon Garcia RHB,Batting Eighth ​,="2-14",.143,.143,0.000,0,0,0,1,35.7,0,.143,.286
Jacob Gonzalez LHB,Batting Eighth ​,="11-46",.239,.435,0.196,2,3,0,9,18.8,0,.250,.685
Rafael Flores RHB,Batting Eighth ​,="3-17",.176,.412,0.236,1,1,0,2,19.0,4,.333,.745
Henry Davis RHB,Batting Ninth ​,="33-191",.173,.325,0.152,8,5,0,27,21.0,20,.271,.596
