Matchup,CWS @ BOS
Pitcher,Sonny Gray
Pitcher Team,BOS
Opposing Team,CWS

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,14.0,1.29,="15-58",.259,.431,0.172,2,4,0,2,19.7,3,.295,.726
Batting Second,14.1,1.53,="16-53",.302,.491,0.189,2,4,0,9,18.3,6,.367,.858
Batting Third,16.2,0.60,="10-55",.182,.182,0.000,0,0,0,2,26.8,0,.196,.378
Batting Fourth,12.1,1.38,="12-48",.250,.438,0.188,2,3,0,6,16.7,5,.333,.771
Batting Fifth,13.1,0.75,="7-48",.146,.229,0.083,1,1,0,3,23.5,3,.196,.425
Batting Sixth,10.1,1.65,="14-44",.318,.727,0.409,3,7,1,7,20.8,3,.375,1.102
Batting Seventh,9.2,1.76,="15-42",.357,.452,0.095,0,4,0,1,20.5,2,.386,.838
Batting Eighth,10.2,1.22,="8-38",.211,.395,0.184,2,1,0,3,20.5,5,.295,.690
Batting Ninth,11.2,0.77,="6-39",.154,.179,0.025,0,1,0,4,25.6,3,.209,.388

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Sam Antonacci LHB,Batting First ​,="60-223",.269,.390,0.121,6,9,0,21,16.7,19,.361,.751
Chase Meidroth RHB,Batting First ​,="33-124",.266,.419,0.153,4,7,0,10,23.0,15,.345,.764
Randal Grichuk RHB,Batting Second ​,="9-35",.257,.629,0.372,3,4,0,3,24.3,2,.297,.926
Munetaka Murakami LHB,Batting Second ​,="57-227",.251,.520,0.269,17,10,0,39,34.3,43,.373,.893
Andrew Benintendi LHB,Batting Third ​,="19-73",.260,.466,0.206,4,3,0,12,21.0,8,.333,.799
Miguel Vargas RHB,Batting Third ​,="56-247",.227,.453,0.226,13,17,0,35,19.7,33,.326,.779
Colson Montgomery LHB,Batting Fourth ​,="65-289",.225,.464,0.239,19,12,0,49,33.4,26,.303,.767
Braden Montgomery SHB,Batting Sixth ​,="18-69",.261,.362,0.101,1,2,1,7,28.6,7,.338,.700
Brenton Doyle RHB,Batting Seventh ​,="5-36",.139,.139,0.000,0,0,0,0,35.0,4,.225,.364
Joey Bart RHB,Batting Eighth ​,="8-45",.178,.311,0.133,1,3,0,4,26.9,2,.288,.599
Tristan Peters LHB,Batting Eighth ​,="33-126",.262,.452,0.190,4,8,2,22,15.7,10,.312,.764
Luisangel Acuna RHB,Batting Ninth ​,="15-68",.221,.279,0.058,1,1,0,5,14.7,4,.270,.549
Drew Romo SHB,Batting Ninth ​,="12-96",.125,.219,0.094,2,3,0,5,25.7,12,.229,.448
