Matchup,ARI @ STL
Pitcher,Kyle Leahy
Pitcher Team,STL
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,70.0,314,0.297,0.357,0.459,0.163,1.57,9,1.16,8.3%,22.4%,18.8%,19.0%,10.2%,7.59,59.0%,8.6%,11.6%,50.7%,23.6%,17.0%,15.6%
vsLHB,35.0,165,0.331,0.392,0.514,0.182,1.89,6,1.54,10.3%,24.7%,19.4%,21.2%,10.7%,8.23,54.5%,9.5%,12.9%,59.5%,24.1%,21.4%,14.7%
vsRHB,34.1,149,0.259,0.317,0.400,0.141,1.28,3,0.79,6.0%,20.0%,18.1%,17.0%,9.5%,7.08,64.0%,7.7%,10.1%,41.3%,22.9%,12.0%,16.5%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Gabriel Moreno RHB,—,N/A,10,25,4.40,2,3,0.333,0.440,0.667,0.333,0.465,16.0%,19.6%,12.0%,8.4%,91.8,301.5,4,2,5.6%,5.6%,11.1%,33.3%,33.3%,71.0,9.3%,27.9%,4.7%,95.6%,22.2%,50.0%,27.8%,50.0%,44.4%,27.8%,27.8%,13.0%
Tommy Troy RHB,,N/A,25,31,3.80,1,2,0.111,0.226,0.222,0.111,0.209,12.9%,30.2%,22.6%,11.1%,80.8,256.9,4,2,10.0%,-,5.0%,25.0%,30.0%,72.7,18.4%,18.4%,10.5%,90.5%,20.0%,25.0%,25.0%,45.0%,20.0%,45.0%,35.0%,10.0%
Pavin Smith LHB,,N/A,12,20,2.80,1,1,0.133,0.300,0.333,0.200,0.279,20.0%,16.7%,10.0%,7.1%,83.5,262.2,2,2,14.3%,7.1%,21.4%,21.4%,7.1%,70.9,11.1%,29.6%,3.7%,90.0%,28.6%,25.0%,-,64.3%,50.0%,42.9%,7.1%,40.0%
Geraldo Perdomo SHB,,N/A,18,20,4.60,1,2,0.267,0.450,0.533,0.267,0.423,20.0%,17.2%,10.0%,6.0%,88.1,308.5,3,3,-,-,25.0%,50.0%,16.7%,67.2,-,34.6%,15.4%,89.7%,41.7%,20.0%,16.7%,41.7%,58.3%,8.3%,33.3%,18.2%
Tim Tawa RHB,,N/A,14,20,2.80,1,1,0.167,0.250,0.333,0.167,0.259,10.0%,24.4%,35.0%,13.2%,80.1,271.6,3,1,-,-,18.2%,36.4%,27.3%,74.3,46.7%,10.0%,-,85.7%,18.2%,0.0%,27.3%,36.4%,45.5%,45.5%,9.1%,33.3%
Corbin Carroll LHB,,N/A,24,17,4.00,1,2,0.250,0.294,0.625,0.375,0.384,5.9%,22.9%,11.8%,12.9%,92.1,240.9,2,2,14.3%,14.3%,35.7%,35.7%,35.7%,77.2,73.5%,20.6%,14.7%,97.1%,35.7%,20.0%,21.4%,28.6%,64.3%,7.1%,28.6%,41.2%
Lourdes Gurriel Jr. RHB,,N/A,10,23,4.20,0,1,0.190,0.217,0.190,-,0.186,-,17.8%,17.4%,9.6%,88.0,267.6,5,3,5.6%,-,11.1%,44.4%,38.9%,71.2,15.4%,33.3%,10.3%,86.7%,38.9%,0.0%,16.7%,38.9%,44.4%,33.3%,22.2%,42.3%
Nolan Arenado RHB,,N/A,30,22,3.60,0,0,0.150,0.227,0.150,-,0.180,9.1%,21.7%,13.6%,11.9%,85.4,244.6,3,1,-,-,-,29.4%,17.6%,71.3,7.7%,23.1%,2.6%,88.6%,23.5%,0.0%,17.6%,41.2%,-,94.1%,5.9%,39.1%
LuJames Groover RHB,—,N/A,11,20,3.20,0,0,0.158,0.200,0.158,-,0.166,5.0%,12.9%,15.0%,6.1%,90.8,197.5,1,0,-,-,13.3%,53.3%,26.7%,70.7,14.8%,44.4%,11.1%,90.0%,13.3%,0.0%,26.7%,40.0%,26.7%,33.3%,40.0%,45.0%
Ketel Marte SHB,,N/A,24,17,4.20,0,0,0.294,0.294,0.353,0.059,0.284,-,18.8%,11.8%,9.2%,95.3,234.2,1,1,7.7%,-,15.4%,61.5%,38.5%,74.6,42.9%,32.1%,25.0%,90.3%,7.7%,0.0%,38.5%,38.5%,30.8%,69.2%,-,21.1%
Adrian Del Castillo LHB,,N/A,21,16,3.20,0,0,0.133,0.188,0.133,-,0.152,6.2%,27.8%,31.2%,15.4%,93.1,302.5,4,1,-,-,-,50.0%,50.0%,72.8,33.3%,24.2%,6.1%,97.1%,20.0%,0.0%,30.0%,50.0%,20.0%,70.0%,10.0%,43.8%
Ildemaro Vargas SHB,—,N/A,19,15,3.20,0,0,-,0.133,-,-,0.087,13.3%,23.8%,20.0%,8.9%,89.4,280.2,1,0,-,-,-,20.0%,30.0%,71.5,16.7%,33.3%,5.6%,90.0%,20.0%,0.0%,20.0%,60.0%,40.0%,30.0%,30.0%,15.4%
Jorge Barrosa SHB,—,N/A,21,12,2.40,0,0,0.083,0.083,0.167,0.083,0.106,-,25.0%,25.0%,10.9%,82.8,218.5,2,0,-,-,33.3%,22.2%,11.1%,69.3,4.8%,23.8%,4.8%,91.3%,44.4%,0.0%,-,11.1%,33.3%,55.6%,11.1%,12.5%
