Split,Season
Range,L10
Dates,="9/9/2026"
Games,15

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
4:10 PM,Cody Bradford,@,29.2,134,4.58,0.328,0.374,1.62,0.176,0.504,4,1.21,63,18.0%,11.9%,11.4%,8.9%,4.85,7,5.2%,69.4%,7.7%,110,40.0%,12,10.9%,34.5%,10.5%,20.9%
7:40 PM,Zac Gallen,@,54.2,246,5.86,0.316,0.384,1.61,0.227,0.542,12,1.98,122,19.5%,12.6%,13.6%,9.0%,5.10,17,6.9%,64.8%,5.3%,196,43.9%,23,11.7%,28.1%,20.0%,20.4%
7:05 PM,Tomoyuki Sugano,@,52.1,231,5.58,0.306,0.384,1.45,0.279,0.586,13,2.24,130,19.0%,14.3%,13.0%,9.1%,5.68,8,3.5%,60.2%,5.8%,189,40.7%,18,9.5%,27.5%,23.1%,13.2%
6:40 PM,Robert Stock,@,25.2,126,4.11,0.300,0.356,1.79,0.118,0.418,2,0.70,46,24.4%,19.0%,17.3%,12.1%,8.42,13,10.3%,61.7%,7.3%,86,30.2%,6,7.0%,29.1%,8.0%,20.9%
7:40 PM,Davis Martin,vs,42.1,195,5.23,0.291,0.357,1.58,0.157,0.448,6,1.28,77,16.9%,13.8%,11.8%,8.1%,5.74,17,8.7%,53.8%,7.4%,146,41.1%,10,6.8%,24.7%,16.7%,19.9%
3:05 PM,Brady Basso,vs,17.0,72,3.81,0.290,0.304,1.29,0.130,0.420,2,1.06,29,16.9%,13.9%,14.5%,8.6%,5.29,2,2.8%,62.5%,6.6%,60,28.3%,3,5.0%,30.0%,11.1%,15.0%
6:35 PM,Foster Griffin,@,56.1,237,3.85,0.277,0.332,1.35,0.168,0.445,6,0.96,98,19.5%,17.7%,14.5%,9.5%,6.71,15,6.3%,62.9%,8.6%,179,36.9%,11,6.1%,24.0%,11.6%,11.7%
10:10 PM,Rhett Lowder,@,48.2,212,4.58,0.276,0.340,1.40,0.194,0.469,7,1.29,92,16.1%,15.1%,12.4%,7.5%,5.92,14,6.6%,59.8%,7.2%,165,37.0%,15,9.1%,32.1%,13.2%,17.0%
4:10 PM,Kade Anderson,vs,14.2,63,5.69,0.273,0.357,1.50,0.200,0.473,3,1.84,26,21.3%,17.5%,14.9%,11.0%,6.75,7,11.1%,57.1%,10.2%,45,31.1%,3,6.7%,31.1%,21.4%,13.3%
1:10 PM,Zebby Matthews,@,56.0,238,4.56,0.269,0.334,1.34,0.181,0.449,9,1.45,97,20.3%,19.3%,15.1%,9.9%,7.39,17,7.1%,65.7%,6.9%,173,43.4%,16,9.2%,22.5%,20.5%,16.2%
