Matchup,TEX @ BOS
Pitcher,Ranger Suarez
Pitcher Team,BOS
Opposing Team,TEX

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,65.0,263,0.228,0.279,0.344,0.116,1.14,4,0.55,7.2%,23.8%,24.0%,22.3%,10.9%,8.72,62.7%,6.3%,6.7%,32.4%,22.9%,9.8%,21.2%
vsLHB,16.2,72,0.269,0.320,0.418,0.149,1.26,2,1.08,4.2%,31.9%,33.3%,29.6%,15.4%,12.96,68.1%,7.9%,9.3%,30.2%,23.3%,20.0%,23.3%
vsRHB,48.1,191,0.213,0.264,0.316,0.103,1.10,2,0.37,8.4%,20.4%,20.4%,19.4%,9.2%,7.26,60.7%,5.6%,5.9%,33.1%,22.8%,6.5%,20.6%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Elias Diaz RHB,,+456,27,18,2.60,2,2,0.176,0.222,0.588,0.412,0.340,5.6%,29.3%,22.2%,18.5%,85.7,284.5,2,2,23.1%,15.4%,23.1%,38.5%,30.8%,75.5,57.6%,21.2%,9.1%,84.6%,30.8%,50.0%,15.4%,46.2%,38.5%,30.8%,30.8%,38.9%
Jake Burger RHB,,+420,18,16,3.80,2,4,0.429,0.438,1.000,0.571,0.573,6.2%,28.0%,18.8%,11.5%,88.2,310.0,6,5,16.7%,8.3%,41.7%,41.7%,33.3%,76.8,69.6%,21.7%,21.7%,95.8%,66.7%,25.0%,-,25.0%,66.7%,25.0%,8.3%,12.5%
Justin Foscue RHB,,+590,11,15,2.40,2,3,0.583,0.667,1.333,0.750,0.787,13.3%,16.7%,20.0%,5.9%,98.8,337.0,4,3,33.3%,11.1%,33.3%,77.8%,55.6%,70.2,10.0%,30.0%,25.0%,95.2%,44.4%,50.0%,22.2%,33.3%,44.4%,33.3%,22.2%,10.5%
Josh Jung RHB,,+590,7,18,4.60,1,1,0.529,0.556,0.706,0.176,0.548,5.6%,20.0%,-,9.5%,86.0,258.0,3,2,5.9%,-,-,41.2%,47.1%,70.8,19.4%,29.0%,12.9%,93.9%,17.6%,33.3%,29.4%,47.1%,17.6%,52.9%,29.4%,23.5%
Wyatt Langford RHB,,+410,9,18,4.40,1,1,0.125,0.222,0.375,0.250,0.259,11.1%,27.3%,27.8%,12.3%,86.6,259.5,3,2,18.2%,18.2%,27.3%,27.3%,27.3%,72.8,34.5%,24.1%,10.3%,87.9%,27.3%,33.3%,9.1%,45.5%,54.5%,18.2%,27.3%,35.0%
Michael Helman RHB,,+790,-,12,3.20,1,1,0.167,0.167,0.417,0.250,0.249,-,23.8%,25.0%,13.9%,86.3,311.2,6,5,-,-,22.2%,11.1%,55.6%,71.8,5.9%,35.3%,-,89.5%,66.7%,16.7%,11.1%,-,33.3%,44.4%,22.2%,41.7%
Kyle Higashioka RHB,,+540,2,10,3.40,1,2,0.500,0.600,1.000,0.500,0.645,20.0%,25.0%,-,10.9%,90.5,246.5,2,1,12.5%,12.5%,25.0%,37.5%,37.5%,70.5,11.8%,35.3%,11.8%,94.4%,25.0%,50.0%,37.5%,25.0%,50.0%,12.5%,37.5%,7.7%
Ezequiel Duran RHB,,+790,8,18,4.40,0,0,0.375,0.444,0.438,0.062,0.390,11.1%,23.7%,27.8%,12.2%,92.8,243.4,2,0,-,-,27.3%,36.4%,63.6%,71.6,16.2%,24.3%,8.1%,100.0%,9.1%,0.0%,63.6%,27.3%,45.5%,45.5%,9.1%,30.0%
Corey Seager LHB,,+297,19,16,4.40,0,0,-,0.062,-,-,0.041,6.2%,35.5%,43.8%,20.4%,98.4,267.1,1,0,-,-,-,87.5%,-,71.3,7.4%,25.9%,22.2%,90.0%,25.0%,0.0%,-,75.0%,75.0%,-,25.0%,53.3%
Brandon Nimmo LHB,,+570,19,11,4.40,0,0,0.111,0.273,0.222,0.111,0.240,9.1%,14.3%,18.2%,7.1%,79.9,278.5,2,1,-,-,14.3%,28.6%,28.6%,71.2,17.6%,17.6%,5.9%,85.0%,28.6%,0.0%,28.6%,28.6%,42.9%,28.6%,28.6%,40.0%
Joc Pederson LHB,,+490,13,7,3.60,0,1,0.333,0.429,1.000,0.667,0.566,-,17.6%,14.3%,9.1%,101.5,286.0,1,1,20.0%,-,20.0%,100.0%,40.0%,72.3,30.8%,38.5%,38.5%,76.5%,20.0%,0.0%,40.0%,40.0%,40.0%,40.0%,20.0%,0.0%
Evan Carter LHB,—,N/A,7,6,3.20,0,0,0.167,0.167,0.167,-,0.148,-,30.0%,16.7%,15.8%,70.7,254.9,0,0,-,-,-,20.0%,20.0%,70.0,16.7%,-,-,75.0%,20.0%,0.0%,-,60.0%,20.0%,40.0%,40.0%,33.3%
Nicky Lopez LHB,—,N/A,-,3,3.00,0,0,0.333,0.333,0.333,-,0.297,-,0.0%,33.3%,-,64.9,-,0,0,-,-,-,50.0%,-,64.3,-,33.3%,-,100.0%,-,-,-,50.0%,-,50.0%,50.0%,100.0%
