Matchup,BOS @ TOR
Pitcher,Patrick Sandoval
Pitcher Team,BOS
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,24.0,109,0.309,0.366,0.464,0.155,1.67,3,1.12,9.2%,26.5%,22.9%,23.6%,12.8%,9.38,56.0%,7.4%,4.1%,35.6%,24.7%,16.7%,13.7%
vsLHB,4.0,27,0.500,0.579,0.833,0.333,3.50,2,4.50,7.4%,22.2%,25.9%,25.9%,9.3%,15.75,44.4%,6.5%,11.8%,41.2%,47.1%,25.0%,17.6%
vsRHB,19.2,82,0.247,0.295,0.342,0.096,1.32,1,0.46,9.8%,27.8%,22.0%,22.8%,14.0%,8.24,59.8%,7.7%,1.8%,33.9%,17.9%,10.0%,12.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ernie Clement RHB,,+1100,20,4.00,10,1,1,88.3,270.2,4,1,10.0%,10.0%,20.0%,10.0%,50.0%,65.6,-,90.9%,9.1%,100.0%,80.0%,50.0%,20.0%,30.0%,10.0%,20.0%,40.0%,40.0%,55.6%
Charles McAdoo RHB,,+870,-,2.80,5,1,1,87.6,271.2,1,1,-,-,-,40.0%,20.0%,72.7,25.0%,25.0%,12.5%,88.9%,20.0%,20.0%,100.0%,-,60.0%,20.0%,40.0%,40.0%,40.0%
Kazuma Okamoto RHB,,+488,20,4.60,10,0,0,85.9,282.0,2,0,-,-,30.0%,40.0%,20.0%,71.6,31.6%,36.8%,5.3%,100.0%,70.0%,60.0%,0.0%,10.0%,30.0%,50.0%,50.0%,-,42.9%
Brandon Valenzuela SHB,—,N/A,29,3.80,10,0,0,87.9,207.2,2,1,-,-,20.0%,30.0%,30.0%,72.4,20.0%,25.0%,5.0%,100.0%,30.0%,20.0%,0.0%,10.0%,50.0%,40.0%,30.0%,30.0%,55.6%
George Springer RHB,,+594,12,4.40,10,0,0,77.7,251.3,1,0,-,-,20.0%,10.0%,10.0%,76.3,66.7%,16.7%,8.3%,92.3%,30.0%,30.0%,0.0%,-,60.0%,60.0%,40.0%,-,22.2%
Myles Straw RHB,,+1100,14,3.80,10,0,0,80.8,269.9,1,0,-,-,-,-,40.0%,68.3,7.1%,35.7%,-,93.3%,50.0%,30.0%,0.0%,20.0%,50.0%,40.0%,40.0%,20.0%,12.5%
Nathan Lukes LHB,,+1062,12,4.40,10,0,0,83.1,304.0,2,0,-,-,10.0%,20.0%,20.0%,64.7,-,66.7%,-,75.0%,30.0%,20.0%,0.0%,10.0%,60.0%,30.0%,30.0%,40.0%,66.7%
Vladimir Guerrero Jr. RHB,,+630,19,4.40,10,0,0,92.1,204.4,2,1,-,-,10.0%,40.0%,10.0%,74.4,36.4%,72.7%,27.3%,84.6%,30.0%,10.0%,0.0%,20.0%,50.0%,30.0%,20.0%,50.0%,12.5%
Andres Gimenez LHB,,+1220,24,4.60,10,0,0,82.6,265.8,2,0,-,-,20.0%,30.0%,30.0%,69.2,5.6%,33.3%,5.6%,100.0%,50.0%,20.0%,0.0%,30.0%,30.0%,40.0%,50.0%,10.0%,42.9%
Jesus Sanchez LHB,—,N/A,5,2.40,10,0,0,86.4,236.8,1,0,-,-,20.0%,40.0%,20.0%,70.5,27.3%,45.5%,27.3%,84.6%,20.0%,10.0%,0.0%,10.0%,80.0%,50.0%,20.0%,30.0%,60.0%
Josh Smith LHB,—,N/A,11,3.40,10,0,0,74.9,185.9,0,0,-,-,-,30.0%,20.0%,66.3,-,36.4%,9.1%,84.6%,20.0%,10.0%,0.0%,10.0%,60.0%,40.0%,40.0%,20.0%,44.4%
Alejandro Kirk RHB,,+820,14,3.60,10,0,0,94.4,277.8,3,1,-,-,10.0%,50.0%,30.0%,75.3,60.0%,80.0%,40.0%,100.0%,70.0%,30.0%,0.0%,40.0%,30.0%,20.0%,70.0%,10.0%,12.5%
Brett Bateman LHB,—,N/A,1,5.00,1,0,0,92.6,306.9,1,0,-,-,-,-,100.0%,70.3,-,100.0%,-,100.0%,100.0%,-,-,100.0%,-,-,-,100.0%,0.0%
