Matchup,MIL @ HOU
Pitcher,Coleman Crow
Pitcher Team,MIL
Opposing Team,HOU

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,1.1,1.50,="1-5",.200,.200,0.000,0,0,0,0,0.0,1,.333,.533
Batting Second,1.0,2.00,="2-5",.400,.600,0.200,0,1,0,0,0.0,0,.400,1.000
Batting Third,1.1,0.00,="0-5",.000,.000,0.000,0,0,0,0,20.0,0,.000,.000
Batting Fourth,1.1,0.00,="0-4",.000,.000,0.000,0,0,0,0,25.0,0,.000,.000
Batting Fifth,1.0,1.00,="1-4",.250,.750,0.500,0,0,1,0,25.0,0,.250,1.000
Batting Sixth,0.2,1.50,="1-2",.500,.500,0.000,0,0,0,1,25.0,0,.500,1.000
Batting Seventh,1.1,0.00,="0-4",.000,.000,0.000,0,0,0,0,25.0,0,.000,.000
Batting Eighth,1.0,1.00,="1-4",.250,.250,0.000,0,0,0,0,25.0,0,.250,.500
Batting Ninth,1.1,0.75,="1-4",.250,.250,0.000,0,0,0,0,25.0,0,.250,.500

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jeremy Pena RHB,Batting First ​,="20-78",.256,.385,0.129,2,4,0,4,11.6,4,.314,.699
Yordan Alvarez LHB,Batting Second ​,="53-172",.308,.628,0.320,15,10,0,31,17.0,29,.417,1.045
Isaac Paredes RHB,Batting Third ​,="30-114",.263,.377,0.114,2,7,0,15,15.4,13,.354,.731
Christian Walker RHB,Batting Fourth ​,="28-128",.219,.477,0.258,10,3,0,23,21.8,12,.289,.766
Braden Shewmake LHB,Batting Sixth ​,="5-24",.208,.292,0.084,0,2,0,3,19.2,1,.231,.523
Cam Smith RHB,Batting Sixth ​,="15-76",.197,.316,0.119,2,3,0,5,28.1,10,.295,.611
Jake Meyers RHB,Batting Seventh ​,="4-22",.182,.318,0.136,1,0,0,2,14.8,4,.296,.614
Zach Dezenzo RHB,Batting Seventh ​,="2-15",.133,.400,0.267,1,1,0,2,35.3,2,.235,.635
Christian Vazquez RHB,Batting Ninth ​,="20-69",.290,.435,0.145,2,4,0,15,15.8,5,.338,.773
Cesar Salazar LHB,Batting Ninth ​,="1-13",.077,.077,0.000,0,0,0,1,12.5,2,.250,.327
Taylor Trammell LHB,Batting Ninth ​,="4-8",.500,.875,0.375,0,1,1,3,30.0,2,.600,1.475
Nick Allen RHB,Batting Ninth ​,="6-19",.316,.474,0.158,1,0,0,2,13.0,3,.435,.909
Brice Matthews RHB,Batting Ninth ​,="6-33",.182,.455,0.273,2,3,0,5,36.1,3,.250,.705
