Matchup,KC @ CWS
Pitcher,Steven Cruz
Pitcher Team,KC
Opposing Team,CWS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,23.0,104,0.253,0.361,0.538,0.286,1.57,8,3.13,12.5%,32.3%,28.8%,25.0%,15.9%,11.74,63.7%,6.9%,13.1%,34.4%,23.0%,42.9%,16.4%
vsLHB,14.1,65,0.263,0.393,0.649,0.386,1.60,7,4.40,12.3%,33.9%,30.8%,30.3%,16.5%,12.56,60.3%,7.7%,16.2%,32.4%,24.3%,55.6%,16.2%
vsRHB,8.2,39,0.235,0.307,0.353,0.118,1.50,1,1.04,12.8%,29.9%,25.6%,18.5%,14.8%,10.38,69.2%,5.8%,8.3%,37.5%,20.8%,20.0%,16.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
1 Sam Antonacci LHB,,+850,19,19,4.20,2,2,0.267,0.421,0.733,0.467,0.475,15.8%,16.7%,5.3%,7.6%,92.9,275.2,3,2,21.4%,21.4%,35.7%,50.0%,35.7%,71.0,18.5%,29.6%,18.5%,96.4%,42.9%,33.3%,21.4%,28.6%,57.1%,35.7%,7.1%,20.0%
4 Andrew Benintendi LHB,,+500,28,18,2.60,2,1,0.188,0.278,0.562,0.375,0.355,11.1%,28.6%,11.1%,15.6%,89.4,231.4,1,1,7.7%,7.7%,15.4%,38.5%,15.4%,71.0,3.2%,29.0%,6.5%,91.2%,23.1%,33.3%,7.7%,46.2%,53.8%,15.4%,30.8%,41.2%
7 Braden Montgomery SHB,,+750,15,18,4.00,1,1,0.200,0.333,0.467,0.267,0.345,16.7%,14.3%,11.1%,6.5%,90.3,257.0,2,1,8.3%,-,8.3%,33.3%,25.0%,68.7,13.6%,31.8%,4.5%,100.0%,25.0%,33.3%,16.7%,50.0%,41.7%,25.0%,33.3%,40.0%
8 Tristan Peters LHB,,+900,16,14,3.20,1,1,0.364,0.429,0.909,0.545,0.513,14.3%,9.1%,7.1%,5.6%,97.7,277.6,4,2,9.1%,9.1%,36.4%,63.6%,45.5%,71.3,15.6%,28.1%,12.5%,100.0%,63.6%,14.3%,18.2%,18.2%,54.5%,27.3%,18.2%,72.7%
5 Colson Montgomery LHB,,+324,30,22,4.00,0,1,0.095,0.136,0.143,0.048,0.128,4.5%,40.0%,31.8%,19.7%,93.9,253.3,5,2,15.4%,-,15.4%,53.8%,23.1%,77.0,81.2%,25.0%,12.5%,94.1%,53.8%,0.0%,7.7%,15.4%,23.1%,61.5%,15.4%,29.4%
2 Miguel Vargas RHB,,+390,21,19,3.60,0,1,0.263,0.263,0.316,0.053,0.254,-,27.9%,26.3%,15.6%,88.1,270.4,3,2,7.1%,-,14.3%,35.7%,50.0%,74.4,31.7%,24.4%,7.3%,95.3%,28.6%,0.0%,35.7%,35.7%,42.9%,42.9%,14.3%,26.3%
9 Jacob Gonzalez LHB,,+800,19,15,2.60,0,0,0.214,0.267,0.214,-,0.221,6.7%,21.3%,20.0%,12.5%,83.4,217.7,1,0,-,-,30.0%,20.0%,30.0%,71.1,10.8%,10.8%,2.7%,84.1%,30.0%,0.0%,30.0%,30.0%,50.0%,30.0%,20.0%,41.2%
6 Chase Meidroth RHB,,+1060,25,11,3.60,0,0,0.182,0.182,0.182,-,0.162,-,28.0%,54.5%,12.7%,83.3,215.0,0,0,-,-,-,40.0%,-,64.3,-,15.0%,-,87.0%,20.0%,0.0%,-,60.0%,40.0%,40.0%,20.0%,16.7%
3 Kyle Teel LHB,,+725,-,2,4.50,0,0,-,-,-,-,-,-,50.0%,50.0%,25.0%,65.0,194.6,0,0,-,-,-,-,100.0%,70.5,-,-,-,100.0%,-,-,100.0%,-,-,100.0%,-,0.0%
