Matchup,SD @ ARI
Pitcher,Michael King
Pitcher Team,SD
Opposing Team,ARI

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,125.1,514,0.214,0.286,0.335,0.121,1.17,13,0.93,9.7%,25.9%,21.0%,18.5%,11.9%,7.76,61.9%,6.0%,8.7%,33.2%,26.0%,13.3%,13.0%
vsLHB,76.0,313,0.209,0.278,0.321,0.112,1.20,8,0.95,10.5%,23.9%,19.5%,17.3%,10.9%,7.22,57.8%,4.8%,9.7%,31.9%,26.4%,14.0%,13.4%
vsRHB,48.0,201,0.220,0.298,0.356,0.136,1.17,5,0.94,8.5%,28.9%,23.4%,20.3%,13.5%,8.81,68.3%,7.8%,6.9%,35.4%,25.4%,12.1%,12.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
James McCann RHB,—,N/A,14,4.60,10,1,1,93.8,312.6,1,1,-,-,20.0%,60.0%,20.0%,72.0,15.4%,46.2%,23.1%,92.9%,20.0%,10.0%,100.0%,10.0%,80.0%,50.0%,40.0%,10.0%,25.0%
Ryan Waldschmidt RHB,,+1200,10,3.20,10,1,2,86.6,300.5,4,2,20.0%,10.0%,20.0%,40.0%,70.0%,72.4,23.1%,53.8%,30.8%,86.7%,70.0%,20.0%,50.0%,50.0%,20.0%,20.0%,70.0%,10.0%,33.3%
Geraldo Perdomo SHB,,+1000,12,5.00,10,1,1,86.8,305.6,4,3,20.0%,10.0%,10.0%,40.0%,50.0%,65.3,-,58.3%,25.0%,92.3%,60.0%,40.0%,25.0%,20.0%,40.0%,30.0%,60.0%,10.0%,50.0%
Tyler Locklear RHB,—,N/A,5,3.20,10,1,1,79.9,274.4,2,2,20.0%,10.0%,10.0%,30.0%,30.0%,74.2,38.5%,38.5%,23.1%,86.7%,30.0%,-,-,30.0%,60.0%,40.0%,50.0%,10.0%,33.3%
Nolan Arenado RHB,,+690,19,4.40,10,0,0,82.0,158.2,0,0,-,-,20.0%,20.0%,20.0%,72.1,13.3%,20.0%,6.7%,75.0%,20.0%,10.0%,0.0%,10.0%,50.0%,40.0%,20.0%,40.0%,28.6%
Max Kepler LHB,,+600,25,4.60,10,0,0,88.7,282.8,2,1,-,-,10.0%,60.0%,20.0%,71.8,26.7%,40.0%,20.0%,88.2%,40.0%,20.0%,0.0%,20.0%,60.0%,50.0%,40.0%,10.0%,70.0%
Ildemaro Vargas SHB,,+1050,11,3.00,10,0,0,91.8,258.1,1,1,-,-,10.0%,50.0%,30.0%,67.4,-,80.0%,20.0%,76.9%,30.0%,-,-,30.0%,70.0%,40.0%,30.0%,30.0%,22.2%
Adrian Del Castillo LHB,,+790,19,3.00,10,0,0,77.6,264.0,2,1,-,-,-,10.0%,30.0%,71.4,6.7%,13.3%,6.7%,93.8%,50.0%,30.0%,0.0%,20.0%,30.0%,20.0%,30.0%,50.0%,25.0%
Ketel Marte SHB,,+400,20,4.80,10,0,0,88.2,226.4,2,0,10.0%,10.0%,50.0%,50.0%,30.0%,73.2,38.5%,46.2%,30.8%,92.9%,60.0%,30.0%,0.0%,30.0%,10.0%,50.0%,30.0%,20.0%,28.6%
Gabriel Moreno RHB,,+900,22,4.80,10,0,0,87.0,266.5,2,1,-,-,-,30.0%,40.0%,70.2,17.6%,35.3%,-,100.0%,60.0%,30.0%,0.0%,30.0%,40.0%,20.0%,30.0%,50.0%,16.7%
Jorge Barrosa SHB,—,N/A,15,1.60,10,0,0,74.8,315.8,4,1,-,-,10.0%,20.0%,-,70.4,-,75.0%,-,80.0%,50.0%,50.0%,0.0%,-,20.0%,30.0%,10.0%,60.0%,0.0%
Corbin Carroll LHB,,+403,25,5.00,10,0,0,98.9,280.4,5,0,10.0%,10.0%,40.0%,70.0%,60.0%,76.1,72.7%,81.8%,45.5%,100.0%,80.0%,30.0%,0.0%,50.0%,10.0%,50.0%,20.0%,30.0%,28.6%
Tim Tawa RHB,,+810,25,4.00,10,0,2,88.1,215.8,2,2,10.0%,-,20.0%,60.0%,10.0%,75.1,45.5%,54.5%,45.5%,91.7%,40.0%,30.0%,0.0%,10.0%,20.0%,20.0%,30.0%,50.0%,40.0%
