Matchup,STL @ KC
Pitcher,Matthew Liberatore
Pitcher Team,STL
Opposing Team,KC

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,70.2,307,0.286,0.354,0.475,0.188,1.50,14,1.78,8.8%,22.5%,21.2%,18.0%,10.7%,8.28,62.6%,7.5%,10.2%,44.7%,29.3%,19.0%,20.9%
vsLHB,15.1,73,0.319,0.406,0.623,0.304,1.63,6,3.52,4.1%,23.6%,24.7%,22.5%,11.6%,10.57,64.4%,8.1%,13.5%,50.0%,28.8%,33.3%,15.4%
vsRHB,54.0,234,0.275,0.338,0.425,0.150,1.50,8,1.33,10.3%,22.1%,20.1%,16.7%,10.4%,7.83,62.0%,7.3%,9.2%,42.9%,29.4%,14.6%,22.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jac Caglianone LHB,,+467,16,31,4.40,2,3,0.393,0.452,0.643,0.250,0.474,3.2%,25.0%,22.6%,14.6%,86.9,251.8,5,3,9.5%,-,14.3%,38.1%,42.9%,77.5,69.4%,16.3%,14.3%,81.7%,28.6%,33.3%,42.9%,23.8%,33.3%,38.1%,28.6%,48.4%
Michael Massey LHB,—,N/A,20,18,3.40,1,3,0.333,0.333,0.556,0.222,0.385,-,25.7%,16.7%,15.5%,79.2,238.8,4,3,13.3%,13.3%,40.0%,26.7%,26.7%,71.5,7.7%,26.9%,15.4%,81.2%,13.3%,50.0%,20.0%,26.7%,66.7%,20.0%,13.3%,38.9%
Maikel Garcia RHB,,+820,17,28,3.80,0,1,0.217,0.357,0.217,-,0.275,17.9%,10.7%,14.3%,4.3%,93.7,301.5,4,2,10.5%,-,21.1%,57.9%,26.3%,71.9,11.8%,27.5%,17.6%,91.1%,26.3%,0.0%,15.8%,57.9%,47.4%,36.8%,15.8%,17.9%
Nick Loftin RHB,,+1100,9,27,3.20,0,1,0.318,0.407,0.455,0.136,0.368,14.8%,20.0%,11.1%,8.9%,83.6,250.0,3,1,5.0%,-,10.0%,25.0%,45.0%,68.8,5.3%,26.3%,7.9%,88.4%,15.0%,0.0%,30.0%,50.0%,25.0%,50.0%,25.0%,22.2%
Starling Marte RHB,,+630,9,22,3.40,0,1,0.200,0.273,0.200,-,0.224,4.5%,29.7%,22.7%,15.3%,81.5,315.0,4,2,13.3%,-,13.3%,46.7%,20.0%,73.0,36.4%,27.3%,21.2%,89.2%,20.0%,0.0%,6.7%,53.3%,60.0%,26.7%,13.3%,27.3%
Isaac Collins SHB,,+750,10,21,3.20,0,0,0.200,0.238,0.200,-,0.204,-,25.8%,19.0%,12.7%,80.3,274.0,3,2,-,-,12.5%,37.5%,25.0%,73.6,50.0%,30.8%,15.4%,89.7%,31.2%,0.0%,18.8%,37.5%,43.8%,37.5%,18.8%,19.0%
Salvador Perez RHB,,+470,26,18,4.20,0,1,0.167,0.167,0.167,-,0.148,-,25.6%,16.7%,17.9%,87.1,257.0,3,1,-,-,13.3%,40.0%,6.7%,73.0,33.3%,22.2%,11.1%,92.3%,26.7%,0.0%,13.3%,53.3%,40.0%,46.7%,13.3%,50.0%
Bobby Witt Jr. RHB,,+352,19,18,4.60,0,0,0.412,0.444,0.471,0.059,0.403,5.6%,6.5%,11.1%,3.2%,96.1,284.1,4,4,7.1%,-,7.1%,57.1%,57.1%,72.8,22.2%,44.4%,25.9%,90.0%,21.4%,0.0%,57.1%,14.3%,14.3%,64.3%,21.4%,22.2%
Lane Thomas RHB,,+610,20,17,4.40,0,0,0.200,0.294,0.200,-,0.233,11.8%,21.7%,35.3%,7.6%,91.7,206.4,0,0,-,-,33.3%,55.6%,33.3%,72.6,27.3%,27.3%,9.1%,95.7%,22.2%,0.0%,22.2%,44.4%,44.4%,55.6%,-,29.4%
Carter Jensen LHB,,+900,12,17,4.60,0,0,0.312,0.353,0.438,0.125,0.345,5.9%,20.8%,29.4%,7.9%,95.0,275.6,2,1,10.0%,10.0%,30.0%,60.0%,40.0%,73.6,27.3%,36.4%,22.7%,91.7%,30.0%,0.0%,40.0%,30.0%,50.0%,20.0%,30.0%,23.5%
Tyler Tolbert RHB,—,N/A,1,13,2.60,0,0,0.182,0.308,0.182,-,0.237,15.4%,43.5%,30.8%,22.7%,61.6,208.4,0,0,-,-,-,-,28.6%,69.0,-,5.0%,-,87.0%,-,-,28.6%,57.1%,42.9%,28.6%,28.6%,38.5%
Kameron Misner LHB,—,N/A,-,4,3.40,0,1,0.250,0.250,0.250,-,0.222,-,36.4%,50.0%,21.1%,82.4,290.4,1,0,-,-,-,50.0%,-,72.7,20.0%,10.0%,-,90.9%,100.0%,0.0%,-,-,-,50.0%,50.0%,25.0%
John Rave LHB,—,N/A,-,2,2.50,0,1,0.500,0.500,1.500,1.000,0.810,-,0.0%,-,-,97.6,347.9,2,1,50.0%,50.0%,100.0%,50.0%,50.0%,75.5,100.0%,100.0%,50.0%,100.0%,100.0%,0.0%,-,-,100.0%,-,-,0.0%
