Matchup,CIN @ LAD
Pitcher,Chase Burns
Pitcher Team,CIN
Opposing Team,LAD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,145.1,591,0.219,0.283,0.359,0.139,1.16,15,0.93,8.5%,31.5%,28.9%,22.8%,15.6%,10.59,60.3%,6.8%,7.9%,38.5%,28.7%,13.2%,17.9%
vsLHB,87.1,377,0.237,0.320,0.416,0.180,1.36,13,1.34,10.6%,30.7%,28.6%,21.9%,14.9%,11.13,60.6%,6.3%,9.2%,38.2%,29.8%,17.6%,21.9%
vsRHB,55.2,214,0.191,0.218,0.265,0.074,0.88,2,0.32,4.7%,32.9%,29.4%,24.5%,16.8%,10.19,59.8%,7.6%,5.7%,39.0%,27.0%,5.3%,11.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Kyle Tucker LHB,,+600,18,4.20,8,1,1,90.1,288.9,3,1,12.5%,12.5%,12.5%,25.0%,62.5%,71.0,-,66.7%,11.1%,100.0%,87.5%,62.5%,20.0%,25.0%,12.5%,25.0%,25.0%,50.0%,80.0%
Tommy Edman SHB,,+830,16,4.80,8,1,1,91.1,353.5,4,3,12.5%,-,12.5%,37.5%,37.5%,69.9,10.0%,60.0%,20.0%,83.3%,62.5%,62.5%,20.0%,-,37.5%,37.5%,62.5%,-,25.0%
Shohei Ohtani LHB,,+290,18,4.80,8,0,0,90.1,230.5,0,0,-,-,-,37.5%,-,74.4,33.3%,33.3%,25.0%,80.0%,25.0%,25.0%,0.0%,-,75.0%,37.5%,50.0%,12.5%,33.3%
Max Muncy LHB,,+421,24,2.80,8,0,0,94.5,220.0,2,0,25.0%,12.5%,37.5%,62.5%,50.0%,71.2,12.5%,75.0%,25.0%,88.9%,62.5%,25.0%,0.0%,37.5%,25.0%,62.5%,12.5%,25.0%,80.0%
Freddie Freeman LHB,,+529,29,4.00,8,0,0,77.2,235.5,0,0,-,-,25.0%,25.0%,37.5%,68.1,7.7%,23.1%,-,92.9%,62.5%,37.5%,0.0%,25.0%,37.5%,25.0%,37.5%,37.5%,42.9%
Mookie Betts RHB,,+560,12,4.80,8,0,0,94.6,279.2,2,1,-,-,25.0%,50.0%,50.0%,66.6,-,100.0%,14.3%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,25.0%,62.5%,12.5%,14.3%
Teoscar Hernandez RHB,,+464,15,4.60,8,0,0,85.9,167.2,0,0,-,-,12.5%,37.5%,25.0%,73.8,28.6%,28.6%,14.3%,95.5%,12.5%,-,-,12.5%,62.5%,37.5%,37.5%,25.0%,42.9%
Alex Call RHB,—,N/A,12,2.80,8,0,0,85.0,260.7,2,0,-,-,12.5%,-,50.0%,65.9,-,41.7%,-,80.0%,62.5%,25.0%,0.0%,37.5%,37.5%,25.0%,37.5%,37.5%,50.0%
Alex Freeland SHB,,+900,17,2.40,8,0,0,88.8,213.8,2,1,12.5%,-,25.0%,37.5%,12.5%,72.9,30.8%,30.8%,23.1%,100.0%,75.0%,37.5%,0.0%,37.5%,-,25.0%,12.5%,62.5%,57.1%
Miguel Rojas RHB,,+551,17,2.40,8,0,0,82.9,277.2,2,0,-,-,37.5%,25.0%,37.5%,70.9,20.0%,30.0%,10.0%,83.3%,87.5%,62.5%,0.0%,25.0%,12.5%,37.5%,50.0%,12.5%,42.9%
Will Smith RHB,,+450,20,3.00,8,0,0,85.1,181.4,0,0,-,-,12.5%,12.5%,12.5%,70.4,21.4%,28.6%,7.1%,100.0%,25.0%,12.5%,0.0%,12.5%,62.5%,37.5%,62.5%,-,0.0%
Hunter Feduccia LHB,,+609,20,2.40,8,0,0,85.0,277.0,3,2,12.5%,12.5%,25.0%,50.0%,75.0%,69.2,11.1%,66.7%,11.1%,90.0%,75.0%,25.0%,0.0%,50.0%,12.5%,25.0%,62.5%,12.5%,33.3%
Enrique Hernandez RHB,—,N/A,1,2.40,7,0,0,91.4,274.5,3,1,-,-,28.6%,28.6%,28.6%,72.8,37.5%,75.0%,12.5%,100.0%,71.5%,42.9%,0.0%,28.6%,14.3%,28.6%,42.9%,28.6%,0.0%
Eliezer Alfonzo SHB,—,N/A,1,3.00,5,0,0,85.7,285.5,1,0,-,-,40.0%,-,40.0%,68.9,16.7%,50.0%,-,85.7%,80.0%,40.0%,0.0%,40.0%,20.0%,40.0%,20.0%,40.0%,0.0%
