Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Leo Jimenez,RHB,MIA,Cal Quantrill,R,52,45.3,,45.3,32.4
Eric Haase,RHB,SF,Aaron Civale,R,32.9,27.1,18.3,42.7,28.9
Julio Rodriguez,RHB,SEA,Mitch Keller,R,34.2,19.5,16.4,44.1,26.2
Travis Bazzana,LHB,CLE,Sean Burke,R,53,15.7,16.4,34,24.2
Jorge Soler,RHB,LAA,Shane Baz,R,50.6,22.7,16.2,32.2,25.9
Jazz Chisholm Jr.,LHB,NYY,Casey Mize,R,44.1,29.2,16,43.1,30.2
Jackson Merrill,LHB,SD,JR Ritchie,R,22.3,32.2,15.6,40.7,28.4
Brandon Lowe,LHB,PIT,George Kirby,R,29.4,20.2,15,42.7,25.2
Ryan O'Hearn,LHB,PIT,George Kirby,R,34.4,35.3,14.5,38.1,29.7
Seiya Suzuki,RHB,CHC,Kodai Senga,R,39.9,27.5,14.5,22.2,23.5
Dansby Swanson,RHB,CHC,Kodai Senga,R,36.1,22.3,14.1,28.1,22.7
Wyatt Langford,RHB,TEX,Sandy Alcantara,R,42.7,14,13.6,46.9,25
Matt Chapman,RHB,SF,Aaron Civale,R,20.9,20.1,13.3,37.9,22.6
Xander Bogaerts,RHB,SD,JR Ritchie,R,42.4,3.7,12.8,20.6,14.5
Amed Rosario,RHB,NYY,Casey Mize,R,35.3,12.4,12.4,43.1,22.4
Jarren Duran,LHB,BOS,Sean Sullivan,L,28.9,16.9,11.8,50,24.8
Cal Raleigh,SHB,SEA,Mitch Keller,R,23.9,28.7,11.1,39.7,25.7
Gary Sanchez,RHB,MIL,Nick Lodolo,L,36.1,19.4,10.8,57,27.9
Jake Burger,RHB,TEX,Sandy Alcantara,R,41.5,27.3,10.8,42,27.4
Josh Bell,SHB,MIN,Justin Wrobleski,L,28.1,22.1,10.8,41.2,24.1
Nick Gonzales,RHB,PIT,George Kirby,R,19.2,19.4,10.7,57.3,26.2
Marcell Ozuna,RHB,PIT,George Kirby,R,45.7,16.1,10.7,41.4,23.8
David Fry,RHB,CLE,Sean Burke,R,38.6,28.8,10.2,25.1,23.3
Otto Lopez,RHB,MIA,Cal Quantrill,R,44.4,23.4,10,28.7,22.8
Spencer Jones,LHB,NYY,Casey Mize,R,48.9,9.7,9.7,58.4,25.8
Josh Naylor,LHB,SEA,Mitch Keller,R,54.3,14.9,9.1,39.2,23.2
Ryan McMahon,LHB,NYY,Casey Mize,R,39.8,14.5,8.8,58.2,26.2
Ben Rice,LHB,NYY,Casey Mize,R,53.8,14.8,8.8,52.1,26.2
Juan Soto,LHB,NYM,Edward Cabrera,R,25.7,33.5,8.7,41.4,27.3
Michael Conforto,LHB,CHC,Kodai Senga,R,20,33.7,8.5,44.2,27.4
Salvador Perez,RHB,KC,Shane McClanahan,L,36.6,26.8,8.1,38.7,25.1
Jesus Sanchez,LHB,TOR,Peter Lambert,R,33.8,41.3,6.6,45.9,31.3
Jo Adell,RHB,LAA,Shane Baz,R,41.1,25.8,6.3,49.2,27.3
Ceddanne Rafaela,RHB,BOS,Sean Sullivan,L,64.9,13.9,,54.8,25.1
Spencer Steer,RHB,CIN,Brandon Sproat,R,42.6,26.9,5,38.4,24.8
Richie Palacios,LHB,TB,Luinder Avila,R,25.5,38.3,,25.9,22.4
Gavin Sheets,LHB,SD,JR Ritchie,R,16.7,17.9,17.9,24.7,19.5
Elly De La Cruz,SHB,CIN,Brandon Sproat,R,33.2,22.5,17.4,19.8,21.4
Jackson Holliday,LHB,BAL,Ryan Johnson,R,18.5,16.8,16.8,37.8,22.2
Adrian Del Castillo,LHB,ARI,Kyle Leahy,R,31.9,16.7,15.4,27.9,20.6
Cody Bellinger,LHB,NYY,Casey Mize,R,31.9,7.6,15.4,36.6,19.6
Jeremiah Jackson,RHB,BAL,Ryan Johnson,R,51.2,,15.2,41.6,20.1
Connor Norby,RHB,MIA,Cal Quantrill,R,40.4,18.3,14.8,28,21.9
Willy Adames,RHB,SF,Aaron Civale,R,43.5,9.9,14.7,35.6,21.1
Carter Jensen,LHB,KC,Shane McClanahan,L,35.1,13.5,13.5,38.5,21.9
Austin Martin,RHB,MIN,Justin Wrobleski,L,44.4,18.3,12.1,22.1,20
Kyle Karros,RHB,COL,Sonny Gray,R,33.5,15.9,11.6,37.7,21.8
Alejandro Kirk,RHB,TOR,Peter Lambert,R,34.1,11.5,11.5,45.4,22.2
Tyler O'Neill,RHB,BAL,Ryan Johnson,R,62.5,16,11.4,26.8,22
Kody Clemens,LHB,MIN,Justin Wrobleski,L,37.2,16.8,11.3,32.6,21.1
Michael Massey,LHB,KC,Shane McClanahan,L,34.1,10.8,10.8,43.2,21.2
Michael Busch,LHB,CHC,Kodai Senga,R,46.8,16.7,10.3,27.5,20.5
Taylor Ward,RHB,BAL,Ryan Johnson,R,44.3,9.6,10.1,37.6,20.2
Brandon Valenzuela,SHB,TOR,Peter Lambert,R,48.6,12.3,10,34.9,20.9
Heriberto Hernandez,RHB,MIA,Cal Quantrill,R,20,18.7,10,33.4,19.9
Miguel Rojas,RHB,LAD,Kendry Rojas,L,21.6,20.6,9.8,40.2,22.4
Luis Garcia Jr.,LHB,WSH,Jesus Luzardo,L,28.7,18.5,9.7,33,20.5
MJ Melendez,LHB,NYM,Edward Cabrera,R,29.7,14.1,9.5,38.1,20.3
Brandon Nimmo,LHB,TEX,Sandy Alcantara,R,29,19.7,9.2,34.8,21.3
Kyle Stowers,LHB,MIA,Cal Quantrill,R,,22.2,5.4,51.5,22.3
Wilyer Abreu,LHB,BOS,Sean Sullivan,L,14.9,23.5,,49.2,22
A.J. Ewing,LHB,NYM,Edward Cabrera,R,27.8,8.7,9.5,52.5,21.8
Francisco Alvarez,RHB,NYM,Edward Cabrera,R,29.4,20.2,8.7,32.1,20.6
Hao-Yu  Lee,RHB,DET,Carlos Rodon,L,30.5,23.8,8,24.9,20
Hunter Feduccia,LHB,TB,Luinder Avila,R,26.4,16.4,7.1,43.9,21.5
Jorge Barrosa,SHB,ARI,Kyle Leahy,R,28.1,19.1,7,38.3,21.2
Austin Wells,LHB,NYY,Casey Mize,R,46.1,16.5,6,38.9,21.9
Daulton Varsho,LHB,TOR,Peter Lambert,R,13.5,26.3,4,34.9,20.5
Pedro Ramirez,SHB,CHC,Kodai Senga,R,33.1,10.3,,53.2,20.2
Jasson Dominguez,SHB,NYY,Casey Mize,R,35.4,,22.7,26.3,16.9
Jose Fermin,RHB,STL,Eduardo Rodriguez,L,26.5,,20.3,32.9,17
CJ Abrams,LHB,WSH,Jesus Luzardo,L,34.5,11.8,19,9.7,15.7
Sal Stewart,RHB,CIN,Brandon Sproat,R,34,8.8,18.4,23.1,17.8
JJ Bleday,LHB,CIN,Brandon Sproat,R,35,9.8,17.2,29.5,19.5
Rodolfo Durán,RHB,SD,JR Ritchie,R,24.1,14.1,17.1,22.3,18
Miguel Andujar,RHB,SD,JR Ritchie,R,47.2,15.8,15.8,17.1,19.3
Yandy Diaz,RHB,TB,Luinder Avila,R,8.3,19.6,15.2,15.2,16
Oswald Peraza,RHB,LAA,Shane Baz,R,35.4,9.1,15.1,27.6,18.2
Edouard Julien,LHB,COL,Sonny Gray,R,22.4,13.1,14.2,23.5,17
Bryan Reynolds,SHB,PIT,George Kirby,R,29.4,9.2,14,29.4,17.7
Miguel Amaya,RHB,CHC,Kodai Senga,R,19,15.7,13.9,28.1,18.6
Andruw Monasterio,RHB,BOS,Sean Sullivan,L,55.6,12.5,12.5,16.9,17.9
Randy Arozarena,RHB,SEA,Mitch Keller,R,35,4.9,12,29.6,16.2
Mitch Garver,RHB,SEA,Mitch Keller,R,31.6,11.9,11.9,23.2,16.7
Tyler Soderstrom,LHB,ATH,Robbie Ray,L,36,11.8,11.8,31.7,19.2
Royce Lewis,RHB,MIN,Justin Wrobleski,L,46.1,11.3,11.3,21.5,17.3
Dominic Canzone,LHB,SEA,Mitch Keller,R,31.3,13,11.1,30,18.5
Kyle Higashioka,RHB,TEX,Sandy Alcantara,R,47.6,10.8,10.8,26,18.3
Jac Caglianone,LHB,KC,Shane McClanahan,L,47.9,10.1,10.8,24.3,17.6
Victor Caratini,SHB,MIN,Justin Wrobleski,L,44.4,10.8,10.8,21,16.7
Gabriel Arias,RHB,CLE,Sean Burke,R,53.7,20.7,10.5,10.2,18.3
Cedric Mullins,LHB,TB,Luinder Avila,R,29.1,8.2,10.3,41.4,19.2
Leody Taveras,SHB,BAL,Ryan Johnson,R,40.3,6.1,10.1,40.3,19.3
James Wood,LHB,WSH,Jesus Luzardo,L,46.8,15.8,9.7,16.3,17.2
Joe Mack,LHB,MIA,Cal Quantrill,R,64,6.3,9.6,30.3,19.1
Keibert Ruiz,SHB,WSH,Jesus Luzardo,L,31.8,18.6,9,27.7,19.3
Ildemaro Vargas,SHB,ARI,Kyle Leahy,R,44.9,8.1,7,39.2,19.2
Jared Triolo,RHB,PIT,George Kirby,R,52.3,5.8,,47.9,19.2
Jakob Marsee,LHB,MIA,Cal Quantrill,R,31.7,9.6,,49,18.8
JJ Wetherholt,LHB,STL,Eduardo Rodriguez,L,21.3,18,9.4,29.9,18.7
William Contreras,RHB,MIL,Nick Lodolo,L,24.2,7.9,7.9,43.9,18.5
J.C. Escarra,LHB,NYY,Casey Mize,R,38.8,9.9,,43.5,18.2
Tyler Freeman,RHB,COL,Sonny Gray,R,14.9,3.8,,61.4,18.2
Miguel Vargas,RHB,CWS,Parker Messick,L,38.4,9.2,9.2,31.6,17.7
Jose Siri,RHB,LAA,Shane Baz,R,38.4,16.2,9.1,16.2,16.3
Samad Taylor,RHB,SD,JR Ritchie,R,32.2,8.9,8.9,35.7,17.9
Henry Bolte,RHB,ATH,Robbie Ray,L,15.1,14.4,7.5,34.6,17.5
Sal Frelick,LHB,MIL,Nick Lodolo,L,32.4,,,55.3,17.1
Daylen Lile,LHB,WSH,Jesus Luzardo,L,33.9,15.6,,30.1,16.4
Daniel Susac,RHB,SF,Aaron Civale,R,24.9,18.9,,28.9,16.3
Donovan Walton,LHB,LAA,Shane Baz,R,20.1,10.5,9.7,29.6,16
Shohei Ohtani,LHB,LAD,Kendry Rojas,L,30,16.2,6.2,22.5,16.2
Trea Turner,RHB,PHI,PJ Poulin,L,27.2,4.7,,46.6,16
Masataka Yoshida,LHB,BOS,Sean Sullivan,L,64.7,,,38.2,16
Nasim Nuñez,SHB,WSH,Jesus Luzardo,L,16.4,,,56.9,15.9
Blaze Alexander,RHB,BAL,Ryan Johnson,R,33,12.7,12.7,11.4,14.4
Jose Caballero,RHB,NYY,Casey Mize,R,13.2,3,12.3,25.4,12.4
Jung Hoo Lee,LHB,SF,Aaron Civale,R,25.7,,11.2,30.7,13.6
Nicky Lopez,LHB,TEX,Sandy Alcantara,R,39.5,,10.4,27.1,13.8
Brett Sullivan,LHB,COL,Sonny Gray,R,31.5,,10.3,29.4,13.6
Andres Gimenez,LHB,TOR,Peter Lambert,R,21.7,6,10.2,25.1,13.6
Edmundo Sosa,RHB,PHI,PJ Poulin,L,17.4,8.2,10,31.2,15.4
Tim Tawa,RHB,ARI,Kyle Leahy,R,50.9,,9.6,22.7,13.6
Cole Young,LHB,SEA,Mitch Keller,R,17.8,4.4,9.5,25.7,12.6
Tyler Callihan,LHB,PIT,George Kirby,R,47.1,9.2,9.2,19.4,15.5
Mark Vientos,RHB,NYM,Edward Cabrera,R,35.9,11.6,9.1,20.6,15.5
Manny Machado,RHB,SD,JR Ritchie,R,27.1,16.3,8.9,17.7,15.5
Jake Bauers,LHB,MIL,Nick Lodolo,L,33.5,7.9,7.9,28.3,15.6
Josh Jung,RHB,TEX,Sandy Alcantara,R,43.6,,4.3,40.1,15.7
Bryson Stott,LHB,PHI,PJ Poulin,L,37.4,10.3,,31.7,15.3
Brice Turang,LHB,MIL,Nick Lodolo,L,31.7,7.9,,37.5,15.3
Brayan Rocchio,SHB,CLE,Sean Burke,R,24.6,7.8,14.5,21.5,14.9
Daniel Schneemann,LHB,CLE,Sean Burke,R,26.9,8.8,8.8,26.9,15.1
Vladimir Guerrero Jr.,RHB,TOR,Peter Lambert,R,38.5,9.4,8.8,15.3,13.6
Brett Baty,LHB,NYM,Edward Cabrera,R,31.7,7.5,8.4,25.7,14.7
Luis Torrens,RHB,NYM,Edward Cabrera,R,45,7.6,8,22.1,15.1
Christian Yelich,LHB,MIL,Nick Lodolo,L,40.3,7.9,7.9,20.4,14.3
Jahmai Jones,RHB,DET,Carlos Rodon,L,18.9,11.7,7.2,18.9,12.9
Geraldo Perdomo,SHB,ARI,Kyle Leahy,R,16.3,7,6.3,36.4,15.1
Luke Keaschall,RHB,MIN,Justin Wrobleski,L,25.8,15.9,,27.7,15.1
Marcus Semien,RHB,NYM,Edward Cabrera,R,22.9,9.1,7.2,28.5,14.8
Noelvi Marte,RHB,CIN,Brandon Sproat,R,39,,,42.6,14.6
Ryan Vilade,RHB,TB,Luinder Avila,R,34.1,7.6,7.6,24.5,14.5
Taylor Walls,SHB,TB,Luinder Avila,R,27.3,9.3,,34.1,14.5
Nick Fortes,RHB,TB,Luinder Avila,R,49,6.5,7.6,19.1,14.2
Joey Ortiz,RHB,MIL,Nick Lodolo,L,22.8,8.6,,35.5,14.2
Edwin Arroyo,SHB,CIN,Brandon Sproat,R,24.9,,,46.3,14.1
Luisangel Acuna,RHB,CWS,Parker Messick,L,26,,,45.3,13.9
Kyle Manzardo,LHB,CLE,Sean Burke,R,12.5,,6.3,40.9,13.4
Freddie Freeman,LHB,LAD,Kendry Rojas,L,20.1,10.8,6.2,22.5,13.3
Fernando Tatis Jr.,RHB,SD,JR Ritchie,R,32.9,8.9,4.6,24.1,13.8
Matt Vierling,RHB,DET,Carlos Rodon,L,23.3,10.7,,30.8,13.8
Elias Diaz,RHB,TEX,Sandy Alcantara,R,31.4,,,41,13.4
Starling Marte,RHB,KC,Shane McClanahan,L,20.6,15.2,,23.9,13.4
Victor Robles,RHB,SEA,Mitch Keller,R,54.2,11.3,,15.3,13.2
Max Muncy,RHB,ATH,Robbie Ray,L,20.4,17.4,,19.5,13
Pete Crow-Armstrong,LHB,CHC,Kodai Senga,R,24.8,9.7,,28.5,13
Patrick Bailey,SHB,CLE,Sean Burke,R,15.7,7,6.5,26.9,12.7
J.T. Realmuto,RHB,PHI,PJ Poulin,L,12.3,,,44.7,12.4
Wade Meckler,LHB,LAA,Shane Baz,R,35.1,4.2,,29.6,12.4
Colby Thomas,RHB,ATH,Robbie Ray,L,24.9,15.9,,17.3,12.4
Riley Greene,LHB,DET,Carlos Rodon,L,51.9,,,28.6,12.3
Sung-Mun Song,LHB,SD,JR Ritchie,R,32.6,7.5,,25.4,12.2
Andres Chaparro,RHB,WSH,Jesus Luzardo,L,32.9,8.3,,23.9,12.2
Anthony Volpe,RHB,NYY,Casey Mize,R,43.8,,,31.1,12.2
Pavin Smith,LHB,ARI,Kyle Leahy,R,34,12,,17.9,12.1
Drew Gilbert,LHB,SF,Aaron Civale,R,20.4,11.2,,24.5,12.1
Rhys Hoskins,RHB,CLE,Sean Burke,R,36.2,4.9,,26.1,11.9
Carson Kelly,RHB,CHC,Kodai Senga,R,38.9,,,31.1,11.7
Ryan Kreidler,RHB,MIN,Justin Wrobleski,L,47.8,,,27.5,11.7
Xavier Edwards,SHB,MIA,Cal Quantrill,R,26.5,10.9,,20.4,11.6
Nick Loftin,RHB,KC,Shane McClanahan,L,40.4,8.1,,18.9,11.6
Bo Bichette,RHB,NYM,Edward Cabrera,R,30.8,,8.9,23.5,11.6
Matt Shaw,RHB,CHC,Kodai Senga,R,30.8,7.6,,23.3,11.6
Lane Thomas,RHB,KC,Shane McClanahan,L,32.7,,,31.9,11.2
Chase Meidroth,RHB,CWS,Parker Messick,L,30.7,4.9,,24.5,10.9
Justin Crawford,LHB,PHI,PJ Poulin,L,11.9,,,38.1,10.7
Sam Antonacci,LHB,CWS,Parker Messick,L,26.7,13.4,,13.4,10.7
Tyler Heineman,SHB,LAA,Shane Baz,R,38.5,7.8,9.7,5,10.7
Alejandro Osuna,LHB,TEX,Sandy Alcantara,R,19,,,35.2,10.7
Paul Goldschmidt,RHB,NYY,Casey Mize,R,24.3,6.8,6.8,15.1,10.6
LuJames Groover,RHB,ARI,Kyle Leahy,R,52.1,,,21.6,10.6
Lourdes Gurriel Jr.,RHB,ARI,Kyle Leahy,R,46.6,3.4,,19,10.6
Rafael Marchan,SHB,PHI,PJ Poulin,L,25.6,,,31.4,10.4
Carlos Narvaez,RHB,BOS,Sean Sullivan,L,43.8,,,23.6,10.3
Trevor Larnach,LHB,MIN,Justin Wrobleski,L,60.2,,,16.8,10.2
Zack Short,RHB,NYM,Edward Cabrera,R,27.8,9.1,,16.5,10.1
Kyle Tucker,LHB,LAD,Kendry Rojas,L,16.7,8.1,,22.5,10.1
Jacob Wilson,RHB,ATH,Robbie Ray,L,17.2,,,33.5,10.1
Andrew Benintendi,LHB,CWS,Parker Messick,L,45.7,,,21.7,10
Gabriel Moreno,RHB,ARI,Kyle Leahy,R,17.4,5.2,9.6,14.1,10
Dylan Crews,RHB,WSH,Jesus Luzardo,L,17.1,9.2,9.2,9.1,10
Isaac Collins,SHB,KC,Shane McClanahan,L,28.7,,,28.7,10
Jake Mangum,SHB,PIT,George Kirby,R,25.3,,,29.4,9.9
Jarred Kelenic,LHB,TEX,Sandy Alcantara,R,30.8,5.1,9.2,9.2,9.9
Jonny DeLuca,RHB,TB,Luinder Avila,R,13.9,7.6,7.6,14.3,9.9
Myles Straw,RHB,TOR,Peter Lambert,R,25.3,,,29,9.8
Chandler Simpson,LHB,TB,Luinder Avila,R,16.1,,,32.6,9.8
Caleb Durbin,RHB,BOS,Sean Sullivan,L,56.5,,,15.3,9.5
Denzer Guzman,RHB,LAA,Shane Baz,R,33.7,,,23.4,9.2
Lars Nootbaar,LHB,STL,Eduardo Rodriguez,L,9,9,9,9,9
Alec Burleson,LHB,STL,Eduardo Rodriguez,L,31.9,6.1,,14.5,9
Javier Sanoja,RHB,MIA,Cal Quantrill,R,19.6,,,28,9
Andrew Vaughn,RHB,MIL,Nick Lodolo,L,45.9,,,17.4,8.9
Garrett Mitchell,LHB,MIL,Nick Lodolo,L,42,,,15.5,8.1
Nico Hoerner,RHB,CHC,Kodai Senga,R,24,,4.1,18,8.1
Will Wagner,LHB,SD,JR Ritchie,R,51.1,,,11.8,8.1
Esteury Ruiz,RHB,MIA,Cal Quantrill,R,57.3,,,8.9,8
Max Muncy,LHB,LAD,Kendry Rojas,L,35,4.7,,9.3,7.5
Jorbit Vivas,LHB,WSH,Jesus Luzardo,L,47,,,9.7,7.1
Nathan Church,LHB,STL,Eduardo Rodriguez,L,15.3,9,,9,6.9
Weston Wilson,RHB,SEA,Mitch Keller,R,45.8,,,8.6,6.7
Pedro Pages,RHB,STL,Eduardo Rodriguez,L,25.8,,,16.4,6.7
Alex Call,RHB,LAD,Kendry Rojas,L,27,,,15.8,6.6
Steven Kwan,LHB,CLE,Sean Burke,R,22,,,16.7,6.4
Petey Halpin,LHB,CLE,Sean Burke,R,16.1,13,,,6.2
Jose Trevino,RHB,CIN,Brandon Sproat,R,28.7,,,12.5,6
Blake Perkins,SHB,MIL,Nick Lodolo,L,16.5,,,17.4,6
Connor Wong,RHB,BOS,Sean Sullivan,L,21.2,,,15.3,5.9
Lawrence Butler,LHB,ATH,Robbie Ray,L,44.3,,,5.4,5.8
Alex Freeland,SHB,LAD,Kendry Rojas,L,27.5,,,11.8,5.7
Austin Hedges,RHB,CLE,Sean Burke,R,53.6,,,,5.4
Luis Arraez,LHB,SF,Aaron Civale,R,3.9,,,18.6,5
Ben Williamson,RHB,TB,Luinder Avila,R,10.6,,,15.2,4.9
Dalton Rushing,LHB,LAD,Kendry Rojas,L,23.5,,,10,4.8
David Hamilton,LHB,MIL,Nick Lodolo,L,45.4,,,,4.5
Alex Jackson,RHB,MIN,Justin Wrobleski,L,31.6,,,5.2,4.5
Jake Rogers,RHB,DET,Carlos Rodon,L,18.9,,,9.8,4.3
Masyn Winn,RHB,STL,Eduardo Rodriguez,L,43.2,,,,4.3
Kahlil Watson,LHB,CLE,Sean Burke,R,,,,16.7,4.2
Jeff McNeil,LHB,ATH,Robbie Ray,L,21.9,,,8.2,4.2
Max Schuemann,RHB,NYY,Casey Mize,R,24,,,6.8,4.1
Jacob Young,RHB,WSH,Jesus Luzardo,L,23.7,,,7,4.1
Rob Refsnyder,RHB,SEA,Mitch Keller,R,11.3,,,11.3,4
Dane Myers,RHB,CIN,Brandon Sproat,R,12.9,,,10.6,3.9
Nelson Velazquez,RHB,STL,Eduardo Rodriguez,L,13.9,,,9.1,3.7
