Matchup,MIL @ HOU
Pitcher,Jacob Misiorowski
Pitcher Team,MIL
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,64.0,248,0.152,0.210,0.215,0.063,0.83,4,0.56,7.7%,39.0%,40.3%,32.3%,19.0%,14.06,65.9%,7.7%,2.4%,32.3%,24.2%,13.3%,12.1%
vsLHB,35.1,136,0.110,0.194,0.178,0.068,0.74,2,0.51,9.6%,43.4%,47.8%,33.9%,21.8%,16.56,64.2%,8.6%,1.9%,38.9%,22.2%,16.7%,14.8%
vsRHB,28.2,112,0.200,0.228,0.257,0.057,0.94,2,0.63,5.4%,32.7%,31.2%,29.7%,15.3%,10.99,67.9%,6.6%,2.9%,27.1%,25.7%,11.1%,10.0%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Yordan Alvarez LHB,N/A,16,4.80,1,3,0.231,0.312,0.538,0.308,0.347,12.5%,20.7%,31.2%,6.9%,102.0,33.3%,-,22.2%,77.8%,55.6%,77.5,69.0%,27.6%,20.7%,100.0%,66.7%,16.7%,33.3%,-,22.2%,33.3%,44.4%,33.3%
Christian Walker RHB,N/A,13,4.80,1,1,0.154,0.154,0.385,0.231,0.230,-,39.4%,30.8%,20.0%,93.2,22.2%,11.1%,11.1%,66.7%,22.2%,73.3,42.3%,23.1%,15.4%,78.8%,33.3%,0.0%,22.2%,44.4%,22.2%,66.7%,11.1%,30.0%
Taylor Trammell LHB,N/A,19,4.00,0,0,0.333,0.368,0.389,0.056,0.335,5.3%,48.6%,36.8%,23.9%,92.8,-,-,18.2%,45.5%,36.4%,74.5,58.1%,22.6%,12.9%,88.6%,27.3%,0.0%,27.3%,45.5%,45.5%,27.3%,27.3%,28.6%
Christian Vazquez RHB,N/A,17,3.20,0,0,0.200,0.294,0.200,-,0.233,11.8%,26.1%,11.8%,10.5%,85.7,-,-,-,15.4%,46.2%,64.8,-,40.9%,4.5%,95.7%,30.8%,0.0%,30.8%,23.1%,15.4%,38.5%,46.2%,40.0%
Jake Meyers RHB,N/A,17,3.60,0,0,0.250,0.294,0.250,-,0.248,5.9%,23.5%,23.5%,16.0%,89.8,-,-,-,33.3%,25.0%,67.5,3.3%,26.7%,3.3%,93.8%,16.7%,0.0%,25.0%,58.3%,25.0%,50.0%,25.0%,75.0%
Zach Dezenzo RHB,N/A,17,2.40,0,1,0.176,0.176,0.294,0.118,0.202,-,45.2%,47.1%,23.7%,91.6,22.2%,11.1%,22.2%,44.4%,44.4%,74.7,50.0%,19.2%,15.4%,83.9%,22.2%,0.0%,44.4%,22.2%,44.4%,11.1%,33.3%,56.2%
Isaac Paredes RHB,N/A,15,3.80,0,1,0.143,0.200,0.214,0.071,0.187,6.7%,9.1%,6.7%,3.3%,79.1,7.7%,-,23.1%,30.8%,30.8%,66.5,5.0%,35.0%,15.0%,95.2%,15.4%,0.0%,23.1%,46.2%,46.2%,30.8%,23.1%,11.1%
Braden Shewmake LHB,N/A,15,3.00,0,4,-,0.067,-,-,0.043,6.7%,31.2%,20.0%,17.2%,93.9,18.2%,-,18.2%,54.5%,27.3%,69.7,-,34.4%,6.2%,100.0%,63.6%,0.0%,9.1%,27.3%,27.3%,54.5%,18.2%,47.4%
Brice Matthews RHB,N/A,14,2.80,0,1,0.231,0.286,0.231,-,0.237,7.1%,30.4%,21.4%,13.2%,89.3,10.0%,-,10.0%,60.0%,20.0%,73.9,25.0%,35.0%,25.0%,90.9%,40.0%,0.0%,10.0%,40.0%,40.0%,50.0%,10.0%,23.1%
Nick Allen RHB,N/A,11,2.60,0,0,0.125,0.364,0.125,-,0.258,27.3%,38.9%,27.3%,17.9%,86.4,-,-,20.0%,40.0%,20.0%,68.0,-,14.3%,7.1%,82.4%,20.0%,0.0%,20.0%,40.0%,20.0%,20.0%,60.0%,41.7%
Jeremy Pena RHB,N/A,9,4.00,0,0,0.143,0.333,0.143,-,0.251,11.1%,36.4%,-,15.4%,80.4,-,-,-,14.3%,28.6%,72.4,5.0%,10.0%,-,90.9%,42.9%,0.0%,28.6%,28.6%,-,57.1%,42.9%,42.9%
Cam Smith RHB,N/A,9,4.20,0,0,0.111,0.111,0.111,-,0.099,-,38.1%,33.3%,14.8%,95.5,16.7%,16.7%,33.3%,50.0%,33.3%,76.0,65.0%,25.0%,10.0%,95.2%,50.0%,0.0%,16.7%,33.3%,66.7%,-,33.3%,23.1%
Cesar Salazar LHB,N/A,7,3.20,0,0,-,0.286,-,-,0.185,28.6%,0.0%,-,-,87.0,-,-,60.0%,40.0%,40.0%,65.9,-,33.3%,8.3%,85.7%,20.0%,0.0%,60.0%,-,80.0%,20.0%,-,23.1%
