Matchup,NYY @ TOR
Pitcher,Cam Schlittler
Pitcher Team,NYY
Opposing Team,TOR

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,82.0,317,0.190,0.224,0.283,0.093,0.87,4,0.44,4.4%,27.5%,28.1%,21.1%,14.8%,9.77,63.5%,7.7%,7.0%,41.3%,27.2%,5.2%,10.3%
vsLHB,48.2,195,0.209,0.248,0.313,0.104,0.99,2,0.37,5.1%,27.1%,28.7%,19.9%,14.4%,10.36,59.0%,8.2%,7.0%,47.7%,32.0%,4.9%,10.9%
vsRHB,33.0,122,0.161,0.187,0.237,0.076,0.70,2,0.55,3.3%,28.2%,27.0%,23.7%,15.5%,9.00,70.7%,6.8%,7.1%,31.8%,20.0%,5.9%,9.4%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jesus Sanchez LHB,,+520,16,13,3.40,2,3,0.385,0.385,0.923,0.538,0.558,-,23.5%,38.5%,12.3%,94.7,343.6,3,3,37.5%,25.0%,37.5%,62.5%,37.5%,74.3,40.6%,18.8%,9.4%,94.1%,50.0%,50.0%,-,50.0%,50.0%,12.5%,37.5%,41.2%
Brandon Valenzuela SHB,,+630,19,21,3.60,1,3,0.278,0.381,0.500,0.222,0.380,14.3%,7.4%,4.8%,3.9%,91.1,271.9,3,3,11.8%,5.9%,17.6%,35.3%,29.4%,74.0,26.9%,42.3%,15.4%,96.3%,52.9%,11.1%,17.6%,29.4%,35.3%,35.3%,29.4%,50.0%
Kazuma Okamoto RHB,,+470,23,18,4.00,1,2,0.500,0.500,0.750,0.250,0.520,5.6%,30.0%,27.8%,13.4%,95.1,292.4,3,2,16.7%,-,33.3%,50.0%,41.7%,72.8,44.8%,31.0%,13.8%,96.7%,41.7%,20.0%,25.0%,33.3%,41.7%,25.0%,33.3%,22.2%
Yohendrick Pinango LHB,—,N/A,19,11,3.40,1,1,0.600,0.636,0.900,0.300,0.654,9.1%,20.0%,9.1%,10.5%,91.2,317.2,2,2,11.1%,11.1%,11.1%,66.7%,55.6%,75.9,77.8%,38.9%,27.8%,90.0%,11.1%,100.0%,33.3%,55.6%,22.2%,55.6%,22.2%,21.4%
Davis Schneider RHB,—,N/A,11,17,2.20,0,0,-,0.176,-,-,0.115,17.6%,37.5%,29.4%,14.5%,71.9,255.7,2,0,-,-,-,11.1%,11.1%,69.5,5.6%,22.2%,-,90.0%,55.6%,0.0%,-,33.3%,11.1%,33.3%,55.6%,16.7%
George Springer RHB,,+440,46,15,4.40,0,0,0.154,0.267,0.231,0.077,0.231,13.3%,16.1%,6.7%,6.6%,89.9,273.6,4,1,8.3%,-,8.3%,33.3%,41.7%,73.1,37.0%,22.2%,14.8%,90.0%,16.7%,0.0%,33.3%,41.7%,33.3%,50.0%,16.7%,25.0%
Ernie Clement RHB,,+980,23,15,4.40,0,0,0.500,0.467,0.643,0.143,0.466,-,6.7%,-,4.3%,87.7,243.3,4,1,-,-,20.0%,26.7%,46.7%,69.8,6.7%,40.0%,3.3%,100.0%,26.7%,0.0%,33.3%,33.3%,40.0%,20.0%,40.0%,57.9%
Myles Straw RHB,,+1400,11,13,3.40,0,0,0.167,0.231,0.167,-,0.187,7.7%,10.5%,7.7%,4.8%,84.7,178.7,0,0,-,-,-,18.2%,18.2%,68.5,-,46.7%,6.7%,83.3%,9.1%,0.0%,18.2%,54.5%,18.2%,45.5%,36.4%,16.7%
Nathan Lukes LHB,,+980,16,13,3.60,0,0,0.250,0.308,0.250,-,0.255,7.7%,14.7%,23.1%,6.8%,90.0,208.3,0,0,-,-,11.1%,33.3%,33.3%,65.8,3.6%,25.0%,3.6%,82.4%,-,-,33.3%,55.6%,22.2%,44.4%,33.3%,25.0%
Vladimir Guerrero Jr. RHB,,+540,22,13,4.40,0,0,0.167,0.231,0.250,0.083,0.216,7.7%,18.2%,15.4%,7.4%,95.6,163.5,0,0,-,-,-,70.0%,-,76.3,63.6%,31.8%,27.3%,100.0%,-,-,10.0%,90.0%,60.0%,30.0%,10.0%,47.4%
Andres Gimenez LHB,,+1120,13,13,3.40,0,0,0.250,0.308,0.333,0.083,0.290,-,29.4%,38.5%,15.9%,89.8,241.9,1,0,-,-,14.3%,14.3%,42.9%,66.8,-,21.9%,3.1%,94.1%,28.6%,0.0%,42.9%,14.3%,14.3%,57.1%,28.6%,23.5%
Alejandro Kirk RHB,—,N/A,3,8,4.40,0,0,0.167,0.375,0.167,-,0.274,25.0%,5.0%,-,2.5%,85.3,218.9,1,0,-,-,-,50.0%,50.0%,68.7,11.8%,17.6%,-,89.5%,16.7%,0.0%,16.7%,50.0%,16.7%,50.0%,33.3%,45.5%
Charles McAdoo RHB,—,N/A,-,5,3.20,0,0,0.200,0.200,0.200,-,0.178,-,11.1%,20.0%,5.9%,91.0,190.9,0,0,-,-,25.0%,50.0%,25.0%,73.0,37.5%,37.5%,-,100.0%,-,-,25.0%,75.0%,25.0%,75.0%,-,50.0%
