Matchup,CIN @ SEA
Pitcher,Brady Singer
Pitcher Team,CIN
Opposing Team,SEA

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,11.2,1.80,="15-50",.300,.560,0.260,4,1,0,7,14.3,6,.375,.935
Batting Second,12.1,1.46,="13-49",.265,.449,0.184,2,1,1,4,27.8,5,.333,.782
Batting Third,11.1,1.41,="13-47",.277,.574,0.297,3,3,1,8,25.5,3,.333,.907
Batting Fourth,10.0,2.10,="17-44",.386,.568,0.182,2,2,0,8,12.0,4,.440,1.008
Batting Fifth,10.0,1.50,="11-41",.268,.463,0.195,2,2,0,4,14.9,4,.362,.825
Batting Sixth,10.2,1.50,="12-43",.279,.488,0.209,2,3,0,3,19.1,4,.340,.828
Batting Seventh,11.0,0.82,="9-39",.231,.487,0.256,3,1,0,8,22.7,0,.279,.766
Batting Eighth,10.0,0.80,="6-38",.158,.289,0.131,1,2,0,1,14.6,2,.220,.509
Batting Ninth,8.2,1.38,="9-35",.257,.457,0.200,2,1,0,5,21.1,3,.316,.773

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
JP Crawford LHB,Batting First ​,="50-210",.238,.405,0.167,9,8,0,22,20.4,35,.356,.761
Cal Raleigh SHB,Batting Second ​,="30-176",.170,.335,0.165,8,5,0,21,30.8,23,.264,.599
Julio Rodriguez RHB,Batting Second ​,="45-179",.251,.413,0.162,7,8,0,20,18.7,16,.313,.726
Josh Naylor LHB,Batting Fourth ​,="51-186",.274,.382,0.108,5,5,0,21,15.0,18,.343,.725
Randy Arozarena RHB,Batting Fifth ​,="47-149",.315,.456,0.141,3,10,1,14,23.7,16,.399,.855
Luke Raley LHB,Batting Sixth ​,="29-113",.257,.478,0.221,6,5,1,16,33.3,8,.320,.798
Dominic Canzone LHB,Batting Seventh ​,="23-75",.307,.640,0.333,6,7,0,13,22.9,7,.373,1.013
Mitch Garver RHB,Batting Eighth ​,="7-46",.152,.217,0.065,1,0,0,4,40.7,7,.278,.495
Weston Wilson RHB,Batting Eighth ​,="9-30",.300,.500,0.200,2,0,0,3,24.2,3,.364,.864
Victor Robles RHB,Batting Eighth ​,="9-45",.200,.244,0.044,0,2,0,2,20.0,3,.265,.509
Cole Young LHB,Batting Eighth ​,="24-95",.253,.358,0.105,2,4,0,13,22.3,5,.301,.659
Buddy Kennedy RHB,Batting Ninth ​,="1-8",.125,.250,0.125,0,1,0,0,22.2,1,.222,.472
Colt Emerson LHB,Batting Ninth ​,="23-118",.195,.398,0.203,6,4,1,13,32.3,11,.265,.663
