Matchup,KC @ HOU
Pitcher,Michael Wacha
Pitcher Team,KC
Opposing Team,HOU

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,182.2,736,0.226,0.293,0.399,0.172,1.11,24,1.18,6.5%,22.0%,19.8%,18.2%,10.7%,7.19,64.7%,8.7%,6.7%,35.7%,29.5%,12.7%,18.7%
vsLHB,105.2,431,0.216,0.265,0.332,0.116,1.09,8,0.68,6.7%,22.2%,21.1%,18.7%,11.0%,7.75,66.1%,9.0%,6.2%,30.9%,30.9%,7.4%,18.6%
vsRHB,76.0,305,0.241,0.333,0.493,0.252,1.14,16,1.89,6.2%,21.7%,18.0%,17.4%,10.2%,6.51,62.6%,8.3%,7.5%,42.1%,27.6%,20.6%,18.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Nick Allen RHB,—,N/A,13,3.40,8,1,1,93.5,249.7,1,1,-,-,37.5%,37.5%,37.5%,68.7,-,80.0%,10.0%,90.9%,62.5%,25.0%,50.0%,37.5%,37.5%,37.5%,37.5%,25.0%,37.5%
Isaac Paredes RHB,,+520,16,4.00,8,1,1,90.1,299.9,2,1,-,-,25.0%,62.5%,62.5%,68.2,10.0%,40.0%,30.0%,90.9%,37.5%,12.5%,100.0%,25.0%,62.5%,62.5%,37.5%,-,0.0%
LaMonte Wade Jr. LHB,—,N/A,24,1.60,8,1,1,86.0,306.1,3,1,12.5%,12.5%,37.5%,25.0%,37.5%,71.4,7.1%,28.6%,14.3%,93.3%,50.0%,37.5%,33.3%,12.5%,50.0%,75.0%,12.5%,12.5%,42.9%
Nelson Velazquez RHB,—,N/A,8,2.40,8,1,2,99.3,303.5,4,3,25.0%,25.0%,50.0%,87.5%,62.5%,75.5,60.0%,70.0%,50.0%,90.9%,87.5%,50.0%,25.0%,37.5%,12.5%,50.0%,50.0%,-,14.3%
Yainer Diaz RHB,,+730,28,3.60,8,0,0,92.0,289.3,0,0,-,-,-,37.5%,12.5%,73.8,31.2%,31.2%,12.5%,100.0%,12.5%,-,-,12.5%,87.5%,25.0%,25.0%,50.0%,57.1%
Christian Walker RHB,,+470,19,3.60,8,0,1,84.0,312.1,4,3,25.0%,-,-,37.5%,75.0%,73.9,46.2%,30.8%,15.4%,100.0%,75.0%,37.5%,0.0%,37.5%,25.0%,25.0%,62.5%,12.5%,37.5%
Jose Altuve RHB,,+640,19,4.00,8,0,0,76.9,272.2,2,0,-,-,-,12.5%,12.5%,70.7,12.5%,62.5%,12.5%,100.0%,25.0%,25.0%,0.0%,-,37.5%,37.5%,37.5%,25.0%,14.3%
Christian Vazquez RHB,—,N/A,14,3.00,8,0,0,84.4,193.7,1,0,-,-,-,12.5%,12.5%,65.5,-,38.5%,-,100.0%,12.5%,-,-,12.5%,75.0%,25.0%,62.5%,12.5%,50.0%
Daulton Varsho LHB,,+710,16,3.60,8,0,0,87.8,201.3,1,1,12.5%,-,12.5%,25.0%,37.5%,74.6,50.0%,40.0%,10.0%,100.0%,50.0%,25.0%,0.0%,25.0%,12.5%,12.5%,37.5%,50.0%,33.3%
Taylor Trammell LHB,,+650,29,3.80,8,0,1,94.3,281.7,4,2,25.0%,25.0%,50.0%,50.0%,62.5%,78.1,76.9%,30.8%,30.8%,100.0%,75.0%,25.0%,0.0%,50.0%,12.5%,62.5%,37.5%,-,50.0%
Jeremy Pena RHB,,+610,23,3.80,8,0,2,85.1,281.8,2,2,12.5%,12.5%,37.5%,50.0%,50.0%,74.9,44.4%,33.3%,33.3%,75.0%,62.5%,25.0%,0.0%,37.5%,25.0%,62.5%,25.0%,12.5%,57.1%
Yordan Alvarez LHB,,+310,26,4.20,8,0,1,87.4,267.5,3,1,12.5%,-,12.5%,25.0%,50.0%,75.7,64.3%,28.6%,7.1%,100.0%,62.5%,25.0%,0.0%,37.5%,25.0%,37.5%,50.0%,12.5%,33.3%
Cam Smith RHB,,+680,17,4.00,8,0,0,89.4,188.9,0,0,-,-,37.5%,50.0%,12.5%,79.2,84.6%,30.8%,23.1%,100.0%,37.5%,25.0%,0.0%,12.5%,50.0%,62.5%,12.5%,25.0%,16.7%
Jorge Barrosa SHB,—,N/A,17,1.60,8,0,0,78.7,275.5,2,1,-,-,12.5%,50.0%,37.5%,69.8,-,62.5%,-,80.0%,75.0%,37.5%,0.0%,37.5%,-,25.0%,37.5%,37.5%,14.3%
