Split,vsLHB
Range,L10
Dates,="9/23/2026"
Games,16

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:40 PM,Jeffrey Springs,vs,11.0,64,9.28,0.415,0.533,2.82,0.377,0.792,4,3.27,42,7.5%,10.9%,13.7%,2.9%,5.73,9,14.1%,60.9%,5.8%,47,42.6%,5,10.6%,29.8%,21.4%,19.1%
8:05 PM,Cody Bradford,vs,12.1,62,4.72,0.375,0.401,2.11,0.125,0.500,1,0.73,28,8.6%,6.5%,7.7%,3.7%,2.92,5,8.1%,72.6%,8.8%,53,45.3%,4,7.5%,32.1%,5.9%,20.8%
7:40 PM,Seth Lugo,vs,27.2,137,6.32,0.367,0.447,2.02,0.258,0.625,7,2.28,75,17.4%,16.1%,15.2%,7.5%,7.16,12,8.8%,57.7%,6.4%,101,43.6%,7,6.9%,27.7%,25.0%,19.8%
7:40 PM,Bryan Hudson,@,2.1,11,6.96,0.364,0.422,1.71,0.273,0.636,1,3.86,7,10.5%,18.2%,14.3%,4.7%,7.71,0,-,63.6%,9.3%,9,33.3%,1,11.1%,33.3%,33.3%,22.2%
1:10 PM,Richard Lovelady,@,3.2,18,1.19,0.353,0.393,1.64,0.176,0.529,0,-,9,24.3%,27.8%,26.3%,13.6%,12.27,0,-,50.0%,10.6%,12,25.0%,1,8.3%,16.7%,-,8.3%
3:45 PM,Cesar Perdomo,vs,7.1,30,5.28,0.345,0.393,1.36,0.241,0.586,2,2.45,17,17.2%,16.7%,12.8%,8.9%,6.14,0,-,58.1%,7.3%,25,52.0%,2,8.0%,28.0%,28.6%,20.0%
8:40 PM,Mason Adams,vs,10.0,51,6.70,0.341,0.433,2.20,0.250,0.591,3,2.70,26,19.5%,23.5%,24.0%,8.3%,10.80,7,13.7%,66.7%,6.1%,32,65.6%,3,9.4%,34.4%,27.3%,21.9%
10:10 PM,George Kirby,vs,26.2,130,6.14,0.331,0.410,1.91,0.263,0.593,7,2.36,70,23.1%,17.7%,14.7%,11.1%,7.76,12,9.2%,62.1%,5.6%,95,42.1%,5,5.3%,24.2%,30.4%,26.3%
1:35 PM,Chris Bassitt,vs,30.2,137,4.21,0.291,0.334,1.53,0.134,0.425,4,1.17,54,19.1%,17.5%,14.5%,9.4%,7.04,10,7.3%,60.9%,9.0%,103,38.8%,8,7.8%,28.2%,13.8%,15.5%
7:10 PM,Foster Griffin,@,13.1,61,4.97,0.291,0.390,1.50,0.273,0.564,3,2.02,31,19.2%,26.2%,25.8%,8.7%,10.80,4,6.6%,65.6%,10.0%,39,41.0%,5,12.8%,28.2%,18.2%,12.8%
7:15 PM,Andrew Abbott,@,11.0,46,5.92,0.289,0.392,1.27,0.356,0.644,4,3.27,29,22.4%,26.1%,27.3%,12.1%,9.82,1,2.2%,65.2%,7.0%,33,48.5%,7,21.2%,45.5%,20.0%,36.4%
8:05 PM,Nolan McLean,@,37.0,172,4.99,0.289,0.353,1.65,0.151,0.441,7,1.70,67,21.2%,22.7%,25.7%,9.6%,9.49,17,9.9%,60.1%,5.5%,114,43.9%,10,8.8%,27.2%,19.4%,20.2%
1:10 PM,Framber Valdez,vs,13.2,60,4.12,0.286,0.324,1.46,0.125,0.411,2,1.32,23,21.4%,20.0%,20.7%,10.0%,7.90,4,6.7%,61.7%,8.5%,44,29.5%,1,2.3%,18.2%,25.0%,18.2%
3:45 PM,Connor Prielipp,@,14.0,68,5.89,0.276,0.369,1.79,0.190,0.466,3,1.93,27,26.4%,22.1%,16.3%,12.1%,9.64,9,13.2%,72.1%,5.9%,43,32.6%,2,4.7%,30.2%,23.1%,14.0%
7:40 PM,Kevin Gausman,vs,29.0,126,3.82,0.267,0.312,1.38,0.129,0.397,4,1.24,46,25.8%,23.0%,16.5%,12.6%,9.00,9,7.1%,57.9%,6.9%,88,35.2%,4,4.5%,21.6%,21.1%,9.1%
8:40 PM,Merrill Kelly,@,32.0,151,5.54,0.266,0.354,1.78,0.164,0.430,5,1.41,55,24.0%,18.5%,17.8%,11.5%,7.88,23,15.2%,60.5%,3.2%,100,38.0%,7,7.0%,25.0%,20.0%,17.0%
7:40 PM,Ryan Gusto,@,28.0,121,3.92,0.264,0.325,1.39,0.164,0.427,3,0.96,47,21.1%,19.0%,14.1%,10.2%,7.39,10,8.3%,64.2%,9.4%,87,44.8%,7,8.0%,21.8%,15.8%,17.2%
1:35 PM,Max Scherzer,@,29.0,134,4.89,0.256,0.326,1.59,0.128,0.385,3,0.93,45,15.6%,14.2%,13.1%,7.3%,5.90,16,11.9%,56.7%,7.1%,98,31.6%,5,5.1%,37.8%,8.1%,26.5%
7:05 PM,Gerrit Cole,vs,31.1,134,3.51,0.254,0.306,1.28,0.159,0.413,5,1.44,52,23.6%,28.4%,21.5%,11.7%,10.91,8,6.0%,73.1%,7.7%,88,37.5%,5,5.7%,21.6%,21.1%,19.3%
7:15 PM,Chris Sale,vs,15.2,63,0.80,0.246,0.271,1.02,0.115,0.361,0,-,22,31.7%,33.3%,25.6%,16.5%,12.06,1,1.6%,76.2%,8.2%,40,30.0%,2,5.0%,12.5%,-,2.5%
