Matchup,BOS @ TB
Pitcher,Drew Rasmussen
Pitcher Team,TB
Opposing Team,BOS

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,66.0,258,0.201,0.245,0.320,0.119,0.92,8,1.09,4.7%,23.3%,24.8%,19.3%,11.4%,8.73,68.7%,8.6%,7.2%,32.0%,19.9%,22.2%,16.0%
vsLHB,37.2,161,0.245,0.293,0.391,0.146,1.22,6,1.43,5.6%,24.3%,25.5%,20.1%,11.7%,9.80,67.9%,9.1%,6.3%,30.6%,18.9%,28.6%,16.2%
vsRHB,27.2,97,0.129,0.164,0.204,0.075,0.54,2,0.65,3.1%,21.8%,23.7%,18.1%,10.8%,7.48,70.1%,7.9%,8.6%,34.3%,21.4%,13.3%,15.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Jarren Duran LHB,,+710,25,29,4.00,3,4,0.370,0.379,0.704,0.333,0.454,3.4%,32.7%,24.1%,14.4%,91.8,289.3,7,4,20.0%,20.0%,30.0%,35.0%,60.0%,77.0,72.9%,20.8%,12.5%,98.0%,35.0%,42.9%,30.0%,30.0%,55.0%,35.0%,10.0%,10.0%
Wilyer Abreu LHB,,+558,30,24,4.00,1,2,0.217,0.208,0.391,0.174,0.252,-,16.3%,16.7%,8.8%,91.9,277.9,7,4,25.0%,10.0%,10.0%,55.0%,45.0%,74.4,48.6%,37.1%,17.1%,81.4%,55.0%,9.1%,15.0%,20.0%,20.0%,35.0%,45.0%,33.3%
Masataka Yoshida LHB,,+1160,27,24,4.40,1,2,0.136,0.208,0.318,0.182,0.232,8.3%,16.3%,16.7%,7.7%,94.1,312.6,6,3,5.6%,5.6%,16.7%,44.4%,27.8%,70.1,12.8%,43.6%,12.8%,90.7%,33.3%,16.7%,16.7%,44.4%,33.3%,33.3%,33.3%,25.0%
Willson Contreras RHB,,+520,35,18,4.00,1,2,0.375,0.444,0.750,0.375,0.503,5.6%,12.5%,11.1%,8.2%,88.1,244.2,3,2,14.3%,14.3%,35.7%,35.7%,35.7%,77.5,74.2%,16.1%,16.1%,100.0%,28.6%,25.0%,35.7%,14.3%,42.9%,50.0%,7.1%,66.7%
Mickey Gasper SHB,,+1120,3,27,4.20,0,4,0.333,0.370,0.458,0.125,0.353,7.4%,16.3%,11.1%,7.1%,92.8,298.8,8,3,4.5%,4.5%,22.7%,45.5%,31.8%,73.1,25.6%,41.0%,15.4%,90.7%,27.3%,0.0%,27.3%,40.9%,50.0%,31.8%,18.2%,32.0%
Ceddanne Rafaela RHB,,+980,11,22,4.00,0,0,0.364,0.364,0.409,0.045,0.341,-,11.8%,4.5%,6.8%,87.5,229.4,3,0,-,-,9.5%,33.3%,28.6%,70.8,12.1%,42.4%,9.1%,97.1%,23.8%,0.0%,23.8%,42.9%,23.8%,28.6%,47.6%,45.8%
Isiah Kiner-Falefa RHB,,+1500,9,21,3.00,0,1,0.381,0.381,0.476,0.095,0.375,-,17.2%,19.0%,9.8%,84.5,245.3,2,2,5.9%,-,11.8%,41.2%,47.1%,69.2,3.6%,28.6%,10.7%,96.6%,17.6%,0.0%,35.3%,47.1%,47.1%,35.3%,17.6%,29.4%
Caleb Durbin RHB,,+1120,10,21,3.40,0,0,0.333,0.333,0.571,0.238,0.386,-,15.2%,14.3%,8.8%,86.7,248.6,3,0,-,-,22.2%,44.4%,44.4%,68.9,7.1%,42.9%,21.4%,87.5%,-,-,50.0%,44.4%,44.4%,33.3%,22.2%,42.9%
Marcelo Mayer LHB,,+1140,11,19,2.40,0,0,0.316,0.316,0.368,0.053,0.301,-,18.6%,5.3%,11.0%,81.9,253.5,1,1,-,-,5.6%,22.2%,16.7%,74.5,45.0%,15.0%,7.5%,93.0%,22.2%,0.0%,5.6%,66.7%,27.8%,50.0%,22.2%,29.4%
Connor Wong RHB,—,N/A,16,14,3.80,0,0,0.385,0.429,0.538,0.154,0.418,7.1%,29.0%,21.4%,15.3%,83.6,177.3,0,0,-,-,20.0%,30.0%,30.0%,72.9,26.7%,13.3%,10.0%,96.8%,-,-,30.0%,70.0%,70.0%,20.0%,10.0%,36.8%
Carlos Narvaez RHB,—,N/A,8,14,3.60,0,0,0.250,0.357,0.333,0.083,0.311,14.3%,33.3%,50.0%,16.9%,92.6,233.4,0,0,-,-,20.0%,40.0%,40.0%,71.1,13.3%,10.0%,3.3%,90.9%,20.0%,0.0%,40.0%,40.0%,40.0%,-,60.0%,29.4%
Andruw Monasterio RHB,—,N/A,14,12,2.00,0,1,0.333,0.333,0.417,0.083,0.328,-,20.0%,25.0%,10.4%,86.8,232.9,2,1,-,-,11.1%,44.4%,55.6%,68.4,4.5%,22.7%,9.1%,88.0%,44.4%,0.0%,11.1%,22.2%,22.2%,55.6%,22.2%,29.4%
