Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Henry Davis,RHB,PIT,Framber Valdez,L,30.6,26.7,16.5,30.6,25
Hao-Yu  Lee,RHB,DET,Carmen Mlodzinski,R,32.6,10.9,29.4,36.2,24.9
Xander Bogaerts,RHB,SD,Nolan McLean,R,53.8,17,17.6,33.2,24.9
Mike Yastrzemski,LHB,ATL,Bailey Ober,R,40.2,19.1,15.8,36.9,24.7
Luis Campusano,RHB,SD,Nolan McLean,R,39.7,17,8.2,49.2,24.7
Freddie Freeman,LHB,LAD,Tomoyuki Sugano,R,31.8,18.5,9.1,48,24.4
Drake Baldwin,LHB,ATL,Bailey Ober,R,25.6,17.2,19.9,39.1,24.3
Edmundo Sosa,RHB,PHI,Janson Junk,R,23.1,25.5,20.1,27.5,24.1
Andy Pages,RHB,LAD,Tomoyuki Sugano,R,28.8,19.7,10.4,44.8,24.1
Rafael Flores,RHB,PIT,Framber Valdez,L,36.5,19,19,31.8,24
Brandon Marsh,LHB,PHI,Janson Junk,R,40.9,17,27.4,22.8,24
Francisco Alvarez,RHB,NYM,Walker Buehler,R,29.6,25,12.7,33.8,24
Cole Carrigg,SHB,COL,Blake Snell,L,30,32.5,8.6,27.3,23.8
Max Clark,LHB,DET,Carmen Mlodzinski,R,39.3,,19.7,54.3,23.4
Gabriel Arias,RHB,NYM,Walker Buehler,R,34.4,19,16.2,33.8,23.4
Carlos Narvaez,RHB,BAL,Shane McClanahan,L,38.4,27.3,,39.8,23.3
Ian Happ,SHB,CHC,Luis Castillo,R,20.3,24.5,8.9,39.7,23.2
Luis Rengifo,SHB,SD,Nolan McLean,R,22.6,10.9,16.3,48.7,23.1
Lane Thomas,RHB,ATL,Bailey Ober,R,44.8,17.2,12.2,34.5,22.8
Munetaka Murakami,LHB,CWS,Shota Imanaga,L,33.6,18.5,18.5,29,22.6
Carlos Cortes,LHB,ATH,Michael Wacha,R,46.7,12.8,12.8,38.1,22.5
Yandy Diaz,RHB,TB,Brandon Young,R,20.9,22.9,19.5,26.3,22.5
Matt Olson,LHB,ATL,Bailey Ober,R,21.5,16,15.3,40.8,22.5
Hunter Goodman,RHB,COL,Blake Snell,L,39.2,15.7,22.8,24.8,22.5
Pete Crow-Armstrong,LHB,CHC,Luis Castillo,R,17.2,23.6,10.1,37.4,22.4
Jared Young,LHB,NYM,Walker Buehler,R,37.4,15.9,12.6,35.8,22
Jonathan Aranda,LHB,TB,Brandon Young,R,22.7,23.7,9.9,33.5,21.9
Ronald Acuna Jr.,RHB,ATL,Bailey Ober,R,38,17.9,23.4,17.9,21.6
Ty France,RHB,SD,Nolan McLean,R,16.7,22,13.7,32.4,21.6
Kevin McGonigle,LHB,DET,Carmen Mlodzinski,R,27.2,21.7,14.2,27.7,21.5
Ceddanne Rafaela,RHB,BOS,Mitch Bratt,L,26.6,14.4,10.5,42.5,21.5
Kyle Isbel,LHB,KC,Mason Barnett,R,37,10,12.2,42.6,21.5
Colt Keith,LHB,DET,Carmen Mlodzinski,R,57.3,8,18.6,28.6,21.3
Carter Jensen,LHB,KC,Mason Barnett,R,28.4,18.5,23.6,19.4,21.2
Spencer Torkelson,RHB,DET,Carmen Mlodzinski,R,32.6,10.6,15.8,37.9,21.2
Jakob Marsee,LHB,MIA,Cristopher Sanchez,L,34.6,,10.7,55.9,20.6
Starling Marte,RHB,KC,Mason Barnett,R,34.3,20.4,9.5,28.8,20.6
Ozzie Albies,SHB,ATL,Bailey Ober,R,34.4,7.7,19.2,34.8,20.6
Luis Torrens,RHB,NYM,Walker Buehler,R,36.8,10.5,15.8,33.8,20.5
Michael Harris II,LHB,ATL,Bailey Ober,R,39.4,15.4,8.7,32.1,20
Xavier Edwards,SHB,MIA,Cristopher Sanchez,L,28.1,17,24.2,15.5,19.9
Ryan Vilade,RHB,TB,Brandon Young,R,42,10.9,10.9,33.5,19.7
Brett Baty,LHB,NYM,Walker Buehler,R,32.8,9.5,15.5,33.7,19.7
Chase Meidroth,RHB,CWS,Shota Imanaga,L,25.5,12,8.3,41.7,19.7
Connor Wong,RHB,BOS,Mitch Bratt,L,64.1,7.9,,41.2,19.5
Jac Caglianone,LHB,KC,Mason Barnett,R,25.1,17.4,7.9,33.7,19.4
Alex Bregman,RHB,CHC,Luis Castillo,R,17.8,14.1,13.6,33.7,19.2
Jahmai Jones,RHB,BOS,Mitch Bratt,L,33.9,17.4,17.4,17.4,19
Hunter Feduccia,LHB,LAD,Tomoyuki Sugano,R,25.8,19.7,,38,19
Teoscar Hernandez,RHB,LAD,Tomoyuki Sugano,R,30.1,19.1,12.9,21.2,18.9
Gavin Sheets,LHB,SD,Nolan McLean,R,18.7,12.9,16.8,28.8,18.6
Miguel Vargas,RHB,CWS,Shota Imanaga,L,11.7,13.5,15.8,31.9,18.6
Jonah Heim,SHB,ATH,Michael Wacha,R,20.6,19.4,9.3,27.3,18.5
Dansby Swanson,RHB,CHC,Luis Castillo,R,33.5,15.8,17.9,16.4,18.4
Austin Hays,RHB,SD,Nolan McLean,R,40,9.1,9.1,33.8,18.4
Nick Fortes,RHB,TB,Brandon Young,R,51.5,4.3,8.1,37,18.3
Fernando Tatis Jr.,RHB,SD,Nolan McLean,R,25.8,22.2,6.1,24.5,18.3
Miguel Rojas,RHB,LAD,Tomoyuki Sugano,R,30.8,10.4,,45.8,18.2
Jonny DeLuca,RHB,TB,Brandon Young,R,29.3,7.5,16.8,30.5,18.2
Liam Hicks,LHB,TB,Brandon Young,R,42.9,12.6,8.2,26.9,17.9
Dominic Smith,LHB,ATL,Bailey Ober,R,49.1,4.2,13.5,29.7,17.9
Gleyber Torres,RHB,DET,Carmen Mlodzinski,R,25.4,10.4,10.6,32.6,17.5
Henry Bolte,RHB,ATH,Michael Wacha,R,45,9.6,8,28.5,17.4
Jeff McNeil,LHB,ATH,Michael Wacha,R,22.6,15.6,6.7,30.7,17.4
Agustin Ramirez,RHB,MIA,Cristopher Sanchez,L,35.6,8.2,,44,17.4
Freddy Fermin,RHB,SD,Nolan McLean,R,25.8,8.5,8.5,36.7,17.3
Jeremiah Jackson,RHB,BAL,Shane McClanahan,L,20.3,25.8,11.4,11.3,17.3
Ben Malgeri,RHB,DET,Carmen Mlodzinski,R,34.3,20.9,11.7,10.9,17
Richie Palacios,LHB,TB,Brandon Young,R,29,15.6,7.7,25.3,17
Seiya Suzuki,RHB,CHC,Luis Castillo,R,34.7,9.6,17.7,19.2,16.9
Kyle Tucker,LHB,LAD,Tomoyuki Sugano,R,35.1,4.3,5.7,40.4,16.8
Salvador Perez,RHB,KC,Mason Barnett,R,31.5,,14.6,36.1,16.6
Eduardo Valencia,RHB,DET,Carmen Mlodzinski,R,22.6,10.9,11.7,27.8,16.5
Donovan Walton,LHB,ATH,Michael Wacha,R,27.8,11,8.9,28.8,16.5
Tommy Edman,SHB,LAD,Tomoyuki Sugano,R,39.7,12.1,,33,16.5
Jared Triolo,RHB,PIT,Framber Valdez,L,30.3,6.9,,43.9,16.4
Michael Massey,LHB,KC,Mason Barnett,R,22.5,,21.7,30.1,16.3
Sung-Mun Song,LHB,SD,Nolan McLean,R,38.2,14.8,8.8,18.1,16.2
Alex Call,RHB,LAD,Tomoyuki Sugano,R,15.7,6.5,,49.4,16.2
Colton Cowser,LHB,BAL,Shane McClanahan,L,39.3,10.8,10.8,20.2,16
Zach McKinstry,LHB,DET,Carmen Mlodzinski,R,21.7,8,13.3,27.7,15.9
Andrew Benintendi,LHB,CWS,Shota Imanaga,L,32.1,9.4,,37.6,15.9
Owen Caissie,LHB,MIA,Cristopher Sanchez,L,47.4,9.7,,31.1,15.9
Mauricio Dubon,RHB,ATL,Bailey Ober,R,29,9.7,18.7,15.7,15.8
Gunnar Henderson,LHB,BAL,Shane McClanahan,L,43.9,,11.2,31.7,15.7
Spencer Horwitz,LHB,PIT,Framber Valdez,L,41.8,9.4,9.4,21.5,15.7
Jorge Polanco,SHB,NYM,Walker Buehler,R,22.1,8.1,,42.4,15.6
Trea Turner,RHB,PHI,Janson Junk,R,43.3,6.3,9.9,24.5,15.6
Willi Castro,SHB,COL,Blake Snell,L,19.8,8.9,12.6,27.1,15.6
Trevor Larnach,LHB,MIN,Martin Perez,L,26.5,12,12,20.8,15.6
Tommy White,RHB,ATH,Michael Wacha,R,20.1,11.3,11.3,24.1,15.4
Cedric Mullins,LHB,TB,Brandon Young,R,13.7,4.8,12.6,34.2,15.4
Ryan Jeffers,RHB,MIN,Martin Perez,L,24.3,16.5,,28.6,15.4
Marcus Semien,RHB,NYM,Walker Buehler,R,25.8,14.1,12.3,15.8,15.2
Ryan Kreidler,RHB,MIN,Martin Perez,L,26.4,9.1,,36.7,15
Jacob Wilson,RHB,ATH,Michael Wacha,R,25.3,11.3,6,26.3,14.9
Colson Montgomery,LHB,CWS,Shota Imanaga,L,29,8.5,14.1,18.5,14.7
Justin Crawford,LHB,PHI,Janson Junk,R,26.7,6.6,5.3,31.7,14.5
Alec Bohm,RHB,PHI,Janson Junk,R,27.8,9.9,19.3,9.9,14.5
Ha-Seong Kim,RHB,ATL,Bailey Ober,R,51,8,,25.9,14.4
Jarren Duran,LHB,BOS,Mitch Bratt,L,35.1,,15.3,25.3,14.4
Luisangel Acuna,RHB,CWS,Shota Imanaga,L,25.5,,,46.9,14.3
Isaac Collins,SHB,KC,Mason Barnett,R,42.6,4.1,11.7,20.1,14.2
Jordan Beck,RHB,COL,Blake Snell,L,41.7,11.4,,23.5,14
Javier Sanoja,RHB,MIA,Cristopher Sanchez,L,19.5,,20.9,22.7,13.9
Adley Rutschman,SHB,BOS,Mitch Bratt,L,37.5,9.5,,26.9,13.8
Bryan De La Cruz,RHB,PHI,Janson Junk,R,20.1,10.2,10.2,20.1,13.7
Brenton Doyle,RHB,CWS,Shota Imanaga,L,27.3,7.9,,31.9,13.5
Royce Lewis,RHB,MIN,Martin Perez,L,39.8,14.8,,16.3,13.2
Alika Williams,RHB,ATH,Michael Wacha,R,23.1,,11.3,29.6,13.1
Nick Loftin,RHB,KC,Mason Barnett,R,43.4,9.4,,21.3,13
Mookie Betts,RHB,LAD,Tomoyuki Sugano,R,37.4,4.6,6.2,22.7,12.9
Darell Hernaiz,RHB,ATH,Michael Wacha,R,42,11.3,,18.8,12.9
Nick Gonzales,RHB,PIT,Framber Valdez,L,22.1,4.4,7.3,27.4,12.8
Victor Caratini,SHB,MIN,Martin Perez,L,41.6,5.6,,26.4,12.7
Bo Bichette,RHB,NYM,Walker Buehler,R,27,4.9,,33.1,12.7
Jacob Gonzalez,LHB,PIT,Framber Valdez,L,18.3,9.4,,29.9,12.6
Pedro Ramirez,SHB,CHC,Luis Castillo,R,28.5,5.3,,30.7,12.4
Luis Arraez,LHB,PHI,Janson Junk,R,,,8.9,37.4,12
Bobby Witt Jr.,RHB,KC,Mason Barnett,R,23.4,8.4,8.4,16.6,12
Jackson Holliday,LHB,BAL,Shane McClanahan,L,31.7,11.2,,19.6,12
Javier Baez,RHB,DET,Carmen Mlodzinski,R,42.7,,11,16.7,11.7
Byron Buxton,RHB,MIN,Martin Perez,L,26.4,8.4,17,3.9,11.7
Anthony Seigler,SHB,BOS,Mitch Bratt,L,59,9.5,,9.5,11.6
Carson Kelly,RHB,CHC,Luis Castillo,R,33.7,5.5,,24.7,11.5
Leo Jimenez,RHB,MIA,Cristopher Sanchez,L,24.4,7.9,,25.1,11.5
Griffin Conine,LHB,MIA,Cristopher Sanchez,L,41.4,,,28.9,11.4
Ezequiel Tovar,RHB,COL,Blake Snell,L,17.9,5.6,8.6,20,11.3
Jim Jarvis,LHB,ATL,Bailey Ober,R,16.7,,,38.2,11.2
Leody Taveras,SHB,BAL,Shane McClanahan,L,23.1,,,35,11.1
Josh Rojas,LHB,KC,Mason Barnett,R,28.4,5.9,7.9,15.2,11.1
Austin Martin,RHB,MIN,Martin Perez,L,31.2,4.2,7.9,16.3,11
Braden Montgomery,SHB,CWS,Shota Imanaga,L,15.7,8.3,8.3,15.4,10.8
Taylor Walls,SHB,TB,Brandon Young,R,18.5,6.4,,25.8,10.5
Nick Yorke,RHB,PIT,Framber Valdez,L,36.6,,,27.4,10.5
Jake Mangum,SHB,PIT,Framber Valdez,L,34,,,27.6,10.3
Jase Bowen,RHB,SD,Nolan McLean,R,53.2,8.2,,8.2,10.2
J.T. Realmuto,RHB,PHI,Janson Junk,R,32.4,5.8,5.1,13.6,10.2
Luis Robert,RHB,NYM,Walker Buehler,R,32.3,,,27.5,10.1
Otto Lopez,RHB,MIA,Cristopher Sanchez,L,22.5,10.8,,15.7,10
Jake McCarthy,LHB,COL,Blake Snell,L,53.6,,,15.4,9.2
Nick Sogard,SHB,BOS,Mitch Bratt,L,44.4,,,18.8,9.1
Joe Mack,LHB,MIA,Cristopher Sanchez,L,35.7,,8.8,10.7,8.9
Connor Norby,RHB,COL,Blake Snell,L,17.1,5.1,,20,8.5
Billy Cook,RHB,PIT,Framber Valdez,L,43.8,,,16.2,8.4
Yohel Pozo,RHB,BAL,Shane McClanahan,L,,,,33.2,8.3
Sam Antonacci,LHB,CWS,Shota Imanaga,L,5.7,8.5,,18.5,8.2
Jake Cronenworth,LHB,SD,Nolan McLean,R,28.8,,,20.8,8.1
John Rave,LHB,KC,Mason Barnett,R,7.9,12.2,,12.2,8.1
Drew Romo,SHB,CWS,Shota Imanaga,L,35.2,,,17.2,7.8
Brooks Lee,SHB,MIN,Martin Perez,L,31.3,,,16.8,7.3
Mickey Moniak,LHB,COL,Blake Snell,L,10.8,6.2,,16.1,7.3
Josh Bell,SHB,MIN,Martin Perez,L,12.5,8.4,,10.7,6.9
Brian Navarreto,RHB,MIA,Cristopher Sanchez,L,19,8.2,,8.2,6.8
Nico Hoerner,RHB,CHC,Luis Castillo,R,26,,,16.1,6.6
Jake Rogers,RHB,CWS,Shota Imanaga,L,21.8,,8.3,7.9,6.6
Sean Murphy,RHB,ATL,Bailey Ober,R,24.6,,,12.2,5.5
Luke Keaschall,RHB,MIN,Martin Perez,L,24.3,,,12.2,5.5
Dylan Beavers,LHB,BAL,Shane McClanahan,L,32.5,,,8.5,5.4
Garrett Stubbs,LHB,PHI,Janson Junk,R,26.6,,,11.1,5.4
Chandler Simpson,LHB,TB,Brandon Young,R,29.3,,,10,5.4
TJ Rumfield,LHB,COL,Blake Snell,L,14.8,,,12.3,4.6
Kaelen Culpepper,RHB,MIN,Martin Perez,L,,,,16.1,4
Mickey Gasper,SHB,BOS,Mitch Bratt,L,39.5,,,,4
Ronny Simon,SHB,PIT,Framber Valdez,L,34.2,,,,3.4
Troy Johnston,LHB,COL,Blake Snell,L,16.9,,,6.2,3.2
Brett Sullivan,LHB,COL,Blake Snell,L,15.4,,,6.2,3.1
Tristan Peters,LHB,CWS,Shota Imanaga,L,8.5,,,8.5,3
Christian Franklin,RHB,BAL,Shane McClanahan,L,25.8,,,,2.6
Tyler Tolbert,RHB,KC,Mason Barnett,R,24.5,,,,2.4
Alan Roden,LHB,MIN,Martin Perez,L,9.6,,,,1
Brett Callahan,LHB,DET,Carmen Mlodzinski,R,,,,,
James Triantos,RHB,CHC,Luis Castillo,R,,,,,
Luke Maile,RHB,KC,Mason Barnett,R,,,,,
Brian Serven,RHB,ATH,Michael Wacha,R,,,,,
Ben Rortvedt,LHB,LAD,Tomoyuki Sugano,R,,,,,
Cristian Pache,RHB,NYM,Walker Buehler,R,,,,,
Corey Julks,RHB,DET,Carmen Mlodzinski,R,,,,,
Graham Pauley,LHB,MIA,Cristopher Sanchez,L,,,,,
Enrique Hernandez,RHB,LAD,Tomoyuki Sugano,R,,,,,
Adael Amador,SHB,COL,Blake Snell,L,,,,,
Zac Veen,LHB,COL,Blake Snell,L,,,,,
