Matchup,CWS @ CLE
Pitcher,Anthony Kay
Pitcher Team,CWS
Opposing Team,CLE

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,51.0,224,0.246,0.317,0.379,0.133,1.25,5,0.88,7.1%,23.9%,20.1%,16.1%,11.1%,7.94,56.9%,6.6%,6.5%,35.9%,20.9%,15.6%,22.2%
vsLHB,15.0,65,0.228,0.318,0.404,0.175,1.27,2,1.20,9.2%,30.0%,26.2%,19.1%,13.1%,10.20,60.6%,7.3%,5.0%,30.0%,22.5%,22.2%,35.0%
vsRHB,36.0,159,0.254,0.316,0.370,0.116,1.25,3,0.75,6.3%,21.4%,17.6%,14.7%,10.3%,7.00,55.3%,6.4%,7.1%,38.1%,20.4%,13.0%,17.7%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
David Fry RHB,,+540,11,12,1.80,2,2,0.182,0.250,0.727,0.545,0.404,8.3%,25.0%,33.3%,11.1%,87.6,286.6,4,3,28.6%,14.3%,28.6%,71.4%,28.6%,71.9,25.0%,25.0%,5.0%,100.0%,71.4%,57.1%,50.0%,14.3%,14.3%,28.6%,42.9%,28.6%,40.0%
Daniel Schneemann LHB,—,N/A,19,14,2.60,1,1,0.083,0.214,0.333,0.250,0.243,14.3%,41.7%,28.6%,18.5%,87.4,268.2,4,1,12.5%,12.5%,25.0%,37.5%,-,70.3,-,22.7%,4.5%,91.7%,62.5%,62.5%,20.0%,-,12.5%,37.5%,25.0%,37.5%,27.8%
Austin Hedges RHB,,+870,11,18,3.00,0,1,0.167,0.167,0.222,0.056,0.169,-,20.0%,5.6%,10.6%,77.8,273.8,2,2,11.8%,-,5.9%,17.6%,11.8%,71.2,9.7%,22.6%,6.5%,91.2%,29.4%,29.4%,0.0%,-,47.1%,47.1%,41.2%,11.8%,29.4%
Kyle Manzardo LHB,—,N/A,10,15,2.80,0,0,0.091,0.267,0.091,-,0.194,13.3%,26.3%,20.0%,10.2%,87.9,246.3,1,0,-,-,22.2%,11.1%,44.4%,68.4,-,41.2%,-,89.5%,55.5%,11.1%,0.0%,44.4%,44.4%,55.6%,33.3%,11.1%,41.7%
Chase DeLauter LHB,,+630,13,14,4.60,0,0,0.429,0.429,0.500,0.071,0.409,-,14.3%,14.3%,8.6%,96.0,226.7,0,0,-,-,-,58.3%,25.0%,72.1,23.8%,42.9%,28.6%,100.0%,25.0%,-,-,25.0%,66.7%,16.7%,58.3%,25.0%,58.3%
Rhys Hoskins RHB,,+370,11,13,2.40,0,0,0.167,0.231,0.250,0.083,0.216,7.7%,26.7%,46.2%,13.1%,89.2,212.6,1,0,-,-,50.0%,33.3%,16.7%,71.4,10.7%,17.9%,-,100.0%,50.0%,33.3%,0.0%,16.7%,16.7%,66.7%,-,33.3%,15.4%
Brayan Rocchio SHB,,+900,21,12,4.00,0,0,0.333,0.333,0.333,-,0.297,-,30.0%,25.0%,19.1%,87.1,222.6,2,0,-,-,33.3%,33.3%,55.6%,68.7,-,17.9%,3.6%,93.3%,66.6%,22.2%,0.0%,44.4%,22.2%,44.4%,11.1%,44.4%,23.1%
Travis Bazzana LHB,,+830,14,11,4.60,0,0,-,0.091,-,-,0.059,9.1%,20.0%,27.3%,9.3%,88.4,156.7,1,0,-,-,-,28.6%,14.3%,69.4,18.2%,18.2%,4.5%,91.7%,14.3%,-,-,14.3%,57.1%,42.9%,28.6%,28.6%,26.7%
Steven Kwan LHB,,+1400,9,11,3.60,0,0,0.111,0.273,0.111,-,0.199,18.2%,14.3%,-,4.5%,80.1,264.8,1,0,-,-,11.1%,22.2%,22.2%,62.0,-,60.0%,-,83.3%,55.5%,33.3%,0.0%,22.2%,33.3%,33.3%,44.4%,22.2%,7.1%
Gabriel Arias RHB,,+560,3,10,3.40,0,0,0.200,0.200,0.200,-,0.178,-,50.0%,50.0%,22.0%,98.0,231.6,1,0,-,-,-,60.0%,40.0%,73.4,29.2%,16.7%,12.5%,92.3%,60.0%,20.0%,0.0%,40.0%,40.0%,40.0%,-,60.0%,29.4%
Patrick Bailey SHB,—,N/A,8,9,2.80,0,0,-,0.222,-,-,0.144,22.2%,37.5%,33.3%,15.4%,88.0,211.7,1,0,-,-,-,-,-,73.9,41.7%,25.0%,-,75.0%,25.0%,25.0%,0.0%,-,50.0%,-,25.0%,75.0%,50.0%
Kahlil Watson LHB,,+630,-,4,3.80,0,1,0.250,0.250,0.500,0.250,0.318,-,37.5%,25.0%,16.7%,91.8,238.5,1,1,33.3%,33.3%,33.3%,33.3%,66.7%,72.4,25.0%,25.0%,12.5%,100.0%,66.7%,-,-,66.7%,-,33.3%,-,66.7%,33.3%
Cooper Ingle LHB,—,N/A,-,2,3.40,0,0,-,-,-,-,-,-,0.0%,50.0%,-,84.0,-,0,0,-,-,-,-,-,69.8,-,-,-,100.0%,-,-,-,-,100.0%,100.0%,-,-,100.0%
