Matchup,MIA @ NYM
Pitcher,Janson Junk
Pitcher Team,MIA
Opposing Team,NYM

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,73.2,314,0.275,0.331,0.447,0.172,1.36,11,1.34,6.4%,17.2%,17.8%,15.7%,8.4%,6.84,63.1%,7.3%,6.7%,41.2%,23.1%,20.0%,18.5%
vsLHB,41.2,195,0.326,0.379,0.506,0.180,1.73,6,1.30,7.2%,18.5%,18.5%,15.3%,8.8%,7.78,62.8%,7.4%,6.2%,45.8%,18.1%,23.1%,20.8%
vsRHB,31.2,119,0.195,0.254,0.354,0.159,0.88,5,1.42,5.0%,15.2%,16.8%,16.4%,7.7%,5.68,63.6%,7.2%,7.4%,34.0%,30.9%,17.2%,14.9%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Marcus Semien RHB,,N/A,17,3.00,10,2,2,84.9,233.9,3,3,-,-,50.0%,50.0%,30.0%,67.0,-,40.0%,13.3%,88.2%,50.0%,30.0%,66.7%,20.0%,40.0%,60.0%,20.0%,20.0%,22.2%
Francisco Alvarez RHB,,N/A,24,3.80,10,2,2,91.2,291.3,3,3,20.0%,10.0%,30.0%,50.0%,30.0%,72.8,37.5%,37.5%,31.2%,88.9%,70.0%,40.0%,50.0%,30.0%,30.0%,40.0%,60.0%,-,16.7%
Brett Baty LHB,,N/A,23,3.00,10,2,2,93.2,268.9,2,2,10.0%,10.0%,20.0%,50.0%,30.0%,77.2,81.2%,25.0%,18.8%,94.1%,80.0%,60.0%,33.3%,20.0%,10.0%,30.0%,40.0%,30.0%,57.1%
Tyrone Taylor RHB,—,N/A,29,3.40,10,1,1,89.3,364.9,3,3,20.0%,10.0%,10.0%,50.0%,40.0%,71.2,15.4%,53.8%,23.1%,92.9%,40.0%,40.0%,25.0%,-,60.0%,40.0%,50.0%,10.0%,16.7%
Luis Robert RHB,,N/A,9,3.60,10,1,2,84.5,264.7,4,1,-,-,40.0%,30.0%,10.0%,77.9,80.0%,33.3%,20.0%,88.2%,60.0%,60.0%,16.7%,-,20.0%,50.0%,30.0%,20.0%,50.0%
A.J. Ewing LHB,,N/A,31,4.80,10,0,0,86.2,249.0,2,0,-,-,10.0%,40.0%,50.0%,68.0,11.1%,55.6%,11.1%,81.8%,60.0%,20.0%,0.0%,40.0%,40.0%,20.0%,40.0%,40.0%,50.0%
Carson Benge LHB,,N/A,34,4.00,10,0,0,81.9,250.7,1,0,-,-,10.0%,20.0%,-,71.1,28.6%,35.7%,14.3%,100.0%,30.0%,30.0%,0.0%,-,70.0%,30.0%,40.0%,30.0%,33.3%
Jorge Polanco SHB,,N/A,16,3.60,10,0,0,77.3,225.8,2,0,-,-,-,20.0%,20.0%,69.1,-,30.8%,7.7%,92.9%,20.0%,-,-,20.0%,50.0%,20.0%,50.0%,30.0%,16.7%
Francisco Lindor SHB,,N/A,30,4.80,10,0,1,81.4,256.5,3,2,10.0%,-,10.0%,30.0%,30.0%,71.3,20.0%,50.0%,20.0%,62.5%,80.0%,50.0%,0.0%,30.0%,10.0%,10.0%,40.0%,50.0%,11.1%
Luis Torrens RHB,—,N/A,16,3.40,10,0,0,88.2,289.0,2,1,-,-,10.0%,20.0%,30.0%,69.0,-,53.3%,13.3%,88.2%,40.0%,20.0%,0.0%,20.0%,60.0%,30.0%,40.0%,30.0%,0.0%
Bo Bichette RHB,,N/A,19,4.60,10,0,0,67.4,184.9,0,0,-,-,-,-,30.0%,70.2,15.4%,15.4%,-,92.9%,30.0%,10.0%,0.0%,20.0%,60.0%,30.0%,40.0%,30.0%,60.0%
Jared Young LHB,—,N/A,35,3.20,10,0,0,88.9,233.4,1,1,-,-,10.0%,50.0%,30.0%,74.8,58.3%,58.3%,25.0%,85.7%,60.0%,20.0%,0.0%,40.0%,30.0%,10.0%,50.0%,40.0%,0.0%
Eric Wagaman RHB,—,N/A,-,3.20,3,0,0,74.5,298.2,0,0,-,-,33.3%,-,66.7%,69.1,25.0%,25.0%,-,80.0%,33.3%,-,-,33.3%,66.7%,33.3%,66.7%,-,-
