Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Nick Loftin,RHB,KC,Griffin Jax,R,42.6,14.4,9.9,42.2,22.8
Edmundo Sosa,RHB,PHI,Miles Mikolas,R,41.3,18.6,11.1,35.1,22.7
Brandon Marsh,LHB,PHI,Miles Mikolas,R,35.6,21.1,14.5,29.5,22.7
Anthony Volpe,RHB,NYY,Tarik Skubal,L,10.4,27.3,8.6,37.9,22.6
Yandy Diaz,RHB,TB,Noah Cameron,L,20.4,22.4,28.2,16.6,22.5
Miguel Vargas,RHB,CWS,Tanner Bibee,R,14.3,18.8,26.2,26.1,22.4
Seiya Suzuki,RHB,CHC,Nolan McLean,R,48.8,26.6,8.7,22,22.3
Coby Mayo,RHB,BAL,Jose Soriano,R,29.3,17.7,20,28.8,22.3
Bryson Stott,LHB,PHI,Miles Mikolas,R,12.8,31.1,10.6,27.4,22.2
Randal Grichuk,RHB,CWS,Tanner Bibee,R,41.7,19.1,10,33,22.1
Yordan Alvarez,LHB,HOU,Trey Yesavage,R,22.5,30.2,16.6,16.8,22
Chase Meidroth,RHB,CWS,Tanner Bibee,R,20.8,28.3,15.6,21.4,22
Salvador Perez,RHB,KC,Griffin Jax,R,26.5,9,24.9,34.3,21.8
J.C. Escarra,LHB,NYY,Tarik Skubal,L,25.8,26.4,,38,21.3
Spencer Horwitz,LHB,PIT,Bryan Woo,R,51.2,20.7,20.6,11.2,21.3
Lane Thomas,RHB,KC,Griffin Jax,R,56,5.3,9.2,43.5,21.1
Daulton Varsho,LHB,TOR,Mike Burrows,R,12.7,25.6,4.1,37.8,20.9
Kyle Tucker,LHB,LAD,Joe Ryan,R,42.4,7.7,7,47.3,20.9
Kyle Manzardo,LHB,CLE,Erick Fedde,R,24,16.6,21.5,24.9,20.9
Jared Triolo,RHB,PIT,Bryan Woo,R,61.5,6.6,,49.5,20.8
Heriberto Hernandez,RHB,MIA,Jacob deGrom,R,21.5,16.7,14.9,33.3,20.8
Jarren Duran,LHB,BOS,Kyle Freeland,L,35.3,9.2,12.1,41.2,20.7
Willi Castro,SHB,COL,Ranger Suarez,L,15,,28.7,40.5,20.2
Pedro Ramirez,SHB,CHC,Nolan McLean,R,32.5,10,,53.2,20
Isaac Paredes,RHB,HOU,Trey Yesavage,R,24,10.3,14.7,38.5,20
Tyler Freeman,RHB,COL,Ranger Suarez,L,21.2,,27.1,38.6,19.9
Drew Romo,SHB,CWS,Tanner Bibee,R,44.7,9.6,22,22,19.9
Brandon Valenzuela,SHB,TOR,Mike Burrows,R,47.1,11.4,9.7,32.6,19.8
Petey Halpin,LHB,CLE,Erick Fedde,R,31.7,36.3,,15.2,19.7
Ryan McMahon,LHB,NYY,Tarik Skubal,L,52.7,9.3,,44.1,19.6
Ben Williamson,RHB,TB,Noah Cameron,L,38.3,9.1,,50.2,19.6
Dansby Swanson,RHB,CHC,Nolan McLean,R,48.2,21.2,9.1,18,19.5
Manny Machado,RHB,SD,Martin Perez,L,21.2,16.7,16.7,25.9,19.4
JJ Bleday,LHB,CIN,Shane Drohan,L,39.6,11.6,11.6,31.6,19.4
James Wood,LHB,WSH,Aaron Nola,R,30,27.8,4,21.7,19.4
Kyle Higashioka,RHB,TEX,Eury Perez,R,49.8,11.7,11.7,26.3,19.2
Jeff McNeil,LHB,ATH,Tyler Mahle,R,26.5,9.7,10.6,39.9,19.2
Rafael Marchan,SHB,PHI,Miles Mikolas,R,27.6,8.2,8.2,44.4,19.2
Donovan Walton,LHB,LAA,Trey Gibson,R,23.5,24.4,7.2,24.4,19.2
Pete Crow-Armstrong,LHB,CHC,Nolan McLean,R,22.9,25.2,3.3,28.3,19.2
Nick Kurtz,LHB,ATH,Tyler Mahle,R,43.9,13.5,19.4,16.9,19.2
Jo Adell,RHB,LAA,Trey Gibson,R,50.3,11.7,16.7,19.9,19.1
Jeremy Pena,RHB,HOU,Trey Yesavage,R,58.3,6.2,16.5,24.7,19.1
Paul Goldschmidt,RHB,NYY,Tarik Skubal,L,16.8,26,18.6,10.4,19
Joc Pederson,LHB,TEX,Eury Perez,R,23.6,18.1,25.3,10.3,18.9
Brandon Nimmo,LHB,TEX,Eury Perez,R,18.5,17.3,10.2,31.9,18.9
Caleb Durbin,RHB,BOS,Kyle Freeland,L,39.3,10.1,,45.5,18.8
Jose Altuve,RHB,HOU,Trey Yesavage,R,21.6,30.8,10.3,10.3,18.6
Kyle Karros,RHB,COL,Ranger Suarez,L,34.3,16.5,8.9,25.3,18.2
Spencer Steer,RHB,CIN,Shane Drohan,L,19.2,18.3,9.1,28.3,18.1
Gunnar Henderson,LHB,BAL,Jose Soriano,R,28,10,6.3,39.5,18.1
Jackson Merrill,LHB,SD,Martin Perez,L,28.1,13.8,,42,18.1
Trea Turner,RHB,PHI,Miles Mikolas,R,40.5,9.8,9,31.3,18
Andrew Vaughn,RHB,MIL,Rhett Lowder,R,29.5,7.6,7.6,39.9,17.9
Fernando Tatis Jr.,RHB,SD,Martin Perez,L,26.7,9.5,,47.3,17.8
Nolan Arenado,RHB,ARI,Matthew Liberatore,L,66,,,44.4,17.7
Jorbit Vivas,LHB,WSH,Aaron Nola,R,32.3,15.6,7.6,27,17.7
JP Crawford,LHB,SEA,Braxton Ashcraft,R,32.7,7,19.6,23.9,17.6
Braden Montgomery,SHB,CWS,Tanner Bibee,R,22,20.2,9.6,22,17.6
Keibert Ruiz,SHB,WSH,Aaron Nola,R,12.1,3.4,8.9,49.6,17.5
Ryan Vilade,RHB,TB,Noah Cameron,L,24.3,19.4,15.9,13.5,17.4
Shea Langeliers,RHB,ATH,Tyler Mahle,R,34.6,14.1,12.1,21.3,17.3
Jacob Gonzalez,LHB,CWS,Tanner Bibee,R,25.5,12.4,12.4,25.4,17
Carter Jensen,LHB,KC,Griffin Jax,R,34.4,14.7,6.3,25.6,16.9
Bobby Witt Jr.,RHB,KC,Griffin Jax,R,26.5,14.3,8.7,26.5,16.9
Henry Bolte,RHB,ATH,Tyler Mahle,R,53.2,10.2,,31.3,16.7
Tristan Peters,LHB,CWS,Tanner Bibee,R,18.6,12,12.4,27.7,16.7
Miguel Rojas,RHB,LAD,Joe Ryan,R,36.9,7.9,,40.9,16.7
Jakob Marsee,LHB,MIA,Jacob deGrom,R,30.7,7.2,,44,16.6
Dylan Crews,RHB,WSH,Aaron Nola,R,29.4,11.2,11.2,25.5,16.6
Alex Bregman,RHB,CHC,Nolan McLean,R,15.8,10.3,28.3,10.9,16.4
Trevor Larnach,LHB,MIN,Shohei Ohtani,R,37.8,11.6,,34.3,16.4
Ty France,RHB,SD,Martin Perez,L,40,8,,38.6,16.4
Byron Buxton,RHB,MIN,Shohei Ohtani,R,38.6,6.9,18.7,17.5,16.3
Corbin Carroll,LHB,ARI,Matthew Liberatore,L,35,14.6,10,18.7,16.3
Samuel Basallo,LHB,BAL,Jose Soriano,R,24,6.5,10,34.2,16.2
Jahmai Jones,RHB,DET,Ryan Weathers,L,41.6,7.4,9.7,26.1,16.2
Nolan Schanuel,LHB,LAA,Trey Gibson,R,12.8,,14.4,42.4,16.2
Derek Hill,RHB,PHI,Miles Mikolas,R,27.4,10.6,,38.5,16.1
Kevin McGonigle,LHB,DET,Ryan Weathers,L,23.6,7.1,14.3,27.6,16
Christian Vazquez,RHB,HOU,Trey Yesavage,R,31,,10.3,39.4,16
Royce Lewis,RHB,MIN,Shohei Ohtani,R,38.6,4.9,6.4,33.7,15.9
Sal Frelick,LHB,MIL,Rhett Lowder,R,41.5,8.4,9.1,24.5,15.9
Amed Rosario,RHB,NYY,Tarik Skubal,L,16.9,16.9,16.9,12.6,15.8
Alec Bohm,RHB,PHI,Miles Mikolas,R,44.9,4.8,10.6,25.5,15.7
Denzer Guzman,RHB,LAA,Trey Gibson,R,67.9,9,,22.4,15.5
Oswald Peraza,RHB,LAA,Trey Gibson,R,56.2,7.3,9.6,17.1,15.3
Joey Ortiz,RHB,MIL,Rhett Lowder,R,39.7,7.1,7.6,25.9,15.2
Sam Antonacci,LHB,CWS,Tanner Bibee,R,22,,7.1,42.9,15.1
Gabriel Arias,RHB,CLE,Erick Fedde,R,32.5,17.7,9,11.9,15.1
Riley Greene,LHB,DET,Ryan Weathers,L,54.2,13.1,,20.3,15.1
Matt Vierling,RHB,DET,Ryan Weathers,L,27.4,13.7,8,20.4,15
Ernie Clement,RHB,TOR,Mike Burrows,R,24.3,,19.8,26.7,15
Willy Adames,RHB,SF,Gage Jump,L,27.9,13.8,8.7,18.5,14.9
Davis Schneider,RHB,TOR,Mike Burrows,R,27.1,9.2,9.2,24.7,14.9
Josh Jung,RHB,TEX,Eury Perez,R,43.4,,3.8,37.2,14.8
Michael Massey,LHB,KC,Griffin Jax,R,28.4,9,9,23.9,14.7
Andres Gimenez,LHB,TOR,Mike Burrows,R,24.3,7.2,12,24.6,14.7
Matt Shaw,RHB,CHC,Nolan McLean,R,28.7,7.8,8.7,26,14.7
Christian Walker,RHB,HOU,Trey Yesavage,R,18.9,9.8,10.3,24.9,14.6
Bryan Reynolds,SHB,PIT,Bryan Woo,R,21,8.6,10.8,25,14.6
Cole Young,LHB,SEA,Braxton Ashcraft,R,22.7,7.9,16,18.7,14.5
Pete Alonso,RHB,BAL,Jose Soriano,R,34.9,3.6,10.3,26.1,14.4
Rhys Hoskins,RHB,CLE,Erick Fedde,R,45.4,4.3,,33,14.3
Miguel Amaya,RHB,CHC,Nolan McLean,R,26.5,11.6,11.6,16.3,14.3
Tyler O'Neill,RHB,BAL,Jose Soriano,R,42,9.9,7.5,17.6,14.3
Tim Tawa,RHB,ARI,Matthew Liberatore,L,23.4,9.1,,35,14.3
David Fry,RHB,CLE,Erick Fedde,R,16,8.8,8.8,27.6,14.2
Eugenio Suarez,RHB,CIN,Shane Drohan,L,28.3,10,10,19.2,14.1
Nicky Lopez,LHB,TEX,Eury Perez,R,28.2,,7.9,35.5,14.1
Daylen Lile,LHB,WSH,Aaron Nola,R,35.8,11,5.3,20.4,14.1
Alex Call,RHB,LAD,Joe Ryan,R,9.9,7.8,,41.1,14
Cedric Mullins,LHB,TB,Noah Cameron,L,17.3,,,48.3,13.8
CJ Abrams,LHB,WSH,Aaron Nola,R,30.6,5.4,,35.3,13.8
Troy Johnston,LHB,COL,Ranger Suarez,L,24.6,11.2,,29.8,13.8
Jonathan Aranda,LHB,TB,Noah Cameron,L,34.2,14,,21.7,13.7
Geraldo Perdomo,SHB,ARI,Matthew Liberatore,L,15.6,6.1,,39.8,13.6
Connor Norby,RHB,MIA,Jacob deGrom,R,25.6,5.7,4.4,31,13.6
Isaac Collins,SHB,KC,Griffin Jax,R,33.5,6.5,7.9,22.5,13.6
Kahlil Watson,LHB,CLE,Erick Fedde,R,28.2,,,42.9,13.5
Jake Bauers,LHB,MIL,Rhett Lowder,R,25.4,11.1,12.2,13.6,13.5
Vladimir Guerrero Jr.,RHB,TOR,Mike Burrows,R,35.5,9.2,8.8,16.3,13.5
Jose Caballero,RHB,NYY,Tarik Skubal,L,8.2,8.2,16.9,19.1,13.5
TJ Rumfield,LHB,COL,Ranger Suarez,L,49,,9.2,23.1,13.4
Alejandro Osuna,LHB,TEX,Eury Perez,R,20.8,,,45.2,13.4
Matt McLain,RHB,CIN,Shane Drohan,L,27.8,9.1,9.1,18.3,13.3
Lawrence Butler,LHB,ATH,Tyler Mahle,R,19.2,6.9,7.2,27.3,13.3
Andruw Monasterio,RHB,BOS,Kyle Freeland,L,29.1,9.6,9.6,16.2,13.2
Jake McCarthy,LHB,COL,Ranger Suarez,L,25.8,15.2,,21.2,13.2
Andrew Benintendi,LHB,CWS,Tanner Bibee,R,18.3,12.4,12.4,12.4,13
Brooks Lee,SHB,MIN,Shohei Ohtani,R,31.9,4.9,8,22.8,13
Masataka Yoshida,LHB,BOS,Kyle Freeland,L,37,,,37,13
Jacob Wilson,RHB,ATH,Tyler Mahle,R,21.7,8.2,6.7,23.9,13
J.T. Realmuto,RHB,PHI,Miles Mikolas,R,27.8,12.8,7.3,13.7,12.9
Carson Kelly,RHB,CHC,Nolan McLean,R,35,12.7,9.1,9,12.9
Taylor Ward,RHB,BAL,Jose Soriano,R,33.5,6.3,6,22.3,12.9
Esteury Ruiz,RHB,MIA,Jacob deGrom,R,36,5.2,5.2,23.3,12.8
David Hamilton,LHB,MIL,Rhett Lowder,R,43.9,8.4,4.7,16.3,12.8
Freddy Fermin,RHB,SD,Martin Perez,L,54.1,8,8,8,12.6
Otto Lopez,RHB,MIA,Jacob deGrom,R,16.8,8.5,,31.8,12.6
Brice Matthews,RHB,HOU,Trey Yesavage,R,24.8,18.9,,14,12.6
Tyler Soderstrom,LHB,ATH,Tyler Mahle,R,19.4,7.2,10.7,19.4,12.5
Elias Diaz,RHB,TEX,Eury Perez,R,28.7,,,38.1,12.4
Dane Myers,RHB,CIN,Shane Drohan,L,45.6,8.7,,19.2,12.4
Connor Wong,RHB,BOS,Kyle Freeland,L,23,,,40.1,12.3
Xander Bogaerts,RHB,SD,Martin Perez,L,31.8,8,,24.7,12.2
Blaze Alexander,RHB,BAL,Jose Soriano,R,21.5,7.5,7.5,20.9,12.2
Jarred Kelenic,LHB,TEX,Eury Perez,R,25.3,6.6,10.2,16.8,12.1
Hao-Yu  Lee,RHB,DET,Ryan Weathers,L,30.7,13.2,,17.1,12
Gabriel Rincones Jr.,LHB,PHI,Miles Mikolas,R,24.5,,,37.9,11.9
Jonny DeLuca,RHB,TB,Noah Cameron,L,18.5,9.2,9.2,15.9,11.8
Miguel Andujar,RHB,SD,Martin Perez,L,12.5,7.8,,30.7,11.7
Victor Robles,RHB,SEA,Braxton Ashcraft,R,44.7,9.8,,15.1,11.7
Mitch Garver,RHB,SEA,Braxton Ashcraft,R,37.3,,9,19.7,11.4
Ryan Kreidler,RHB,MIN,Shohei Ohtani,R,25.9,6.6,8.5,15.8,11.4
Ezequiel Tovar,RHB,COL,Ranger Suarez,L,14,16.5,,16.5,11.3
Mookie Betts,RHB,LAD,Joe Ryan,R,41.3,,7.3,18.8,11
Austin Martin,RHB,MIN,Shohei Ohtani,R,42.7,3,5.7,15.8,11
Joey Loperfido,LHB,HOU,Trey Yesavage,R,27.1,9.7,,19.7,11
Daniel Susac,RHB,SF,Gage Jump,L,39,,,27.9,10.9
Lourdes Gurriel Jr.,RHB,ARI,Matthew Liberatore,L,36.4,,,29.2,10.9
Kazuma Okamoto,RHB,TOR,Mike Burrows,R,24.5,9.2,,20.5,10.8
Max Schuemann,RHB,NYY,Tarik Skubal,L,28.3,8.6,,20,10.8
Leody Taveras,SHB,BAL,Jose Soriano,R,32.8,4.3,,23.6,10.7
Alex Jackson,RHB,MIN,Shohei Ohtani,R,42.2,,,25.9,10.7
Chandler Simpson,LHB,TB,Noah Cameron,L,61.3,,,18.3,10.7
Luke Keaschall,RHB,MIN,Shohei Ohtani,R,37.8,2.9,,23.8,10.7
Nick Fortes,RHB,TB,Noah Cameron,L,38.3,,,27,10.6
Wade Meckler,LHB,LAA,Trey Gibson,R,23.2,12.1,,16.1,10.6
Mickey Moniak,LHB,COL,Ranger Suarez,L,19,7.7,7.7,14.6,10.6
Taylor Trammell,LHB,HOU,Trey Yesavage,R,26.8,7.5,9.7,9.7,10.6
Taylor Walls,SHB,TB,Noah Cameron,L,21.8,,,32.3,10.3
Luisangel Acuna,RHB,CWS,Tanner Bibee,R,36.5,8.8,,14.1,10.3
Tyler Heineman,SHB,LAA,Trey Gibson,R,56.5,,,18.3,10.2
Jose Tena,LHB,WSH,Aaron Nola,R,27.3,8.9,,17.5,10.2
Javier Sanoja,RHB,MIA,Jacob deGrom,R,19.5,,,33,10.2
Jacob Young,RHB,WSH,Aaron Nola,R,29.1,5.6,,21.4,10.2
Noelvi Marte,RHB,CIN,Shane Drohan,L,18.3,9.1,9.1,9.1,10
Daniel Schneemann,LHB,CLE,Erick Fedde,R,25.6,8.2,8.2,8.2,9.9
Jeremiah Jackson,RHB,BAL,Jose Soriano,R,42.4,,,22.3,9.8
Jake Meyers,RHB,HOU,Trey Yesavage,R,34.4,,,25.3,9.8
Carlos Narvaez,RHB,BOS,Kyle Freeland,L,47.5,,,19.4,9.6
Jase Bowen,RHB,SD,Martin Perez,L,20.3,12.5,,12.5,9.5
Victor Caratini,SHB,MIN,Shohei Ohtani,R,36.4,5.1,,16.2,9.5
Myles Straw,RHB,TOR,Mike Burrows,R,26.4,,,27.1,9.4
Jung Hoo Lee,LHB,SF,Gage Jump,L,37,,,22.7,9.4
Garrett Stubbs,LHB,PHI,Miles Mikolas,R,21.6,,,28.2,9.2
Jose Siri,RHB,LAA,Trey Gibson,R,45.6,9,,5.2,9
Tyler Stephenson,RHB,CIN,Shane Drohan,L,36.8,8.8,,9.1,9
Blake Perkins,SHB,MIL,Rhett Lowder,R,20.5,,,27,8.8
Starling Marte,RHB,KC,Griffin Jax,R,18.4,7.6,7.6,7.6,8.7
Buddy Kennedy,RHB,SF,Gage Jump,L,24.7,,,24.7,8.6
Jasson Dominguez,SHB,NYY,Tarik Skubal,L,8.6,,,29.7,8.3
Gavin Sheets,LHB,SD,Martin Perez,L,26.1,,,22.2,8.2
Nico Hoerner,RHB,CHC,Nolan McLean,R,23.4,,,23,8.1
Blake Dunn,RHB,CIN,Shane Drohan,L,4.8,,,30,8
Luis Arraez,LHB,SF,Gage Jump,L,23.9,,7.6,12.6,7.8
Hunter Feduccia,LHB,TB,Noah Cameron,L,6.7,7,,18.3,7.7
Nasim Nuñez,SHB,WSH,Aaron Nola,R,30.9,,,17.5,7.5
Alejandro Kirk,RHB,TOR,Mike Burrows,R,22.8,,,20.5,7.4
Luis Garcia Jr.,LHB,WSH,Aaron Nola,R,40.5,,6.4,4.5,7.1
Patrick Bailey,SHB,CLE,Erick Fedde,R,22.2,8.2,,8.2,7.1
Braxton Fulford,RHB,COL,Ranger Suarez,L,24.3,7.7,,7.7,7
Drew Gilbert,LHB,SF,Gage Jump,L,43.8,,,9.1,6.7
Brett Sullivan,LHB,COL,Ranger Suarez,L,37.7,,,10.8,6.5
Tommy Edman,SHB,LAD,Joe Ryan,R,12,,,19.8,6.2
Xavier Edwards,SHB,MIA,Jacob deGrom,R,14.5,4.5,,12,6
Jonah Heim,SHB,ATH,Tyler Mahle,R,16.5,,,16.9,5.9
Marcelo Mayer,LHB,BOS,Kyle Freeland,L,16.2,,,16.2,5.7
Cole Carrigg,SHB,COL,Ranger Suarez,L,15.6,,,15.6,5.5
LuJames Groover,RHB,ARI,Matthew Liberatore,L,19.4,10.3,,,5.5
Jake Mangum,SHB,PIT,Bryan Woo,R,9.7,,,17.9,5.4
Nathaniel Lowe,LHB,CIN,Shane Drohan,L,23.1,,,11.6,5.2
Steven Kwan,LHB,CLE,Erick Fedde,R,20.3,,,12.4,5.1
Tyler Callihan,LHB,PIT,Bryan Woo,R,26.2,,,9.8,5.1
Rodolfo Durán,RHB,SD,Martin Perez,L,30.3,,,8,5
Austin Hedges,RHB,CLE,Erick Fedde,R,32.5,,,6.8,5
Adrian Del Castillo,LHB,ARI,Matthew Liberatore,L,22.3,,,10.8,4.9
Mickey Gasper,SHB,BOS,Kyle Freeland,L,22.3,,,10.1,4.8
Victor Bericoto,RHB,SF,Gage Jump,L,,,,18.1,4.5
Justin Crawford,LHB,PHI,Miles Mikolas,R,18.5,,,9.3,4.2
Cooper Pratt,RHB,MIL,Rhett Lowder,R,18.7,,,9.5,4.2
Zach McKinstry,LHB,DET,Ryan Weathers,L,19,,,8.8,4.1
Raynel Delgado,LHB,HOU,Trey Yesavage,R,9.7,,,11.9,3.9
Sung-Mun Song,LHB,SD,Martin Perez,L,38.5,,,,3.8
Rob Refsnyder,RHB,SEA,Braxton Ashcraft,R,10.7,,,10.7,3.7
Kameron Misner,LHB,KC,Griffin Jax,R,16.9,,,7.9,3.7
Weston Wilson,RHB,SEA,Braxton Ashcraft,R,34.9,,,,3.5
Jake Rogers,RHB,DET,Ryan Weathers,L,17.1,,,6.2,3.3
Griffin Conine,LHB,MIA,Jacob deGrom,R,9.2,,,9.2,3.2
Richie Palacios,LHB,TB,Noah Cameron,L,30.6,,,,3.1
Brayan Rocchio,SHB,CLE,Erick Fedde,R,9,,,8.4,3
