Matchup,CWS @ STL
Pitcher,Anthony Kay
Pitcher Team,CWS
Opposing Team,STL

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,20.0,1.05,="17-75",.227,.267,0.040,0,3,0,5,20.2,4,.289,.556
Batting Second,18.0,1.44,="19-73",.260,.384,0.124,2,3,0,6,13.4,7,.329,.713
Batting Third,18.1,1.36,="20-71",.282,.423,0.141,2,2,1,9,18.5,5,.346,.769
Batting Fourth,16.2,1.62,="22-68",.324,.529,0.205,3,5,0,10,16.9,5,.390,.919
Batting Fifth,14.1,1.67,="14-55",.255,.436,0.181,3,1,0,8,13.4,10,.379,.815
Batting Sixth,15.0,1.13,="13-57",.228,.421,0.193,2,3,1,4,28.1,4,.313,.734
Batting Seventh,12.2,1.50,="12-49",.245,.612,0.367,5,3,0,12,21.7,7,.383,.995
Batting Eighth,12.0,1.50,="14-53",.264,.453,0.189,2,2,1,8,10.2,4,.339,.792
Batting Ninth,13.2,1.10,="11-48",.229,.396,0.167,1,3,1,5,23.7,4,.327,.723

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Jose Fermin RHB,Batting First ​,="4-17",.235,.235,0.000,0,0,0,1,11.1,0,.222,.457
Ivan Herrera RHB,Batting Second ​,="124-501",.248,.373,0.125,14,19,1,57,18.0,68,.365,.738
Jordan Walker RHB,Batting Third ​,="41-126",.325,.540,0.215,6,9,0,15,21.4,13,.393,.933
Alec Burleson LHB,Batting Fourth ​,="20-73",.274,.370,0.096,1,4,0,13,26.9,4,.308,.678
Joshua Baez RHB,Batting Fifth ​,="7-43",.163,.488,0.325,4,2,0,8,38.3,2,.213,.701
Leonardo Bernal SHB,Batting Sixth ​,="1-5",.200,.200,0.000,0,0,0,2,40.0,0,.200,.400
Thomas Saggese RHB,Batting Seventh ​,="6-25",.240,.280,0.040,0,1,0,1,31.0,4,.345,.625
Masyn Winn RHB,Batting Eighth ​,="0-4",.000,.000,0.000,0,0,0,0,0.0,0,.000,.000
Nathan Church LHB,Batting Ninth ​,="24-90",.267,.433,0.166,3,4,1,15,26.0,8,.323,.756
