Matchup,DET @ CWS
Pitcher,Erick Fedde
Pitcher Team,CWS
Opposing Team,DET

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,6.2,1.20,="4-23",.174,.435,0.261,2,0,0,3,7.1,4,.286,.721
Batting Second,4.0,3.75,="10-21",.476,1.286,0.810,5,0,1,7,15.4,5,.577,1.863
Batting Third,6.0,1.17,="5-22",.227,.455,0.228,1,2,0,5,12.0,2,.280,.735
Batting Fourth,5.0,1.40,="6-21",.286,.619,0.333,2,1,0,4,13.6,1,.318,.937
Batting Fifth,5.1,1.50,="8-24",.333,.500,0.167,1,1,0,2,25.0,0,.333,.833
Batting Sixth,4.1,2.31,="6-19",.316,.316,0.000,0,0,0,3,16.7,4,.458,.774
Batting Seventh,5.1,1.50,="6-22",.273,.455,0.182,1,1,0,2,16.7,2,.333,.788
Batting Eighth,7.0,0.57,="3-21",.143,.143,0.000,0,0,0,1,17.4,1,.174,.317
Batting Ninth,5.0,1.00,="4-18",.222,.278,0.056,0,1,0,0,4.8,1,.300,.578

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Kevin McGonigle LHB,Batting First ​,="34-100",.340,.530,0.190,3,8,1,11,12.2,14,.426,.956
Jahmai Jones RHB,Batting Third ​,="7-27",.259,.444,0.185,1,2,0,3,33.3,3,.333,.777
Colt Keith LHB,Batting Third ​,="25-96",.260,.323,0.063,0,6,0,5,23.8,5,.297,.620
Riley Greene LHB,Batting Fourth ​,="37-138",.268,.384,0.116,2,10,0,16,31.6,16,.348,.732
Dillon Dingler RHB,Batting Fifth ​,="10-62",.161,.371,0.210,4,1,0,10,17.6,4,.224,.595
Gage Workman LHB,Batting Sixth ​,="1-11",.091,.091,0.000,0,0,0,0,54.5,0,.091,.182
Wenceel Perez SHB,Batting Sixth ​,="6-46",.130,.174,0.044,0,2,0,3,25.0,2,.167,.341
Matt Vierling RHB,Batting Seventh ​,="7-30",.233,.433,0.200,1,3,0,4,24.2,2,.273,.706
Spencer Torkelson RHB,Batting Seventh ​,="16-76",.211,.382,0.171,3,4,0,7,33.0,14,.341,.723
Zach McKinstry LHB,Batting Eighth ​,="3-32",.094,.125,0.031,0,1,0,0,24.2,1,.121,.246
Hao-Yu Lee RHB,Batting Eighth ​,="8-40",.200,.300,0.100,0,2,1,3,27.9,3,.256,.556
Jake Rogers RHB,Batting Ninth ​,="7-45",.156,.244,0.088,0,2,1,4,30.8,4,.231,.475
Zack Short RHB,Batting Ninth ​,="3-21",.143,.190,0.047,0,1,0,0,18.5,5,.333,.523
