Matchup,STL @ TOR
Pitcher,Kevin Gausman
Pitcher Team,TOR
Opposing Team,STL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,121.2,515,0.250,0.302,0.397,0.147,1.27,15,1.11,6.8%,27.0%,23.9%,18.5%,13.5%,9.10,61.9%,6.0%,7.9%,38.8%,24.7%,14.8%,16.9%
vsLHB,70.1,294,0.238,0.287,0.368,0.130,1.22,6,0.77,7.5%,25.9%,22.1%,17.4%,12.7%,8.32,61.1%,5.3%,6.8%,35.7%,24.6%,9.8%,13.0%
vsRHB,51.0,221,0.266,0.321,0.435,0.169,1.33,9,1.59,5.9%,28.4%,26.2%,20.0%,14.5%,10.24,62.9%,7.0%,9.4%,43.0%,24.8%,21.6%,22.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
JJ Wetherholt LHB,,+520,12,4.20,10,1,2,92.3,322.3,3,2,10.0%,10.0%,10.0%,40.0%,40.0%,73.2,27.3%,63.6%,36.4%,100.0%,50.0%,40.0%,25.0%,10.0%,50.0%,30.0%,40.0%,30.0%,33.3%
Jimmy Crooks LHB,,+630,12,2.40,10,1,1,95.4,308.1,3,3,20.0%,10.0%,40.0%,70.0%,40.0%,71.4,15.4%,61.5%,46.2%,100.0%,50.0%,40.0%,25.0%,10.0%,40.0%,60.0%,40.0%,-,83.3%
Blaze Jordan RHB,,+1000,17,3.40,10,0,1,90.1,313.8,5,2,10.0%,-,-,40.0%,50.0%,73.8,50.0%,41.7%,8.3%,85.7%,60.0%,10.0%,0.0%,50.0%,30.0%,-,70.0%,30.0%,37.5%
Bryan Torres LHB,—,N/A,14,2.40,10,0,1,89.7,288.8,4,1,-,-,30.0%,50.0%,50.0%,68.5,7.1%,64.3%,-,87.5%,70.0%,30.0%,0.0%,40.0%,30.0%,60.0%,30.0%,10.0%,37.5%
Nathan Church LHB,,+830,22,3.60,10,0,0,87.6,225.7,2,0,-,-,10.0%,50.0%,40.0%,71.9,36.4%,63.6%,36.4%,100.0%,40.0%,10.0%,0.0%,30.0%,40.0%,30.0%,40.0%,30.0%,50.0%
Lars Nootbaar LHB,,+492,16,3.60,10,0,0,96.3,252.7,3,0,-,-,-,60.0%,40.0%,73.4,38.5%,69.2%,23.1%,100.0%,50.0%,10.0%,0.0%,40.0%,30.0%,10.0%,70.0%,20.0%,50.0%
Ivan Herrera RHB,,+590,13,4.20,10,0,0,92.4,217.6,2,0,-,-,10.0%,40.0%,30.0%,73.5,28.6%,35.7%,21.4%,93.3%,40.0%,10.0%,0.0%,30.0%,50.0%,20.0%,50.0%,30.0%,66.7%
Jose Fermin RHB,—,N/A,12,3.60,10,0,0,93.9,259.6,3,0,-,-,40.0%,40.0%,30.0%,68.8,-,80.0%,10.0%,100.0%,50.0%,30.0%,0.0%,20.0%,40.0%,60.0%,20.0%,20.0%,80.0%
Jordan Walker RHB,,+420,28,4.20,10,0,2,91.7,240.7,2,2,10.0%,10.0%,20.0%,30.0%,10.0%,81.3,91.7%,33.3%,25.0%,100.0%,70.0%,50.0%,0.0%,20.0%,20.0%,30.0%,50.0%,20.0%,75.0%
Alec Burleson LHB,,+420,13,4.00,10,0,2,95.4,277.8,3,2,10.0%,-,10.0%,60.0%,20.0%,76.1,71.4%,42.9%,21.4%,93.3%,80.0%,60.0%,0.0%,20.0%,20.0%,10.0%,50.0%,40.0%,80.0%
Pedro Pages RHB,—,N/A,29,1.80,10,0,0,74.6,181.8,0,0,-,-,20.0%,30.0%,40.0%,72.8,28.6%,21.4%,14.3%,77.8%,40.0%,20.0%,0.0%,20.0%,30.0%,30.0%,20.0%,50.0%,57.1%
Masyn Winn RHB,,+960,23,4.00,10,0,0,86.2,250.8,3,1,10.0%,-,10.0%,40.0%,40.0%,73.4,43.8%,37.5%,6.2%,100.0%,60.0%,30.0%,0.0%,30.0%,30.0%,20.0%,40.0%,40.0%,71.4%
Nelson Velazquez RHB,,+368,-,1.40,3,0,0,92.1,150.4,0,0,-,-,33.3%,66.7%,33.3%,76.0,75.0%,50.0%,50.0%,100.0%,33.3%,-,-,33.3%,66.7%,33.3%,33.3%,33.3%,0.0%
