Matchup,COL @ WSH
Pitcher,Matt Waldron
Pitcher Team,WSH
Opposing Team,COL

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,37.0,169,0.325,0.390,0.545,0.221,1.62,7,1.70,5.9%,16.8%,18.3%,19.3%,8.1%,7.54,60.6%,6.2%,6.3%,37.3%,31.0%,17.9%,15.9%
vsLHB,21.0,96,0.345,0.437,0.655,0.310,1.76,5,2.14,7.3%,16.6%,20.8%,22.5%,7.7%,8.57,56.7%,5.5%,8.7%,43.5%,34.8%,20.8%,20.3%
vsRHB,16.0,73,0.299,0.329,0.403,0.104,1.44,2,1.12,4.1%,17.2%,15.1%,15.3%,8.6%,6.19,65.8%,7.1%,3.5%,29.8%,26.3%,13.3%,10.5%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Willi Castro SHB,,+557,33,4.00,10,1,1,96.1,293.1,4,2,10.0%,10.0%,30.0%,80.0%,30.0%,70.9,14.3%,57.1%,42.9%,93.3%,60.0%,30.0%,33.3%,30.0%,30.0%,50.0%,50.0%,-,37.5%
Connor Norby RHB,,+579,15,3.40,10,1,3,93.0,300.5,5,4,-,-,30.0%,60.0%,40.0%,72.2,6.7%,53.3%,40.0%,93.8%,90.0%,50.0%,20.0%,40.0%,10.0%,40.0%,30.0%,30.0%,71.4%
Brett Sullivan LHB,—,N/A,12,3.40,10,1,2,93.3,291.7,5,2,10.0%,10.0%,30.0%,50.0%,40.0%,70.9,-,75.0%,33.3%,100.0%,80.0%,40.0%,25.0%,40.0%,20.0%,40.0%,40.0%,20.0%,14.3%
Mickey Moniak LHB,,+349,27,4.00,10,1,1,96.3,274.9,3,1,-,-,30.0%,60.0%,40.0%,75.5,53.8%,61.5%,38.5%,100.0%,80.0%,40.0%,25.0%,40.0%,20.0%,50.0%,30.0%,20.0%,60.0%
Ezequiel Tovar RHB,,+640,15,2.40,10,1,1,90.5,244.1,2,2,10.0%,-,10.0%,40.0%,30.0%,73.6,42.9%,50.0%,21.4%,100.0%,70.0%,40.0%,25.0%,30.0%,20.0%,10.0%,80.0%,10.0%,14.3%
Hunter Goodman RHB,,+289,24,3.80,10,1,3,90.3,287.2,4,3,20.0%,10.0%,20.0%,50.0%,30.0%,75.9,60.0%,40.0%,33.3%,93.8%,50.0%,40.0%,25.0%,10.0%,30.0%,30.0%,40.0%,30.0%,37.5%
Cole Carrigg SHB,,+720,27,4.20,10,0,0,71.7,205.6,1,1,-,-,30.0%,30.0%,20.0%,75.8,75.0%,25.0%,25.0%,88.9%,50.0%,30.0%,0.0%,20.0%,30.0%,60.0%,30.0%,10.0%,28.6%
TJ Rumfield LHB,,+860,21,3.60,10,0,0,87.4,243.4,0,0,-,-,10.0%,30.0%,20.0%,68.5,11.1%,27.8%,-,94.7%,70.0%,60.0%,0.0%,10.0%,30.0%,20.0%,70.0%,10.0%,66.7%
Jake McCarthy LHB,,+840,22,4.40,10,0,0,83.5,313.9,2,1,10.0%,-,10.0%,40.0%,40.0%,71.9,13.6%,18.2%,9.1%,100.0%,40.0%,10.0%,0.0%,30.0%,60.0%,30.0%,50.0%,20.0%,55.6%
Troy Johnston LHB,,+870,15,3.40,10,0,0,93.6,243.4,2,0,-,-,10.0%,50.0%,60.0%,69.4,-,63.6%,9.1%,84.6%,80.0%,20.0%,0.0%,60.0%,20.0%,10.0%,60.0%,30.0%,60.0%
Jordan Beck RHB,—,N/A,11,2.80,10,0,2,89.4,310.1,3,2,20.0%,-,10.0%,40.0%,30.0%,74.4,42.9%,42.9%,14.3%,93.3%,50.0%,40.0%,0.0%,10.0%,40.0%,40.0%,40.0%,20.0%,22.2%
Zac Veen LHB,,+600,13,2.00,7,0,0,85.0,219.4,0,0,-,-,42.9%,42.9%,42.9%,71.7,33.3%,33.3%,33.3%,100.0%,57.2%,28.6%,0.0%,28.6%,42.9%,85.7%,14.3%,-,57.1%
Ryan Ritter RHB,—,N/A,-,2.20,2,0,0,95.6,152.0,0,0,-,-,50.0%,50.0%,50.0%,70.4,-,100.0%,50.0%,100.0%,50.0%,-,-,50.0%,50.0%,50.0%,50.0%,-,50.0%
