HR Split,Overall
Dates,="6/26/2026"
Games,15

#,TIME,PITCHER,VS,HR RISK,VS LHB,VS RHB,HR/9,BARREL%,HR/FB%,HH%,FB%,MEATBALL%,BF
1,7:40 PM,David Sandlin,vs,1.87,2.37,-0.61,2.77,13.5%,27.3%,35.1%,29.7%,5.9%,116
2,8:10 PM,Taj Bradley,vs,1.19,1.62,-0.66,1.87,10.5%,23.5%,47.5%,29.5%,7.7%,1050
3,7:40 PM,Steven Cruz,@,1.06,0.83,0.47,2.18,9.2%,31.9%,31.9%,23.2%,8.3%,320
4,8:10 PM,Tomoyuki Sugano,@,0.97,1.10,0.03,1.72,12.2%,14.2%,43.2%,33.0%,8.2%,1123
5,9:45 PM,Roki Sasaki,@,0.59,0.28,0.77,1.47,9.8%,22.6%,42.9%,25.5%,7.6%,605
6,7:10 PM,Joey Cantillo,vs,0.50,0.18,0.70,1.53,10.3%,16.8%,34.8%,33.8%,6.9%,859
7,7:10 PM,Zac Gallen,@,0.48,0.45,0.37,1.78,9.1%,14.7%,41.2%,26.6%,5.6%,1297
8,7:07 PM,Nathan Eovaldi,@,0.46,0.20,0.75,1.56,8.9%,24.8%,37.0%,23.9%,7.2%,1015
9,7:45 PM,Colin Rea,@,0.39,-0.33,1.56,1.40,11.1%,12.5%,39.0%,28.7%,8.2%,1155
10,8:15 PM,Michael McGreevy,vs,0.25,0.24,0.16,1.46,8.6%,18.3%,39.8%,25.2%,6.4%,849
11,6:40 PM,Andrew Abbott,@,0.24,-0.28,0.67,1.43,7.9%,17.0%,39.8%,28.7%,6.8%,1166
12,7:10 PM,Zack Wheeler,@,0.22,0.56,-0.43,1.53,6.9%,25.0%,33.5%,27.3%,5.6%,962
13,8:15 PM,Max Meyer,@,0.08,-0.55,1.21,1.13,8.3%,16.1%,43.2%,28.8%,6.5%,787
14,7:07 PM,Patrick Corbin,vs,0.08,-0.94,0.88,1.41,6.7%,19.5%,42.8%,23.6%,5.4%,1053
15,6:40 PM,Spencer Arrighetti,@,-0.07,-0.12,0.13,1.30,7.4%,15.7%,33.5%,26.8%,8.1%,567
16,7:10 PM,Payton Tolle,vs,-0.15,0.41,-0.46,1.20,6.7%,15.4%,33.9%,27.4%,9.4%,457
17,7:05 PM,Trevor Rogers,vs,-0.33,-0.83,0.08,0.92,6.3%,11.4%,42.3%,27.8%,8.4%,853
18,7:10 PM,Nick Martinez,vs,-0.34,-0.18,-0.23,1.07,7.0%,13.1%,34.0%,26.9%,8.2%,1176
19,7:10 PM,Luis Castillo,@,-0.35,0.34,-1.36,0.95,7.8%,13.8%,39.4%,24.9%,6.2%,1200
20,7:10 PM,Will Warren,@,-0.41,-0.53,0.26,0.87,7.6%,12.7%,37.1%,25.4%,8.2%,1190
21,6:40 PM,Keider Montero,vs,-0.42,-0.32,-0.18,0.94,7.2%,11.9%,35.9%,26.9%,7.8%,831
22,9:45 PM,Walker Buehler,vs,-0.49,-0.81,0.28,0.65,8.5%,12.3%,43.9%,17.7%,9.5%,977
23,6:40 PM,Paul Skenes,vs,-0.52,-0.22,-0.56,0.88,7.4%,14.1%,38.4%,22.7%,5.8%,1200
24,9:38 PM,J.T. Ginn,@,-0.62,-0.28,-0.67,0.88,5.8%,10.4%,39.7%,25.6%,6.4%,859
25,9:38 PM,Walbert Urena,vs,-0.92,-0.66,-0.66,0.80,4.8%,13.7%,32.9%,22.2%,6.2%,416
26,10:15 PM,Reynaldo Lopez,@,-0.99,-0.82,-0.01,0.80,3.2%,7.2%,34.2%,24.8%,9.7%,250
27,7:05 PM,Andrew Alvarez,@,-1.13,-0.76,-0.94,0.50,3.5%,17.9%,45.2%,10.7%,6.3%,323
28,7:45 PM,Jacob Misiorowski,vs,-1.62,-0.96,-1.54,0.31,2.7%,6.3%,32.1%,21.8%,8.0%,800
