Matchup,SD @ PHI
Pitcher,Zack Wheeler
Pitcher Team,PHI
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,43.2,164,0.183,0.246,0.333,0.150,0.85,5,1.03,5.5%,25.8%,24.4%,20.2%,13.1%,8.24,68.9%,6.2%,7.9%,36.8%,24.6%,17.9%,16.7%
vsLHB,27.1,104,0.158,0.236,0.316,0.158,0.80,4,1.32,6.7%,26.1%,23.1%,16.7%,13.4%,7.90,66.3%,6.6%,8.3%,38.9%,25.0%,22.2%,19.4%
vsRHB,16.0,60,0.224,0.262,0.362,0.138,0.94,1,0.56,3.3%,25.0%,26.7%,29.6%,12.4%,9.00,73.3%,5.2%,7.1%,33.3%,23.8%,10.0%,11.9%

,,STATS,STRIKES,STATCAST
BATTER,ODDS,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Manny Machado RHB,+600,16,4.20,1,2,0.154,0.312,0.462,0.308,0.332,18.8%,35.7%,31.2%,17.2%,91.6,25.0%,12.5%,25.0%,75.0%,50.0%,74.6,53.8%,23.1%,15.4%,96.3%,12.5%,0.0%,37.5%,50.0%,62.5%,37.5%,-,30.8%
Ty France RHB,+760,16,3.20,1,2,0.200,0.250,0.533,0.333,0.331,6.2%,25.7%,43.8%,14.3%,94.6,25.0%,-,12.5%,75.0%,37.5%,70.7,3.3%,16.7%,13.3%,88.2%,25.0%,50.0%,12.5%,50.0%,12.5%,50.0%,37.5%,28.6%
Rodolfo Durán RHB,N/A,13,3.00,1,2,0.167,0.231,0.417,0.250,0.280,7.7%,29.4%,30.8%,13.2%,87.4,25.0%,12.5%,37.5%,50.0%,62.5%,73.2,35.7%,28.6%,21.4%,87.5%,37.5%,33.3%,25.0%,12.5%,37.5%,50.0%,12.5%,55.6%
Freddy Fermin RHB,+1140,20,2.40,0,0,-,0.150,-,-,0.097,15.0%,27.5%,35.0%,14.7%,83.9,-,-,20.0%,10.0%,-,70.2,16.2%,8.1%,2.7%,92.5%,30.0%,0.0%,-,40.0%,20.0%,40.0%,40.0%,43.8%
Xander Bogaerts RHB,+960,19,4.20,0,0,0.143,0.263,0.143,-,0.200,10.5%,13.6%,10.5%,4.4%,84.7,-,-,21.4%,21.4%,35.7%,72.8,26.7%,13.3%,-,100.0%,28.6%,0.0%,14.3%,50.0%,64.3%,21.4%,7.1%,10.5%
Fernando Tatis Jr. RHB,+630,17,4.40,0,0,0.357,0.471,0.357,-,0.380,11.8%,0.0%,5.9%,-,85.1,-,-,15.4%,46.2%,23.1%,75.7,68.8%,37.5%,12.5%,88.9%,15.4%,0.0%,23.1%,53.8%,30.8%,38.5%,30.8%,29.4%
Jackson Merrill LHB,+528,14,4.20,0,0,0.333,0.429,0.333,-,0.347,14.3%,28.6%,28.6%,13.3%,80.1,25.0%,-,12.5%,50.0%,75.0%,72.3,22.7%,22.7%,13.6%,81.5%,25.0%,0.0%,37.5%,25.0%,25.0%,37.5%,37.5%,35.3%
Gavin Sheets LHB,+430,12,4.40,0,0,0.200,0.333,0.200,-,0.256,16.7%,9.5%,16.7%,4.2%,89.1,-,-,12.5%,25.0%,12.5%,76.0,65.0%,15.0%,5.0%,95.2%,37.5%,0.0%,-,25.0%,12.5%,37.5%,50.0%,23.1%
Miguel Andujar RHB,+1060,12,3.80,0,0,0.182,0.250,0.182,-,0.202,8.3%,20.8%,16.7%,11.6%,89.8,-,-,-,44.4%,33.3%,71.4,26.3%,26.3%,5.3%,82.6%,33.3%,0.0%,22.2%,44.4%,33.3%,33.3%,33.3%,27.3%
Sung-Mun Song LHB,+750,11,2.20,0,0,-,0.273,-,-,0.177,27.3%,26.7%,27.3%,12.1%,92.9,20.0%,-,-,40.0%,40.0%,70.4,3.6%,14.3%,7.1%,93.3%,40.0%,0.0%,-,60.0%,20.0%,80.0%,-,13.3%
Bryce Johnson SHB,N/A,10,2.20,0,0,0.333,0.400,0.444,0.111,0.370,10.0%,23.1%,20.0%,11.1%,65.3,-,-,-,-,-,69.2,-,18.2%,-,91.7%,28.6%,0.0%,-,14.3%,14.3%,57.1%,28.6%,50.0%
Jase Bowen RHB,N/A,2,3.50,0,0,0.500,0.500,0.500,-,0.445,-,75.0%,50.0%,30.0%,68.7,-,-,-,-,100.0%,68.8,-,-,-,75.0%,-,-,100.0%,-,-,100.0%,-,33.3%
Samad Taylor RHB,N/A,1,2.00,0,0,-,-,-,-,-,-,0.0%,-,-,83.9,-,-,-,-,-,64.8,-,100.0%,-,100.0%,-,-,-,100.0%,100.0%,-,-,100.0%
