Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Miguel Amaya,RHB,CHC,Shane Baz,R,33.7,15.2,25.4,43.4,27.2
Henry Bolte,RHB,ATH,Tarik Skubal,L,27.1,26.7,10.1,48.2,27.1
Yordan Alvarez,LHB,HOU,Andrew Alvarez,L,39.2,26.5,38.6,8.8,27
Jo Adell,RHB,LAA,Jacob deGrom,R,36,22.6,10.3,49,26.8
Andruw Monasterio,RHB,BOS,Noah Schultz,L,37.7,37.7,25.9,8.1,26.8
Jackson Chourio,RHB,MIL,Matt Svanson,R,35.4,31.2,19,26.3,26.7
Derek Hill,RHB,PHI,Andrew Abbott,L,30.4,21.6,16.2,44.6,26.6
Max Muncy,LHB,LAD,Michael Lorenzen,R,14,31.1,17,37,26.6
Colson Montgomery,LHB,CWS,Payton Tolle,L,34.2,20.6,24.6,34.2,26.6
Bryan Torres,LHB,STL,Jacob Misiorowski,R,39.2,10.8,21.3,49.8,26.5
Gary Sanchez,RHB,MIL,Matt Svanson,R,33.9,24,24.3,29.2,26.4
Max Schuemann,RHB,NYY,Ian Seymour,L,53.7,39.3,11.1,15.9,26.4
Kyle Karros,RHB,COL,Justin Wrobleski,L,53.3,28.5,9.2,33.1,26.3
Tyrone Taylor,RHB,NYM,Seth Lugo,R,44.4,22.2,10.4,43.7,26.3
Manny Machado,RHB,SD,Zac Gallen,R,25.3,22.1,23,36.1,26.2
Christian Walker,RHB,HOU,Andrew Alvarez,L,27,22.4,17.1,41.6,26.1
Anthony Volpe,RHB,NYY,Ian Seymour,L,15.8,20.1,11.1,56.8,26.1
Bryan Reynolds,SHB,PIT,Hurston Waldrep,R,32.3,21.3,22.3,33.9,25.8
Chase Meidroth,RHB,CWS,Payton Tolle,L,44.3,17.8,22.3,33.9,25.8
Gabriel Moreno,RHB,ARI,German Marquez,R,44.2,16.7,26.7,29.7,25.7
JJ Wetherholt,LHB,STL,Jacob Misiorowski,R,31.8,17.8,10.6,51.6,25.5
Dominic Canzone,LHB,SEA,Max Meyer,R,27.9,21,24.3,32.4,25.5
Ivan Herrera,RHB,STL,Jacob Misiorowski,R,43.7,20.5,12.6,40.1,25.4
Alec Bohm,RHB,PHI,Andrew Abbott,L,14.6,33.1,20.5,24.9,25.4
Jazz Chisholm Jr.,LHB,NYY,Ian Seymour,L,51.5,9.2,15.5,48.4,25.1
Zach Dezenzo,RHB,HOU,Andrew Alvarez,L,35.8,35.8,,35.8,25.1
Rafael Devers,LHB,SF,Spencer Miles,R,31.7,20.3,26,26.5,24.7
Max Kepler,LHB,ARI,German Marquez,R,14,35.7,,43.2,24.7
Ronny Mauricio,SHB,NYM,Seth Lugo,R,51.5,22,8.9,36.6,24.7
Dillon Dingler,RHB,DET,J.T. Ginn,R,24.2,11.1,22.5,44.3,24.1
Cedric Mullins,LHB,TB,Will Warren,R,30.4,13.8,23.7,35.9,24
Jorge Mateo,RHB,ATL,Paul Skenes,R,52.5,13.4,18.2,33.9,23.9
Justin Foscue,RHB,TEX,Jose Soriano,R,20.3,13.8,14.7,50.5,23.9
Marcell Ozuna,RHB,PIT,Hurston Waldrep,R,29,25.8,15.4,28.8,23.8
Matt Olson,LHB,ATL,Paul Skenes,R,11.6,23.8,21.8,30.9,23.8
Nathan Lukes,LHB,TOR,Trevor McDonald,R,18.6,7.3,21.3,51.9,23.8
Pedro Ramirez,SHB,CHC,Shane Baz,R,36.7,8.7,,67,23.5
Jake McCarthy,LHB,COL,Justin Wrobleski,L,49.5,19.2,18.9,24.4,23.4
Pedro Pages,RHB,STL,Jacob Misiorowski,R,31.8,22.7,23.2,19.6,23
Drake Baldwin,LHB,ATL,Paul Skenes,R,24.4,16.5,25.7,27.8,22.9
Ezequiel Tovar,RHB,COL,Justin Wrobleski,L,42.7,21.6,,44.4,22.9
Austin Riley,RHB,ATL,Paul Skenes,R,49.3,13.7,18.6,29.5,22.7
Spencer Torkelson,RHB,DET,J.T. Ginn,R,34.7,16.9,16.2,33.8,22.7
Shea Langeliers,RHB,ATH,Tarik Skubal,L,13.5,29,20.7,19.4,22.6
Ezequiel Duran,RHB,TEX,Jose Soriano,R,32.3,17.4,19.9,29.2,22.6
Xander Bogaerts,RHB,SD,Zac Gallen,R,31.7,18.7,6.4,42.9,22.4
Tyler Freeman,RHB,COL,Justin Wrobleski,L,43.5,,32.9,32.9,22.4
Jake Burger,RHB,TEX,Jose Soriano,R,36.7,21.8,7.4,35.2,22.3
George Springer,RHB,TOR,Trevor McDonald,R,35.5,10.6,16.5,40.1,22.2
Luis Campusano,RHB,SD,Zac Gallen,R,36.3,26.8,16.5,16.5,22.1
Sal Stewart,RHB,CIN,Zack Wheeler,R,9.7,24.1,20.4,26.1,22
Randy Arozarena,RHB,SEA,Max Meyer,R,38.6,12.2,18.3,33.4,22
Jung Hoo Lee,LHB,SF,Spencer Miles,R,35.6,13.8,22.3,27.1,21.9
Amed Rosario,RHB,NYY,Ian Seymour,L,19.3,19.3,19.3,28.8,21.7
Wilyer Abreu,LHB,BOS,Noah Schultz,L,45.5,14.3,11.5,34.2,21.6
Dansby Swanson,RHB,CHC,Shane Baz,R,34.8,20.8,14.7,25.4,21.5
Nathan Church,LHB,STL,Jacob Misiorowski,R,22.5,15.6,22.8,27.2,21.4
Michael Harris II,LHB,ATL,Paul Skenes,R,25.2,12.9,16.5,37.7,21.4
Colt Keith,LHB,DET,J.T. Ginn,R,51.7,5.8,15.7,38.1,21.4
Jose Altuve,RHB,HOU,Andrew Alvarez,L,30,8.3,8.3,51.6,21.3
Ryan O'Hearn,LHB,PIT,Hurston Waldrep,R,23.4,25.7,12.8,24.2,21.2
Chase DeLauter,LHB,CLE,Taj Bradley,R,27.7,25.4,20.3,13.9,21.2
Bo Bichette,RHB,NYM,Seth Lugo,R,42.1,4.1,16.8,42.1,21.2
Mark Vientos,RHB,NYM,Seth Lugo,R,37.4,9.6,17.8,35.2,21.2
Brandon Valenzuela,SHB,TOR,Trevor McDonald,R,48.6,10.1,9.6,39.4,21.1
Jake Bauers,LHB,MIL,Matt Svanson,R,47.6,8.7,16.6,33.1,21.1
Ketel Marte,SHB,ARI,German Marquez,R,27.8,23.1,10,29,21.1
Dominic Smith,LHB,ATL,Paul Skenes,R,51.5,19.2,16.5,17.3,21.1
Gunnar Henderson,LHB,BAL,Matthew Boyd,L,36.8,14.1,14.8,32,21.1
Daniel Schneemann,LHB,CLE,Taj Bradley,R,28.7,19.8,20.3,20.3,21
Noelvi Marte,RHB,CIN,Zack Wheeler,R,34.1,17.4,17.9,24.3,20.9
Kazuma Okamoto,RHB,TOR,Trevor McDonald,R,31.3,21.6,10.9,27.5,20.8
Brett Baty,LHB,NYM,Seth Lugo,R,30.5,13.6,7.6,42.7,20.8
Alex Bregman,RHB,CHC,Shane Baz,R,28,18,26.5,14.7,20.7
Kerry Carpenter,LHB,DET,J.T. Ginn,R,28.6,18.5,7.4,36.1,20.6
Jose Fermin,RHB,STL,Jacob Misiorowski,R,20,9.9,9.9,48.6,20.6
Nolan Arenado,RHB,ARI,German Marquez,R,46.6,10.3,12.4,34,20.5
Joc Pederson,LHB,TEX,Jose Soriano,R,27.3,22.3,24.1,10.6,20.4
Paul Goldschmidt,RHB,NYY,Ian Seymour,L,37.3,20.8,9.8,25.3,20.3
Konnor Griffin,RHB,PIT,Hurston Waldrep,R,24.7,21.5,12.6,25.6,20.2
Blaze Jordan,RHB,STL,Jacob Misiorowski,R,20.9,17.5,,47.5,20.1
Pete Crow-Armstrong,LHB,CHC,Shane Baz,R,35.4,26.6,3.5,24.7,20.1
Matt McLain,RHB,CIN,Zack Wheeler,R,16,21.9,12.3,28.1,20
Hunter Feduccia,LHB,TB,Will Warren,R,24.7,22.9,,37.9,20
Evan Carter,LHB,TEX,Jose Soriano,R,32.4,27,7.1,20.9,20
Luis Torrens,RHB,NYM,Seth Lugo,R,39.8,5.4,9.3,44.9,19.9
Luis Garcia Jr.,LHB,WSH,Tatsuya Imai,R,33.3,17.8,19.1,18.6,19.9
Geraldo Perdomo,SHB,ARI,German Marquez,R,15.7,16.2,6.9,41.9,19.8
Mike Yastrzemski,LHB,ATL,Paul Skenes,R,16.6,14,24.6,22.1,19.5
Riley Greene,LHB,DET,J.T. Ginn,R,31.9,16.1,7.5,33.8,19.5
Drew Gilbert,LHB,SF,Spencer Miles,R,47.5,7.3,19.6,24.4,19.3
Brooks Lee,SHB,MIN,Joey Cantillo,L,32.7,8.4,5.1,46.3,19.3
Byron Buxton,RHB,MIN,Joey Cantillo,L,34.2,9.6,31.2,12.4,19.2
CJ Abrams,LHB,WSH,Tatsuya Imai,R,22.7,18.6,11.4,27.8,19.2
David Fry,RHB,CLE,Taj Bradley,R,29.4,19,10.8,25.3,19.2
Masyn Winn,RHB,STL,Jacob Misiorowski,R,17.2,13.4,15.4,32.8,19.2
Christian Yelich,LHB,MIL,Matt Svanson,R,39,9,17.7,26.8,19.1
Jonah Heim,SHB,ATH,Tarik Skubal,L,34,10.1,17.9,27.1,19.1
Richie Palacios,LHB,TB,Will Warren,R,20.1,18.7,9.7,30.7,19.1
Ceddanne Rafaela,RHB,BOS,Noah Schultz,L,37.7,15.6,8.1,29.2,19
Connor Wong,RHB,BOS,Noah Schultz,L,55,8.1,8.1,32.6,18.9
Royce Lewis,RHB,MIN,Joey Cantillo,L,33.5,18,8.4,26.8,18.9
Spencer Steer,RHB,CIN,Zack Wheeler,R,21.5,21,10.1,25.6,18.9
Gabriel Arias,RHB,CLE,Taj Bradley,R,42.5,19,17.7,10.8,18.9
Kyle Manzardo,LHB,CLE,Taj Bradley,R,22.9,11.5,11.5,36.7,18.9
Jake Cronenworth,LHB,SD,Zac Gallen,R,17.3,16.1,19.7,21.8,18.7
Jorge Soler,RHB,LAA,Jacob deGrom,R,39.8,12.9,11.7,26.4,18.6
Trent Grisham,LHB,NYY,Ian Seymour,L,58,8.7,13,23.5,18.6
William Contreras,RHB,MIL,Matt Svanson,R,38.8,23.6,7.7,16.1,18.5
Dylan Crews,RHB,WSH,Tatsuya Imai,R,16.9,22.8,8.8,24.4,18.4
Nick Fortes,RHB,TB,Will Warren,R,38,6.7,12.4,34.2,18.4
Sal Frelick,LHB,MIL,Matt Svanson,R,15.1,16.9,,43.7,18.4
Bryson Stott,LHB,PHI,Andrew Abbott,L,40.7,20.3,8.7,18.1,18.3
Fernando Tatis Jr.,RHB,SD,Zac Gallen,R,36.3,17.3,7.3,25.9,18.3
Zack Gelof,RHB,ATH,Tarik Skubal,L,32.1,7.4,10.1,37.2,18.1
Jeremiah Jackson,RHB,BAL,Matthew Boyd,L,22.7,26.3,8.7,15.8,18
Rodolfo Durán,RHB,SD,Zac Gallen,R,24.6,14.4,16.5,21.7,17.9
Taylor Walls,SHB,TB,Will Warren,R,37,19.1,,29.3,17.7
Oswald Peraza,RHB,LAA,Jacob deGrom,R,39,6.9,5.6,39,17.7
Colt Emerson,LHB,SEA,Max Meyer,R,18.8,23.6,4.7,24.3,17.6
Gavin Sheets,LHB,SD,Zac Gallen,R,25.1,17.6,14.5,17.6,17.4
Alex Call,RHB,LAD,Michael Lorenzen,R,18.4,6.7,,52.4,17.3
Josh Lowe,LHB,LAA,Jacob deGrom,R,21.7,11.3,11.3,31.3,17.3
Daylen Lile,LHB,WSH,Tatsuya Imai,R,22.9,15,5.6,32.3,17.3
Nicky Lopez,LHB,TEX,Jose Soriano,R,27.5,,8.5,47.3,17.1
Jasson Dominguez,SHB,NYY,Ian Seymour,L,17.1,,11.1,48.3,17.1
Coby Mayo,RHB,BAL,Matthew Boyd,L,52.1,8.7,8.7,25.1,17.1
Ildemaro Vargas,SHB,ARI,German Marquez,R,39.7,6.2,,43.3,17
Miguel Rojas,RHB,LAD,Michael Lorenzen,R,34.6,9.8,,40.6,17
Lawrence Butler,LHB,ATH,Tarik Skubal,L,69.7,,,39.6,16.9
Jose Siri,RHB,LAA,Jacob deGrom,R,30.4,17,11.8,17,16.8
Tommy Troy,RHB,ARI,German Marquez,R,39.5,15.7,9,18.6,16.8
Nolan Schanuel,LHB,LAA,Jacob deGrom,R,19.8,,14.1,42.4,16.8
Brandon Nimmo,LHB,TEX,Jose Soriano,R,21.3,15,6.5,29.3,16.7
Jose Caballero,RHB,NYY,Ian Seymour,L,8.2,8.2,19.3,29,16.7
Teoscar Hernandez,RHB,LAD,Michael Lorenzen,R,32.3,12.5,9.8,24.1,16.6
Donovan Walton,LHB,LAA,Jacob deGrom,R,38.5,14.9,,30.2,16.6
Jared Triolo,RHB,PIT,Hurston Waldrep,R,51.9,7.9,11.5,19.2,16.2
Daulton Varsho,LHB,TOR,Trevor McDonald,R,22.9,14.3,,35.8,16.2
Yandy Diaz,RHB,TB,Will Warren,R,4.2,17.4,12.5,23.2,16.1
Brandon Marsh,LHB,PHI,Andrew Abbott,L,35.7,11.5,11.5,20.3,16.1
Andres Gimenez,LHB,TOR,Trevor McDonald,R,24.4,9.2,11,28.5,16.1
Troy Johnston,LHB,COL,Justin Wrobleski,L,37.5,4.4,11.5,29.5,16.1
Jordan Walker,RHB,STL,Jacob Misiorowski,R,35.8,13.7,9.1,20,16.1
JP Crawford,LHB,SEA,Max Meyer,R,26.6,10.5,16.8,18.7,16
Luis Arraez,LHB,SF,Spencer Miles,R,9.1,4.8,10.7,40.7,16
Willi Castro,SHB,COL,Justin Wrobleski,L,39.4,10.3,,34,16
Ernie Clement,RHB,TOR,Trevor McDonald,R,25.4,10.2,8.6,28.9,15.9
Jacob Young,RHB,WSH,Tatsuya Imai,R,36.9,17.7,11.9,9.6,15.9
Denzer Guzman,RHB,LAA,Jacob deGrom,R,41.1,12.9,7.8,18.7,15.6
Patrick Bailey,SHB,CLE,Taj Bradley,R,28.7,18.3,,25.5,15.6
Drew Millas,SHB,WSH,Tatsuya Imai,R,45,8.3,11.4,18.6,15.5
A.J. Ewing,LHB,NYM,Seth Lugo,R,24.1,13,,33.9,15.4
Jimmy Crooks,LHB,STL,Jacob Misiorowski,R,54.7,,,39.6,15.4
Alejandro Kirk,RHB,TOR,Trevor McDonald,R,32.3,6.3,10.6,26.9,15.3
Kyle Tucker,LHB,LAD,Michael Lorenzen,R,31.1,4.5,4.1,37.4,15.3
Josh Jung,RHB,TEX,Jose Soriano,R,35.9,7.4,3.3,32.3,15.2
Cam Smith,RHB,HOU,Andrew Alvarez,L,21.6,10.7,8.8,26.5,15.2
Tim Tawa,RHB,ARI,German Marquez,R,36.6,,11,33.1,15.2
Caleb Durbin,RHB,BOS,Noah Schultz,L,33.1,8,,35.9,15.1
Logan O'Hoppe,RHB,LAA,Jacob deGrom,R,32.5,15.2,8.3,15.7,15
Luisangel Acuna,RHB,CWS,Payton Tolle,L,36.2,,,45.5,15
Tyler Callihan,LHB,PIT,Hurston Waldrep,R,20.5,10.2,10.2,25.4,15
Kody Clemens,LHB,MIN,Joey Cantillo,L,41.8,4.5,8.5,25.9,14.8
Colby Thomas,RHB,ATH,Tarik Skubal,L,27.1,13.4,8.1,18.3,14.4
Adley Rutschman,SHB,BAL,Matthew Boyd,L,45,8.7,8.4,16.4,14.2
Sean Keys,LHB,TOR,Trevor McDonald,R,33.9,,9.1,31.9,14.1
Mauricio Dubon,RHB,ATL,Paul Skenes,R,26,12.7,15.1,10,14.1
Ryan Kreidler,RHB,MIN,Joey Cantillo,L,53.6,7.4,,24.7,14.1
Rhys Hoskins,RHB,CLE,Taj Bradley,R,44.6,4,,32.5,14
Jose Tena,LHB,WSH,Tatsuya Imai,R,25.2,7.2,11.4,22.3,14
Mickey Moniak,LHB,COL,Justin Wrobleski,L,17.2,8.1,8.1,28.2,14
Kyle Higashioka,RHB,TEX,Jose Soriano,R,37.8,11.7,7.4,14.7,13.8
Austin Hedges,RHB,CLE,Taj Bradley,R,38.6,5.5,10.8,19,13.8
Masataka Yoshida,LHB,BOS,Noah Schultz,L,53.8,,,33.7,13.8
Jorge Barrosa,SHB,ARI,German Marquez,R,26.1,10,,30.5,13.7
Josh Bell,SHB,MIN,Joey Cantillo,L,19.2,18,,21.5,13.6
Taylor Ward,RHB,BAL,Matthew Boyd,L,32.3,4.1,8.4,24.7,13.4
Max Muncy,RHB,ATH,Tarik Skubal,L,25.2,19,,17,13.4
Cooper Pratt,RHB,MIL,Matt Svanson,R,38.3,11.7,,21.4,13.3
J.T. Realmuto,RHB,PHI,Andrew Abbott,L,32,6.9,,30.9,13.3
Vaughn Grissom,RHB,LAA,Jacob deGrom,R,30.9,5.2,5.2,27.2,13.3
Cole Young,LHB,SEA,Max Meyer,R,21.3,6.4,14.3,18.7,13.3
Jorbit Vivas,LHB,WSH,Tatsuya Imai,R,27.3,10.5,4.8,21.6,13.2
Curtis Mead,RHB,WSH,Tatsuya Imai,R,15.5,8.8,12.9,18.5,13.1
Braxton Fulford,RHB,COL,Justin Wrobleski,L,33.1,11.8,,22.7,13.1
Nathaniel Lowe,LHB,CIN,Zack Wheeler,R,17.2,,18.2,23.1,13
Brice Matthews,RHB,HOU,Andrew Alvarez,L,37.8,8.4,3.7,20.7,13
Sung-Mun Song,LHB,SD,Zac Gallen,R,16.9,7.6,7.6,24.6,12.8
Jeff McNeil,LHB,ATH,Tarik Skubal,L,38.5,,,35.9,12.8
Trevor Larnach,LHB,MIN,Joey Cantillo,L,25.5,8.5,8.5,18.8,12.8
Wade Meckler,LHB,LAA,Jacob deGrom,R,35.5,13,,18.9,12.8
Eugenio Suarez,RHB,CIN,Zack Wheeler,R,36.9,,10.1,23.8,12.7
Mitch Garver,RHB,SEA,Max Meyer,R,38.8,8.7,8.7,12.6,12.7
Carlos Narvaez,RHB,BOS,Noah Schultz,L,55.4,8.1,,17.4,12.7
Andrew Vaughn,RHB,MIL,Matt Svanson,R,26.9,7.7,,29,12.6
Alejandro Osuna,LHB,TEX,Jose Soriano,R,10.5,,,46.4,12.6
Cole Carrigg,SHB,COL,Justin Wrobleski,L,21.8,,,40.9,12.4
Tyler O'Neill,RHB,BAL,Matthew Boyd,L,16.8,8.7,,30.5,12.4
Kevin McGonigle,LHB,DET,J.T. Ginn,R,15.3,11.5,9.4,15.5,12.2
James McCann,RHB,ARI,German Marquez,R,48.5,7.6,,18.6,12.2
Samad Taylor,RHB,SD,Zac Gallen,R,28.8,7.9,7.9,16.5,12.1
Henry Davis,RHB,PIT,Hurston Waldrep,R,35.3,8.3,9,11.5,12
Austin Wells,LHB,NYY,Ian Seymour,L,36.1,,,32.8,11.8
Nick Gonzales,RHB,PIT,Hurston Waldrep,R,26.9,5.8,7.7,19.2,11.8
TJ Rumfield,LHB,COL,Justin Wrobleski,L,29.5,,11.1,21.4,11.6
Andrew Benintendi,LHB,CWS,Payton Tolle,L,58.4,,,23.1,11.6
James Outman,LHB,DET,J.T. Ginn,R,22.9,7.5,7.5,17.7,11.6
Vladimir Guerrero Jr.,RHB,TOR,Trevor McDonald,R,24.4,10.6,4.3,16.8,11.6
Victor Caratini,SHB,MIN,Joey Cantillo,L,34.2,5.9,,23.9,11.5
Isaac Paredes,RHB,HOU,Andrew Alvarez,L,18.4,14.3,,18.5,11.5
Nico Hoerner,RHB,CHC,Shane Baz,R,29.6,,3.7,29.7,11.5
Trea Turner,RHB,PHI,Andrew Abbott,L,51.2,,,25.1,11.4
Jake Mangum,SHB,PIT,Hurston Waldrep,R,6.6,8.5,,31.2,11.4
Kahlil Watson,LHB,CLE,Taj Bradley,R,19.9,,,36.9,11.2
Jose Trevino,RHB,CIN,Zack Wheeler,R,31.5,10.1,,18.2,11.2
Jackson Merrill,LHB,SD,Zac Gallen,R,25.3,11.4,5.9,11.5,11.2
Samuel Basallo,LHB,BAL,Matthew Boyd,L,28.1,9.7,,19.4,11.1
Pavin Smith,LHB,ARI,German Marquez,R,18.2,10,,22.9,11
Tommy Edman,SHB,LAD,Michael Lorenzen,R,24.7,,,34.2,11
Sam Antonacci,LHB,CWS,Payton Tolle,L,30.3,12.8,,13.6,10.9
Jake Rogers,RHB,DET,J.T. Ginn,R,30.2,11.4,,15.4,10.9
Matt Vierling,RHB,DET,J.T. Ginn,R,23.8,9.2,9.2,9.2,10.7
Yainer Diaz,RHB,HOU,Andrew Alvarez,L,29.6,8.8,,18.1,10.6
Blaze Alexander,RHB,BAL,Matthew Boyd,L,13.1,8.1,8.1,16.2,10.6
Elly De La Cruz,SHB,CIN,Zack Wheeler,R,13.9,6.9,6.9,18.9,10.6
Carson Kelly,RHB,CHC,Shane Baz,R,36.5,4.3,,21.3,10.5
Victor Bericoto,RHB,SF,Spencer Miles,R,10.3,10.3,10.3,10.3,10.3
Hao-Yu  Lee,RHB,DET,J.T. Ginn,R,28.1,,,29.5,10.2
Jarren Duran,LHB,BOS,Noah Schultz,L,23.1,10.6,,16.3,10.1
Ozzie Albies,SHB,ATL,Paul Skenes,R,37.2,3.9,6.4,12.1,10
Joey Bart,RHB,ATL,Paul Skenes,R,18.8,8.8,8.8,8.8,9.8
Victor Robles,RHB,SEA,Max Meyer,R,50.4,4.3,,13,9.8
Austin Martin,RHB,MIN,Joey Cantillo,L,31.1,8.4,,14,9.6
Ben Williamson,RHB,TB,Will Warren,R,19.9,,7,22,9.6
Justin Crawford,LHB,PHI,Andrew Abbott,L,14.4,,,32.1,9.5
Mookie Betts,RHB,LAD,Michael Lorenzen,R,40.3,4.5,4.8,9.8,9.5
Edwin Arroyo,SHB,CIN,Zack Wheeler,R,35.9,,,22.9,9.3
Tyler Heineman,SHB,LAA,Jacob deGrom,R,37.3,,,21.7,9.2
Ryan McMahon,LHB,NYY,Ian Seymour,L,32.8,,,23.1,9.1
Alika Williams,RHB,ATH,Tarik Skubal,L,33,,,23.1,9.1
Pete Alonso,RHB,BAL,Matthew Boyd,L,25.1,6.6,,16.5,8.9
Brett Sullivan,LHB,COL,Justin Wrobleski,L,30.8,,,22.8,8.8
Jonny DeLuca,RHB,TB,Will Warren,R,25.6,,,23.8,8.5
Myles Straw,RHB,TOR,Trevor McDonald,R,24,,,23,8.2
Luke Keaschall,RHB,MIN,Joey Cantillo,L,23.9,,,23.2,8.2
Ali Sanchez,RHB,NYY,Ian Seymour,L,32.9,,,19.3,8.1
Nasim Nuñez,SHB,WSH,Tatsuya Imai,R,23.7,,,22.6,8
Joey Ortiz,RHB,MIL,Matt Svanson,R,29.4,6,,11.7,8
Elias Diaz,RHB,TEX,Jose Soriano,R,14,,,26,7.9
Junior Perez,RHB,CWS,Payton Tolle,L,20.8,,,22.1,7.6
Nate Eaton,RHB,BOS,Noah Schultz,L,37.9,8.1,,3.8,7.6
Chandler Simpson,LHB,TB,Will Warren,R,19.8,,,22.4,7.6
Zach McKinstry,LHB,DET,J.T. Ginn,R,20.9,4,,15.5,7.4
Miles Mastrobuoni,LHB,SEA,Max Meyer,R,3.7,,,28.1,7.4
Lourdes Gurriel Jr.,RHB,ARI,German Marquez,R,35.1,2.7,,11,7.2
Keibert Ruiz,SHB,WSH,Tatsuya Imai,R,17.3,6.6,,12.2,7.1
Miguel Andujar,RHB,SD,Zac Gallen,R,26.9,,,15.7,6.6
