Matchup,NYY @ SD
Pitcher,Max Fried
Pitcher Team,NYY
Opposing Team,SD

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,90.0,347,0.197,0.241,0.264,0.067,1.00,3,0.30,8.1%,24.6%,23.9%,21.2%,11.2%,8.30,55.6%,7.6%,1.7%,30.3%,23.5%,5.5%,9.0%
vsLHB,23.2,84,0.156,0.186,0.182,0.026,0.76,0,-,7.1%,21.9%,22.6%,18.8%,10.0%,7.23,54.8%,7.6%,3.4%,32.2%,23.7%,-,5.1%
vsRHB,65.2,263,0.211,0.259,0.291,0.080,1.10,3,0.41,8.4%,25.4%,24.3%,22.1%,11.5%,8.77,55.9%,7.7%,1.1%,29.7%,23.4%,7.3%,10.3%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Ty France RHB,,+830,20,4.60,8,2,2,90.7,288.7,5,2,12.5%,12.5%,37.5%,37.5%,62.5%,70.9,14.3%,35.7%,7.1%,93.3%,75.0%,50.0%,50.0%,25.0%,12.5%,37.5%,12.5%,50.0%,28.6%
Jase Bowen RHB,—,N/A,20,1.40,8,1,1,93.9,266.9,2,1,12.5%,12.5%,25.0%,75.0%,62.5%,74.5,42.9%,57.1%,42.9%,77.8%,75.0%,25.0%,50.0%,50.0%,12.5%,37.5%,25.0%,37.5%,62.5%
Jake Cronenworth LHB,,+1300,4,4.00,8,1,1,87.1,258.7,2,1,-,-,37.5%,25.0%,50.0%,72.3,11.1%,44.4%,11.1%,90.0%,62.5%,25.0%,50.0%,37.5%,25.0%,50.0%,-,50.0%,28.6%
Luis Campusano RHB,,+629,7,3.20,8,1,1,92.9,233.8,1,1,12.5%,12.5%,25.0%,62.5%,37.5%,73.7,45.5%,36.4%,27.3%,91.7%,25.0%,12.5%,100.0%,12.5%,62.5%,37.5%,62.5%,-,28.6%
Fernando Tatis Jr. RHB,,+525,27,4.60,8,1,1,81.2,347.1,1,0,12.5%,-,-,37.5%,25.0%,76.3,63.6%,36.4%,27.3%,91.7%,12.5%,-,-,12.5%,75.0%,12.5%,75.0%,12.5%,50.0%
Manny Machado RHB,,+590,25,4.60,8,0,0,87.1,266.5,3,1,12.5%,-,25.0%,50.0%,50.0%,75.5,50.0%,30.0%,20.0%,90.9%,75.0%,25.0%,0.0%,50.0%,25.0%,37.5%,50.0%,12.5%,42.9%
Freddy Fermin RHB,,+1200,20,3.00,8,0,1,93.2,325.7,5,3,12.5%,12.5%,12.5%,62.5%,62.5%,69.3,-,83.3%,50.0%,85.7%,87.5%,37.5%,0.0%,50.0%,12.5%,12.5%,75.0%,12.5%,12.5%
Xander Bogaerts RHB,,+1000,18,3.80,8,0,0,88.9,298.4,2,2,-,-,12.5%,37.5%,12.5%,70.3,23.1%,46.2%,7.7%,92.9%,50.0%,37.5%,0.0%,12.5%,50.0%,37.5%,37.5%,25.0%,37.5%
Samad Taylor RHB,,+1600,13,3.40,8,0,2,67.8,271.7,2,2,12.5%,-,12.5%,25.0%,62.5%,67.2,-,27.3%,-,84.6%,62.5%,37.5%,0.0%,25.0%,12.5%,25.0%,37.5%,37.5%,37.5%
Austin Hays RHB,,+920,7,2.40,8,0,0,84.0,262.8,2,1,-,-,-,37.5%,37.5%,72.8,33.3%,33.3%,16.7%,100.0%,62.5%,25.0%,0.0%,37.5%,37.5%,-,62.5%,37.5%,37.5%
Jackson Merrill LHB,,+680,29,4.60,8,0,1,90.8,251.7,3,2,25.0%,-,-,37.5%,37.5%,72.3,12.5%,25.0%,12.5%,72.7%,62.5%,37.5%,0.0%,25.0%,12.5%,-,37.5%,62.5%,80.0%
Sung-Mun Song LHB,—,N/A,3,2.60,6,0,0,77.9,228.7,1,0,-,-,33.3%,33.3%,-,71.9,33.3%,50.0%,33.3%,85.7%,16.7%,16.7%,0.0%,-,50.0%,33.3%,33.3%,33.3%,33.3%
Dustin Harris LHB,—,N/A,1,2.80,5,0,0,62.7,197.9,0,0,-,-,20.0%,-,40.0%,64.9,-,20.0%,-,83.3%,40.0%,-,-,40.0%,40.0%,80.0%,-,20.0%,0.0%
Ethan Salas LHB,—,N/A,-,4.00,1,0,0,93.4,-,0,0,-,-,-,-,-,66.2,-,100.0%,-,100.0%,-,-,-,-,100.0%,-,100.0%,-,0.0%
