Matchup,COL @ SF
Pitcher,Tanner Gordon
Pitcher Team,COL
Opposing Team,SF

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,41.1,191,0.335,0.415,0.626,0.291,1.67,11,2.40,4.7%,23.2%,22.0%,20.0%,11.7%,9.15,62.6%,7.1%,12.3%,44.9%,35.5%,22.4%,25.4%
vsLHB,23.0,105,0.333,0.443,0.717,0.384,1.65,9,3.52,4.8%,25.9%,23.8%,21.6%,13.1%,9.78,67.3%,7.5%,13.5%,47.3%,40.5%,30.0%,21.6%
vsRHB,18.1,86,0.338,0.381,0.512,0.175,1.69,2,0.98,4.7%,19.7%,19.8%,18.1%,9.9%,8.35,57.0%,6.6%,10.9%,42.2%,29.7%,10.5%,29.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Rafael Devers LHB,,N/A,31,4.40,10,2,2,92.5,312.0,2,2,20.0%,20.0%,20.0%,40.0%,30.0%,74.4,52.9%,41.2%,23.5%,94.4%,60.0%,30.0%,66.7%,30.0%,40.0%,40.0%,30.0%,30.0%,0.0%
Jesus Rodriguez RHB,—,N/A,14,2.20,10,2,2,87.3,307.3,4,2,10.0%,10.0%,10.0%,30.0%,50.0%,69.4,7.1%,35.7%,7.1%,100.0%,60.0%,40.0%,50.0%,20.0%,40.0%,30.0%,30.0%,40.0%,25.0%
Victor Bericoto RHB,,N/A,20,4.00,10,1,2,93.1,320.7,3,3,20.0%,-,-,60.0%,40.0%,71.8,13.3%,53.3%,20.0%,93.8%,70.0%,40.0%,25.0%,30.0%,30.0%,10.0%,60.0%,30.0%,25.0%
Drew Gilbert LHB,,N/A,10,2.40,10,1,2,83.4,271.9,3,1,-,-,20.0%,20.0%,60.0%,70.1,11.8%,29.4%,-,100.0%,40.0%,20.0%,50.0%,20.0%,50.0%,40.0%,40.0%,20.0%,33.3%
Casey Schmitt RHB,,N/A,31,4.40,10,1,2,89.3,347.6,3,3,10.0%,-,10.0%,60.0%,20.0%,73.4,35.3%,41.2%,23.5%,94.4%,30.0%,30.0%,33.3%,-,60.0%,60.0%,20.0%,20.0%,28.6%
Luis Arraez LHB,,N/A,10,4.60,10,0,0,80.1,270.7,1,0,-,-,10.0%,20.0%,40.0%,65.0,-,40.0%,6.7%,88.2%,50.0%,20.0%,0.0%,30.0%,50.0%,50.0%,20.0%,30.0%,10.0%
Drew Cavanaugh LHB,—,N/A,11,3.00,10,0,0,85.0,240.8,5,1,10.0%,10.0%,30.0%,20.0%,50.0%,70.7,12.5%,37.5%,12.5%,94.1%,60.0%,20.0%,0.0%,40.0%,10.0%,30.0%,30.0%,40.0%,33.3%
Bryce Eldridge LHB,,N/A,41,4.00,10,0,1,96.2,257.0,3,2,10.0%,-,20.0%,60.0%,30.0%,73.3,13.3%,33.3%,33.3%,100.0%,60.0%,30.0%,0.0%,30.0%,30.0%,30.0%,20.0%,50.0%,14.3%
Heliot Ramos RHB,,N/A,28,4.60,10,0,2,91.8,349.2,2,2,20.0%,-,-,50.0%,30.0%,73.3,29.4%,29.4%,23.5%,94.4%,30.0%,20.0%,0.0%,10.0%,70.0%,60.0%,10.0%,30.0%,37.5%
Eric Haase RHB,—,N/A,25,3.60,10,0,0,78.2,248.6,2,0,-,-,20.0%,40.0%,30.0%,72.2,25.0%,50.0%,8.3%,85.7%,40.0%,20.0%,0.0%,20.0%,20.0%,40.0%,40.0%,20.0%,14.3%
Willy Adames RHB,,N/A,21,4.20,10,0,0,86.5,220.7,2,0,-,-,40.0%,50.0%,50.0%,71.9,28.6%,42.9%,21.4%,100.0%,60.0%,10.0%,0.0%,50.0%,30.0%,50.0%,40.0%,10.0%,55.6%
Jung Hoo Lee LHB,—,N/A,13,4.20,10,0,0,77.4,228.5,1,0,-,-,10.0%,-,20.0%,69.2,6.2%,25.0%,-,94.1%,30.0%,10.0%,0.0%,20.0%,50.0%,40.0%,40.0%,20.0%,12.5%
Christian Koss RHB,—,N/A,3,1.60,4,0,0,88.5,241.7,0,0,-,-,-,25.0%,-,70.0,-,50.0%,-,100.0%,50.0%,50.0%,0.0%,-,25.0%,-,50.0%,50.0%,66.7%
