Matchup,HOU @ ATH
Pitcher,Peter Lambert
Pitcher Team,HOU
Opposing Team,ATH

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,151.0,641,0.225,0.290,0.341,0.116,1.23,15,0.89,8.9%,25.2%,22.8%,18.9%,12.3%,8.70,63.9%,7.0%,6.8%,35.5%,32.5%,10.9%,17.2%
vsLHB,82.0,357,0.201,0.281,0.290,0.089,1.30,6,0.66,12.9%,26.8%,21.6%,17.3%,12.7%,8.45,61.8%,6.8%,5.7%,35.2%,30.8%,8.6%,17.6%
vsRHB,68.1,284,0.252,0.301,0.398,0.147,1.14,9,1.19,3.9%,23.1%,24.3%,20.9%,11.8%,9.09,66.5%,7.2%,8.1%,35.9%,34.3%,13.2%,16.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Carlos Cortes LHB,,+650,15,2.20,8,1,1,86.5,264.7,4,2,12.5%,12.5%,37.5%,25.0%,50.0%,70.7,-,50.0%,20.0%,100.0%,87.5%,62.5%,20.0%,25.0%,-,37.5%,37.5%,25.0%,80.0%
Lawrence Butler LHB,,+540,17,4.60,8,1,1,93.5,320.7,2,1,25.0%,25.0%,37.5%,37.5%,25.0%,75.3,71.4%,35.7%,21.4%,93.3%,50.0%,37.5%,33.3%,12.5%,50.0%,62.5%,25.0%,12.5%,33.3%
Zack Gelof RHB,,+377,19,4.40,8,1,2,92.7,336.0,3,3,37.5%,-,-,50.0%,62.5%,72.8,8.3%,50.0%,16.7%,92.3%,50.0%,37.5%,33.3%,12.5%,50.0%,37.5%,37.5%,25.0%,25.0%
Henry Bolte RHB,,+475,15,4.60,8,0,0,90.3,269.1,0,0,12.5%,12.5%,25.0%,37.5%,25.0%,75.6,60.0%,40.0%,20.0%,76.9%,25.0%,-,-,25.0%,75.0%,50.0%,25.0%,25.0%,42.9%
Jeff McNeil LHB,,+800,19,3.60,8,0,0,84.8,60.3,0,0,-,-,25.0%,50.0%,12.5%,68.1,-,45.5%,18.2%,91.7%,-,-,-,-,75.0%,62.5%,37.5%,-,37.5%
Tommy White RHB,,+800,19,2.00,8,0,0,82.6,228.2,0,0,-,-,-,25.0%,12.5%,72.1,27.3%,27.3%,18.2%,91.7%,12.5%,-,-,12.5%,87.5%,37.5%,25.0%,37.5%,28.6%
Joshua Kuroda-Grauer RHB,—,N/A,9,3.00,8,0,0,90.7,229.0,0,0,-,-,25.0%,37.5%,50.0%,67.6,-,46.2%,7.7%,100.0%,37.5%,-,-,37.5%,62.5%,50.0%,25.0%,25.0%,28.6%
Denzel Clarke RHB,—,N/A,6,1.80,8,0,0,72.8,188.7,0,0,-,-,-,12.5%,25.0%,79.1,100.0%,14.3%,14.3%,77.8%,12.5%,-,-,12.5%,62.5%,12.5%,62.5%,25.0%,50.0%
Brian Serven RHB,—,N/A,19,3.20,8,0,0,79.7,237.2,1,0,-,-,25.0%,12.5%,12.5%,72.1,13.3%,20.0%,6.7%,83.3%,37.5%,25.0%,0.0%,12.5%,50.0%,37.5%,50.0%,12.5%,25.0%
Jonah Heim SHB,,+600,12,3.20,8,0,0,81.8,266.9,3,0,-,-,-,37.5%,37.5%,71.3,10.0%,40.0%,-,100.0%,37.5%,12.5%,0.0%,25.0%,50.0%,25.0%,62.5%,12.5%,0.0%
Shea Langeliers RHB,,+270,26,4.60,8,0,0,87.2,243.8,1,0,-,-,12.5%,25.0%,50.0%,75.1,46.7%,20.0%,-,88.2%,62.5%,25.0%,0.0%,37.5%,37.5%,37.5%,25.0%,37.5%,28.6%
Donovan Walton LHB,,+650,16,2.40,8,0,0,80.5,241.7,0,0,-,-,12.5%,12.5%,-,69.0,-,25.0%,8.3%,100.0%,37.5%,37.5%,0.0%,-,62.5%,50.0%,37.5%,12.5%,40.0%
Alika Williams RHB,,+900,10,3.20,8,0,0,87.2,286.1,2,1,-,-,-,25.0%,37.5%,67.2,-,40.0%,13.3%,83.3%,50.0%,25.0%,0.0%,25.0%,50.0%,25.0%,62.5%,12.5%,42.9%
Michael Stefanic RHB,—,N/A,-,1.60,4,0,0,91.1,264.2,0,0,-,-,-,50.0%,50.0%,65.2,-,50.0%,16.7%,100.0%,50.0%,-,-,50.0%,50.0%,25.0%,50.0%,25.0%,0.0%
