Matchup,SEA @ LAA
Pitcher,Logan Gilbert
Pitcher Team,SEA
Opposing Team,LAA

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,172.0,686,0.216,0.290,0.401,0.185,1.05,27,1.41,6.4%,30.3%,27.3%,20.4%,15.3%,9.78,66.7%,7.2%,10.2%,41.4%,28.5%,18.8%,20.7%
vsLHB,96.0,388,0.203,0.274,0.363,0.161,1.04,13,1.22,7.2%,31.1%,30.9%,21.6%,15.5%,11.25,65.2%,7.0%,8.0%,40.1%,28.3%,19.4%,17.7%
vsRHB,74.2,298,0.234,0.309,0.450,0.216,1.08,14,1.69,5.4%,29.3%,22.5%,18.6%,14.9%,8.08,68.6%,7.5%,12.7%,42.9%,28.8%,18.0%,24.1%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Vaughn Grissom RHB,,+980,19,4.20,8,1,2,85.5,300.6,3,2,12.5%,12.5%,25.0%,62.5%,12.5%,68.1,-,29.4%,23.5%,89.5%,37.5%,37.5%,33.3%,-,50.0%,50.0%,37.5%,12.5%,33.3%
Josh Lowe LHB,,+710,14,2.80,8,1,1,86.7,283.5,3,2,12.5%,-,12.5%,25.0%,50.0%,75.7,55.6%,33.3%,22.2%,100.0%,50.0%,12.5%,100.0%,37.5%,37.5%,50.0%,25.0%,25.0%,66.7%
Moisés Ballesteros LHB,,+820,14,3.40,8,1,1,94.7,300.5,3,3,12.5%,12.5%,37.5%,62.5%,37.5%,71.4,-,37.5%,31.2%,100.0%,50.0%,25.0%,50.0%,25.0%,37.5%,75.0%,12.5%,12.5%,57.1%
Travis d'Arnaud RHB,—,N/A,4,2.60,8,0,0,91.6,178.9,0,0,-,-,37.5%,50.0%,25.0%,69.1,18.8%,43.8%,6.2%,100.0%,25.0%,-,-,25.0%,50.0%,50.0%,25.0%,25.0%,42.9%
Jose Siri RHB,,+586,29,3.00,8,0,0,87.1,274.4,2,2,25.0%,-,37.5%,37.5%,37.5%,71.4,-,20.0%,-,100.0%,62.5%,25.0%,0.0%,37.5%,25.0%,50.0%,50.0%,-,80.0%
Mike Trout RHB,,+420,24,4.20,8,0,0,88.7,266.6,3,0,-,-,25.0%,37.5%,62.5%,74.0,45.5%,36.4%,18.2%,100.0%,50.0%,-,-,50.0%,37.5%,50.0%,50.0%,-,16.7%
Denzer Guzman RHB,,+880,19,3.80,8,0,0,83.7,224.2,2,0,-,-,-,37.5%,37.5%,72.3,27.3%,36.4%,18.2%,100.0%,25.0%,-,-,25.0%,50.0%,-,75.0%,25.0%,42.9%
Tyler Heineman SHB,—,N/A,10,3.20,8,0,0,83.1,248.4,1,0,-,-,12.5%,12.5%,37.5%,63.5,-,46.7%,-,93.8%,62.5%,37.5%,0.0%,25.0%,37.5%,37.5%,50.0%,12.5%,40.0%
Adam Frazier LHB,,+1039,13,2.40,8,0,0,80.8,229.8,0,0,-,-,12.5%,12.5%,37.5%,65.7,-,40.0%,6.7%,93.8%,50.0%,12.5%,0.0%,37.5%,37.5%,25.0%,25.0%,50.0%,80.0%
Oswald Peraza RHB,—,N/A,13,3.00,8,0,0,83.0,238.0,0,0,-,-,12.5%,12.5%,25.0%,71.1,9.1%,36.4%,-,91.7%,37.5%,12.5%,0.0%,25.0%,62.5%,25.0%,75.0%,-,50.0%
Wade Meckler LHB,,+1500,12,2.60,8,0,1,85.0,302.8,3,1,12.5%,-,-,37.5%,37.5%,69.1,-,41.7%,8.3%,100.0%,50.0%,25.0%,0.0%,25.0%,37.5%,25.0%,50.0%,25.0%,66.7%
Zach Neto RHB,,+421,29,4.40,8,0,1,84.9,286.7,3,1,-,-,25.0%,12.5%,37.5%,71.8,25.0%,50.0%,8.3%,80.0%,50.0%,37.5%,0.0%,12.5%,37.5%,50.0%,37.5%,12.5%,80.0%
Christian Moore RHB,,+790,14,4.20,8,0,0,81.8,258.8,1,0,-,-,12.5%,25.0%,50.0%,70.0,11.1%,33.3%,-,81.8%,62.5%,25.0%,0.0%,37.5%,37.5%,37.5%,25.0%,37.5%,40.0%
