Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Myles Straw","TOR","Sonny Gray","BOS","12","0.500","0.55","0.08","0.58","5","1","0","0","1","2","7","16.7","0.588","4"
"Bryson Stott","PHI","Sean Manaea","NYM","9","0.444","0.43","0.33","0.78","3","0","0","1","1","2","7","11.1","0.545","2"
"Edmundo Sosa","PHI","Sean Manaea","NYM","14","0.429","0.56","0.50","0.93","2","2","1","1","4","3","13","28.6","0.467","0"
"Jordan Walker","STL","Noah Cameron","KC","5","0.400","0.33","0.60","1.00","1","0","0","1","1","1","5","20.0","0.400","0"
"Austin Riley","ATL","Landen Roupp","SF","5","0.400","0.40","0.20","0.60","1","1","0","0","1","0","3","0.0","0.400","0"
"Bo Bichette","NYM","Aaron Nola","PHI","10","0.400","0.50","0.40","0.80","2","1","0","1","2","3","8","30.0","0.400","0"
"Bryce Harper","PHI","Sean Manaea","NYM","19","0.368","0.43","0.26","0.63","4","2","0","1","3","2","12","21.1","0.368","0"
"Jung Hoo Lee","SF","Martin Perez","ATL","3","0.333","0.50","0.00","0.33","1","0","0","0","0","0","1","33.3","0.333","0"
"Cal Raleigh","SEA","Shane Baz","BAL","3","0.333","0.33","0.00","0.33","1","0","0","0","0","0","1","0.0","0.333","0"
"Lane Thomas","KC","Matthew Liberatore","STL","3","0.333","0.50","0.00","0.33","1","0","0","0","0","2","1","33.3","0.500","1"
"Derek Hill","PHI","Sean Manaea","NYM","3","0.333","0.33","0.33","0.67","0","1","0","0","1","1","2","0.0","0.333","0"
"Josh Naylor","SEA","Shane Baz","BAL","3","0.333","0.33","0.00","0.33","1","0","0","0","0","0","1","0.0","0.333","0"
"Willson Contreras","BOS","Trey Yesavage","TOR","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Michael Massey","KC","Matthew Liberatore","STL","6","0.333","0.40","0.00","0.33","2","0","0","0","0","0","2","16.7","0.333","0"
"Michael Harris II","ATL","Landen Roupp","SF","6","0.333","0.40","0.00","0.33","2","0","0","0","0","0","2","16.7","0.333","0"
"Ivan Herrera","STL","Noah Cameron","KC","6","0.333","0.33","0.17","0.50","1","1","0","0","1","0","3","0.0","0.429","1"
"Luis Torrens","NYM","Aaron Nola","PHI","6","0.333","0.33","0.00","0.33","2","0","0","0","0","0","2","0.0","0.333","0"
"Rafael Devers","SF","Martin Perez","ATL","12","0.333","0.40","0.25","0.58","1","3","0","0","3","1","7","16.7","0.333","0"
"Trea Turner","PHI","Sean Manaea","NYM","21","0.333","0.43","0.14","0.48","6","0","0","1","1","2","10","28.6","0.364","1"
"Matt Chapman","SF","Martin Perez","ATL","25","0.320","0.44","0.16","0.48","4","4","0","0","4","1","12","28.0","0.346","1"
"George Springer","TOR","Sonny Gray","BOS","26","0.269","0.25","0.12","0.38","6","0","0","1","1","2","10","3.8","0.387","5"
"Alec Bohm","PHI","Sean Manaea","NYM","15","0.267","0.25","0.20","0.47","3","0","0","1","1","2","7","20.0","0.250","0"
"Willy Adames","SF","Martin Perez","ATL","19","0.263","0.38","0.05","0.32","4","1","0","0","1","1","6","31.6","0.364","3"
"Jackson Holliday","BAL","Bryan Woo","SEA","4","0.250","0.25","0.00","0.25","1","0","0","0","0","0","1","0.0","0.400","1"
"Francisco Alvarez","NYM","Aaron Nola","PHI","4","0.250","0.00","0.75","1.00","0","0","0","1","1","3","4","25.0","0.250","0"
"Andres Gimenez","TOR","Sonny Gray","BOS","20","0.250","0.29","0.25","0.50","2","2","0","1","3","1","10","25.0","0.250","0"
"Juan Soto","NYM","Aaron Nola","PHI","40","0.225","0.23","0.28","0.50","4","2","0","3","5","6","20","27.5","0.446","16"
"Nicky Lopez","TEX","Joe Ryan","MIN","14","0.214","0.25","0.00","0.21","3","0","0","0","0","0","3","14.3","0.214","0"
"Gunnar Henderson","BAL","Bryan Woo","SEA","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","20.0","0.333","1"
"Ezequiel Duran","TEX","Joe Ryan","MIN","5","0.200","1.00","0.00","0.20","1","0","0","0","0","0","1","80.0","0.333","1"
"Mark Vientos","NYM","Aaron Nola","PHI","5","0.200","0.25","0.00","0.20","1","0","0","0","0","0","1","20.0","0.200","0"
"Victor Caratini","MIN","Jack Leiter","TEX","5","0.200","0.00","0.60","0.80","0","0","0","1","1","2","4","0.0","0.333","1"
"Randal Grichuk","CWS","Ryan Weathers","NYY","5","0.200","0.25","0.00","0.20","1","0","0","0","0","0","1","20.0","0.200","0"
"Pedro Pages","STL","Noah Cameron","KC","6","0.167","0.17","0.00","0.17","1","0","0","0","0","0","1","0.0","0.167","0"
"Lars Nootbaar","STL","Noah Cameron","KC","6","0.167","0.17","0.00","0.17","1","0","0","0","0","0","1","0.0","0.167","0"
"Pete Alonso","BAL","Bryan Woo","SEA","6","0.167","0.00","0.50","0.67","0","0","0","1","1","2","4","50.0","0.167","0"
"Leody Taveras","BAL","Bryan Woo","SEA","13","0.154","0.13","0.23","0.38","1","0","0","1","1","2","5","30.8","0.214","1"
"Kyle Schwarber","PHI","Sean Manaea","NYM","13","0.154","0.10","0.23","0.38","1","0","0","1","1","2","5","15.4","0.313","3"
"Bobby Witt Jr.","KC","Matthew Liberatore","STL","7","0.143","0.14","0.00","0.14","1","0","0","0","0","1","1","14.3","0.125","0"
"Jesus Sanchez","TOR","Sonny Gray","BOS","8","0.125","0.20","0.13","0.25","0","1","0","0","1","0","2","37.5","0.222","1"
"Luis Arraez","SF","Martin Perez","ATL","8","0.125","0.00","0.38","0.50","0","0","0","1","1","2","4","0.0","0.222","1"
"Brett Baty","NYM","Aaron Nola","PHI","10","0.100","0.14","0.00","0.10","1","0","0","0","0","0","1","30.0","0.308","3"
"J.T. Realmuto","PHI","Sean Manaea","NYM","12","0.083","0.17","0.00","0.08","1","0","0","0","0","0","1","50.0","0.267","1"
"Taylor Ward","BAL","Bryan Woo","SEA","15","0.067","0.11","0.00","0.07","1","0","0","0","0","0","1","40.0","0.125","0"
"Jose Caballero","NYY","Sean Burke","CWS","0","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","1.000","1"
"Cole Young","SEA","Shane Baz","BAL","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.500","1"
"Dominic Canzone","SEA","Shane Baz","BAL","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.500","1"
"Miguel Vargas","CWS","Ryan Weathers","NYY","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.500","1"
"Kody Clemens","MIN","Jack Leiter","TEX","1","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.500","1"
"Caleb Durbin","BOS","Trey Yesavage","TOR","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Jac Caglianone","KC","Matthew Liberatore","STL","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Drake Baldwin","ATL","Landen Roupp","SF","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.333","1"
"Max Schuemann","NYY","Sean Burke","CWS","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.000","0"
"Wilyer Abreu","BOS","Trey Yesavage","TOR","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Ha-Seong Kim","ATL","Landen Roupp","SF","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Carlos Narvaez","BOS","Trey Yesavage","TOR","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Trevor Larnach","MIN","Jack Leiter","TEX","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Eli White","ATL","Landen Roupp","SF","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"JP Crawford","SEA","Shane Baz","BAL","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Brandon Nimmo","TEX","Joe Ryan","MIN","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Kyle Higashioka","TEX","Joe Ryan","MIN","2","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","50.0","0.000","0"
"Samuel Basallo","BAL","Bryan Woo","SEA","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","33.3","0.000","0"
"Isaac Collins","KC","Matthew Liberatore","STL","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","33.3","0.250","1"
"Jarren Duran","BOS","Trey Yesavage","TOR","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Julio Rodriguez","SEA","Shane Baz","BAL","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","33.3","0.000","0"
"Brandon Marsh","PHI","Sean Manaea","NYM","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","66.7","0.250","1"
"Jose Fermin","STL","Noah Cameron","KC","3","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","33.3","0.000","0"
"Alec Burleson","STL","Noah Cameron","KC","4","0.000","0.00","0.00","0.00","0","0","0","0","0","1","0","25.0","0.000","0"
"Jake Burger","TEX","Joe Ryan","MIN","5","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","100.0","0.000","0"
"Ozzie Albies","ATL","Landen Roupp","SF","5","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","0.0","0.000","0"
"Joc Pederson","TEX","Joe Ryan","MIN","5","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","40.0","0.167","1"
"Starling Marte","KC","Matthew Liberatore","STL","5","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","20.0","0.000","0"
"Marcus Semien","NYM","Aaron Nola","PHI","6","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","16.7","0.000","0"
"Vladimir Guerrero Jr.","TOR","Sonny Gray","BOS","7","0.000","0.00","0.00","0.00","0","0","0","0","0","0","0","28.6","0.222","2"
"Masyn Winn","STL","Noah Cameron","KC","8","0.000","0.00","0.00","0.00","0","0","0","0","0","1","0","37.5","0.000","0"
