Batter,Bats,Team,Pitcher,Throws,Contact,Barrel,HR,HardHit,ZoneScore
Amed Rosario,RHB,NYY,Bubba Chandler,R,23.4,19.7,21.4,31.7,23.6
Dylan Crews,RHB,WSH,Michael Lorenzen,R,19.2,25.8,18.9,27.7,23.5
Christian Walker,RHB,HOU,Tyler Phillips,R,29.2,21.2,26.6,20.5,23.4
Andy Pages,RHB,LAD,Zack Wheeler,R,24.6,23,25,21.7,23.4
Joey Bart,RHB,ATL,Walker Buehler,R,42,13,23.5,29.3,23.1
Austin Wells,LHB,NYY,Bubba Chandler,R,66.6,6.9,16,36.5,23
Josh Naylor,LHB,SEA,Chase Burns,R,44.4,14.8,14.4,35.7,22.9
Mitch Garver,RHB,SEA,Chase Burns,R,35.5,19.8,22.5,22.5,22.9
Logan O'Hoppe,RHB,LAA,Matthew Liberatore,L,32.9,18.3,,52.7,22.9
Josh Jung,RHB,TEX,Noah Schultz,L,38.3,19,19,25.9,22.7
Cal Raleigh,SHB,SEA,Chase Burns,R,22.6,16.9,16.9,37.7,22.7
Colt Emerson,LHB,SEA,Chase Burns,R,8.2,32.1,14.2,24.7,22.5
Elias Diaz,RHB,TEX,Noah Schultz,L,46,24,11.7,24,22.5
Ryan McMahon,LHB,NYY,Bubba Chandler,R,30.7,17,8.9,43.2,22.5
Tyler O'Neill,RHB,BAL,Eduardo Rivera,L,38.6,8.5,24.2,33.8,22.5
Pedro Pages,RHB,STL,Walbert Urena,R,31.4,24,22,17.3,22.5
Braden Montgomery,SHB,CWS,Kumar Rocker,R,29.5,21.4,17.4,26.9,22.4
Jasson Dominguez,SHB,NYY,Bubba Chandler,R,30.2,17,28.1,20.1,22.4
Willson Contreras,RHB,BOS,Kyle Bradish,R,29,19.5,25,19.6,22.1
Lane Thomas,RHB,KC,Tyler Mahle,R,40.8,14.4,14.7,33.7,22
Jake Burger,RHB,TEX,Noah Schultz,L,16.9,15.6,20.8,33.9,21.9
Griffin Conine,LHB,MIA,Tatsuya Imai,R,33.7,18.3,18.3,26.4,21.9
Brett Baty,LHB,NYM,Brandon Sproat,R,35.8,17,7.5,40,21.8
Royce Lewis,RHB,MIN,Parker Messick,L,25.5,17.2,8.5,42.5,21.7
Masyn Winn,RHB,STL,Walbert Urena,R,23.6,14.4,14.3,40,21.7
Willi Castro,SHB,COL,Carson Palmquist,L,27.5,11.9,21.5,32.7,21.5
Geraldo Perdomo,SHB,ARI,Jack Perkins,R,19.6,19.2,8.6,41.1,21.5
Curtis Mead,RHB,WSH,Michael Lorenzen,R,26.2,20.8,22.8,18.9,21.5
David Fry,RHB,CLE,Kendry Rojas,L,25.9,7.1,14.3,48.1,21.4
LaMonte Wade Jr.,LHB,HOU,Tyler Phillips,R,29.8,18.9,18.9,24.3,21.3
Brayan Rocchio,SHB,CLE,Kendry Rojas,L,20.1,23.6,14.3,26.9,21.3
Cole Carrigg,SHB,COL,Carson Palmquist,L,23.8,21.4,,45.2,21.2
George Springer,RHB,TOR,Drew Rasmussen,R,24.7,18.6,16.3,29.4,21.2
Nico Hoerner,RHB,CHC,Framber Valdez,L,30,9.1,16.9,39.7,21.2
Jose Altuve,RHB,HOU,Tyler Phillips,R,31.7,19,19.3,21.8,21.1
Henry Davis,RHB,PIT,Will Warren,R,30.6,22.6,13.7,24,21.1
Bryan Reynolds,SHB,PIT,Will Warren,R,37.1,16.9,14.1,28.4,21
Marcell Ozuna,RHB,PIT,Will Warren,R,25.3,17,12.8,34.2,20.9
Jacob Gonzalez,LHB,PIT,Will Warren,R,29.2,9.6,24.7,28.4,20.8
Jackson Chourio,RHB,MIL,Zach Thornton,L,43.8,7.6,18.4,32.8,20.8
Joc Pederson,LHB,TEX,Noah Schultz,L,33.5,10.2,10.2,43,20.7
Alec Bohm,RHB,PHI,Justin Wrobleski,L,31.6,13.2,26.1,20.5,20.7
Ty France,RHB,SD,Reynaldo Lopez,R,51.2,10.7,25.3,17.1,20.7
Alejandro Kirk,RHB,TOR,Drew Rasmussen,R,17.2,13.5,20,33,20.7
Jazz Chisholm Jr.,LHB,NYY,Bubba Chandler,R,58.4,15.1,,37.7,20.6
Marcus Semien,RHB,NYM,Brandon Sproat,R,37.1,19.1,16.3,21.3,20.6
Ryan O'Hearn,LHB,PIT,Will Warren,R,37.1,15.6,8.7,34.9,20.5
Jeremiah Jackson,RHB,BAL,Eduardo Rivera,L,25.4,23.2,,39.5,20.5
Eugenio Suarez,RHB,CIN,Luis Castillo,R,22.6,10,10,46.1,20.3
Ketel Marte,SHB,ARI,Jack Perkins,R,25.9,21.7,13.9,23.4,20.2
Miguel Amaya,RHB,CHC,Framber Valdez,L,37.8,,,63.9,19.8
Pete Crow-Armstrong,LHB,CHC,Framber Valdez,L,43.9,11,17.7,25.2,19.8
Cody Bellinger,LHB,NYY,Bubba Chandler,R,18.7,13.4,17.1,32,19.7
Randy Arozarena,RHB,SEA,Chase Burns,R,29.1,10.3,12.2,37.7,19.6
Drew Romo,SHB,CWS,Kumar Rocker,R,35.8,7.6,17.4,32.3,19.5
Tyler Freeman,RHB,COL,Carson Palmquist,L,30.6,6.2,21.4,30.6,19.3
Bryce Harper,LHB,PHI,Justin Wrobleski,L,51.3,11.2,11.2,27.3,19.2
Nathan Lukes,LHB,TOR,Drew Rasmussen,R,6.3,9.6,19.4,37.7,19.2
Cam Smith,RHB,HOU,Tyler Phillips,R,38.5,8.6,13.3,33.3,19.2
Nick Gonzales,RHB,PIT,Will Warren,R,18.3,12.5,12.8,36.8,19.2
Nathan Church,LHB,STL,Walbert Urena,R,13.8,16.1,12.9,32.4,19
JJ Bleday,LHB,CIN,Luis Castillo,R,39.6,20.3,17.4,10.7,19
Jarren Duran,LHB,BOS,Kyle Bradish,R,22.1,7,14.3,40,19
Joe Mack,LHB,MIA,Tatsuya Imai,R,50.9,11,11,26.7,18.9
Esteury Ruiz,RHB,MIA,Tatsuya Imai,R,36,21.8,,30.4,18.8
Tristan Peters,LHB,CWS,Kumar Rocker,R,27.8,15,12.3,28.3,18.8
Kevin McGonigle,LHB,DET,David Peterson,L,36.5,6.8,13,35.5,18.8
Taylor Trammell,LHB,HOU,Tyler Phillips,R,45,10,10,31.4,18.8
Dominic Smith,LHB,ATL,Walker Buehler,R,46.3,12.5,8.1,29.4,18.8
Dalton Rushing,LHB,LAD,Zack Wheeler,R,25.8,20.1,10.8,23.9,18.8
Kazuma Okamoto,RHB,TOR,Drew Rasmussen,R,25.4,19.9,9,26,18.7
Christian Yelich,LHB,MIL,Zach Thornton,L,39.4,11.3,11.3,29.6,18.7
Jose Caballero,RHB,NYY,Bubba Chandler,R,17.3,8.6,25.5,25.2,18.7
Jac Caglianone,LHB,KC,Tyler Mahle,R,30.6,21.5,11.7,18.6,18.7
Mauricio Dubon,RHB,ATL,Walker Buehler,R,24.6,16.6,22.3,14.5,18.6
Willy Adames,RHB,SF,Luinder Avila,R,20.7,8.8,19.6,30.4,18.6
Graham Pauley,LHB,MIA,Tatsuya Imai,R,29.8,7.3,7.3,43.6,18.6
Vinnie Pasquantino,LHB,KC,Tyler Mahle,R,11.5,19.2,17.1,22.4,18.6
Adrian Del Castillo,LHB,ARI,Jack Perkins,R,30.8,8.3,16.1,30.8,18.5
Wilyer Abreu,LHB,BOS,Kyle Bradish,R,26.6,10.7,10.4,35,18.3
Kody Clemens,LHB,MIN,Parker Messick,L,19.1,21.1,12.5,21.1,18.3
Andres Gimenez,LHB,TOR,Drew Rasmussen,R,38.7,11.3,21.9,15.8,18.3
Blake Perkins,SHB,MIL,Zach Thornton,L,25.2,19.3,7.6,26.9,18.3
JP Crawford,LHB,SEA,Chase Burns,R,22.5,18.6,25,7.7,18.2
James McCann,RHB,ARI,Jack Perkins,R,56.4,8.9,15.6,19,18.2
Luis Campusano,RHB,SD,Reynaldo Lopez,R,60.2,18.1,10.7,10.7,18.2
Luis Rengifo,SHB,SD,Reynaldo Lopez,R,27.3,6.1,,53,18.1
Oswald Peraza,RHB,LAA,Matthew Liberatore,L,20.8,17.3,9.9,28.1,18.1
Masataka Yoshida,LHB,BOS,Kyle Bradish,R,18.6,20.7,13.1,20.2,18.1
Gavin Sheets,LHB,SD,Reynaldo Lopez,R,23.6,15.8,12.8,25.1,18
Freddy Fermin,RHB,SD,Reynaldo Lopez,R,47.7,10.7,10.7,24.3,17.8
Heriberto Hernandez,RHB,MIA,Tatsuya Imai,R,25.2,11.4,16.6,25.3,17.8
Riley Greene,LHB,DET,David Peterson,L,44.3,14.7,,32.4,17.7
Sung-Mun Song,LHB,SD,Reynaldo Lopez,R,34.7,13.5,8.9,27.1,17.6
Trevor Larnach,LHB,MIN,Parker Messick,L,43,12.5,12.5,20.5,17.6
Sal Stewart,RHB,CIN,Luis Castillo,R,16.2,12.6,15.7,26.9,17.5
Connor Wong,RHB,BOS,Kyle Bradish,R,31.6,13.1,,38.1,17.3
Max Muncy,LHB,LAD,Zack Wheeler,R,24.4,13.5,13.5,24.3,17.3
Nick Loftin,RHB,KC,Tyler Mahle,R,58.5,6.8,12.9,20.7,17.3
Brice Turang,LHB,MIL,Zach Thornton,L,31.5,10.2,,42.3,17.3
Michael Harris II,LHB,ATL,Walker Buehler,R,29.4,13,8.1,29.4,17.3
Salvador Perez,RHB,KC,Tyler Mahle,R,33.3,14.4,9.4,23.5,17.1
Jake Cronenworth,LHB,SD,Reynaldo Lopez,R,30.3,8,14,28.2,17.1
Francisco Alvarez,RHB,NYM,Brandon Sproat,R,33.8,16.8,16.4,11.8,17.1
Vaughn Grissom,RHB,LAA,Matthew Liberatore,L,33,9.3,,42.3,17.1
Andrew Vaughn,RHB,MIL,Zach Thornton,L,36.2,6.5,11.8,30.4,17
Freddie Freeman,LHB,LAD,Zack Wheeler,R,20.9,17.4,9.6,23.5,16.9
Richie Palacios,LHB,TB,Kevin Gausman,R,15.1,18.7,6.5,27.5,16.9
Yandy Diaz,RHB,TB,Kevin Gausman,R,17.6,11.8,14,27,16.8
Joey Ortiz,RHB,MIL,Zach Thornton,L,15.8,13.4,,42,16.8
Rhys Hoskins,RHB,CLE,Kendry Rojas,L,35.2,14.3,7.8,23.4,16.7
Ozzie Albies,SHB,ATL,Walker Buehler,R,33.6,11.8,13,21.3,16.7
Luis Torrens,RHB,NYM,Brandon Sproat,R,40.1,7.3,10.5,27.4,16.6
Taylor Walls,SHB,TB,Kevin Gausman,R,34.7,17.2,,28.1,16.5
Jorbit Vivas,LHB,WSH,Michael Lorenzen,R,19.6,14.9,5.7,30,16.4
Hunter Feduccia,LHB,TB,Kevin Gausman,R,21.2,16.9,,33,16.3
William Contreras,RHB,MIL,Zach Thornton,L,32.8,5.2,11.8,29.5,16
Brandon Nimmo,LHB,TEX,Noah Schultz,L,30,16.3,10.2,16.4,15.9
Nick Fortes,RHB,TB,Kevin Gausman,R,25.6,12.5,16.9,15.5,15.9
Austin Hedges,RHB,CLE,Kendry Rojas,L,28.1,11,7.1,28.4,15.9
Trent Grisham,LHB,NYY,Bubba Chandler,R,25.9,16.3,8.4,20.1,15.8
Carter Jensen,LHB,KC,Tyler Mahle,R,30.9,6.4,18.7,19.1,15.7
Jared Triolo,RHB,PIT,Will Warren,R,41.8,6.5,,36.8,15.7
Corbin Carroll,LHB,ARI,Jack Perkins,R,16.9,8.3,8.3,34.3,15.7
Chase DeLauter,LHB,CLE,Kendry Rojas,L,20.5,15,12.1,18.4,15.5
Byron Buxton,RHB,MIN,Parker Messick,L,25.2,8.7,23.2,12,15.5
Ildemaro Vargas,SHB,ARI,Jack Perkins,R,40.6,,7.5,36.2,15.4
Daniel Schneemann,LHB,CLE,Kendry Rojas,L,34.4,9.5,9.5,23.3,15.4
Ivan Herrera,RHB,STL,Walbert Urena,R,24.7,9.9,18.1,15.7,15.3
Noelvi Marte,RHB,CIN,Luis Castillo,R,33.4,8.1,8.1,26.9,15.3
Isaac Collins,SHB,KC,Tyler Mahle,R,44.2,,4.3,38.5,15.3
Tyler Callihan,LHB,PIT,Will Warren,R,26.9,8.9,8.9,27.1,15.2
Kyle Tucker,LHB,LAD,Zack Wheeler,R,37,2.7,2.5,38.8,15.1
J.T. Realmuto,RHB,PHI,Justin Wrobleski,L,34.3,,,46.3,15
Ernie Clement,RHB,TOR,Drew Rasmussen,R,22.6,,14,34,15
Daulton Varsho,LHB,TOR,Drew Rasmussen,R,25.5,10.8,11.5,20.4,14.9
Kyle Karros,RHB,COL,Carson Palmquist,L,35.2,21.4,,15.3,14.8
Miguel Rojas,RHB,LAD,Zack Wheeler,R,48.6,8.8,,27.2,14.7
Lars Nootbaar,LHB,STL,Walbert Urena,R,59.2,8.2,,23.1,14.6
Jacob Young,RHB,WSH,Michael Lorenzen,R,44.2,14.8,9.6,8.5,14.6
Shohei Ohtani,LHB,LAD,Zack Wheeler,R,37,6.8,6.8,24.8,14.3
Anthony Seigler,SHB,BOS,Kyle Bradish,R,15.1,,7.4,42.4,14.3
Spencer Steer,RHB,CIN,Luis Castillo,R,26.9,7.4,7.6,26.9,14.3
Heliot Ramos,RHB,SF,Luinder Avila,R,21.6,6.7,15.4,20.1,14.2
Andrew Benintendi,LHB,CWS,Kumar Rocker,R,25.5,9.8,9.8,21.1,14.2
TJ Friedl,LHB,CIN,Luis Castillo,R,37.6,10.7,9.9,14.9,14.2
Jakob Marsee,LHB,MIA,Tatsuya Imai,R,23.3,8.6,,34.7,14
Anthony Volpe,RHB,NYY,Bubba Chandler,R,33,8.6,,29.4,13.7
Bryan Torres,LHB,STL,Walbert Urena,R,34.1,5.4,,33.4,13.6
Andruw Monasterio,RHB,BOS,Kyle Bradish,R,31.2,8.2,8.2,20.7,13.6
Garrett Mitchell,LHB,MIL,Zach Thornton,L,35.2,11.3,,24.2,13.5
Kyle Higashioka,RHB,TEX,Noah Schultz,L,33.1,9.9,9.9,14.9,13.5
Brooks Lee,SHB,MIN,Parker Messick,L,23.3,8.1,5,27.4,13.5
Nolan Schanuel,LHB,LAA,Matthew Liberatore,L,32.7,8.8,8.8,17.9,13.5
Edwin Arroyo,SHB,CIN,Luis Castillo,R,40.2,,,37.6,13.4
Josh Bell,SHB,MIN,Parker Messick,L,24.1,17.2,,19.9,13.4
Luis Garcia Jr.,LHB,WSH,Michael Lorenzen,R,35.6,9,9,16.1,13.4
Jase Bowen,RHB,SD,Reynaldo Lopez,R,21.5,16.6,,21.5,13.3
Jorge Polanco,SHB,NYM,Brandon Sproat,R,24.6,,8,33.4,13.2
Samuel Basallo,LHB,BAL,Eduardo Rivera,L,36.2,5.5,,30.6,13.2
Teoscar Hernandez,RHB,LAD,Zack Wheeler,R,44.6,7.3,8.8,14.2,13.2
Bryson Stott,LHB,PHI,Justin Wrobleski,L,52.3,9.6,,18.3,13.2
Jeremy Pena,RHB,HOU,Tyler Phillips,R,47.4,5.3,3.7,21.9,13.2
Ezequiel Duran,RHB,TEX,Noah Schultz,L,20,8,8,24,13.2
Gunnar Henderson,LHB,BAL,Eduardo Rivera,L,37.3,,10.4,25.4,13.2
Mookie Betts,RHB,LAD,Zack Wheeler,R,52.8,3.4,7.4,17.6,13.1
Alex Freeland,SHB,LAD,Zack Wheeler,R,28.9,21.2,,11.3,13.1
James Outman,LHB,DET,David Peterson,L,30.8,5.2,13,16.8,13
Jake McCarthy,LHB,COL,Carson Palmquist,L,33.8,7.6,6.7,19.7,13
Jackson Merrill,LHB,SD,Reynaldo Lopez,R,28.4,8.9,5.2,22.1,13
Jorge Mateo,RHB,ATL,Walker Buehler,R,39,7.9,7.9,15.1,12.8
Jesus Rodriguez,RHB,SF,Luinder Avila,R,49.1,,,31.7,12.8
Otto Lopez,RHB,MIA,Tatsuya Imai,R,26.5,7.3,4,25.3,12.7
Ryan Waldschmidt,RHB,ARI,Jack Perkins,R,43.3,10.1,,19,12.6
TJ Rumfield,LHB,COL,Carson Palmquist,L,30.6,3.9,7.6,23.1,12.5
JJ Wetherholt,LHB,STL,Walbert Urena,R,26.2,9.7,,26,12.5
Ryan Kreidler,RHB,MIN,Parker Messick,L,35.9,,,35.7,12.5
Ceddanne Rafaela,RHB,BOS,Kyle Bradish,R,26.9,6.1,6.9,21.9,12.4
Keibert Ruiz,SHB,WSH,Michael Lorenzen,R,14.3,5.5,8.9,25.6,12.4
Alec Burleson,LHB,STL,Walbert Urena,R,15.8,12,7,17.9,12.4
Victor Robles,RHB,SEA,Chase Burns,R,61.9,3.4,,19.6,12.3
Edgar Quero,SHB,CWS,Kumar Rocker,R,48.5,,,29.8,12.3
Blaze Jordan,RHB,STL,Walbert Urena,R,57.5,,,25.6,12.2
Jose Trevino,RHB,CIN,Luis Castillo,R,35.1,10.5,9.2,8.9,12.2
Jose Fermin,RHB,STL,Walbert Urena,R,24.8,8.5,8.5,16.9,12.2
Dane Myers,RHB,CIN,Luis Castillo,R,24.1,8.1,,26.6,11.9
Jimmy Crooks,LHB,STL,Walbert Urena,R,34,7,,23.6,11.8
Starling Marte,RHB,KC,Tyler Mahle,R,38.7,10.4,,16.9,11.7
Carlos Narvaez,RHB,BOS,Kyle Bradish,R,28,6.9,6.9,17.5,11.7
Rafael Marchan,SHB,PHI,Justin Wrobleski,L,43.7,,,29.4,11.7
Alex Bregman,RHB,CHC,Framber Valdez,L,22.9,4.3,,31.4,11.6
Javier Sanoja,RHB,MIA,Tatsuya Imai,R,16.4,6.9,11.7,16.2,11.6
Zach Dezenzo,RHB,HOU,Tyler Phillips,R,45,8.7,,16,11.5
Christian Vazquez,RHB,HOU,Tyler Phillips,R,41.2,,7,20.8,11.4
Drew Cavanaugh,LHB,SF,Luinder Avila,R,34.2,9.1,,18.4,11.2
Jung Hoo Lee,LHB,SF,Luinder Avila,R,29.6,,,33,11.2
Ezequiel Tovar,RHB,COL,Carson Palmquist,L,21.9,9.5,,21.4,10.9
Zach McKinstry,LHB,DET,David Peterson,L,45.5,,,24.9,10.8
Taylor Ward,RHB,BAL,Eduardo Rivera,L,34.2,5.2,,22.1,10.8
Jose Tena,LHB,WSH,Michael Lorenzen,R,26.5,9.7,,18.8,10.7
Bo Bichette,RHB,NYM,Brandon Sproat,R,37.2,,,28.1,10.7
Patrick Bailey,SHB,CLE,Kendry Rojas,L,37.7,7.8,7.1,7.8,10.6
Jim Jarvis,LHB,ATL,Walker Buehler,R,29.8,8.1,8.1,9,10.5
Vladimir Guerrero Jr.,RHB,TOR,Drew Rasmussen,R,28.1,11.4,,14.6,10.5
Hao-Yu  Lee,RHB,DET,David Peterson,L,26,,9.1,20.3,10.4
Mickey Moniak,LHB,COL,Carson Palmquist,L,27,,,30.5,10.3
Matt Vierling,RHB,DET,David Peterson,L,18.8,,,33.8,10.3
Jorge Barrosa,SHB,ARI,Jack Perkins,R,34.1,,,27.4,10.3
Braxton Fulford,RHB,COL,Carson Palmquist,L,15.8,9.5,,21.4,10.3
Jorge Soler,RHB,LAA,Matthew Liberatore,L,37.5,,,25.9,10.2
Sam Antonacci,LHB,CWS,Kumar Rocker,R,15.9,,3.9,29.3,10.1
Drew Gilbert,LHB,SF,Luinder Avila,R,35.5,,7,16.7,9.8
Nasim Nuñez,SHB,WSH,Michael Lorenzen,R,32.5,,,26.2,9.8
Alex Call,RHB,LAD,Zack Wheeler,R,4.5,6,,28.5,9.7
Ben Williamson,RHB,TB,Kevin Gausman,R,19.7,6.4,7.4,12.9,9.7
Max Schuemann,RHB,NYY,Bubba Chandler,R,28.3,,,27.2,9.6
Daniel Susac,RHB,SF,Luinder Avila,R,16.3,8.8,,19.2,9.5
Romy Gonzalez,RHB,BOS,Kyle Bradish,R,35.9,,,23.7,9.5
Xavier Edwards,SHB,MIA,Tatsuya Imai,R,15.3,6.9,8.2,11,9.2
Troy Johnston,LHB,COL,Carson Palmquist,L,35.6,3,,18.2,9.2
Alejandro Osuna,LHB,TEX,Noah Schultz,L,63.4,,,10.9,9.1
Nick Allen,RHB,HOU,Tyler Phillips,R,22.4,,,26.6,8.9
Jake Mangum,SHB,PIT,Will Warren,R,17.7,,,28.4,8.9
Jonatan Clase,SHB,TOR,Drew Rasmussen,R,35.6,,9.6,9.6,8.8
Chase Meidroth,RHB,CWS,Kumar Rocker,R,8,5.2,7.3,15.9,8.8
Tyler Heineman,SHB,LAA,Matthew Liberatore,L,38.9,,,19.1,8.7
Wyatt Langford,RHB,TEX,Noah Schultz,L,19,5.2,9.9,8,8.7
Caleb Durbin,RHB,BOS,Kyle Bradish,R,19.1,,8.8,16.2,8.6
Austin Martin,RHB,MIN,Parker Messick,L,17.2,8.5,,15.1,8.5
Jonny DeLuca,RHB,TB,Kevin Gausman,R,34.3,,8.4,10.3,8.5
Myles Straw,RHB,TOR,Drew Rasmussen,R,17.5,,,26.7,8.4
