Matchup,CIN @ SD
Pitcher,Walker Buehler
Pitcher Team,SD
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,57.2,244,0.244,0.292,0.348,0.104,1.28,4,0.62,8.2%,19.9%,20.1%,17.3%,8.7%,7.65,66.9%,8.6%,8.1%,40.7%,20.3%,11.4%,16.9%
vsLHB,28.1,134,0.297,0.331,0.373,0.076,1.76,1,0.32,11.2%,21.6%,20.1%,19.1%,9.5%,8.58,67.9%,8.7%,4.4%,44.0%,15.4%,7.1%,23.1%
vsRHB,28.2,110,0.184,0.243,0.320,0.136,0.84,3,0.94,4.5%,17.9%,20.0%,15.4%,7.8%,6.91,65.8%,8.5%,12.3%,37.0%,25.9%,14.3%,9.9%

,,,STATS,STRIKES,STATCAST
BATTER,SAVE,ODDS,ZONE,PA,L5 PA/G,HR,NEAR HR,BA,OBP,SLG,ISO,WOBA,BB%,WHIFF%,K%,SWSTR%,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Tyler Stephenson RHB,,+820,28,32,3.60,2,2,0.267,0.312,0.533,0.267,0.362,6.2%,26.9%,18.8%,11.7%,88.4,250.4,4,4,8.3%,4.2%,16.7%,33.3%,50.0%,70.7,12.5%,35.4%,12.5%,96.0%,25.0%,33.3%,29.2%,37.5%,29.2%,41.7%,29.2%,31.2%
Matt McLain RHB,,+960,26,30,3.40,2,2,0.138,0.167,0.379,0.241,0.234,3.3%,35.4%,40.0%,15.2%,90.3,326.0,6,4,18.8%,-,12.5%,62.5%,50.0%,71.3,9.1%,29.5%,13.6%,91.7%,37.5%,33.3%,12.5%,43.8%,25.0%,62.5%,12.5%,12.5%
JJ Bleday LHB,,+492,23,22,4.40,2,2,0.368,0.455,0.737,0.368,0.499,13.6%,8.1%,13.6%,3.7%,91.9,273.3,5,3,12.5%,6.2%,31.2%,56.2%,50.0%,74.4,42.9%,31.4%,11.4%,94.6%,18.8%,66.7%,43.8%,31.2%,56.2%,31.2%,12.5%,43.5%
Blake Dunn RHB,,+1040,14,34,4.60,1,1,0.265,0.265,0.353,0.088,0.271,-,20.5%,17.6%,10.1%,82.7,269.6,8,2,3.6%,3.6%,10.7%,32.1%,39.3%,70.0,12.5%,42.5%,15.0%,90.9%,35.7%,10.0%,25.0%,28.6%,21.4%,50.0%,28.6%,24.2%
Nathaniel Lowe LHB,,+880,33,26,2.40,1,2,0.238,0.385,0.429,0.190,0.357,19.2%,9.3%,7.7%,4.0%,84.8,262.2,3,2,11.1%,5.6%,16.7%,27.8%,27.8%,75.1,48.6%,13.5%,10.8%,92.5%,27.8%,20.0%,11.1%,50.0%,38.9%,33.3%,27.8%,25.0%
Will Benson LHB,—,N/A,23,15,2.40,1,1,0.333,0.333,0.600,0.267,0.403,-,46.4%,40.0%,22.8%,84.3,333.3,3,1,11.1%,11.1%,22.2%,33.3%,33.3%,75.1,54.5%,18.2%,13.6%,88.0%,22.2%,50.0%,11.1%,55.6%,55.6%,22.2%,22.2%,50.0%
Eugenio Suarez RHB,,+520,19,29,4.00,0,1,0.174,0.310,0.217,0.043,0.248,17.2%,38.5%,31.0%,17.7%,88.2,216.1,2,1,7.1%,-,14.3%,35.7%,28.6%,72.0,25.0%,18.8%,8.3%,92.3%,21.4%,0.0%,21.4%,28.6%,28.6%,28.6%,42.9%,43.3%
Spencer Steer RHB,,+650,18,29,4.20,0,1,0.208,0.345,0.292,0.083,0.292,17.2%,23.4%,27.6%,9.0%,88.6,255.3,3,2,-,-,25.0%,43.8%,31.2%,70.7,6.7%,24.4%,13.3%,95.7%,6.2%,0.0%,25.0%,62.5%,68.8%,25.0%,6.2%,19.4%
Sal Stewart RHB,,+574,26,28,4.20,0,1,0.292,0.393,0.458,0.167,0.370,14.3%,25.0%,17.9%,9.3%,90.5,248.2,5,1,11.1%,-,11.1%,44.4%,44.4%,73.0,31.4%,25.7%,5.7%,94.6%,16.7%,0.0%,44.4%,27.8%,22.2%,38.9%,38.9%,30.0%
P.J. Higgins RHB,—,N/A,6,20,3.40,0,0,0.176,0.250,0.235,0.059,0.217,10.0%,27.6%,25.0%,10.4%,80.9,223.5,2,1,-,-,15.4%,15.4%,38.5%,65.9,-,33.3%,-,93.1%,38.5%,0.0%,23.1%,23.1%,30.8%,30.8%,38.5%,27.3%
Noelvi Marte RHB,—,N/A,8,20,3.40,0,0,0.278,0.350,0.278,-,0.287,10.0%,18.6%,10.0%,10.4%,92.0,228.8,1,1,-,-,6.2%,31.2%,18.8%,71.8,16.2%,29.7%,13.5%,88.1%,-,-,18.8%,75.0%,50.0%,43.8%,6.2%,44.0%
Dane Myers RHB,—,N/A,8,11,2.00,0,1,0.100,0.182,0.100,-,0.140,9.1%,8.3%,27.3%,2.9%,83.1,279.8,3,1,16.7%,-,-,33.3%,33.3%,72.4,27.3%,36.4%,18.2%,91.7%,33.3%,0.0%,16.7%,16.7%,16.7%,66.7%,16.7%,33.3%
Edwin Arroyo SHB,,+1160,8,7,3.20,0,0,0.400,0.571,0.400,-,0.440,28.6%,18.8%,14.3%,9.7%,92.0,186.4,0,0,-,-,25.0%,-,25.0%,69.5,7.1%,28.6%,-,93.3%,-,-,25.0%,75.0%,75.0%,25.0%,-,42.9%
