Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Jose Altuve","HOU","Logan Gilbert","SEA","40","0.375","0.43","0.32","0.70","6","7","0","2","9","2","28","20.0","0.444","3"
"George Springer","TOR","Chris Bassitt","BAL","26","0.346","0.33","0.27","0.62","6","1","0","2","3","3","16","11.5","0.346","0"
"Henry Davis","PIT","Andre Pallante","STL","3","0.333","0.00","1.00","1.33","0","0","0","1","1","2","4","0.0","0.250","0"
"Wilyer Abreu","BOS","Parker Messick","CLE","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Nolan Gorman","STL","Jared Jones","PIT","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.500","1"
"David Hamilton","MIL","Zack Wheeler","PHI","3","0.333","0.50","0.33","0.67","0","1","0","0","1","0","2","33.3","0.333","0"
"Marcus Semien","NYM","MacKenzie Gore","TEX","3","0.333","0.33","0.67","1.00","0","0","1","0","1","0","3","0.0","0.333","0"
"Bobby Witt Jr.","KC","Anthony Kay","CWS","6","0.333","0.29","0.17","0.50","1","1","0","0","1","1","3","0.0","0.444","2"
"Jonny DeLuca","TB","Max Fried","NYY","6","0.333","0.40","0.33","0.67","1","0","1","0","1","3","4","16.7","0.333","0"
"Mark Vientos","NYM","MacKenzie Gore","TEX","9","0.333","0.33","0.44","0.78","1","1","0","1","2","1","7","22.2","0.455","2"
"Corey Seager","TEX","Sean Manaea","NYM","9","0.333","0.33","0.33","0.67","2","0","0","1","1","1","6","22.2","0.333","0"
"Ketel Marte","ARI","Kyle Freeland","COL","51","0.333","0.35","0.31","0.65","8","5","1","3","9","6","33","15.7","0.414","6"
"Taylor Walls","TB","Max Fried","NYY","7","0.286","0.33","0.14","0.43","1","1","0","0","1","1","3","14.3","0.250","0"
"Jake Rogers","CWS","Daniel Lynch IV","KC","7","0.286","0.33","0.14","0.43","1","1","0","0","1","0","3","14.3","0.286","0"
"Brandon Nimmo","TEX","Sean Manaea","NYM","7","0.286","0.50","0.14","0.43","1","1","0","0","1","1","3","42.9","0.375","1"
"Cody Bellinger","NYY","Nick Martinez","TB","14","0.286","0.33","0.07","0.36","3","1","0","0","1","0","5","14.3","0.286","0"
"Mookie Betts","LAD","Michael King","SD","21","0.286","0.18","0.43","0.71","3","0","0","3","3","8","15","4.8","0.375","3"
"Teoscar Hernandez","LAD","Michael King","SD","25","0.280","0.29","0.24","0.52","5","0","0","2","2","7","13","24.0","0.357","3"
"Yandy Diaz","TB","Carlos Rodon","NYY","15","0.267","0.30","0.20","0.47","3","0","0","1","1","3","7","26.7","0.313","1"
"Christian Yelich","MIL","Zack Wheeler","PHI","30","0.267","0.33","0.10","0.37","7","0","0","1","1","4","11","26.7","0.313","2"
"Yordan Alvarez","HOU","Logan Gilbert","SEA","31","0.258","0.35","0.23","0.48","3","4","0","1","5","7","15","32.3","0.378","6"
"Max Schuemann","NYY","Drew Rasmussen","TB","4","0.250","0.33","0.25","0.50","0","1","0","0","1","0","2","25.0","0.250","0"
"Shea Langeliers","ATH","Yusei Kikuchi","LAA","8","0.250","0.20","0.50","0.75","0","1","0","1","2","1","6","25.0","0.250","0"
"Francisco Lindor","NYM","MacKenzie Gore","TEX","20","0.250","0.24","0.15","0.40","4","0","0","1","1","2","8","10.0","0.348","2"
"Josh Smith","TOR","Chris Bassitt","BAL","9","0.222","0.22","0.11","0.33","1","1","0","0","1","1","3","11.1","0.385","3"
"JP Crawford","SEA","Cristian Javier","HOU","14","0.214","0.43","0.07","0.29","2","1","0","0","1","1","4","50.0","0.389","4"
"Christian Walker","HOU","Logan Gilbert","SEA","14","0.214","0.29","0.29","0.50","1","1","0","1","2","1","7","42.9","0.214","0"
"Yainer Diaz","HOU","Logan Gilbert","SEA","19","0.211","0.15","0.37","0.58","1","1","0","2","3","2","11","21.1","0.211","0"
"Isaac Collins","KC","Anthony Kay","CWS","5","0.200","0.20","0.20","0.40","0","1","0","0","1","1","2","0.0","0.429","0"
"Nelson Velazquez","HOU","Logan Gilbert","SEA","5","0.200","0.00","0.60","0.80","0","0","0","1","1","3","4","60.0","0.200","0"
"Kyle Isbel","KC","Anthony Kay","CWS","5","0.200","0.50","0.40","0.60","0","0","1","0","1","0","3","60.0","0.200","0"
"Jahmai Jones","BOS","Parker Messick","CLE","5","0.200","0.00","0.60","0.80","0","0","0","1","1","1","4","20.0","0.333","1"
"Jorge Mateo","TB","Max Fried","NYY","10","0.200","0.20","0.30","0.50","1","0","0","1","1","3","5","40.0","0.182","0"
"Juan Soto","NYM","MacKenzie Gore","TEX","15","0.200","0.29","0.20","0.40","2","0","0","1","1","1","6","46.7","0.200","0"
"Nick Fortes","TB","Max Fried","NYY","15","0.200","0.21","0.07","0.27","2","1","0","0","1","0","4","6.7","0.294","2"
"William Contreras","MIL","Zack Wheeler","PHI","15","0.200","0.33","0.07","0.27","2","1","0","0","1","0","4","40.0","0.200","0"
"Pete Alonso","BAL","Max Scherzer","TOR","23","0.174","0.31","0.09","0.26","2","2","0","0","2","0","6","43.5","0.240","1"
"Luis Torrens","NYM","MacKenzie Gore","TEX","6","0.167","0.33","0.17","0.33","0","1","0","0","1","0","2","50.0","0.167","0"
"Max Muncy","LAD","Michael King","SD","19","0.158","0.22","0.21","0.37","1","1","0","1","2","1","7","47.4","0.238","2"
"Elias Diaz","TEX","Sean Manaea","NYM","13","0.154","0.09","0.23","0.38","1","0","0","1","1","2","5","7.7","0.154","0"
"Bryan Reynolds","PIT","Andre Pallante","STL","26","0.154","0.12","0.31","0.46","0","2","0","2","4","4","12","26.9","0.154","0"
"Ernie Clement","TOR","Chris Bassitt","BAL","7","0.143","0.17","0.14","0.29","0","1","0","0","1","0","2","14.3","0.143","0"
"Heliot Ramos","NYY","Nick Martinez","TB","7","0.143","0.00","0.43","0.57","0","0","0","1","1","1","4","42.9","0.143","0"
"Austin Wells","NYY","Drew Rasmussen","TB","7","0.143","0.00","0.43","0.57","0","0","0","1","1","1","4","0.0","0.143","0"
"TJ Rumfield","COL","Michael Soroka","ARI","8","0.125","0.13","0.13","0.25","0","1","0","0","1","0","2","0.0","0.125","0"
"Ryan O'Hearn","PIT","Andre Pallante","STL","8","0.125","0.00","0.38","0.50","0","0","0","1","1","3","4","12.5","0.222","1"
"Ryan McMahon","NYY","Drew Rasmussen","TB","8","0.125","0.50","0.13","0.25","0","1","0","0","1","2","2","75.0","0.222","1"
"Andres Gimenez","TOR","Chris Bassitt","BAL","9","0.111","0.00","0.33","0.44","0","0","0","1","1","1","4","11.1","0.111","0"
"Cedric Mullins","TB","Max Fried","NYY","10","0.100","0.00","0.30","0.40","0","0","0","1","1","1","4","20.0","0.100","0"
"Jonathan Aranda","TB","Max Fried","NYY","11","0.091","0.00","0.27","0.36","0","0","0","1","1","2","4","45.5","0.154","1"
"Junior Caminero","TB","Max Fried","NYY","12","0.083","0.09","0.08","0.17","0","1","0","0","1","0","2","8.3","0.083","0"
"Ben Rice","NYY","Drew Rasmussen","TB","13","0.077","0.00","0.23","0.31","0","0","0","1","1","2","4","38.5","0.077","0"
