Split,Season
Range,L10
Dates,="8/27/2026"
Games,20

,STATS,STATCAST
TIME,PITCHER,VS,IP,BF,FIP,AVG,WOBA,WHIP,ISO,SLG,HR,HR/9,TB,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,BB,BB%,1STPS%,MEATBALL%,BBE,HH%,BARRELS,BARREL%,FB%,HR/FB%,PULLAIR%
9:45 PM,Jose Cabrera,@,17.1,81,5.52,0.278,0.349,1.56,0.167,0.444,3,1.56,32,20.2%,14.8%,17.6%,8.9%,6.23,7,8.6%,63.0%,6.0%,60,35.0%,4,6.7%,25.0%,20.0%,16.7%
1:05 PM,Jake Irvin,vs,46.2,210,5.76,0.265,0.365,1.50,0.227,0.492,10,1.93,89,21.2%,20.0%,14.4%,10.1%,8.10,22,10.5%,61.9%,6.9%,142,41.5%,16,11.3%,29.6%,23.8%,21.1%
7:07 PM,Spencer Arrighetti,vs,43.0,203,6.43,0.262,0.376,1.63,0.226,0.488,11,2.30,82,25.8%,23.6%,22.5%,10.6%,10.05,26,12.8%,54.7%,5.8%,123,32.5%,13,10.6%,29.3%,27.8%,22.8%
1:05 PM,Gabriel Hughes,@,42.1,185,3.88,0.259,0.321,1.37,0.151,0.410,4,0.85,68,18.8%,18.9%,15.9%,8.8%,7.44,15,8.1%,64.9%,7.0%,133,30.1%,6,4.5%,24.8%,12.1%,24.1%
7:10 PM,Sean Manaea,vs,58.0,250,5.44,0.240,0.345,1.24,0.244,0.484,13,2.02,107,21.8%,22.8%,20.3%,11.2%,8.84,19,7.6%,62.3%,8.2%,166,45.8%,25,15.1%,38.0%,17.5%,25.3%
7:05 PM,Hayden Wesneski,@,27.2,113,3.64,0.238,0.302,1.23,0.139,0.376,2,0.65,38,27.4%,19.5%,18.5%,13.8%,7.16,10,8.8%,66.4%,7.5%,80,40.0%,5,6.2%,26.2%,9.5%,15.0%
2:15 PM,Trevor Rogers,@,60.1,243,2.88,0.236,0.282,1.08,0.133,0.369,5,0.75,83,25.4%,24.7%,20.0%,13.7%,8.95,12,4.9%,70.4%,9.4%,169,37.3%,12,7.1%,21.9%,10.8%,15.4%
7:15 PM,Chris Sale,vs,57.0,223,1.49,0.231,0.248,1.00,0.066,0.297,2,0.32,63,30.8%,33.2%,22.0%,15.9%,11.68,8,3.6%,67.3%,6.5%,139,39.6%,6,4.3%,22.3%,6.5%,10.1%
7:05 PM,Gerrit Cole,vs,60.1,241,2.80,0.222,0.270,1.03,0.148,0.370,7,1.04,85,24.0%,29.5%,23.1%,11.8%,10.59,11,4.6%,69.7%,9.2%,159,44.7%,14,8.8%,27.7%,15.9%,22.6%
9:45 PM,Landen Roupp,vs,54.2,236,4.65,0.209,0.290,1.34,0.104,0.313,5,0.82,63,22.5%,17.4%,16.0%,10.0%,6.75,31,13.1%,58.0%,4.4%,161,28.6%,10,6.2%,24.8%,12.5%,10.6%
7:07 PM,Noah Cameron,@,62.0,251,3.86,0.196,0.265,1.10,0.124,0.320,6,0.87,72,29.7%,21.1%,18.9%,14.1%,7.69,24,9.6%,58.2%,7.9%,173,37.6%,12,6.9%,28.9%,12.0%,18.5%
7:15 PM,Yoshinobu Yamamoto,@,65.2,260,3.16,0.187,0.243,0.97,0.102,0.289,5,0.69,68,22.2%,25.0%,20.2%,10.4%,8.91,20,7.7%,65.3%,6.4%,172,34.3%,9,5.2%,23.3%,12.5%,14.5%
7:10 PM,Jacob Misiorowski,@,58.1,221,2.86,0.168,0.232,0.79,0.149,0.317,9,1.39,66,37.5%,38.5%,28.0%,20.5%,13.11,11,5.0%,67.6%,7.4%,123,35.0%,7,5.7%,30.1%,24.3%,9.8%
