Matchup,CLE @ MIA
Pitcher,Sandy Alcantara
Pitcher Team,MIA
Opposing Team,CLE

SPLIT,IP,WHIP,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Batting First,14.2,1.36,="18-61",.295,.377,0.082,1,2,0,8,14.1,2,.328,.705
Batting Second,15.1,1.11,="14-59",.237,.424,0.187,2,3,1,5,19.0,3,.286,.710
Batting Third,15.1,1.24,="13-56",.232,.375,0.143,2,2,0,8,20.6,6,.317,.692
Batting Fourth,14.1,1.26,="13-54",.241,.296,0.055,0,3,0,4,20.0,5,.317,.613
Batting Fifth,13.2,1.32,="16-54",.296,.500,0.204,2,3,1,9,10.5,2,.333,.833
Batting Sixth,13.0,1.54,="15-52",.288,.481,0.193,3,1,0,7,24.6,5,.351,.832
Batting Seventh,13.2,1.24,="14-52",.269,.462,0.193,2,4,0,6,25.5,3,.309,.771
Batting Eighth,13.0,0.85,="10-47",.213,.213,0.000,0,0,0,5,14.0,1,.220,.433
Batting Ninth,9.2,1.55,="9-39",.231,.282,0.051,0,2,0,4,10.4,6,.362,.644

PLAYER,SPLIT,H-AB,AVG,SLG,ISO,HR,2B,3B,RBI,K%,BB,OBP,OPS
Steven Kwan LHB,Batting First ​,="35-173",.202,.266,0.064,1,6,1,10,10.8,25,.308,.574
Travis Bazzana LHB,Batting First ​,="31-136",.228,.449,0.221,5,13,1,17,22.0,13,.293,.742
Chase DeLauter LHB,Batting Second ​,="40-142",.282,.486,0.204,6,9,1,24,11.3,17,.358,.844
Rhys Hoskins RHB,Batting Fourth ​,="14-107",.131,.280,0.149,4,4,0,15,29.5,20,.273,.553
Kahlil Watson LHB,Batting Fourth ​,="1-15",.067,.133,0.066,0,1,0,1,37.5,1,.125,.258
Kyle Manzardo LHB,Batting Fourth ​,="39-188",.207,.330,0.123,6,5,0,20,34.0,21,.292,.622
David Fry RHB,Batting Fifth ​,="9-42",.214,.262,0.048,0,2,0,2,35.4,6,.313,.575
Daniel Schneemann LHB,Batting Sixth ​,="13-68",.191,.250,0.059,1,1,0,6,32.9,8,.276,.526
Austin Hedges RHB,Batting Eighth ​,="33-111",.297,.441,0.144,3,7,0,14,17.2,11,.363,.804
Patrick Bailey SHB,Batting Eighth ​,="22-119",.185,.286,0.101,2,4,1,8,21.7,9,.240,.526
Gabriel Arias RHB,Batting Eighth ​,="8-28",.286,.643,0.357,3,1,0,4,35.5,3,.355,.998
Brayan Rocchio SHB,Batting Ninth ​,="56-202",.277,.416,0.139,5,9,2,31,12.2,17,.346,.762
Petey Halpin LHB,Batting Ninth ​,="5-31",.161,.226,0.065,0,0,1,1,26.5,1,.188,.414
