Matchup,PIT @ CIN
Pitcher,Paul Skenes
Pitcher Team,PIT
Opposing Team,CIN

,STATS,STRIKES,STATCAST
SPLIT,IP,BF,BAA,WOBA,SLG,ISO,WHIP,HR,HR/9,BB%,WHIFF%,K%,PUTAWAY%,SWSTR%,K/9,1STPS%,MEATBALL%,BARREL%,HH%,FB%,HR/FB%,PULLAIR%
Season,120.2,489,0.223,0.279,0.356,0.134,1.06,11,0.82,5.7%,28.5%,30.3%,22.9%,14.7%,11.04,60.8%,6.4%,6.6%,37.0%,23.0%,14.3%,14.1%
vsLHB,75.0,297,0.213,0.274,0.353,0.140,1.04,6,0.72,6.7%,28.2%,28.6%,21.8%,14.7%,10.20,58.7%,5.3%,7.4%,37.0%,25.4%,10.4%,13.8%
vsRHB,45.0,192,0.237,0.285,0.362,0.124,1.11,5,1.00,4.2%,29.0%,32.8%,24.7%,14.6%,12.60,64.1%,7.9%,5.2%,37.1%,19.0%,22.7%,14.7%

,,,STATS,STATCAST
BATTER,SAVE,ODDS,ZONE,L5 PA/G,BBE,HR,NEAR HR,EV,AVGDIST,300+,350+,BARREL%,PULLBRL%,PULLAIR%,HH%,LA SS%,BAT SPD,FAST%,SQUP%,BLAST%,COMP%,AIR%,FB%,HR/FB%,LD%,GB%,PULL%,STRAIGHT%,OPPO%,1ST PITCH SWING%
Elly De La Cruz SHB,,N/A,22,4.60,10,1,1,90.8,264.6,3,2,20.0%,-,20.0%,50.0%,50.0%,76.8,75.0%,50.0%,33.3%,100.0%,60.0%,10.0%,100.0%,50.0%,40.0%,50.0%,50.0%,-,33.3%
Ke'Bryan Hayes RHB,—,N/A,25,3.20,10,1,1,94.9,229.2,1,1,-,-,30.0%,50.0%,20.0%,71.8,7.7%,61.5%,30.8%,100.0%,40.0%,20.0%,50.0%,20.0%,40.0%,50.0%,30.0%,20.0%,37.5%
Matt McLain RHB,,N/A,20,2.60,10,0,0,92.8,254.6,1,0,10.0%,10.0%,30.0%,50.0%,50.0%,73.2,12.5%,50.0%,18.8%,100.0%,60.0%,10.0%,0.0%,50.0%,30.0%,50.0%,20.0%,30.0%,37.5%
Eugenio Suarez RHB,,N/A,20,4.20,10,1,1,92.9,267.4,3,1,10.0%,-,30.0%,40.0%,40.0%,73.4,27.8%,33.3%,16.7%,100.0%,60.0%,30.0%,33.3%,30.0%,30.0%,60.0%,20.0%,20.0%,62.5%
Tyler Stephenson RHB,,N/A,31,3.40,10,0,0,93.5,316.5,3,2,20.0%,-,-,60.0%,40.0%,70.8,5.6%,44.4%,16.7%,100.0%,50.0%,20.0%,0.0%,30.0%,50.0%,30.0%,40.0%,30.0%,42.9%
Nathaniel Lowe LHB,,N/A,21,3.60,10,1,1,85.3,267.4,1,1,10.0%,-,-,20.0%,30.0%,74.5,46.2%,23.1%,15.4%,100.0%,70.0%,50.0%,20.0%,20.0%,30.0%,10.0%,50.0%,40.0%,50.0%
Sal Stewart RHB,,N/A,12,3.60,10,1,1,91.3,290.7,3,2,10.0%,-,20.0%,20.0%,50.0%,71.1,7.1%,42.9%,14.3%,82.4%,60.0%,20.0%,50.0%,40.0%,40.0%,40.0%,30.0%,30.0%,42.9%
Dane Myers RHB,,N/A,13,4.00,10,0,0,77.9,156.7,0,0,-,-,-,30.0%,10.0%,69.9,7.1%,42.9%,14.3%,82.4%,10.0%,-,-,10.0%,70.0%,20.0%,60.0%,20.0%,20.0%
Jose Trevino RHB,—,N/A,16,3.40,10,2,3,86.3,309.0,4,2,10.0%,10.0%,40.0%,20.0%,10.0%,69.7,-,63.6%,9.1%,73.3%,60.0%,60.0%,33.3%,-,30.0%,40.0%,30.0%,30.0%,42.9%
JJ Bleday LHB,,N/A,9,3.60,10,0,0,79.0,256.7,3,1,-,-,20.0%,10.0%,40.0%,73.2,15.4%,30.8%,7.7%,100.0%,60.0%,30.0%,0.0%,30.0%,30.0%,40.0%,40.0%,20.0%,66.7%
Noelvi Marte RHB,,N/A,12,3.80,10,0,0,88.6,242.2,1,1,-,-,10.0%,40.0%,30.0%,71.7,30.8%,46.2%,7.7%,92.9%,50.0%,20.0%,0.0%,30.0%,50.0%,20.0%,50.0%,30.0%,57.1%
TJ Friedl LHB,—,N/A,5,3.80,10,0,0,83.3,232.0,2,1,-,-,10.0%,20.0%,10.0%,70.7,-,37.5%,-,88.9%,60.0%,50.0%,0.0%,10.0%,20.0%,10.0%,60.0%,30.0%,33.3%
Ivan Johnson SHB,—,N/A,1,2.20,1,0,0,71.6,224.8,0,0,-,-,-,-,-,72.6,-,-,-,100.0%,100.0%,100.0%,0.0%,-,-,-,-,100.0%,-
