Batter,Batter Team,Pitcher,Pitcher Team,AB,Avg,BABIP,ISO,SLG,1B,2B,3B,HR,XBH,RBI,TB,K%,OBP,BB
"Nico Hoerner","CHC","Kodai Senga","NYM","7","0.286","0.33","0.43","0.71","1","0","0","1","1","2","5","42.9","0.375","1"
"Dansby Swanson","CHC","Kodai Senga","NYM","7","0.286","0.40","0.14","0.43","1","1","0","0","1","1","3","28.6","0.375","1"
"Ryan O'Hearn","PIT","George Kirby","SEA","14","0.286","0.23","0.21","0.50","3","0","0","1","1","2","7","0.0","0.333","1"
"Ben Rice","NYY","Casey Mize","DET","4","0.250","0.33","0.50","0.75","0","0","1","0","1","0","3","25.0","0.500","2"
"Joey Ortiz","MIL","Nick Lodolo","CIN","4","0.250","0.00","0.75","1.00","0","0","0","1","1","2","4","0.0","0.250","0"
"Bobby Witt Jr.","KC","Shane McClanahan","TB","4","0.250","0.00","0.75","1.00","0","0","0","1","1","2","4","25.0","0.400","1"
"Spencer Torkelson","DET","Carlos Rodon","NYY","13","0.231","0.25","0.31","0.54","1","1","0","1","2","2","7","30.8","0.231","0"
"Luis Arraez","SF","Aaron Civale","ATH","26","0.231","0.21","0.19","0.42","3","2","0","1","3","2","11","7.7","0.222","0"
"Eric Haase","SF","Aaron Civale","ATH","5","0.200","0.25","0.20","0.40","0","1","0","0","1","1","2","20.0","0.200","0"
"Andrew Vaughn","MIL","Nick Lodolo","CIN","10","0.200","0.25","0.20","0.40","0","2","0","0","2","2","4","20.0","0.200","0"
"Joc Pederson","TEX","Sandy Alcantara","MIA","10","0.200","0.17","0.30","0.50","1","0","0","1","1","1","5","30.0","0.273","1"
"Brayan Rocchio","CLE","Sean Burke","CWS","6","0.167","0.20","0.17","0.33","0","1","0","0","1","1","2","16.7","0.167","0"
"William Contreras","MIL","Nick Lodolo","CIN","6","0.167","0.20","0.17","0.33","0","1","0","0","1","0","2","16.7","0.167","0"
"Cody Bellinger","NYY","Casey Mize","DET","6","0.167","0.00","0.50","0.67","0","0","0","1","1","1","4","16.7","0.167","0"
"Ryan McMahon","NYY","Casey Mize","DET","7","0.143","0.00","0.43","0.57","0","0","0","1","1","1","4","85.7","0.143","0"
"Brandon Nimmo","TEX","Sandy Alcantara","MIA","37","0.135","0.14","0.14","0.27","2","2","0","1","3","3","10","21.6","0.233","5"
"Bryan Reynolds","PIT","George Kirby","SEA","8","0.125","0.20","0.25","0.38","0","0","1","0","1","2","3","37.5","0.222","1"
"Jeff McNeil","ATH","Robbie Ray","SF","8","0.125","0.14","0.13","0.25","0","1","0","0","1","0","2","12.5","0.300","1"
"Luis Garcia Jr.","WSH","Jesus Luzardo","PHI","16","0.125","0.14","0.06","0.19","1","1","0","0","1","0","3","12.5","0.125","0"
"Isaac Paredes","HOU","Shane Bieber","TOR","9","0.111","0.11","0.11","0.22","0","1","0","0","1","0","2","0.0","0.111","0"
"Juan Soto","NYM","Edward Cabrera","CHC","9","0.111","0.00","0.33","0.44","0","0","0","1","1","1","4","11.1","0.429","3"
"Matt Chapman","SF","Aaron Civale","ATH","11","0.091","0.13","0.09","0.18","0","1","0","0","1","1","2","27.3","0.167","1"
